id,potential_square_id,prev_potential_square_id,created_at,updated_at
26,1000014,1000011.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
27,1000012,1000006.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
28,1000006,1000012.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
29,1000012,1000015.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
30,1000015,1000012.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
31,1000013,1000018.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
32,1000018,1000013.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
33,1000014,1000007.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
34,1000007,1000014.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
35,1000016,1000024.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
36,1000024,1000016.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
37,1000017,1000037.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
38,1000037,1000017.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
39,1000017,1000020.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
40,1000020,1000017.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
41,1000018,1000022.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
42,1000022,1000018.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
43,1000019,1000025.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
44,1000025,1000019.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
45,1000019,1000038.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
46,1000038,1000019.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
47,1000020,1000023.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
48,1000023,1000020.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
49,1000021,1000016.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
50,1000016,1000021.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
51,1000022,1000021.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
52,1000021,1000022.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
53,1000023,1000019.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
54,1000019,1000023.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
55,1000024,1000017.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
56,1000017,1000024.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
57,1000025,1000042.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
58,1000042,1000025.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
59,1000026,1000027.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
60,1000027,1000026.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
61,1000028,1000041.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
62,1000041,1000028.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
63,1000028,1000042.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
64,1000042,1000028.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
65,1000028,1000027.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
66,1000027,1000028.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
67,1000029,1000042.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
68,1000042,1000029.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
69,1000029,1000039.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
70,1000039,1000029.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
71,1000030,1000032.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
72,1000032,1000030.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
73,1000030,1000035.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
74,1000035,1000030.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
75,1000032,1000043.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
76,1000043,1000032.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
77,1000033,1000036.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
78,1000036,1000033.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
79,1000033,1000040.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
80,1000040,1000033.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
81,1000034,1000031.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
82,1000031,1000034.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
83,1000034,1000335.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
84,1000335,1000034.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
85,1000035,1000026.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
86,1000026,1000035.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
87,1000035,1000031.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
88,1000031,1000035.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
89,1000043,1000033.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
90,1000033,1000043.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
91,1000044,1000295.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
92,1000295,1000044.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
93,1000045,1000013.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
94,1000013,1000045.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
95,1000046,1000008.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
96,1000008,1000046.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
97,1000046,1000045.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
98,1000045,1000046.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
99,1000047,1000059.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
100,1000059,1000047.0,2024-07-30 10:29:38.676542,2024-07-30 10:29:38.676542
101,1000048,1000068.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
102,1000068,1000048.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
103,1000049,1000067.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
104,1000067,1000049.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
105,1000050,1000066.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
106,1000066,1000050.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
107,1000051,1000055.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
108,1000055,1000051.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
109,1000052,1000074.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
110,1000074,1000052.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
111,1000053,1000066.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
112,1000066,1000053.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
113,1000055,1000071.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
114,1000071,1000055.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
115,1000056,1000069.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
116,1000069,1000056.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
117,1000057,1000051.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
118,1000051,1000057.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
119,1000058,1000057.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
120,1000057,1000058.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
121,1000059,1000063.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
122,1000063,1000059.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
123,1000060,1000067.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
124,1000067,1000060.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
125,1000060,1000068.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
126,1000068,1000060.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
127,1000061,1000052.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
128,1000052,1000061.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
129,1000062,1000052.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
130,1000052,1000062.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
131,1000062,1000072.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
132,1000072,1000062.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
133,1000063,1000073.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
134,1000073,1000063.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
135,1000064,1000070.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
136,1000070,1000064.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
137,1000064,1000075.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
138,1000075,1000064.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
139,1000065,1000055.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
140,1000055,1000065.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
141,1000067,1000058.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
142,1000058,1000067.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
143,1000068,1000047.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
144,1000047,1000068.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
145,1000069,1000061.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
146,1000061,1000069.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
147,1000070,1000047.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
148,1000047,1000070.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
149,1000072,1000053.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
150,1000053,1000072.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
151,1000072,1000077.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
152,1000077,1000072.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
153,1000073,1000054.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
154,1000054,1000073.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
155,1000076,1000053.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
156,1000053,1000076.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
157,1000078,1000084.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
158,1000084,1000078.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
159,1000079,1000083.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
160,1000083,1000079.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
161,1000080,1000111.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
162,1000111,1000080.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
163,1000080,1000123.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
164,1000123,1000080.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
165,1000082,1000092.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
166,1000092,1000082.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
167,1000083,1000094.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
168,1000094,1000083.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
169,1000083,1000093.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
170,1000093,1000083.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
171,1000084,1000079.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
172,1000079,1000084.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
173,1000085,1000088.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
174,1000088,1000085.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
175,1000086,1000100.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
176,1000100,1000086.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
177,1000086,1000089.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
178,1000089,1000086.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
179,1000087,1000110.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
180,1000110,1000087.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
181,1000088,1000078.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
182,1000078,1000088.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
183,1000089,1000111.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
184,1000111,1000089.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
185,1000090,1000112.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
186,1000112,1000090.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
187,1000090,1000122.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
188,1000122,1000090.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
189,1000090,1000102.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
190,1000102,1000090.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
191,1000091,1000081.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
192,1000081,1000091.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
193,1000092,1000091.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
194,1000091,1000092.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
195,1000093,1000003.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
196,1000003,1000093.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
197,1000093,1000082.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
198,1000082,1000093.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
199,1000093,1000080.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
200,1000080,1000093.0,2024-07-30 10:29:38.682348,2024-07-30 10:29:38.682348
201,1000095,1000094.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
202,1000094,1000095.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
203,1000096,1000103.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
204,1000103,1000096.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
205,1000097,1000121.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
206,1000121,1000097.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
207,1000098,1000109.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
208,1000109,1000098.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
209,1000099,1000113.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
210,1000113,1000099.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
211,1000100,1000096.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
212,1000096,1000100.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
213,1000101,1000114.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
214,1000114,1000101.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
215,1000102,1000081.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
216,1000081,1000102.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
217,1000103,1000107.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
218,1000107,1000103.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
219,1000104,1000095.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
220,1000095,1000104.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
221,1000105,1000119.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
222,1000119,1000105.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
223,1000106,1000124.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
224,1000124,1000106.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
225,1000106,1000116.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
226,1000116,1000106.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
227,1000106,1000115.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
228,1000115,1000106.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
229,1000107,1000108.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
230,1000108,1000107.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
231,1000108,1000106.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
232,1000106,1000108.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
233,1000109,1000097.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
234,1000097,1000109.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
235,1000110,1000098.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
236,1000098,1000110.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
237,1000111,1000087.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
238,1000087,1000111.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
239,1000112,1000101.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
240,1000101,1000112.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
241,1000114,1000099.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
242,1000099,1000114.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
243,1000115,1000118.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
244,1000118,1000115.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
245,1000116,1000118.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
246,1000118,1000116.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
247,1000118,1000105.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
248,1000105,1000118.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
249,1000118,1000117.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
250,1000117,1000118.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
251,1000119,1000117.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
252,1000117,1000119.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
253,1000120,1000113.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
254,1000113,1000120.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
255,1000125,1000127.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
256,1000127,1000125.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
257,1000126,1000132.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
258,1000132,1000126.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
259,1000127,1000131.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
260,1000131,1000127.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
261,1000128,1000003.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
262,1000003,1000128.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
263,1000128,1000125.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
264,1000125,1000128.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
265,1000129,1000130.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
266,1000130,1000129.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
267,1000130,1000135.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
268,1000135,1000130.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
269,1000131,1000129.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
270,1000129,1000131.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
271,1000132,1000134.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
272,1000134,1000132.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
273,1000133,1000131.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
274,1000131,1000133.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
275,1000135,1000126.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
276,1000126,1000135.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
277,1000136,1000003.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
278,1000003,1000136.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
279,1000136,1000142.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
280,1000142,1000136.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
281,1000137,1000144.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
282,1000144,1000137.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
283,1000138,1000151.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
284,1000151,1000138.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
285,1000139,1000147.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
286,1000147,1000139.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
287,1000140,1000149.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
288,1000149,1000140.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
289,1000141,1000157.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
290,1000157,1000141.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
291,1000141,1000145.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
292,1000145,1000141.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
293,1000142,1000150.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
294,1000150,1000142.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
295,1000142,1000140.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
296,1000140,1000142.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
297,1000143,1000138.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
298,1000138,1000143.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
299,1000144,1000143.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
300,1000143,1000144.0,2024-07-30 10:29:38.687595,2024-07-30 10:29:38.687595
301,1000144,1000158.0,2024-07-30 10:29:38.693166,2024-07-30 10:29:38.693166
302,1000158,1000144.0,2024-07-30 10:29:38.693166,2024-07-30 10:29:38.693166
303,1000145,1000152.0,2024-07-30 10:29:38.693166,2024-07-30 10:29:38.693166
304,1000152,1000145.0,2024-07-30 10:29:38.693166,2024-07-30 10:29:38.693166
305,1000146,1000153.0,2024-07-30 10:29:38.693166,2024-07-30 10:29:38.693166
306,1000153,1000146.0,2024-07-30 10:29:38.693166,2024-07-30 10:29:38.693166
307,1000149,1000137.0,2024-07-30 10:29:38.693166,2024-07-30 10:29:38.693166
308,1000137,1000149.0,2024-07-30 10:29:38.693166,2024-07-30 10:29:38.693166
309,1000149,1000159.0,2024-07-30 10:29:38.693166,2024-07-30 10:29:38.693166
310,1000159,1000149.0,2024-07-30 10:29:38.693166,2024-07-30 10:29:38.693166
311,1000150,1000141.0,2024-07-30 10:29:38.693166,2024-07-30 10:29:38.693166
312,1000141,1000150.0,2024-07-30 10:29:38.693166,2024-07-30 10:29:38.693166
313,1000151,1000146.0,2024-07-30 10:29:38.693166,2024-07-30 10:29:38.693166
314,1000146,1000151.0,2024-07-30 10:29:38.693166,2024-07-30 10:29:38.693166
315,1000152,1000139.0,2024-07-30 10:29:38.693166,2024-07-30 10:29:38.693166
316,1000139,1000152.0,2024-07-30 10:29:38.693166,2024-07-30 10:29:38.693166
317,1000153,1000148.0,2024-07-30 10:29:38.693166,2024-07-30 10:29:38.693166
