id,potential_board_id,event_id,condition_set_id,is_locked,route,created_at,updated_at
1000051,10,50,25,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000052,10,50,25,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000053,10,8,27,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000054,10,55,40,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000055,10,51,25,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000056,10,51,25,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000057,10,51,25,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000058,10,51,25,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000059,10,9,27,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000060,10,9,27,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000061,10,9,27,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000062,10,9,27,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000063,10,53,40,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000064,10,53,40,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000065,10,53,40,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000066,10,53,40,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000067,10,49,39,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000068,10,52,25,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000069,10,52,25,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000070,10,10,27,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000071,10,10,27,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000072,10,10,27,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000073,10,56,40,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000074,10,7,26,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000075,10,16,26,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000076,10,17,26,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000077,10,18,26,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000078,10,51,25,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000079,10,49,39,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000080,10,47,39,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000081,10,47,39,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000082,10,47,39,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000083,10,47,39,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000084,10,51,25,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000085,10,51,25,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000086,10,49,39,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000087,10,49,39,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000088,10,49,39,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000089,10,9,27,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000090,10,9,27,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000091,10,9,27,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000092,10,9,27,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000093,10,9,27,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000094,10,9,27,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000095,10,9,27,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000096,10,50,25,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000097,10,50,25,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000098,10,50,25,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000099,10,50,25,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000100,10,52,25,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000101,10,52,25,0,,2024-06-26 10:47:51.528987,2024-06-26 10:47:51.528987
1000102,10,52,25,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000103,10,52,25,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000104,10,17,26,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000105,10,8,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000106,10,8,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000107,10,53,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000108,10,53,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000109,10,53,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000110,10,53,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000111,10,53,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000112,10,53,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000113,10,53,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000114,10,53,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000115,10,10,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000116,10,10,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000117,10,57,41,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000118,10,57,41,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000119,10,57,41,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000120,10,57,41,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000121,10,7,26,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000122,10,7,26,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000123,10,18,26,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000124,10,18,26,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000125,10,50,25,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000126,10,8,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000127,10,9,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000128,10,9,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000129,10,53,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000130,10,53,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000131,10,52,25,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000132,10,10,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000133,10,7,26,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000134,10,57,41,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000135,10,57,41,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000136,10,50,25,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000137,10,50,25,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000138,10,8,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000139,10,8,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000140,10,9,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000141,10,9,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000142,10,9,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000143,10,53,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000144,10,53,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000145,10,53,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000146,10,57,41,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000147,10,57,41,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000148,10,45,42,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000149,10,52,25,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000150,10,52,25,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000151,10,10,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000152,10,10,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000153,10,56,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000154,10,7,26,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000155,10,16,26,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000156,10,17,26,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000157,10,18,26,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000158,10,29,26,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000159,10,55,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000160,10,49,39,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000161,10,52,25,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000162,10,10,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000163,10,56,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000164,10,46,41,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000165,10,48,39,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000166,10,48,39,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000167,10,48,39,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000168,10,48,39,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000169,10,51,25,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000170,10,51,25,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000171,10,51,25,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000172,10,9,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000173,10,9,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000174,10,9,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000175,10,53,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000176,10,53,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000177,10,53,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000178,10,53,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000179,10,49,39,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000180,10,49,39,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000181,10,49,39,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000182,10,52,25,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000183,10,52,25,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000184,10,10,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000185,10,10,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000186,10,56,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000187,10,56,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000188,10,56,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000189,10,47,39,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000190,10,47,39,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000191,10,47,39,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000192,10,47,39,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000193,10,50,25,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000194,10,50,25,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000195,10,50,25,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000196,10,8,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000197,10,8,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000198,10,8,27,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000199,10,55,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000200,10,55,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000201,10,55,40,0,,2024-06-26 10:47:51.541764,2024-06-26 10:47:51.541764
1000202,10,55,40,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000203,10,58,41,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000204,10,16,26,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000205,10,16,26,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000206,10,17,26,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000207,10,18,26,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000208,10,18,26,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000209,10,7,26,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000210,10,8,27,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000211,10,8,27,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000212,10,8,27,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000213,10,55,40,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000214,10,55,40,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000215,10,58,41,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000216,10,58,41,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000217,10,54,42,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000218,10,10,27,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000219,10,10,27,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000220,10,10,27,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000221,10,56,40,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000222,10,56,40,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000223,10,46,41,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000224,10,59,42,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000225,10,51,25,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000226,10,51,25,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000227,10,51,25,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000228,10,9,27,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000229,10,9,27,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000230,10,9,27,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000231,10,9,27,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000232,10,53,40,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000233,10,53,40,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000234,10,53,40,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000235,10,53,40,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000236,10,16,26,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000237,10,16,26,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000238,10,17,26,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000239,10,18,26,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000240,10,34,26,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000241,10,51,25,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000242,10,8,29,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000243,10,55,43,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000244,10,57,44,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000245,10,8,29,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000246,10,8,29,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000247,10,55,45,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000248,10,55,46,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000249,10,55,46,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000250,10,55,46,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000251,10,9,29,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000252,10,51,33,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000253,10,51,33,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000254,10,9,32,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000255,10,9,32,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000256,10,9,32,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000257,10,9,32,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000258,10,9,32,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000259,10,9,32,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000260,10,53,45,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000261,10,53,46,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000262,10,53,46,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000263,10,53,46,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000264,10,53,46,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000265,10,53,46,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000266,10,57,44,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000267,10,53,45,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000268,10,57,47,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000269,10,10,29,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000270,10,10,29,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000271,10,10,29,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000272,10,56,46,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000273,10,56,46,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000274,10,56,45,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000275,10,56,45,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000276,10,56,46,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000277,10,46,44,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000278,10,46,44,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000279,10,7,26,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000280,10,16,26,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000281,10,17,26,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000282,10,17,26,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000283,10,51,33,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000284,10,58,44,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000285,10,58,44,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000286,10,58,44,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000287,10,58,51,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000288,10,54,50,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000289,10,58,52,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000290,10,45,50,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000291,10,58,52,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000292,10,58,44,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000293,10,57,51,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000294,10,57,52,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000295,10,57,44,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000296,10,57,44,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000297,10,45,50,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000298,10,45,50,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000299,10,54,53,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000300,10,45,50,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000301,10,45,48,0,,2024-06-26 10:47:51.554169,2024-06-26 10:47:51.554169
1000302,10,45,48,0,,2024-06-26 10:47:51.566230,2024-06-26 10:47:51.566230
1000303,10,45,50,0,,2024-06-26 10:47:51.566230,2024-06-26 10:47:51.566230
1000304,10,45,49,0,,2024-06-26 10:47:51.566230,2024-06-26 10:47:51.566230
1000305,10,45,49,0,,2024-06-26 10:47:51.566230,2024-06-26 10:47:51.566230
1000306,10,45,48,0,,2024-06-26 10:47:51.566230,2024-06-26 10:47:51.566230
1000307,10,45,50,0,,2024-06-26 10:47:51.566230,2024-06-26 10:47:51.566230
1000308,10,60,53,0,,2024-06-26 10:47:51.566230,2024-06-26 10:47:51.566230
1000309,10,45,49,0,,2024-06-26 10:47:51.566230,2024-06-26 10:47:51.566230
1000310,10,45,49,0,,2024-06-26 10:47:51.566230,2024-06-26 10:47:51.566230
