id,quest_id,item1_id,item1_type,item2_id,item2_type,item3_id,item3_type,item4_id,item4_type,item5_id,item5_type,item6_id,item6_type,is_show_etc,created_at,updated_at
109,14007,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
110,14008,104.0,AwakeningItem,1002520.0,Card,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
111,15001,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
112,15002,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
113,15003,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
114,16001,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
115,16002,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
116,16003,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
117,16004,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
118,16005,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
119,16006,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
120,16007,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
121,16008,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
122,17001,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
123,17002,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
124,17003,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
125,17004,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
126,17005,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
127,17006,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
128,17007,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
129,17008,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
130,18001,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
131,18002,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
132,18003,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
133,18004,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
134,18005,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
135,18006,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
136,18007,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
137,18008,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
138,19001,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
139,19002,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
140,19003,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
141,19004,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
142,19005,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
143,19006,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
144,19007,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
145,19008,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
146,20001,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
147,20002,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
148,20003,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
149,20004,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
150,20005,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
151,20006,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
152,20007,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
153,20008,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
154,21001,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
155,21002,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
156,21003,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
157,22001,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
158,22002,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
159,22003,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
160,22004,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
161,22005,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
162,22006,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
163,22007,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
164,22008,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
165,23001,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
166,23002,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
167,23003,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
168,23004,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
169,23005,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
170,23006,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
171,23007,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
172,23008,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
173,24001,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
174,24002,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
175,24003,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
176,24004,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
177,24005,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
178,24006,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
179,24007,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
180,24008,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
181,25001,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
182,25002,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
183,25003,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
184,25004,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
185,25005,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
186,25006,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
187,25007,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
188,25008,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
189,26001,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
190,26002,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
191,26003,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
192,26004,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
193,26005,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
194,26006,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
195,26007,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
196,26008,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
197,27001,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
198,27002,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
199,27003,,,,,,,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
200,28001,1005480.0,Card,1002630.0,Card,1002640.0,Card,,,,,,,0,2024-07-08 11:00:14.412028,2024-07-08 11:00:14.412028
201,28002,22.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
202,28003,1566.0,EquipmentSkillItem,1567.0,EquipmentSkillItem,1568.0,EquipmentSkillItem,1569.0,EquipmentSkillItem,1570.0,EquipmentSkillItem,1571.0,EquipmentSkillItem,1,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
203,28004,22.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
204,28005,1578.0,EquipmentSkillItem,1579.0,EquipmentSkillItem,1580.0,EquipmentSkillItem,1581.0,EquipmentSkillItem,1582.0,EquipmentSkillItem,1583.0,EquipmentSkillItem,1,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
205,28006,22.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
206,28007,22.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
207,28008,1591.0,EquipmentSkillItem,1592.0,EquipmentSkillItem,1593.0,EquipmentSkillItem,1594.0,EquipmentSkillItem,1595.0,EquipmentSkillItem,1596.0,EquipmentSkillItem,1,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
208,29001,1005480.0,Card,1002630.0,Card,1002640.0,Card,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
209,29002,7.0,TrainingField,6.0,TrainingField,8.0,TrainingField,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
210,29003,1.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
211,29004,22.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
212,29005,1.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
213,29006,22.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
214,29007,1.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
215,29008,22.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
216,30001,1002650.0,Card,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
217,30002,22.0,TreasureItem,1.0,TreasureItem,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
218,30003,22.0,TreasureItem,1.0,TreasureItem,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
219,30004,1.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
220,30005,1779.0,EquipmentSkillItem,1780.0,EquipmentSkillItem,1782.0,EquipmentSkillItem,1783.0,EquipmentSkillItem,1784.0,EquipmentSkillItem,1.0,TreasureItem,1,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
221,30006,1791.0,EquipmentSkillItem,1792.0,EquipmentSkillItem,1794.0,EquipmentSkillItem,1795.0,EquipmentSkillItem,1796.0,EquipmentSkillItem,1.0,TreasureItem,1,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
222,30007,1803.0,EquipmentSkillItem,1804.0,EquipmentSkillItem,1806.0,EquipmentSkillItem,1807.0,EquipmentSkillItem,1808.0,EquipmentSkillItem,1.0,TreasureItem,1,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
223,30008,1.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
224,31001,1005480.0,Card,1002630.0,Card,1002640.0,Card,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
225,31002,1.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
226,31003,22.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
227,31004,22.0,TreasureItem,1.0,TreasureItem,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
228,31005,7.0,TrainingField,6.0,TrainingField,8.0,TrainingField,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
229,31006,7.0,TrainingField,6.0,TrainingField,8.0,TrainingField,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
230,31007,300.0,TrainingItem,301.0,TrainingItem,302.0,TrainingItem,303.0,TrainingItem,304.0,TrainingItem,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
231,31008,22.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
232,32001,1.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
233,32002,1.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
234,32003,1027400.0,Card,22.0,TreasureItem,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
235,32004,22.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
236,32005,2607.0,EquipmentSkillItem,2610.0,EquipmentSkillItem,2616.0,EquipmentSkillItem,2621.0,EquipmentSkillItem,2623.0,EquipmentSkillItem,1.0,TreasureItem,1,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
237,32006,2644.0,EquipmentSkillItem,2639.0,EquipmentSkillItem,2630.0,EquipmentSkillItem,2640.0,EquipmentSkillItem,2641.0,EquipmentSkillItem,1.0,TreasureItem,1,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
238,32007,2664.0,EquipmentSkillItem,2660.0,EquipmentSkillItem,2658.0,EquipmentSkillItem,2656.0,EquipmentSkillItem,2646.0,EquipmentSkillItem,1.0,TreasureItem,1,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
239,32008,1.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
240,33001,1.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
241,33002,1.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
242,33003,22.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
243,34001,1.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
244,34002,22.0,TreasureItem,1.0,TreasureItem,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
245,34003,1.0,TreasureItem,,,,,,,,,,,0,2024-07-08 11:00:14.421459,2024-07-08 11:00:14.421459
