id,sd_arena_id,sd_enemy_table_id,respawn_minutes,position_x,position_y,created_at,updated_at
68,14,56,0,5,10,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
69,14,54,0,-7,2,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
70,14,55,0,7,2,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
71,15,57,0,0,2,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
72,15,60,0,-5,10,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
73,15,60,0,5,10,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
74,15,58,0,-7,2,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
75,15,59,0,7,2,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
76,16,61,0,0,2,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
77,16,64,0,-5,10,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
78,16,64,0,5,10,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
79,16,62,0,-7,2,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
80,16,63,0,7,2,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
81,17,65,0,0,2,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
82,17,68,0,-5,10,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
83,17,69,0,5,10,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
84,17,66,0,-7,2,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
85,17,67,0,7,2,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
86,18,70,0,0,2,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
87,18,73,0,-5,10,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
88,18,74,0,5,10,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
89,18,71,0,-7,2,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
90,18,72,0,7,2,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
91,19,75,0,0,2,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
92,19,78,0,-5,10,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
93,19,79,0,5,10,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
94,19,76,0,-7,2,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
95,19,77,0,7,2,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
96,20,80,0,0,2,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
97,20,83,0,-5,10,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
98,20,84,0,5,10,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
99,20,81,0,-7,2,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
100,20,82,0,7,2,2024-05-17 11:39:40.980867,2024-05-17 11:39:40.980867
101,21,85,0,0,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
102,21,88,0,-5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
103,21,89,0,5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
104,21,86,0,-7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
105,21,87,0,7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
106,22,90,0,0,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
107,22,93,0,-5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
108,22,94,0,5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
109,22,91,0,-7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
110,22,92,0,7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
111,23,95,0,0,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
112,23,98,0,-5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
113,23,99,0,5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
114,23,96,0,-7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
115,23,97,0,7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
116,24,100,0,0,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
117,24,103,0,-5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
118,24,104,0,5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
119,24,101,0,-7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
120,24,102,0,7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
121,25,105,0,0,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
122,25,108,0,-5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
123,25,109,0,5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
124,25,106,0,-7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
125,25,107,0,7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
126,26,110,0,0,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
127,26,113,0,-5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
128,26,114,0,5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
129,26,111,0,-7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
130,26,112,0,7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
131,27,115,0,0,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
132,27,118,0,-5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
133,27,119,0,5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
134,27,116,0,-7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
135,27,117,0,7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
136,28,120,0,0,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
137,28,123,0,-5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
138,28,124,0,5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
139,28,121,0,-7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
140,28,122,0,7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
141,29,125,0,0,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
142,29,128,0,-5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
143,29,129,0,5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
144,29,126,0,-7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
145,29,127,0,7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
146,30,130,0,0,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
147,30,133,0,-5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
148,30,134,0,5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
149,30,131,0,-7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
150,30,132,0,7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
151,31,135,0,0,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
152,31,138,0,-5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
153,31,139,0,5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
154,31,136,0,-7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
155,31,137,0,7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
156,32,140,0,0,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
157,32,143,0,-5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
158,32,144,0,5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
159,32,141,0,-7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
160,32,142,0,7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
161,33,145,0,0,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
162,33,148,0,-5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
163,33,149,0,5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
164,33,146,0,-7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
165,33,147,0,7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
166,34,150,0,0,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
167,34,153,0,-5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
168,34,154,0,5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
169,34,151,0,-7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
170,34,152,0,7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
171,35,155,0,0,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
172,35,158,0,-5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
173,35,159,0,5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
174,35,156,0,-7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
175,35,157,0,7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
176,36,160,0,0,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
177,36,163,0,-5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
178,36,164,0,5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
179,36,161,0,-7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
180,36,162,0,7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
181,37,165,0,0,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
182,37,168,0,-5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
183,37,169,0,5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
184,37,166,0,-7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
185,37,167,0,7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
186,38,170,0,0,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
187,38,173,0,-5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
188,38,174,0,5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
189,38,171,0,-7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
190,38,172,0,7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
191,39,175,0,0,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
192,39,178,0,-5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
193,39,179,0,5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
194,39,176,0,-7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
195,39,177,0,7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
196,40,180,0,0,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
197,40,183,0,-5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
198,40,184,0,5,10,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
199,40,181,0,-7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
200,40,182,0,7,2,2024-05-17 11:39:40.987242,2024-05-17 11:39:40.987242
201,41,185,0,0,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
202,41,188,0,-5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
203,41,189,0,5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
204,41,186,0,-7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
205,41,187,0,7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
206,42,190,0,0,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
207,42,193,0,-5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
208,42,194,0,5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
209,42,191,0,-7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
210,42,192,0,7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
211,43,195,0,0,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
212,43,198,0,-5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
213,43,199,0,5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
214,43,196,0,-7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
215,43,197,0,7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
216,44,200,0,0,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
217,44,203,0,-5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
218,44,204,0,5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
219,44,201,0,-7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
220,44,202,0,7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
221,45,205,0,0,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
222,45,208,0,-5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
223,45,209,0,5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
224,45,206,0,-7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
225,45,207,0,7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
226,46,210,0,0,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
227,46,213,0,-5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
228,46,214,0,5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
229,46,211,0,-7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
230,46,212,0,7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
231,47,215,0,0,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
232,47,218,0,-5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
233,47,219,0,5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
234,47,216,0,-7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
235,47,217,0,7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
236,48,220,0,0,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
237,48,223,0,-5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
238,48,224,0,5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
239,48,221,0,-7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
240,48,222,0,7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
241,49,225,0,0,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
242,49,228,0,-5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
243,49,229,0,5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
244,49,226,0,-7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
245,49,227,0,7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
246,50,230,0,0,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
247,50,233,0,-5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
248,50,234,0,5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
249,50,231,0,-7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
250,50,232,0,7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
251,51,235,0,0,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
252,51,238,0,-5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
253,51,239,0,5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
254,51,236,0,-7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
255,51,237,0,7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
256,52,240,0,0,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
257,52,243,0,-5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
258,52,244,0,5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
259,52,241,0,-7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
260,52,242,0,7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
261,53,245,0,0,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
262,53,248,0,-5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
263,53,249,0,5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
264,53,246,0,-7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
265,53,247,0,7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
266,54,250,0,0,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
267,54,253,0,-5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
268,54,254,0,5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
269,54,251,0,-7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
270,54,252,0,7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
271,55,255,0,0,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
272,55,258,0,-5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
273,55,259,0,5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
274,55,256,0,-7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
275,55,257,0,7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
276,56,260,0,0,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
277,56,263,0,-5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
278,56,264,0,5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
279,56,261,0,-7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
280,56,262,0,7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
281,57,265,0,0,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
282,57,268,0,-5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
283,57,269,0,5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
284,57,266,0,-7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
285,57,267,0,7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
286,58,270,0,0,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
287,58,273,0,-5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
288,58,274,0,5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
289,58,271,0,-7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
290,58,272,0,7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
291,59,275,0,0,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
292,59,278,0,-5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
293,59,279,0,5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
294,59,276,0,-7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
295,59,277,0,7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
296,60,280,0,0,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
297,60,283,0,-5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
298,60,284,0,5,10,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
299,60,281,0,-7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
300,60,282,0,7,2,2024-05-17 11:39:40.993470,2024-05-17 11:39:40.993470
301,61,285,0,0,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
302,61,288,0,-5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
303,61,289,0,5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
304,61,286,0,-7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
305,61,287,0,7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
306,62,290,0,0,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
307,62,293,0,-5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
308,62,294,0,5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
309,62,291,0,-7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
310,62,292,0,7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
311,63,295,0,0,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
312,63,298,0,-5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
313,63,299,0,5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
