id,type,conditions,comment,created_at,updated_at
19,PotentialSquareCondition::PotentialItem,"{""item_id"":8,""quantity"":20}",素材ID=8:20個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
20,PotentialSquareCondition::PotentialItem,"{""item_id"":1,""quantity"":10}",素材ID=1:10個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
21,PotentialSquareCondition::PotentialItem,"{""item_id"":6,""quantity"":5}",素材ID=6:5個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
22,PotentialSquareCondition::PotentialItem,"{""item_id"":11,""quantity"":1}",素材ID=11:1個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
23,PotentialSquareCondition::PotentialItem,"{""item_id"":1,""quantity"":20}",素材ID=1:20個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
24,PotentialSquareCondition::PotentialItem,"{""item_id"":6,""quantity"":10}",素材ID=6:10個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
25,PotentialSquareCondition::PotentialItem,"{""item_id"":11,""quantity"":5}",素材ID=11:5個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
26,PotentialSquareCondition::SkillLv,"{""skill_lv"":1}",必殺技Lv1以上,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
27,PotentialSquareCondition::PotentialItem,"{""item_id"":1,""quantity"":5}",素材ID=1:5個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
28,PotentialSquareCondition::PotentialItem,"{""item_id"":6,""quantity"":15}",素材ID=6:15個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
29,PotentialSquareCondition::PotentialItem,"{""item_id"":11,""quantity"":2}",素材ID=11:2個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
30,PotentialSquareCondition::PotentialItem,"{""item_id"":1,""quantity"":30}",素材ID=1:30個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
31,PotentialSquareCondition::PotentialItem,"{""item_id"":11,""quantity"":3}",素材ID=11:3個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
32,PotentialSquareCondition::PotentialItem,"{""item_id"":1,""quantity"":15}",素材ID=1:15個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
33,PotentialSquareCondition::PotentialItem,"{""item_id"":6,""quantity"":20}",素材ID=6:20個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
34,PotentialSquareCondition::PotentialItem,"{""item_id"":1,""quantity"":50}",素材ID=1:50個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
35,PotentialSquareCondition::PotentialItem,"{""item_id"":6,""quantity"":25}",素材ID=6:25個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
36,PotentialSquareCondition::PotentialItem,"{""item_id"":2,""quantity"":20}",素材ID=2:20個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
37,PotentialSquareCondition::PotentialItem,"{""item_id"":7,""quantity"":10}",素材ID=7:10個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
38,PotentialSquareCondition::PotentialItem,"{""item_id"":12,""quantity"":1}",素材ID=12:1個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
39,PotentialSquareCondition::PotentialItem,"{""item_id"":2,""quantity"":5}",素材ID=2:5個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
40,PotentialSquareCondition::PotentialItem,"{""item_id"":2,""quantity"":10}",素材ID=2:10個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
41,PotentialSquareCondition::PotentialItem,"{""item_id"":7,""quantity"":5}",素材ID=7:5個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
42,PotentialSquareCondition::PotentialItem,"{""item_id"":2,""quantity"":50}",素材ID=2:50個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
43,PotentialSquareCondition::PotentialItem,"{""item_id"":7,""quantity"":25}",素材ID=7:25個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
44,PotentialSquareCondition::PotentialItem,"{""item_id"":12,""quantity"":3}",素材ID=12:3個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
45,PotentialSquareCondition::PotentialItem,"{""item_id"":7,""quantity"":15}",素材ID=7:15個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
46,PotentialSquareCondition::PotentialItem,"{""item_id"":12,""quantity"":2}",素材ID=12:2個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
47,PotentialSquareCondition::PotentialItem,"{""item_id"":2,""quantity"":30}",素材ID=2:30個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
48,PotentialSquareCondition::PotentialItem,"{""item_id"":2,""quantity"":15}",素材ID=2:15個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
49,PotentialSquareCondition::PotentialItem,"{""item_id"":7,""quantity"":20}",素材ID=7:20個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
50,PotentialSquareCondition::PotentialItem,"{""item_id"":4,""quantity"":20}",素材ID=4:20個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
51,PotentialSquareCondition::PotentialItem,"{""item_id"":9,""quantity"":10}",素材ID=9:10個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
52,PotentialSquareCondition::PotentialItem,"{""item_id"":14,""quantity"":1}",素材ID=14:1個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
53,PotentialSquareCondition::PotentialItem,"{""item_id"":4,""quantity"":5}",素材ID=4:5個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
54,PotentialSquareCondition::PotentialItem,"{""item_id"":4,""quantity"":10}",素材ID=4:10個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
55,PotentialSquareCondition::PotentialItem,"{""item_id"":9,""quantity"":5}",素材ID=9:5個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
56,PotentialSquareCondition::PotentialItem,"{""item_id"":4,""quantity"":50}",素材ID=4:50個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
57,PotentialSquareCondition::PotentialItem,"{""item_id"":9,""quantity"":25}",素材ID=9:25個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
58,PotentialSquareCondition::PotentialItem,"{""item_id"":14,""quantity"":3}",素材ID=14:3個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
59,PotentialSquareCondition::PotentialItem,"{""item_id"":9,""quantity"":15}",素材ID=9:15個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
60,PotentialSquareCondition::PotentialItem,"{""item_id"":14,""quantity"":2}",素材ID=14:2個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
61,PotentialSquareCondition::PotentialItem,"{""item_id"":4,""quantity"":30}",素材ID=4:30個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
62,PotentialSquareCondition::PotentialItem,"{""item_id"":4,""quantity"":15}",素材ID=4:15個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
63,PotentialSquareCondition::PotentialItem,"{""item_id"":9,""quantity"":20}",素材ID=9:20個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
64,PotentialSquareCondition::PotentialItem,"{""item_id"":5,""quantity"":20}",素材ID=5:20個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
65,PotentialSquareCondition::PotentialItem,"{""item_id"":10,""quantity"":10}",素材ID=10:10個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
66,PotentialSquareCondition::PotentialItem,"{""item_id"":15,""quantity"":1}",素材ID=15:1個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
67,PotentialSquareCondition::PotentialItem,"{""item_id"":5,""quantity"":5}",素材ID=5:5個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
68,PotentialSquareCondition::PotentialItem,"{""item_id"":5,""quantity"":10}",素材ID=5:10個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
69,PotentialSquareCondition::PotentialItem,"{""item_id"":10,""quantity"":5}",素材ID=10:5個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
70,PotentialSquareCondition::PotentialItem,"{""item_id"":5,""quantity"":50}",素材ID=5:50個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
71,PotentialSquareCondition::PotentialItem,"{""item_id"":10,""quantity"":25}",素材ID=10:25個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
72,PotentialSquareCondition::PotentialItem,"{""item_id"":15,""quantity"":3}",素材ID=15:3個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
73,PotentialSquareCondition::PotentialItem,"{""item_id"":10,""quantity"":15}",素材ID=10:15個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
74,PotentialSquareCondition::PotentialItem,"{""item_id"":15,""quantity"":2}",素材ID=15:2個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
75,PotentialSquareCondition::PotentialItem,"{""item_id"":5,""quantity"":30}",素材ID=5:30個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
76,PotentialSquareCondition::PotentialItem,"{""item_id"":5,""quantity"":15}",素材ID=5:15個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
77,PotentialSquareCondition::PotentialItem,"{""item_id"":10,""quantity"":20}",素材ID=10:20個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
78,PotentialSquareCondition::PotentialItem,"{""item_id"":16,""quantity"":20}",素材ID=16:20個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
79,PotentialSquareCondition::PotentialItem,"{""item_id"":17,""quantity"":10}",素材ID=17:10個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
80,PotentialSquareCondition::PotentialItem,"{""item_id"":18,""quantity"":1}",素材ID=18:1個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
81,PotentialSquareCondition::PotentialItem,"{""item_id"":16,""quantity"":5}",素材ID=16:5個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
82,PotentialSquareCondition::PotentialItem,"{""item_id"":16,""quantity"":10}",素材ID=16:10個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
83,PotentialSquareCondition::PotentialItem,"{""item_id"":17,""quantity"":5}",素材ID=17:5個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
84,PotentialSquareCondition::PotentialItem,"{""item_id"":16,""quantity"":50}",素材ID=16:50個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
85,PotentialSquareCondition::PotentialItem,"{""item_id"":17,""quantity"":25}",素材ID=17:25個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
86,PotentialSquareCondition::PotentialItem,"{""item_id"":18,""quantity"":3}",素材ID=18:3個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
87,PotentialSquareCondition::PotentialItem,"{""item_id"":17,""quantity"":15}",素材ID=17:15個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
88,PotentialSquareCondition::PotentialItem,"{""item_id"":18,""quantity"":2}",素材ID=18:2個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
89,PotentialSquareCondition::PotentialItem,"{""item_id"":16,""quantity"":30}",素材ID=16:30個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
90,PotentialSquareCondition::PotentialItem,"{""item_id"":16,""quantity"":15}",素材ID=16:15個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
91,PotentialSquareCondition::PotentialItem,"{""item_id"":17,""quantity"":20}",素材ID=17:20個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
92,PotentialSquareCondition::PotentialItem,"{""item_id"":16,""quantity"":40}",素材ID=16:40個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
93,PotentialSquareCondition::PotentialItem,"{""item_id"":16,""quantity"":250}",素材ID=16:250個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
94,PotentialSquareCondition::PotentialItem,"{""item_id"":17,""quantity"":100}",素材ID=17:100個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
95,PotentialSquareCondition::PotentialItem,"{""item_id"":18,""quantity"":15}",素材ID=18:15個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
96,PotentialSquareCondition::PotentialItem,"{""item_id"":17,""quantity"":30}",素材ID=17:30個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
97,PotentialSquareCondition::PotentialItem,"{""item_id"":18,""quantity"":5}",素材ID=18:5個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
98,PotentialSquareCondition::PotentialItem,"{""item_id"":16,""quantity"":500}",素材ID=16:500個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
99,PotentialSquareCondition::PotentialItem,"{""item_id"":17,""quantity"":250}",素材ID=17:250個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
100,PotentialSquareCondition::PotentialItem,"{""item_id"":18,""quantity"":30}",素材ID=18:30個,2024-05-17 11:39:39.293381,2024-05-17 11:39:39.293381
101,PotentialSquareCondition::PotentialItem,"{""item_id"":16,""quantity"":100}",素材ID=16:100個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
102,PotentialSquareCondition::PotentialItem,"{""item_id"":17,""quantity"":50}",素材ID=17:50個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
103,PotentialSquareCondition::PotentialItem,"{""item_id"":16,""quantity"":75}",素材ID=16:75個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
104,PotentialSquareCondition::PotentialItem,"{""item_id"":19,""quantity"":40}",素材ID=19:40個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
105,PotentialSquareCondition::PotentialItem,"{""item_id"":20,""quantity"":20}",素材ID=20:20個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
106,PotentialSquareCondition::PotentialItem,"{""item_id"":21,""quantity"":2}",素材ID=21:2個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
107,PotentialSquareCondition::PotentialItem,"{""item_id"":19,""quantity"":100}",素材ID=19:100個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
108,PotentialSquareCondition::PotentialItem,"{""item_id"":20,""quantity"":50}",素材ID=20:50個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
109,PotentialSquareCondition::PotentialItem,"{""item_id"":21,""quantity"":5}",素材ID=21:5個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
110,PotentialSquareCondition::PotentialItem,"{""item_id"":19,""quantity"":50}",素材ID=19:50個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
111,PotentialSquareCondition::PotentialItem,"{""item_id"":20,""quantity"":25}",素材ID=20:25個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
112,PotentialSquareCondition::PotentialItem,"{""item_id"":19,""quantity"":80}",素材ID=19:80個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
113,PotentialSquareCondition::PotentialItem,"{""item_id"":20,""quantity"":40}",素材ID=20:40個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
114,PotentialSquareCondition::PotentialItem,"{""item_id"":21,""quantity"":4}",素材ID=21:4個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
115,PotentialSquareCondition::PotentialItem,"{""item_id"":19,""quantity"":75}",素材ID=19:75個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
116,PotentialSquareCondition::PotentialItem,"{""item_id"":20,""quantity"":30}",素材ID=20:30個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
117,PotentialSquareCondition::PotentialItem,"{""item_id"":19,""quantity"":250}",素材ID=19:250個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
118,PotentialSquareCondition::PotentialItem,"{""item_id"":20,""quantity"":100}",素材ID=20:100個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
119,PotentialSquareCondition::PotentialItem,"{""item_id"":21,""quantity"":15}",素材ID=21:15個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
120,PotentialSquareCondition::PotentialItem,"{""item_id"":19,""quantity"":500}",素材ID=19:500個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
121,PotentialSquareCondition::PotentialItem,"{""item_id"":20,""quantity"":250}",素材ID=20:250個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
122,PotentialSquareCondition::PotentialItem,"{""item_id"":21,""quantity"":30}",素材ID=21:30個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
123,PotentialSquareCondition::PotentialItem,"{""item_id"":19,""quantity"":20}",素材ID=19:20個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
124,PotentialSquareCondition::PotentialItem,"{""item_id"":20,""quantity"":10}",素材ID=20:10個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
125,PotentialSquareCondition::PotentialItem,"{""item_id"":21,""quantity"":1}",素材ID=21:1個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
126,PotentialSquareCondition::PotentialItem,"{""item_id"":19,""quantity"":5}",素材ID=19:5個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
127,PotentialSquareCondition::PotentialItem,"{""item_id"":19,""quantity"":10}",素材ID=19:10個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
128,PotentialSquareCondition::PotentialItem,"{""item_id"":20,""quantity"":5}",素材ID=20:5個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
129,PotentialSquareCondition::PotentialItem,"{""item_id"":20,""quantity"":15}",素材ID=20:15個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
130,PotentialSquareCondition::PotentialItem,"{""item_id"":19,""quantity"":30}",素材ID=19:30個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
131,PotentialSquareCondition::PotentialItem,"{""item_id"":21,""quantity"":3}",素材ID=21:3個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
132,PotentialSquareCondition::PotentialItem,"{""item_id"":19,""quantity"":15}",素材ID=19:15個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
133,PotentialSquareCondition::PotentialItem,"{""item_id"":22,""quantity"":20}",素材ID=22:20個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
134,PotentialSquareCondition::PotentialItem,"{""item_id"":23,""quantity"":10}",素材ID=23:10個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
135,PotentialSquareCondition::PotentialItem,"{""item_id"":24,""quantity"":1}",素材ID=24:1個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
136,PotentialSquareCondition::PotentialItem,"{""item_id"":22,""quantity"":5}",素材ID=22:5個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
137,PotentialSquareCondition::PotentialItem,"{""item_id"":22,""quantity"":40}",素材ID=22:40個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
138,PotentialSquareCondition::PotentialItem,"{""item_id"":23,""quantity"":20}",素材ID=23:20個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
139,PotentialSquareCondition::PotentialItem,"{""item_id"":24,""quantity"":2}",素材ID=24:2個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
140,PotentialSquareCondition::PotentialItem,"{""item_id"":22,""quantity"":10}",素材ID=22:10個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
141,PotentialSquareCondition::PotentialItem,"{""item_id"":23,""quantity"":5}",素材ID=23:5個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
142,PotentialSquareCondition::PotentialItem,"{""item_id"":22,""quantity"":250}",素材ID=22:250個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
143,PotentialSquareCondition::PotentialItem,"{""item_id"":23,""quantity"":100}",素材ID=23:100個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
144,PotentialSquareCondition::PotentialItem,"{""item_id"":24,""quantity"":15}",素材ID=24:15個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
145,PotentialSquareCondition::PotentialItem,"{""item_id"":22,""quantity"":100}",素材ID=22:100個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
146,PotentialSquareCondition::PotentialItem,"{""item_id"":23,""quantity"":50}",素材ID=23:50個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
147,PotentialSquareCondition::PotentialItem,"{""item_id"":24,""quantity"":5}",素材ID=24:5個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
148,PotentialSquareCondition::PotentialItem,"{""item_id"":22,""quantity"":80}",素材ID=22:80個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
149,PotentialSquareCondition::PotentialItem,"{""item_id"":23,""quantity"":40}",素材ID=23:40個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
150,PotentialSquareCondition::PotentialItem,"{""item_id"":24,""quantity"":4}",素材ID=24:4個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
151,PotentialSquareCondition::PotentialItem,"{""item_id"":23,""quantity"":15}",素材ID=23:15個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
152,PotentialSquareCondition::PotentialItem,"{""item_id"":22,""quantity"":30}",素材ID=22:30個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
153,PotentialSquareCondition::PotentialItem,"{""item_id"":24,""quantity"":3}",素材ID=24:3個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
154,PotentialSquareCondition::PotentialItem,"{""item_id"":22,""quantity"":75}",素材ID=22:75個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
155,PotentialSquareCondition::PotentialItem,"{""item_id"":23,""quantity"":30}",素材ID=23:30個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
156,PotentialSquareCondition::PotentialItem,"{""item_id"":22,""quantity"":15}",素材ID=22:15個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
157,PotentialSquareCondition::PotentialItem,"{""item_id"":22,""quantity"":500}",素材ID=22:500個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
158,PotentialSquareCondition::PotentialItem,"{""item_id"":23,""quantity"":250}",素材ID=23:250個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
159,PotentialSquareCondition::PotentialItem,"{""item_id"":24,""quantity"":30}",素材ID=24:30個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
160,PotentialSquareCondition::PotentialItem,"{""item_id"":25,""quantity"":20}",素材ID=25:20個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
161,PotentialSquareCondition::PotentialItem,"{""item_id"":26,""quantity"":10}",素材ID=26:10個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
162,PotentialSquareCondition::PotentialItem,"{""item_id"":27,""quantity"":1}",素材ID=27:1個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
163,PotentialSquareCondition::PotentialItem,"{""item_id"":25,""quantity"":5}",素材ID=25:5個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
164,PotentialSquareCondition::PotentialItem,"{""item_id"":25,""quantity"":40}",素材ID=25:40個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
165,PotentialSquareCondition::PotentialItem,"{""item_id"":26,""quantity"":20}",素材ID=26:20個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
166,PotentialSquareCondition::PotentialItem,"{""item_id"":27,""quantity"":2}",素材ID=27:2個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
167,PotentialSquareCondition::PotentialItem,"{""item_id"":25,""quantity"":10}",素材ID=25:10個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
168,PotentialSquareCondition::PotentialItem,"{""item_id"":26,""quantity"":5}",素材ID=26:5個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
169,PotentialSquareCondition::PotentialItem,"{""item_id"":25,""quantity"":250}",素材ID=25:250個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
170,PotentialSquareCondition::PotentialItem,"{""item_id"":26,""quantity"":100}",素材ID=26:100個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
171,PotentialSquareCondition::PotentialItem,"{""item_id"":27,""quantity"":15}",素材ID=27:15個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
172,PotentialSquareCondition::PotentialItem,"{""item_id"":25,""quantity"":50}",素材ID=25:50個,2024-05-17 11:39:39.309141,2024-05-17 11:39:39.309141
