id,z_battle_stage_id,level,z_battle_first_reward_set_id,main_reward_id,created_at,updated_at
80,3,18,80,245,2024-05-17 11:40:19.910113,2024-05-17 11:40:19.910113
81,3,19,81,247,2024-05-17 11:40:19.910113,2024-05-17 11:40:19.910113
82,3,20,82,250,2024-05-17 11:40:19.910113,2024-05-17 11:40:19.910113
83,3,21,83,251,2024-05-17 11:40:19.910113,2024-05-17 11:40:19.910113
84,3,22,84,254,2024-05-17 11:40:19.910113,2024-05-17 11:40:19.910113
85,3,23,85,256,2024-05-17 11:40:19.910113,2024-05-17 11:40:19.910113
86,3,24,86,258,2024-05-17 11:40:19.910113,2024-05-17 11:40:19.910113
87,3,25,87,261,2024-05-17 11:40:19.910113,2024-05-17 11:40:19.910113
88,3,26,88,262,2024-05-17 11:40:19.910113,2024-05-17 11:40:19.910113
89,3,27,89,265,2024-05-17 11:40:19.910113,2024-05-17 11:40:19.910113
90,3,28,90,267,2024-05-17 11:40:19.910113,2024-05-17 11:40:19.910113
91,3,29,91,269,2024-05-17 11:40:19.910113,2024-05-17 11:40:19.910113
92,3,30,92,272,2024-05-17 11:40:19.910113,2024-05-17 11:40:19.910113
93,3,31,93,273,2024-05-17 11:40:19.910113,2024-05-17 11:40:19.910113
94,3,32,94,274,2024-05-17 11:40:19.910113,2024-05-17 11:40:19.910113
95,3,33,95,275,2024-05-17 11:40:19.910113,2024-05-17 11:40:19.910113
96,3,34,96,276,2024-05-17 11:40:19.910113,2024-05-17 11:40:19.910113
97,3,35,97,277,2024-05-17 11:40:19.910113,2024-05-17 11:40:19.910113
98,3,36,98,278,2024-05-17 11:40:19.910113,2024-05-17 11:40:19.910113
99,3,37,99,279,2024-05-17 11:40:19.910113,2024-05-17 11:40:19.910113
100,3,38,100,280,2024-05-17 11:40:19.910113,2024-05-17 11:40:19.910113
101,3,39,101,281,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
102,3,40,102,283,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
103,3,41,103,284,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
104,3,42,104,285,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
105,3,43,105,286,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
106,3,44,106,287,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
107,3,45,107,288,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
108,3,46,108,289,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
109,3,47,109,290,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
110,3,48,110,291,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
111,3,49,111,292,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
112,3,50,112,294,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
113,3,51,113,295,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
114,3,52,114,296,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
115,3,53,115,297,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
116,3,54,116,298,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
117,3,55,117,299,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
118,3,56,118,300,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
119,3,57,119,301,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
120,3,58,120,302,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
121,3,59,121,303,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
122,3,60,122,305,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
123,3,61,123,306,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
124,3,62,124,307,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
125,3,63,125,308,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
126,3,64,126,309,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
127,3,65,127,310,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
128,3,66,128,311,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
129,3,67,129,312,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
130,3,68,130,313,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
131,3,69,131,314,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
132,3,70,132,316,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
133,3,71,133,317,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
134,3,72,134,318,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
135,3,73,135,319,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
136,3,74,136,320,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
137,3,75,137,321,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
138,3,76,138,322,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
139,3,77,139,352,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
140,3,78,140,353,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
141,4,1,141,355,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
142,4,2,142,359,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
143,4,3,143,362,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
144,4,4,144,365,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
145,4,5,145,369,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
146,4,6,146,371,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
147,4,7,147,375,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
148,4,8,148,378,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
149,4,9,149,381,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
150,4,10,150,387,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
151,4,11,151,389,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
152,4,12,152,393,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
153,4,13,153,396,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
154,4,14,154,399,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
155,4,15,155,403,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
156,4,16,156,406,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
157,4,17,157,409,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
158,4,18,158,412,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
159,4,19,159,415,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
160,4,20,160,421,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
161,4,21,161,423,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
162,4,22,162,427,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
163,4,23,163,430,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
164,4,24,164,433,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
165,4,25,165,437,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
166,4,26,166,439,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
167,4,27,167,443,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
168,4,28,168,446,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
169,4,29,169,449,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
170,4,30,170,455,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
171,4,31,171,456,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
203,5,1,203,623,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
204,5,2,204,629,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
205,5,3,205,634,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
206,5,4,206,639,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
207,5,5,207,645,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
208,5,6,208,650,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
209,5,7,209,655,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
210,5,8,210,660,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
211,5,9,211,665,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
212,5,10,212,673,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
213,5,11,213,676,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
214,5,12,214,683,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
215,5,13,215,688,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
216,5,14,216,693,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
217,5,15,217,699,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
218,5,16,218,704,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
219,5,17,219,709,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
220,5,18,220,714,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
221,5,19,221,719,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
222,5,20,222,727,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
223,5,21,223,729,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
224,5,22,224,737,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
225,5,23,225,742,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
226,5,24,226,747,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
227,5,25,227,753,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
228,5,26,228,755,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
229,5,27,229,763,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
230,5,28,230,768,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
231,5,29,231,773,2024-05-17 11:40:19.916333,2024-05-17 11:40:19.916333
232,5,30,232,781,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
233,5,31,233,782,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
234,6,1,234,784,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
235,6,2,235,788,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
236,6,3,236,791,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
237,6,4,237,794,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
238,6,5,238,798,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
239,6,6,239,800,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
240,6,7,240,804,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
241,6,8,241,807,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
242,6,9,242,810,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
243,6,10,243,816,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
244,6,11,244,818,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
245,6,12,245,822,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
246,6,13,246,825,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
247,6,14,247,828,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
248,6,15,248,832,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
249,6,16,249,835,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
250,6,17,250,838,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
251,6,18,251,841,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
252,6,19,252,844,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
253,6,20,253,850,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
254,6,21,254,852,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
255,6,22,255,856,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
256,6,23,256,859,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
257,6,24,257,862,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
258,6,25,258,866,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
259,6,26,259,868,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
260,6,27,260,872,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
261,6,28,261,875,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
262,6,29,262,878,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
263,6,30,263,884,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
264,6,31,264,885,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
265,7,1,265,887,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
266,7,2,266,891,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
267,7,3,267,894,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
268,7,4,268,897,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
269,7,5,269,901,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
270,7,6,270,903,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
271,7,7,271,907,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
272,7,8,272,910,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
273,7,9,273,913,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
274,7,10,274,919,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
275,7,11,275,921,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
276,7,12,276,925,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
277,7,13,277,928,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
278,7,14,278,931,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
279,7,15,279,935,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
280,7,16,280,938,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
281,7,17,281,941,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
282,7,18,282,944,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
283,7,19,283,947,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
284,7,20,284,953,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
285,7,21,285,955,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
286,7,22,286,959,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
287,7,23,287,962,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
288,7,24,288,965,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
289,7,25,289,969,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
290,7,26,290,971,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
291,7,27,291,975,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
292,7,28,292,978,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
293,7,29,293,981,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
294,7,30,294,987,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
295,7,31,295,988,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
296,8,1,296,990,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
297,8,31,297,1005,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
298,9,1,298,1007,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
299,9,2,299,1011,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
300,9,3,300,1014,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
301,9,4,301,1017,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
302,9,5,302,1021,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
303,9,6,303,1023,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
304,9,7,304,1027,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
305,9,8,305,1030,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
306,9,9,306,1033,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
307,9,10,307,1037,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
308,9,11,308,1039,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
309,9,12,309,1043,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
310,9,13,310,1046,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
311,9,14,311,1049,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
312,9,15,312,1053,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
313,9,16,313,1056,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
314,9,17,314,1059,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
315,9,18,315,1062,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
316,9,19,316,1065,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
317,9,20,317,1069,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
318,9,21,318,1071,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
319,9,22,319,1075,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
320,9,23,320,1078,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
321,9,24,321,1081,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
322,9,25,322,1085,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
323,9,26,323,1087,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
324,9,27,324,1091,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
325,9,28,325,1094,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
326,9,29,326,1097,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
327,9,30,327,1101,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
328,9,31,328,1106,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
334,10,1,334,1128,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
335,10,21,335,1133,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
336,10,41,336,1138,2024-05-17 11:40:19.922499,2024-05-17 11:40:19.922499
337,10,51,337,1143,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
338,10,101,338,1144,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
339,11,1,339,1150,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
340,11,2,340,1154,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
341,11,3,341,1157,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
342,11,4,342,1160,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
343,11,5,343,1164,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
344,11,6,344,1167,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
345,11,7,345,1170,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
346,11,8,346,1173,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
347,11,9,347,1176,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
348,11,10,348,1182,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
349,11,11,349,1184,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
350,11,12,350,1188,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
351,11,13,351,1191,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
352,11,14,352,1194,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
353,11,15,353,1198,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
354,11,16,354,1201,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
355,11,17,355,1204,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
356,11,18,356,1207,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
357,11,19,357,1210,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
358,11,20,358,1216,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
359,11,21,359,1218,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
360,11,22,360,1222,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
361,11,23,361,1225,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
362,11,24,362,1228,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
363,11,25,363,1232,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
364,11,26,364,1234,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
365,11,27,365,1238,2024-05-17 11:40:19.928696,2024-05-17 11:40:19.928696
