id,enemy_skill_id,card_category_id,created_at,updated_at
60,32520,17,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
61,32530,17,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
62,32630,63,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
63,32640,43,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
66,36530,52,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
69,37420,87,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
70,37430,87,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
94000,94001,71,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
94001,94002,71,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
94002,94009,71,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
94003,94013,71,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
94004,94014,71,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
94005,94018,71,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
94006,94021,71,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
94007,94023,71,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
95000,95001,42,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
95001,95002,42,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
95002,95008,42,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
95003,95011,42,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
95004,95012,42,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
95005,95016,42,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
95006,95019,42,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
95007,95021,42,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
96000,96002,81,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
96001,96009,81,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
96002,96015,81,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
96003,96018,81,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
97000,97001,16,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
97001,97002,16,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
97002,97009,16,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
97003,97013,16,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
97004,97014,16,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
97005,97018,16,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
97006,97021,16,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
97007,97023,16,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
98000,98001,29,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
98001,98002,29,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
98002,98009,29,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
98003,98013,29,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
98004,98014,29,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
98005,98018,29,2024-05-17 11:37:58.869773,2024-05-17 11:37:58.869773
98006,98021,29,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
98007,98023,29,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
99000,99001,8,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
99001,99002,8,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
99002,99008,8,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
99003,99012,8,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
99004,99013,8,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
99005,99017,8,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
99006,99020,8,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
99007,99022,8,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
100000,100002,38,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
100001,100009,38,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
100002,100015,38,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
100003,100018,38,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
101000,101002,39,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
101001,101009,39,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
101002,101016,39,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
101003,101019,39,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
102000,102002,47,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
102001,102009,47,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
102002,102015,47,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
102003,102018,47,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
103000,103001,23,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
103001,103002,23,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
103002,103009,23,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
103003,103013,23,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
103004,103014,23,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
103005,103019,23,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
103006,103022,23,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
103007,103024,23,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
104000,104001,10,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
104001,104002,10,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
104002,104009,10,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
104003,104013,10,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
104004,104014,10,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
104005,104018,10,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
104006,104021,10,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
104007,104023,10,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
105000,105002,43,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
105001,105009,43,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
105002,105015,43,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
105003,105018,43,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
106000,106001,80,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
106001,106002,80,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
106002,106009,80,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
106003,106013,80,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
106004,106014,80,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
106005,106019,80,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
106006,106022,80,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
106007,106024,80,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
107000,107002,17,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
107001,107009,17,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
107002,107015,17,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
107003,107018,17,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
108000,108002,8,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
108001,108009,8,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
108002,108015,8,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
108003,108018,8,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
109000,109002,77,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
109001,109009,77,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
109002,109015,77,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
109003,109018,77,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
110000,110001,6,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
110001,110002,6,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
110002,110009,6,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
110003,110013,6,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
110004,110014,6,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
110005,110018,6,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
110006,110021,6,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
110007,110023,6,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
111000,111002,22,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
111001,111009,22,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
111002,111015,22,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
111003,111018,22,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
112000,112001,59,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
112001,112002,59,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
112002,112009,59,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
112003,112013,59,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
112004,112014,59,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
112005,112018,59,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
112006,112021,59,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
112007,112023,59,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
113000,113002,69,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
113001,113009,69,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
113002,113015,69,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
113003,113018,69,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
114000,114001,90,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
114001,114002,90,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
114002,114009,90,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
114003,114013,90,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
114004,114014,90,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
114005,114018,90,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
114006,114021,90,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
114007,114023,90,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
115000,115001,72,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
115001,115002,72,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
115002,115009,72,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
115003,115013,72,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
115004,115014,72,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
115005,115019,72,2024-05-17 11:37:58.874703,2024-05-17 11:37:58.874703
115006,115022,72,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
115007,115024,72,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
116000,116001,78,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
116001,116002,78,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
116002,116009,78,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
116003,116013,78,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
116004,116014,78,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
116005,116018,78,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
116006,116021,78,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
116007,116023,78,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
117000,117001,4,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
117001,117002,4,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
117002,117009,4,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
117003,117013,4,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
117004,117014,4,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
117005,117019,4,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
117006,117022,4,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
117007,117024,4,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
118000,118002,20,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
118001,118009,20,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
118002,118015,20,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
118003,118018,20,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
119000,119001,26,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
119001,119002,26,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
119002,119009,26,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
119003,119013,26,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
119004,119014,26,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
119005,119019,26,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
119006,119022,26,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
119007,119024,26,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
120000,120001,83,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
120001,120002,83,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
120002,120009,83,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
120003,120013,83,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
120004,120014,83,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
120005,120019,83,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
120006,120022,83,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
120007,120024,83,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
121000,121001,21,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
121001,121002,21,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
121002,121009,21,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
121003,121013,21,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
121004,121014,21,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
121005,121018,21,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
121006,121021,21,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
121007,121023,21,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
122000,122001,19,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
122001,122002,19,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
122002,122009,19,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
122003,122012,19,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
122004,122013,19,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
122005,122018,19,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
122006,122021,19,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
122007,122023,19,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
123000,123001,30,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
123001,123002,30,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
123002,123009,30,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
123003,123013,30,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
123004,123014,30,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
123005,123018,30,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
123006,123021,30,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
123007,123023,30,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
124000,124002,31,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
124001,124009,31,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
124002,124015,31,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
124003,124018,31,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
125000,125001,66,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
125001,125002,66,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
125002,125009,66,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
125003,125013,66,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
125004,125014,66,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
125005,125019,66,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
125006,125022,66,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
125007,125024,66,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
126000,126001,42,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
126001,126002,42,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
126002,126008,42,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
126003,126011,42,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
126004,126012,42,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
126005,126016,42,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
126006,126019,42,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
126007,126021,42,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
127000,127002,89,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
127001,127009,89,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
127002,127015,89,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
127003,127018,89,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
128000,128002,76,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
128001,128009,76,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
128002,128015,76,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
128003,128018,76,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
129000,129001,36,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
129001,129002,36,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
129002,129009,36,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
129003,129013,36,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
129004,129014,36,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
129005,129019,36,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
129006,129022,36,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
129007,129024,36,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
130000,130002,7,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
130001,130009,7,2024-05-17 11:37:58.879484,2024-05-17 11:37:58.879484
130002,130015,7,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
130003,130018,7,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
132000,132001,91,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
132001,132002,91,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
132002,132009,91,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
132003,132013,91,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
132004,132014,91,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
132005,132019,91,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
132006,132022,91,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
132007,132024,91,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
136000,136001,38,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
136001,136002,38,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
136002,136009,38,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
136003,136013,38,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
136004,136014,38,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
136005,136019,38,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
136006,136022,38,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
136007,136024,38,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
139000,139001,74,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
139001,139002,74,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
139002,139009,74,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
139003,139013,74,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
139004,139014,74,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
139005,139019,74,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
139006,139022,74,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
139007,139024,74,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
140000,140002,32,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
140001,140009,32,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
140002,140015,32,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
140003,140018,32,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
141000,141002,58,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
141001,141009,58,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
141002,141015,58,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
141003,141018,58,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
142000,142001,75,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
142001,142002,75,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
142002,142009,75,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
142003,142013,75,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
142004,142014,75,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
142005,142019,75,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
142006,142022,75,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
142007,142024,75,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
144000,144001,82,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
144001,144002,82,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
144002,144009,82,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
144003,144013,82,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
144004,144014,82,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
144005,144018,82,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
144006,144021,82,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
144007,144023,82,2024-05-17 11:37:58.884169,2024-05-17 11:37:58.884169
