id,card_id,active_skill_set_id,created_at,updated_at
53,1018031,36,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
54,1018190,37,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
55,1018191,38,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
56,1018540,39,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
57,1018541,39,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
58,4017980,40,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
59,4017981,40,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
60,4017970,41,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
61,4017971,41,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
62,1019280,42,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
63,1019281,42,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
64,1019040,43,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
65,1019041,43,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
66,1018880,44,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
67,1018881,45,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
68,1019140,46,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
69,1019141,47,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
70,1019340,48,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
71,1019341,48,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
72,9017660,49,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
73,9017661,50,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
74,1019400,51,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
75,1019401,51,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
76,4019640,52,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
77,4019641,53,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
78,4019600,54,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
79,4019601,55,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
80,4019760,56,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
81,4019761,56,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
82,1019990,57,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
83,1019991,57,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
84,1019910,58,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
85,1019911,58,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
86,1020460,59,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
87,1020461,60,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
88,1020370,61,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
89,1020371,62,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
90,1019490,63,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
91,1019491,64,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
92,1020090,65,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
93,1020091,66,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
94,1020130,67,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
95,1020131,68,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
96,1020220,69,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
97,1020221,70,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
98,1020750,71,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
99,1020751,72,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
100,1020500,73,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
101,1020501,74,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
102,1020990,75,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
103,1020991,75,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
104,1021140,76,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
105,1021141,76,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
106,1021050,77,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
107,1021051,78,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
108,1021330,79,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
109,1021331,79,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
110,1021290,80,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
111,1021291,81,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
112,1020310,82,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
113,1020311,82,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
114,1020340,83,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
115,1020341,83,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
116,1021620,84,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
117,1021621,84,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
118,1021430,85,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
119,1021431,85,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
120,1021480,86,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
121,1021481,86,2024-05-17 11:40:35.382667,2024-05-17 11:40:35.382667
122,1021670,87,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
123,1021671,87,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
124,1021690,88,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
125,1021691,88,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
126,1021810,89,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
127,1021811,89,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
128,1021970,90,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
129,1021971,90,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
130,1021880,91,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
131,1021881,91,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
132,1021920,92,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
133,1021921,92,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
134,1021940,93,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
135,1021941,93,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
136,1022090,94,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
137,1022091,94,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
138,1022120,95,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
139,1022121,95,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
140,1022220,96,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
141,1022221,96,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
142,1022190,97,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
143,1022191,98,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
144,1022590,99,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
145,1022591,100,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
146,1022340,101,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
147,1022341,101,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
148,1022650,102,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
149,1022651,102,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
150,1022771,103,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
151,1022781,104,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
152,1022880,105,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
153,1022881,106,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
154,1022630,107,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
155,1022631,107,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
156,1022750,108,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
157,1022751,108,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
158,9522880,111,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
159,9522881,112,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
160,1022940,109,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
161,1022941,109,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
162,4022950,110,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
163,4022951,110,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
164,1022830,113,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
165,1022831,114,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
166,1022770,103,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
167,1022780,104,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
168,1023090,115,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
169,1023091,115,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
170,9022770,116,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
171,9022771,116,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
172,1023110,117,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
173,1023111,118,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
174,1023360,119,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
175,1023361,119,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
176,1023420,120,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
177,1023421,121,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
178,1022380,122,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
179,1022381,123,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
180,1022420,124,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
181,1022421,125,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
182,1023460,126,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
183,1023461,127,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
184,1023490,128,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
185,1023491,128,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
186,4022390,129,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
187,4022391,129,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
188,4022430,130,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
189,4022431,130,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
190,1023930,131,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
191,1023931,131,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
192,1023620,132,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
193,1023621,132,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
194,1023520,133,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
195,1023521,134,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
196,1023770,135,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
197,1023771,136,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
198,9523930,137,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
199,9523931,137,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
200,1023980,138,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
201,1023981,138,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
202,1024060,139,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
203,1024061,139,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
204,1024080,140,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
205,1024081,140,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
206,1024140,141,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
207,1024141,142,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
208,1024350,143,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
209,1024351,143,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
210,1024290,144,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
211,1024291,145,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
212,4024400,146,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
213,4024401,147,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
214,1024440,148,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
215,1024441,149,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
216,1024510,150,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
217,1024511,150,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
218,1024550,151,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
219,1024551,151,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
220,1024730,152,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
221,1024731,152,2024-05-17 11:40:35.388215,2024-05-17 11:40:35.388215
222,1024660,153,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
223,1024661,153,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
224,1025110,154,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
225,1025111,155,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
226,1024990,156,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
227,1024991,156,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
228,9517160,25,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
229,9517161,25,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
230,1024830,157,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
231,1024831,157,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
232,1024860,158,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
233,1024861,158,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
236,1024930,160,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
239,4024900,163,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
240,4024901,163,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
241,1024931,160,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
242,1025070,164,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
243,1025071,164,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
244,1025410,165,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
245,1025411,166,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
246,1025090,167,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
247,1025091,167,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
248,1025630,168,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
249,1025631,168,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
250,1025800,169,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
251,1025801,169,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
252,1026030,170,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
253,1026031,170,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
254,1025650,171,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
255,1025651,172,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
256,1025870,173,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
257,1025871,173,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
258,1025560,174,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
259,1025561,174,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
260,1025590,175,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
261,1025591,176,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
262,1026130,177,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
263,1026131,177,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
264,1026160,178,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
265,1026161,178,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
266,1026250,179,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
267,1026251,180,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
268,1026280,181,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
269,1026281,182,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
270,9517190,183,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
271,9517191,184,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
272,1026200,185,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
273,1026201,186,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
274,9517980,40,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
275,9517981,40,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
276,9517970,41,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
277,9517971,41,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
278,1026480,187,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
279,1026481,188,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
280,1026430,189,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
281,1026431,189,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
282,1026560,190,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
283,1026561,190,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
284,1026610,191,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
285,1026611,191,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
286,9517490,192,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
287,9517491,193,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
288,1026730,194,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
289,1026731,194,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
290,1026750,195,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
291,1026751,195,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
292,1026820,196,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
293,1026821,196,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
294,1027040,197,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
295,1027041,197,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
296,1027250,198,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
297,1027251,198,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
298,1027120,199,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
299,1027121,200,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
300,4027130,201,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
301,4027131,201,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
302,1027220,202,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
303,1027221,203,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
304,9521620,84,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
305,9521621,84,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
306,1027000,204,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
307,1027001,204,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
308,4027010,205,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
309,4027011,205,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
310,1027330,206,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
311,1027331,206,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
312,1027430,207,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
313,1027431,207,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
314,1027460,208,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
315,1027461,209,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
316,1027710,210,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
317,1027711,210,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
318,1027600,211,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
319,1027601,211,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
320,1027650,212,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
321,1027651,213,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
322,4027660,214,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
323,4027661,214,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
324,1027470,215,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
325,1027471,215,2024-05-17 11:40:35.393325,2024-05-17 11:40:35.393325
326,1028060,216,2024-05-17 11:40:35.396762,2024-05-17 11:40:35.396762
327,1028061,216,2024-05-17 11:40:35.396762,2024-05-17 11:40:35.396762
328,1028160,217,2024-05-17 11:40:35.396762,2024-05-17 11:40:35.396762
329,1028161,218,2024-05-17 11:40:35.396762,2024-05-17 11:40:35.396762
330,1028280,219,2024-05-17 11:40:35.396762,2024-05-17 11:40:35.396762
331,1028281,228,2024-05-17 11:40:35.396762,2024-05-17 11:40:35.396762
332,9517910,26,2024-05-17 11:40:35.396762,2024-05-17 11:40:35.396762
333,9517911,26,2024-05-17 11:40:35.396762,2024-05-17 11:40:35.396762
351,9519760,56,2024-05-17 11:40:35.396762,2024-05-17 11:40:35.396762
352,9519761,56,2024-05-17 11:40:35.396762,2024-05-17 11:40:35.396762
353,1028490,231,2024-05-17 11:40:35.396762,2024-05-17 11:40:35.396762
354,1028491,233,2024-05-17 11:40:35.396762,2024-05-17 11:40:35.396762
355,4028500,232,2024-05-17 11:40:35.396762,2024-05-17 11:40:35.396762
356,4028501,232,2024-05-17 11:40:35.396762,2024-05-17 11:40:35.396762
367,1028790,239,2024-05-17 11:40:35.396762,2024-05-17 11:40:35.396762
368,1028791,239,2024-05-17 11:40:35.396762,2024-05-17 11:40:35.396762
369,1028810,240,2024-05-17 11:40:35.396762,2024-05-17 11:40:35.396762
370,1028811,240,2024-05-17 11:40:35.396762,2024-05-17 11:40:35.396762
373,1028890,241,2024-05-17 11:40:35.396762,2024-05-17 11:40:35.396762
374,1028891,241,2024-05-17 11:40:35.396762,2024-05-17 11:40:35.396762
