id,chain_battle_id,percentile,created_at,updated_at
101,12,3,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
102,12,5,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
103,12,10,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
104,12,20,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
105,12,35,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
106,12,50,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
107,12,75,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
108,12,100,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
109,13,1,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
110,13,3,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
111,13,5,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
112,13,10,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
113,13,20,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
114,13,35,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
115,13,50,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
116,13,75,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
117,13,100,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
118,14,1,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
119,14,3,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
120,14,5,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
121,14,10,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
122,14,20,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
123,14,35,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
124,14,50,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
125,14,75,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
126,14,100,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
127,15,1,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
128,15,3,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
129,15,5,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
130,15,10,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
131,15,20,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
132,15,35,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
133,15,50,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
134,15,75,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
135,15,100,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
136,16,1,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
137,16,3,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
138,16,5,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
139,16,10,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
140,16,20,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
141,16,35,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
142,16,50,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
143,16,75,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
144,16,100,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
145,17,1,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
146,17,3,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
147,17,5,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
148,17,10,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
149,17,20,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
150,17,35,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
151,17,50,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
152,17,75,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
153,17,100,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
154,18,1,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
155,18,3,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
156,18,5,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
157,18,10,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
158,18,20,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
159,18,35,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
160,18,50,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
161,18,75,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
162,18,100,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
163,19,1,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
164,19,3,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
165,19,5,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
166,19,10,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
167,19,20,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
168,19,35,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
169,19,50,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
170,19,75,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
171,19,100,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
172,20,1,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
173,20,3,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
174,20,5,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
175,20,10,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
176,20,20,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
177,20,35,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
178,20,50,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
179,20,75,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
180,20,100,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
181,21,1,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
182,21,3,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
183,21,5,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
184,21,10,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
185,21,20,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
186,21,35,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
187,21,50,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
188,21,75,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
189,21,100,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
190,22,1,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
191,22,3,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
192,22,5,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
193,22,10,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
194,22,20,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
195,22,35,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
196,22,50,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
197,22,75,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
198,22,100,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
199,23,1,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
200,23,3,2024-05-17 11:41:11.828374,2024-05-17 11:41:11.828374
201,23,5,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
202,23,10,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
203,23,20,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
204,23,35,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
205,23,50,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
206,23,75,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
207,23,100,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
208,24,1,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
209,24,3,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
210,24,5,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
211,24,10,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
212,24,20,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
213,24,35,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
214,24,50,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
215,24,75,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
216,24,100,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
217,25,1,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
218,25,3,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
219,25,5,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
220,25,10,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
221,25,20,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
222,25,35,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
223,25,50,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
224,25,75,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
225,25,100,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
226,26,1,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
227,26,3,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
228,26,5,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
229,26,10,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
230,26,20,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
231,26,35,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
232,26,50,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
233,26,75,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
234,26,100,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
235,27,1,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
236,27,3,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
237,27,5,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
238,27,10,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
239,27,20,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
240,27,35,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
241,27,50,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
242,27,75,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
243,27,100,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
244,28,1,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
245,28,3,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
246,28,5,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
247,28,10,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
248,28,20,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
249,28,35,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
250,28,50,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
251,28,75,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
252,28,100,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
253,29,1,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
254,29,3,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
255,29,5,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
256,29,10,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
257,29,20,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
258,29,35,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
259,29,50,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
260,29,75,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
261,29,100,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
262,30,1,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
263,30,3,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
264,30,5,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
265,30,10,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
266,30,20,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
267,30,35,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
268,30,50,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
269,30,75,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
270,30,100,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
271,31,1,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
272,31,3,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
273,31,5,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
274,31,10,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
275,31,20,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
276,31,35,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
277,31,50,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
278,31,75,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
279,31,100,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
280,32,1,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
281,32,3,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
282,32,5,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
283,32,10,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
284,32,20,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
285,32,35,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
286,32,50,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
287,32,75,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
288,32,100,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
289,33,1,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
290,33,3,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
291,33,5,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
292,33,10,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
293,33,20,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
294,33,35,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
295,33,50,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
296,33,75,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
297,33,100,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
298,34,1,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
299,34,3,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
300,34,5,2024-05-17 11:41:11.833332,2024-05-17 11:41:11.833332
301,34,10,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
302,34,20,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
303,34,35,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
304,34,50,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
305,34,75,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
306,34,100,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
307,35,1,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
308,35,3,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
309,35,5,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
310,35,10,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
311,35,20,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
312,35,35,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
313,35,50,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
314,35,75,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
315,35,100,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
316,36,1,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
317,36,3,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
318,36,5,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
319,36,10,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
320,36,20,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
321,36,35,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
322,36,50,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
323,36,75,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
324,36,100,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
325,37,1,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
326,37,3,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
327,37,5,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
328,37,10,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
329,37,20,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
330,37,35,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
331,37,50,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
332,37,75,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
333,37,100,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
334,38,1,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
335,38,3,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
336,38,5,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
337,38,10,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
338,38,20,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
339,38,35,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
340,38,50,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
341,38,75,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
342,38,100,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
343,39,1,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
344,39,3,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
345,39,5,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
346,39,10,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
347,39,20,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
348,39,35,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
349,39,50,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
350,39,75,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
351,39,100,2024-05-17 11:41:11.837093,2024-05-17 11:41:11.837093
