id,card_id,priority,created_at,updated_at
60,1011781,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
61,1011801,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
62,1012031,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
63,1012381,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
64,1012741,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
65,1012761,1,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
66,1013541,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
68,1013571,1,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
70,1013831,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
72,1013861,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
73,1013941,1,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
74,1014131,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
75,1014761,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
80,1014821,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
85,1014911,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
86,1015051,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
90,1015371,1,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
92,1015471,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
94,1015671,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
95,1015971,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
97,1016001,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
99,1016511,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
104,1016571,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
105,1017081,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
108,1017121,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
111,1017181,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
114,1017491,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
115,1018271,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
116,1018121,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
117,1018191,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
118,1005581,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
119,1005401,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
120,1005391,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
121,1005551,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
122,1005541,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
123,1010791,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
124,1009911,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
125,1009901,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
126,1009891,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
127,1009931,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
128,1010801,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
129,1009921,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
130,1010491,0,2024-02-27 09:30:35.901179,2024-02-27 09:30:35.901179
131,1010481,0,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
132,1009861,0,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
133,1007191,0,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
134,1004881,0,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
135,1009501,0,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
136,1017741,0,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
137,1017661,0,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
139,1011191,0,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
140,1017411,0,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
141,1017421,0,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
142,1008581,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
143,1008561,0,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
144,1007611,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
145,1015891,0,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
146,1015901,0,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
147,1019341,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
148,1019141,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
149,1018541,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
150,1008741,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
151,1008751,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
152,1019631,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
153,1019591,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
154,1012701,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
155,1019741,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
156,1020151,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
157,1009111,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
158,1019871,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
159,1013731,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
160,1013411,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
161,1013421,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
162,1020181,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
163,1020191,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
164,1015421,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
165,1013881,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
166,1013911,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
167,1020091,0,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
169,1008131,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
170,1004391,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
171,1007121,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
172,1020621,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
173,1020771,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
174,1020811,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
175,1020501,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
177,1018501,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
178,1018411,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
179,1021451,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
180,1021441,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
181,1020991,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
182,1010291,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
183,1021051,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
184,1008611,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
185,1008621,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
186,1008541,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
187,1006661,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
188,1021331,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
189,1021291,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
190,1021491,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
191,1021501,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
192,1016461,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
193,1016491,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
194,1018931,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
195,1018951,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
196,1021641,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
197,1021541,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
198,1021701,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
199,1021691,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
200,1008071,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
201,1005661,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
202,1005671,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
203,1021671,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
204,1021811,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
205,1018721,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
206,1018701,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
207,1012421,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
208,1021921,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
209,1021941,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
210,1018221,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
211,1021101,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
212,1016301,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
213,1006331,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
214,1022221,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
215,1008551,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
216,1008571,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
217,1006741,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
218,1005751,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
219,1022651,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
224,1006771,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
225,1011371,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
226,1010941,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
227,1017721,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
228,1017681,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
229,1010331,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
230,1014141,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
231,1014151,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
232,1014161,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
233,1014171,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
234,1013011,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
235,1013031,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
236,1013051,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
237,1013071,1,2024-02-27 09:30:35.906829,2024-02-27 09:30:35.906829
238,1013091,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
239,1009781,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
240,1009771,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
241,1013211,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
242,1022881,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
243,1023001,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
244,1022831,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
245,1010811,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
246,1007681,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
247,1010781,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
250,1013431,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
251,1013531,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
252,1020391,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
253,1020401,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
257,1017931,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
258,1017951,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
259,1023111,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
260,1018561,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
261,1018521,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
262,1008871,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
263,1009511,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
264,1014741,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
265,1014661,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
267,1007741,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
268,1016751,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
269,1016731,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
270,1016781,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
271,1016771,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
272,1016741,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
273,1016761,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
274,1023361,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
276,1010561,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
277,1005801,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
278,1015201,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
279,1015591,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
280,1019491,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
281,1023691,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
282,1023701,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
283,1023641,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
284,1023711,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
285,1023671,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
286,1023661,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
287,1023651,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
288,1023681,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
289,1008421,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
290,1008431,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
291,1010571,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
292,1010581,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
293,1010831,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
294,1009251,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
295,1009261,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
296,1009241,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
297,1011851,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
298,1023461,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
299,1023491,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
300,1023911,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
301,1016031,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
302,1016051,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
303,1023931,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
304,1023951,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
305,1023771,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
306,1024021,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
307,1023981,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
308,1019091,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
309,1019171,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
310,1019221,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
311,1019201,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
312,1019241,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
313,1024061,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
314,1024011,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
315,1019851,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
316,1019901,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
317,1024291,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
318,1024381,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
319,1019861,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
320,1019881,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
321,1019891,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
322,1023631,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
323,1024441,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
324,1024271,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
326,1024041,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
327,1009731,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
328,1009741,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
329,1009721,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
330,1021081,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
331,1024031,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
332,1024991,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
333,1024091,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
334,1014191,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
335,1014181,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
336,1014461,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
337,1014061,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
339,1025131,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
340,1025141,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
341,1009101,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
342,1025111,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
343,1025211,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
344,1025161,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
345,1025171,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
346,1025181,1,2024-02-27 09:30:35.912295,2024-02-27 09:30:35.912295
347,1025191,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
348,1025201,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
349,1018061,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
350,1015311,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
351,1015291,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
352,1025151,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
353,1025071,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
354,1010991,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
355,1010971,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
356,1010981,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
357,1010951,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
358,1010961,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
359,1025511,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
360,1025531,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
361,1023161,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
362,1025471,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
363,1025091,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
364,1010301,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
365,1010311,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
366,1010321,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
367,1017281,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
368,1017301,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
369,1018301,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
370,1018321,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
371,1018331,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
372,1018341,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
373,1018361,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
374,1018461,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
375,1017261,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
376,1017371,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
377,1018401,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
378,1020891,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
379,1023331,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
380,1025801,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
381,1010251,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
382,1010271,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
383,1026051,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
384,1025601,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
385,1009941,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
386,1011151,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
387,1011391,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
388,1013321,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
389,1026331,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
390,1026201,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
391,1026341,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
392,1026351,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
393,1014111,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
394,1020171,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
395,1026251,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
