id,budokai_id,round,created_at,updated_at
48,12,1,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
49,12,2,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
50,12,3,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
51,12,4,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
52,13,1,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
53,13,2,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
54,13,3,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
55,13,4,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
56,14,1,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
57,14,2,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
58,14,3,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
59,14,4,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
60,15,1,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
61,15,2,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
62,15,3,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
63,15,4,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
64,16,1,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
65,16,2,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
66,16,3,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
67,16,4,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
171,17,1,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
172,17,2,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
173,17,3,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
174,17,4,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
181,18,1,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
182,18,2,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
183,18,3,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
184,18,4,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
191,19,1,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
192,19,2,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
193,19,3,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
194,19,4,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
201,20,1,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
202,20,2,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
203,20,3,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
204,20,4,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
211,21,1,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
212,21,2,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
213,21,3,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
214,21,4,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
221,22,1,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
222,22,2,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
223,22,3,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
224,22,4,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
231,23,1,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
232,23,2,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
233,23,3,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
234,23,4,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
241,24,1,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
242,24,2,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
243,24,3,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
244,24,4,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
251,25,1,2024-02-27 09:30:24.661077,2024-02-27 09:30:24.661077
252,25,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
253,25,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
254,25,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
261,26,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
262,26,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
263,26,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
264,26,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
271,27,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
272,27,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
273,27,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
274,27,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
281,28,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
282,28,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
283,28,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
284,28,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
291,29,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
292,29,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
293,29,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
294,29,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
301,30,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
302,30,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
303,30,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
304,30,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
311,31,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
312,31,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
313,31,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
314,31,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
321,32,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
322,32,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
323,32,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
324,32,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
331,33,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
332,33,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
333,33,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
334,33,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
341,34,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
342,34,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
343,34,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
344,34,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
351,35,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
352,35,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
353,35,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
354,35,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
361,36,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
362,36,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
363,36,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
364,36,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
371,37,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
372,37,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
373,37,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
374,37,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
401,40,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
402,40,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
403,40,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
404,40,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
411,41,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
412,41,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
413,41,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
414,41,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
421,42,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
422,42,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
423,42,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
424,42,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
431,43,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
432,43,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
433,43,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
434,43,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
441,44,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
442,44,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
443,44,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
444,44,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
451,45,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
452,45,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
453,45,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
454,45,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
461,46,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
462,46,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
463,46,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
464,46,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
471,47,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
472,47,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
473,47,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
474,47,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
481,48,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
482,48,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
483,48,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
484,48,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
491,49,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
492,49,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
493,49,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
494,49,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
9211,921,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
9212,921,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
9213,921,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
9214,921,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
9221,922,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
9222,922,2,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
9223,922,3,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
9224,922,4,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
9231,923,1,2024-02-27 09:30:24.667157,2024-02-27 09:30:24.667157
9232,923,2,2024-02-27 09:30:24.670548,2024-02-27 09:30:24.670548
9233,923,3,2024-02-27 09:30:24.670548,2024-02-27 09:30:24.670548
9234,923,4,2024-02-27 09:30:24.670548,2024-02-27 09:30:24.670548
