id,z_battle_normal_reward_table_id,item_id,item_type,quantity,card_exp_init,created_at,updated_at
136,112,100144,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
137,113,100154,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
138,114,100164,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
139,115,100171,AwakeningItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
140,116,100171,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
141,117,100172,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
142,118,100172,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
143,119,100173,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
144,120,100174,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
145,121,100181,AwakeningItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
146,122,100181,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
147,123,100182,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
148,124,100182,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
149,125,100183,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
150,126,100184,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
151,127,100191,AwakeningItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
152,128,100191,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
153,129,100192,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
154,130,100192,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
155,131,100193,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
156,132,100194,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
157,133,500,TrainingItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
158,134,501,TrainingItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
159,135,502,TrainingItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
160,136,503,TrainingItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
161,137,504,TrainingItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
162,138,100221,AwakeningItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
163,139,100231,AwakeningItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
164,140,100221,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
165,141,100231,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
166,142,100222,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
167,143,100232,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
168,144,100222,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
169,145,100232,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
170,146,100223,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
171,147,100233,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
172,148,100224,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
173,149,100234,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
174,150,100241,AwakeningItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
175,151,100241,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
176,152,100242,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
177,153,100242,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
178,154,100243,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
179,155,100244,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
180,156,100251,AwakeningItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
181,157,100251,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
182,158,100252,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
183,159,100252,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
184,160,100253,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
185,161,100254,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
186,162,100261,AwakeningItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
187,163,100261,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
188,164,100262,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
189,165,100262,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
190,166,100263,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
191,167,100264,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
192,168,100271,AwakeningItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
193,169,100271,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
194,170,100272,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
195,171,100272,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
196,172,100273,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
197,173,100274,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
198,174,100281,AwakeningItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
199,175,100281,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
200,176,100282,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
201,177,100282,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
202,178,100283,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
203,179,100284,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
204,180,100291,AwakeningItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
205,181,100291,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
206,182,100292,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
207,183,100292,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
208,184,100293,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
209,185,100294,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
210,186,100301,AwakeningItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
211,187,100311,AwakeningItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
212,188,100321,AwakeningItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
213,189,100331,AwakeningItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
214,190,100341,AwakeningItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
215,191,100351,AwakeningItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
216,192,100361,AwakeningItem,1,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
217,193,100301,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
218,194,100311,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
219,195,100321,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
220,196,100331,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
221,197,100341,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
222,198,100351,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
223,199,100361,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
224,200,100302,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
225,201,100312,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
226,202,100322,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
227,203,100332,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
228,204,100342,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
229,205,100352,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
230,206,100362,AwakeningItem,2,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
231,207,100302,AwakeningItem,4,0,2024-04-30 09:31:28.516622,2024-04-30 09:31:28.516622
232,208,100312,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
233,209,100322,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
234,210,100332,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
235,211,100342,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
236,212,100352,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
237,213,100362,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
238,214,100303,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
239,215,100313,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
240,216,100323,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
241,217,100333,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
242,218,100343,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
243,219,100353,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
244,220,100363,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
245,221,100304,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
246,222,100314,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
247,223,100324,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
248,224,100334,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
249,225,100344,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
250,226,100354,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
251,227,100364,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
252,228,100371,AwakeningItem,1,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
253,229,100371,AwakeningItem,2,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
254,230,100372,AwakeningItem,2,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
255,231,100372,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
256,232,100373,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
257,233,100374,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
258,234,100381,AwakeningItem,1,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
259,235,100381,AwakeningItem,2,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
260,236,100382,AwakeningItem,2,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
261,237,100382,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
262,238,100383,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
263,239,100384,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
264,240,500,TrainingItem,1,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
265,241,501,TrainingItem,1,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
266,242,502,TrainingItem,1,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
267,243,503,TrainingItem,1,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
268,244,504,TrainingItem,1,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
269,245,100391,AwakeningItem,1,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
270,246,100391,AwakeningItem,2,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
271,247,100392,AwakeningItem,2,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
272,248,100392,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
273,249,100393,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
274,250,100394,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
275,251,100401,AwakeningItem,1,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
276,252,100401,AwakeningItem,2,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
277,253,100402,AwakeningItem,2,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
278,254,100402,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
279,255,100403,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
280,256,100404,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
287,263,100411,AwakeningItem,1,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
288,264,100411,AwakeningItem,2,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
289,265,100412,AwakeningItem,2,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
290,266,100412,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
291,267,100413,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
292,268,100414,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
293,269,100421,AwakeningItem,1,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
294,270,100421,AwakeningItem,2,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
295,271,100422,AwakeningItem,2,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
296,272,100422,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
297,273,100423,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
298,274,100424,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
299,275,100431,AwakeningItem,1,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
300,276,100441,AwakeningItem,1,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
301,277,100431,AwakeningItem,2,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
302,278,100441,AwakeningItem,2,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
303,279,100432,AwakeningItem,2,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
304,280,100442,AwakeningItem,2,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
305,281,100432,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
306,282,100442,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
307,283,100433,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
308,284,100443,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
309,285,100434,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
310,286,100444,AwakeningItem,4,0,2024-04-30 09:31:28.524303,2024-04-30 09:31:28.524303
