id,condition_set_id,condition_id,created_at,updated_at
34,13,5,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
35,13,2,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
36,14,13,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
37,14,5,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
38,15,15,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
39,15,5,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
40,15,6,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
41,16,15,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
42,16,5,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
43,16,2,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
44,16,3,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
45,17,14,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
46,17,16,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
47,17,10,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
48,17,11,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
49,18,17,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
50,18,16,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
51,18,10,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
52,18,11,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
53,19,18,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
54,19,16,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
55,19,10,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
56,19,11,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
57,20,17,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
58,20,5,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
59,20,2,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
60,20,3,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
61,21,18,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
62,21,5,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
63,21,2,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
64,21,3,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
65,22,18,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
66,22,12,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
67,22,19,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
68,22,9,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
69,23,18,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
70,23,7,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
71,23,8,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
72,23,9,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
73,24,20,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
74,24,21,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
75,24,22,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
76,25,20,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
77,26,23,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
78,26,24,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
79,26,22,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
80,27,20,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
81,27,21,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
82,28,23,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
83,28,24,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
84,28,25,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
85,29,13,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
86,29,20,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
87,29,21,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
88,30,14,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
89,30,20,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
90,30,21,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
91,30,22,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
92,31,14,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
93,31,20,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
94,31,21,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
95,32,15,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
96,32,20,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
97,32,21,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
98,33,13,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
99,33,20,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
100,34,15,2024-04-30 09:30:46.911751,2024-04-30 09:30:46.911751
101,34,20,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
102,34,21,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
103,34,22,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
104,35,26,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
105,35,23,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
106,35,24,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
107,35,22,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
108,36,17,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
109,36,20,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
110,36,21,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
111,36,22,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
112,37,18,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
113,37,20,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
114,37,21,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
115,37,22,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
116,38,18,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
117,38,23,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
118,38,24,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
119,38,25,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
120,39,27,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
121,40,20,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
122,40,24,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
123,40,22,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
124,41,23,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
125,41,28,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
126,41,29,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
127,42,30,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
128,42,28,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
129,42,31,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
130,43,13,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
131,43,20,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
132,43,24,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
133,44,14,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
134,44,20,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
135,44,24,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
136,44,22,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
137,45,14,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
138,45,20,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
139,45,24,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
140,46,15,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
141,46,20,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
142,46,24,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
143,47,15,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
144,47,20,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
145,47,24,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
146,47,22,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
147,48,14,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
148,48,32,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
149,48,28,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
150,48,29,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
151,49,17,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
152,49,32,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
153,49,28,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
154,49,29,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
155,50,18,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
156,50,32,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
157,50,28,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
158,50,29,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
159,51,17,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
160,51,20,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
161,51,24,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
162,51,22,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
163,52,18,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
164,52,20,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
165,52,24,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
166,52,22,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
167,53,18,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
168,53,30,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
169,53,33,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
170,53,31,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
171,54,34,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
172,54,35,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
173,54,31,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
174,55,36,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
175,55,37,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
176,55,38,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
177,56,39,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
178,57,40,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
179,58,40,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
180,58,41,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
181,59,40,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
182,59,37,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
183,59,38,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
184,60,42,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
185,60,43,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
186,60,44,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
187,61,36,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
188,61,45,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
189,61,46,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
190,62,47,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
191,62,45,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
192,62,44,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
193,63,13,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
194,63,40,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
195,63,41,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
196,64,13,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
197,64,40,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
198,64,37,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
199,65,14,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
200,65,40,2024-04-30 09:30:46.916994,2024-04-30 09:30:46.916994
201,65,37,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
202,65,38,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
203,66,14,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
204,66,40,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
205,66,37,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
206,67,15,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
207,67,40,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
208,67,37,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
209,68,13,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
210,68,40,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
211,69,15,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
212,69,40,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
213,69,41,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
214,70,15,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
215,70,40,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
216,70,37,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
217,70,38,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
218,71,17,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
219,71,40,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
220,71,37,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
221,71,38,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
222,72,18,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
223,72,48,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
224,72,45,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
225,72,46,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
226,73,18,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
227,73,40,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
228,73,37,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
229,73,38,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
230,74,18,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
231,74,47,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
232,74,49,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
233,74,44,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
234,75,14,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
235,75,48,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
236,75,45,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
237,75,46,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
238,76,17,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
239,76,48,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
240,76,45,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
241,76,46,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
242,77,18,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
243,77,42,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
244,77,43,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
245,77,44,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
246,78,50,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
247,78,51,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
248,78,52,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
249,79,53,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
250,80,54,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
251,81,54,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
252,81,55,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
253,82,54,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
254,82,51,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
255,82,52,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
256,83,56,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
257,83,57,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
258,83,58,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
259,84,50,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
260,84,59,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
261,84,60,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
262,85,61,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
263,85,59,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
264,85,58,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
265,86,13,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
266,86,54,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
267,86,55,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
268,87,13,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
269,87,54,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
270,87,51,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
271,88,14,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
272,88,54,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
273,88,51,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
274,88,52,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
275,89,14,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
276,89,54,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
277,89,51,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
278,90,15,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
279,90,54,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
280,90,51,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
281,91,13,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
282,91,54,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
283,92,15,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
284,92,54,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
285,92,55,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
286,93,15,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
287,93,54,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
288,93,51,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
289,93,52,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
290,94,14,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
291,94,62,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
292,94,59,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
293,94,60,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
294,95,17,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
295,95,62,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
296,95,59,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
297,95,60,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
298,96,18,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
299,96,62,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
300,96,59,2024-04-30 09:30:46.922237,2024-04-30 09:30:46.922237
301,96,60,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
302,97,17,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
303,97,54,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
304,97,51,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
305,97,52,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
306,98,18,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
307,98,54,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
308,98,51,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
309,98,52,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
310,99,18,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
311,99,61,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
312,99,63,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
313,99,58,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
314,100,18,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
315,100,56,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
316,100,57,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
317,100,58,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
318,101,64,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
319,101,65,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
320,101,66,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
321,102,67,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
322,103,68,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
323,104,68,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
324,104,69,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
325,105,68,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
326,105,65,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
327,105,66,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
328,106,70,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
329,106,71,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
330,106,72,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
331,107,64,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
332,107,73,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
333,107,74,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
334,108,75,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
335,108,73,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
336,108,72,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
337,109,13,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
338,109,68,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
339,109,69,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
340,110,13,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
341,110,68,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
342,110,65,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
343,111,14,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
344,111,68,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
345,111,65,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
346,111,66,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
347,112,14,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
348,112,68,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
349,112,65,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
350,113,15,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
351,113,68,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
352,113,65,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
353,114,13,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
354,114,68,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
355,115,15,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
356,115,68,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
357,115,69,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
358,116,15,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
359,116,68,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
360,116,65,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
361,116,66,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
362,117,14,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
363,117,76,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
364,117,73,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
365,117,74,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
366,118,17,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
367,118,76,2024-04-30 09:30:46.931798,2024-04-30 09:30:46.931798
