id,escalation_type,level,enemy_skill_id,created_at,updated_at
97,28,15,1000055,2024-04-30 09:31:26.368684,2024-04-30 09:31:26.368684
98,28,20,1000061,2024-04-30 09:31:26.368684,2024-04-30 09:31:26.368684
99,28,30,1000062,2024-04-30 09:31:26.368684,2024-04-30 09:31:26.368684
100,28,3,1000021,2024-04-30 09:31:26.368684,2024-04-30 09:31:26.368684
101,28,15,1000022,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
102,28,5,1000023,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
103,28,20,1000024,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
131,42,1,1000002,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
132,42,6,1000003,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
133,42,11,1000004,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
134,42,16,1000005,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
135,42,21,1000006,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
136,42,26,1000111,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
137,42,30,1000112,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
138,42,4,1000026,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
139,42,8,1000079,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
140,42,13,1000080,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
141,42,20,1000081,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
142,42,1,1000082,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
143,42,15,1000083,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
144,42,25,1000084,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
145,42,1,1000085,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
146,42,11,1000086,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
147,42,16,1000087,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
148,42,21,1000088,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
149,42,30,1000089,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
150,42,3,1000021,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
151,42,14,1000022,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
152,42,5,1000023,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
153,42,20,1000024,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
160,49,1,1000002,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
161,49,3,1000003,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
162,49,5,1000004,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
163,49,10,1000005,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
164,49,15,1000096,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
165,49,20,1000097,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
166,49,25,1000098,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
167,49,30,1000099,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
168,49,4,1000100,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
169,49,8,1000010,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
170,49,13,1000101,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
171,49,20,1000102,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
172,49,1,1000103,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
173,49,15,1000104,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
174,49,25,1000105,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
175,49,1,1000106,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
176,49,10,1000107,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
177,49,15,1000108,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
178,49,20,1000109,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
179,49,30,1000110,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
180,49,3,1000021,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
181,49,15,1000022,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
182,49,5,1000023,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
183,49,20,1000024,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
184,56,1,1000002,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
185,56,3,1000003,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
186,56,5,1000004,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
187,56,10,1000005,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
188,56,15,1000006,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
189,56,20,1000007,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
190,56,25,1000025,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
191,56,30,1000008,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
192,56,4,1000113,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
193,56,8,1000114,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
194,56,13,1000101,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
195,56,20,1000115,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
196,56,1,1000116,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
197,56,15,1000117,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
198,56,25,1000118,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
199,56,1,1000119,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
200,56,10,1000120,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
201,56,15,1000121,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
202,56,20,1000122,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
203,56,30,1000123,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
204,56,3,1000021,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
205,56,15,1000022,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
206,56,5,1000023,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
207,56,20,1000024,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
208,63,1,1000002,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
209,63,5,1000003,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
210,63,10,1000004,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
211,63,15,1000005,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
212,63,21,1000007,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
213,63,26,1000025,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
214,63,30,1000008,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
215,63,3,1000021,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
216,63,15,1000022,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
217,63,5,1000023,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
218,63,18,1000024,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
219,70,1,1000134,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
220,70,3,1000135,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
221,70,5,1000038,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
222,70,10,1000039,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
223,70,15,1000001,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
224,70,20,1000002,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
225,70,25,1000003,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
226,70,30,1000004,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
227,70,4,1000009,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
228,70,8,1000124,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
229,70,13,1000080,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
231,70,1,1000126,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
232,70,15,1000127,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
233,70,25,1000128,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
234,70,1,1000129,2024-04-30 09:31:26.374237,2024-04-30 09:31:26.374237
235,70,10,1000130,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
236,70,15,1000131,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
237,70,20,1000132,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
238,70,30,1000133,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
239,70,3,1000021,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
240,70,15,1000022,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
241,70,5,1000023,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
242,70,20,1000024,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
263,84,16,1000021,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
264,84,31,1000022,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
265,84,11,1000023,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
266,84,21,1000024,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
267,84,1,1000144,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
268,84,11,1000145,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
269,84,21,1000146,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
270,84,31,1000147,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
271,84,41,1000148,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
272,84,50,1000149,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
273,84,100,1000150,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
274,84,999,1000151,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
275,84,1,1000135,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
276,84,11,1000038,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
277,84,21,1000039,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
278,84,31,1000001,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
279,84,41,1000002,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
280,84,50,1000003,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
281,84,100,1000004,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
282,84,999,1000005,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
283,91,1,1000001,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
284,91,3,1000002,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
285,91,5,1000003,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
286,91,10,1000004,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
287,91,15,1000005,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
288,91,20,1000006,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
289,91,25,1000007,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
290,91,30,1000025,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
291,91,4,1000041,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
292,91,8,1000152,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
293,91,13,1000028,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
294,91,20,1000153,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
295,91,1,1000154,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
296,91,15,1000155,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
297,91,25,1000156,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
298,91,1,1000157,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
299,91,10,1000158,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
300,91,15,1000159,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
301,91,20,1000160,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
302,91,30,1000161,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
303,91,3,1000021,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
304,91,15,1000022,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
305,91,5,1000023,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
306,91,20,1000024,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
307,91,10,1000162,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
308,98,1,1000002,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
309,98,3,1000003,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
310,98,5,1000004,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
311,98,10,1000005,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
312,98,15,1000006,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
313,98,20,1000007,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
314,98,25,1000025,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
315,98,30,1000008,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
316,98,4,1000100,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
317,98,13,1000163,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
318,98,20,1000164,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
319,98,1,1000165,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
320,98,15,1000166,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
321,98,25,1000167,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
322,98,1,1000168,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
323,98,10,1000169,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
324,98,15,1000170,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
325,98,20,1000171,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
326,98,30,1000172,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
327,98,3,1000021,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
328,98,15,1000022,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
329,98,5,1000023,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
330,98,20,1000024,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
331,98,10,1000162,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
332,105,1,1000002,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
333,105,3,1000003,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
334,105,5,1000004,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
335,105,10,1000005,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
336,105,15,1000006,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
337,105,20,1000007,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
338,105,25,1000025,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
339,105,30,1000008,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
340,105,4,1000173,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
341,105,8,1000174,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
342,105,13,1000175,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
343,105,17,1000176,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
344,105,20,1000177,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
345,105,1,1000178,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
346,105,15,1000179,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
347,105,25,1000180,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
348,105,1,1000181,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
349,105,10,1000182,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
350,105,15,1000183,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
351,105,20,1000184,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
352,105,30,1000185,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
353,105,3,1000021,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
354,105,15,1000022,2024-04-30 09:31:26.380467,2024-04-30 09:31:26.380467
355,105,5,1000023,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
356,105,20,1000024,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
357,105,10,1000162,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
358,112,1,1000002,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
359,112,3,1000003,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
360,112,5,1000004,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
361,112,10,1000005,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
362,112,15,1000006,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
363,112,20,1000007,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
364,112,25,1000025,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
365,112,30,1000008,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
366,112,4,1000113,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
367,112,8,1000114,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
368,112,13,1000043,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
369,112,20,1000186,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
370,112,1,1000187,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
371,112,15,1000188,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
372,112,25,1000189,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
373,112,1,1000190,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
374,112,10,1000191,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
375,112,15,1000192,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
376,112,20,1000193,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
377,112,30,1000194,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
378,112,3,1000021,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
379,112,15,1000022,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
380,112,5,1000023,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
381,112,20,1000024,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
382,112,10,1000162,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
383,119,1,1000002,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
384,119,3,1000003,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
385,119,5,1000004,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
386,119,10,1000005,2024-04-30 09:31:26.385987,2024-04-30 09:31:26.385987
