id,name,description,created_at,updated_at
100084,Super Attack Supreme,"AGL, INT and PHY Type ATK +30%",2024-05-17 11:41:03.560936,2024-05-17 11:41:03.560936
100085,Determined Defender,"AGL, INT & PHY Types Ki +1",2024-05-17 11:41:03.560936,2024-05-17 11:41:03.560936
100086,Extreme Elite's Pride,PHY Type ATK & DEF +20%,2024-05-17 11:41:03.560936,2024-05-17 11:41:03.560936
100087,Exploding Rage,ATK +25% when HP is 30% or less,2024-05-17 11:41:03.560936,2024-05-17 11:41:03.560936
100088,Blitz Blade,TEQ Type Ki +2,2024-05-17 11:41:03.560936,2024-05-17 11:41:03.560936
100089,Martial Stability,TEQ & STR Types ATK +25%,2024-05-17 11:41:03.560936,2024-05-17 11:41:03.560936
100090,Demonic Pride,ATK +20% when HP is 80% or less,2024-05-17 11:41:03.560936,2024-05-17 11:41:03.560936
100091,Respect to the Strong,STR Type Ki +2,2024-05-17 11:41:03.560936,2024-05-17 11:41:03.560936
100092,Power at the Eleventh Hour,TEQ Type DEF + 30%,2024-05-17 11:41:03.560936,2024-05-17 11:41:03.560936
100093,Indomitable Human Spirit,AGL Type Ki +2,2024-05-17 11:41:03.560936,2024-05-17 11:41:03.560936
100094,Evil Elegance,ATK & DEF + 15% when HP 80% or below,2024-05-17 11:41:03.560936,2024-05-17 11:41:03.560936
100095,Brilliant Battle Prowess,INT Type ATK +25%,2024-05-17 11:41:03.560936,2024-05-17 11:41:03.560936
100096,Saiyan Baptism,ATK +25% when HP is 30% or less,2024-05-17 11:41:03.560936,2024-05-17 11:41:03.560936
100097,Killer Instinct,ATK + 10% when HP is 50% or above,2024-05-17 11:41:03.560936,2024-05-17 11:41:03.560936
100098,Cunning Strategy,INT Type ATK + 25%,2024-05-17 11:41:03.560936,2024-05-17 11:41:03.560936
100099,Dauntless Runner,ATK +15% when HP is 50% or more,2024-05-17 11:41:03.560936,2024-05-17 11:41:03.560936
100100,Beautiful but Deadly,Ki +1 when HP is 50% or more,2024-05-17 11:41:03.560936,2024-05-17 11:41:03.560936
100101,The Warrior Awakens,ATK +15% when HP is 50% or more,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100102,Martial Guidance,AGL Type ATK +25%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100103,Professional Tactician,AGL and INT Type ATK + 15%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100104,Heart of Innocence,STR Type ATK +25%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100105,Reckless Rage,"TEQ, STR and PHY Type HP + 20%",2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100106,Never-Ending Assault,PHY Type ATK + 30%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100107,Master of Magic,Enemy DEF - 25%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100108,Speed Tactics,All Types Ki +1,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100109,Maximum Firepower,PHY Type enemy ATK - 25%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100110,Call of Duty,Immune to negative effects,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100111,Imminent Showdown,STR Type ATK + 25%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100112,Blazing Justice,ATK +20% when HP is 80% or less,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100113,Space Invader,TEQ Type ATK + 15%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100114,Inevitable Preemptive Strike,ATK + 20% when HP is 30% or below,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100115,Resistance of Tyranny,HP + 25%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100116,Passionate Friendship,HP + 15%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100117,Burdened by Destiny,TEQ Type Ki +1,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100118,Lightning Onslaught,Damage received reduced by 10%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100119,Daring Interception,INT Type enemy DEF - 30%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100120,Unwavering Confidence,Damage received reduced by 10%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100121,Display of Strength,STR Type ATK + 15%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100122,Considerate Captain,HP + 15%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100123,Target Confirmed,Damage received reduced by 10%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100124,Precise Action,INT Type ATK + 15%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100125,Free at Last,AGL Type ATK + 15%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100126,Cold Analytics,ATK + 10% when HP is 50% or above,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100127,Ironclad Intentions,HP + 15%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100128,Earnest Passion,Damage received reduced by 10%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100129,Storm of Destruction,PHY Type ATK + 15%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100130,Death Sentence,STR Type ATK + 15%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100131,Well-Played Trump Card,TEQ Type DEF + 15%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100132,Speed Impulse,AGL Type Ki +1,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100133,Lesson in Fear,TEQ Type ATK + 15%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100134,Cowardly Savior,PHY Type Ki +1,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100135,Facing Fate,HP + 15%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100136,Craving of Battle,INT Type ATK + 15%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100137,Paragon of Justice,Damage received reduced by 10%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100138,Crane School's Prestige,INT Type ATK + 25%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100139,Successor of the Strongest,"AGL, INT & PHY Type HP & ATK +20%",2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100140,Transcending Limits,ATK +30% when HP is 80% or below,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100142,Cruel Tactics,TEQ Type HP & ATK +20%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100143,Cocky Counter,AGL & PHY Types ATK +25%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100144,Burning Spirit,TEQ & STR Types Ki +2,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100145,Proud till the Last,PHY Type ATK +40%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100146,Eternal Bond,All Types ATK +15%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100148,The Fruits of Training,"AGL, TEQ and STR Type ATK +30%",2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100149,The First Awakened,ATK + 25% for all Types,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100150,Warrior of Daring,ATK + 15% for all Types,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100151,Lone Warrior,AGL & STR Types HP & ATK +30%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100152,The Nightmare Transformed,STR Type ATK + 30%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100153,Warrior of Beauty's Trump,STR Type enemy ATK - 25%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100154,Warrior of Conviction,HP + 15%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100155,Warrior of Few Words,STR Type ATK + 20%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100156,Warrior of Ferocity,Damage received reduced by 10%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100157,Ultimate Sacrifice,HP + 15%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100158,Horror from Hell,"TEQ, INT, STR Type HP & ATK + 20%",2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100159,Super Saiyan from the Future,"TEQ, INT, STR Type HP & ATK +20%",2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100160,Savage Speed,TEQ & STR Types ATK +25%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100161,Intimidating Body Exchange,HP + 30%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100162,Furious Impact,ATK +20% when HP is 80% or less,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100163,Namekian Rage,ATK +30% when HP is 80% or below,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100167,Technician of Time,PHY Type DEF + 20%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100168,Wisdom and Experience,AGL Type Ki +1,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100169,Terror Perfected,ATK +25% for all Types,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100170,Saiyan Spirit,"AGL, TEQ & STR Types HP & ATK +20%",2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100171,Strength Evolved,STR Type ATK +30%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100172,Perfect Power,"AGL, INT & PHY Types Ki +1",2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100173,A Future Forsaken,INT Type enemies' ATK -25%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100174,Dastardly Demoness,INT & PHY Types ATK +25%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100175,Miraculous Return,PHY Type ATK + 15%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100176,Elite Offspring,TEQ Type Ki +2,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100177,The True Value of Master Shen,ATK + 15% for all Types,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100179,Combative Will,"AGL, TEQ & PHY Types HP & ATK +20%",2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100180,Surging Spirit,"TEQ, INT, STR Type HP & ATK +20%",2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100182,Great Power Unleashed,INT Type HP & ATK +30%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100183,Pure Corruption,INT Type enemy ATK -25%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100184,Engineered Evil,Enemy DEF - 25%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100185,A New Start,AGL and STR Type ATK +15%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100186,Honed for Battle,AGL & PHY Types ATK +25%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100188,Acclaimed Ability,AGL and STR Type ATK +15%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100189,Wolf of the Gale,None,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100190,The Way of Battle,None,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100191,Anticipated Telekinesis,None,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100192,The Power to Shake the Universe,All Types ATK +25%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100193,A Warrior Obsessed,"AGL, TEQ & STR Types HP & ATK +20%",2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100194,A Monster Unleashed,ATK +25% for all Types,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100195,Evil Incarnate,"TEQ, INT & STR Type ATK +30%",2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100196,Savage Battle Instinct,TEQ Type ATK +50%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100197,Origin of Despair,HP +50%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100198,Demonic Lord of Darkness,AGL Type ATK +40%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100199,Mesmerizing Might,TEQ Type Ki +2,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100200,Fighting Prodigy,AGL Type Ki +1,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100202,Power Awakened,All Types Ki +2,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100203,Infinite Potential,ATK + 15% for all Types,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100204,Bursting with Power,HP + 15%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100205,Malevolent Magician,"AGL, INT and PHY Type Ki +1",2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100206,Twin-Clawed Terror,Damage received reduced by 10%,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100207,Confident Sentry,AGL Type Ki +1,2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100208,A God Evolved,"AGL, STR & PHY Types ATK +30%",2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100209,To Greater Heights,"AGL, STR, PHY Type ATK & DEF + 25%",2024-05-17 11:41:03.566848,2024-05-17 11:41:03.566848
100210,Fear's Ultimate Form,"TEQ, INT & STR Types HP & ATK +20%",2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100211,Carnage Awakens,None,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100212,Mysterious Mentor,None,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100213,Top-Tier Training,TEQ Type ATK +30%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100214,Tireless Training,PHY Type ATK +30%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100215,The Nightmare Returns,AGL Type Ki +2,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100216,3rd Stellar Region Officer,ATK + 500 for all Types,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100217,Underling's Devotion,HP + 15%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100218,Protector of the Peace,PHY Type DEF + 25%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100219,Hasty Charge,TEQ Type Ki +1,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100220,Indomitable Sense of Justice,AGL & PHY Type ATK +25%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100221,Galactic Patrolman,ATK +15% when HP is 50% or more,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100222,Miraculous Frontline Return,HP + 25%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100224,Innocent Challenger,ATK + 10% for all Types,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100225,An Exciting Adventure,ATK + 25% for all Types,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100226,Terror Strikes Again,All Types Ki +2,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100227,Full Power Desperation,"TEQ, INT & STR Types ATK +30%",2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100228,Heir to the Evil King,PHY Type Ki +3,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100230,Impressive Ninja Skills,AGL Type Ki +1,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100231,Deep Blue Gaze,AGL and INT Type ATK + 20%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100232,A Girl's Rage,Damage received reduced by 15%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100233,Marauding Bandit of the Wild,INT Type enemy ATK - 25%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100234,Boundless Ambition,AGL and STR Type ATK +25%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100235,Masterful Technique,TEQ Type ATK +30%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100236,Devilish Deception,ATK + 25% when HP is 30% or below,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100237,Bone-Dry Battle,HP + 15%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100238,Unusual Battle Skills,Immune to negative effects,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100239,The Miracle of Potara,ATK +25% for all Types,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100240,Double the Power,All Types Ki +2,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100241,Unpredictable Paunch,PHY Type HP & ATK & DEF + 20%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100242,Divine Evolution,ATK + 15% for all Types,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100243,Full Strength,STR Type ATK + 25%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100245,Great Brilliance,AGL & STR Types HP & ATK +30%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100246,Exerted Ability,INT & PHY Types HP & ATK +30%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100247,Coldhearted Invasion,TEQ & INT Types ATK +20%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100248,Overwhelming Fear,TEQ & INT Types ATK +25%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100249,Ruthless Intellect,All Types Ki +1,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100250,Decimating Power,Damage received reduced by 10%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100251,Astonishing Strategy,HP +15%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100252,Evil-Borne Monster,"TEQ, STR, PHY Type ATK & DEF +15%",2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100253,Deadliest Fusion Power,"TEQ, STR, PHY Type ATK & DEF +20%",2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100254,Fearless Fighter,None,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100255,Fearless Fighter,None,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100256,Full Strength Tremor,STR Type ATK +50%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100257,Talented Son,STR Type ATK +30%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
100258,Promising Son,All Types ATK +15%,2024-05-17 11:41:03.572949,2024-05-17 11:41:03.572949
