id,card_sticker_item_id,card_decoration_id,open_at,created_at,updated_at
9053,1,23,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9054,1,24,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9055,1,1,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9060,1,35,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9061,1,36,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9062,1,37,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9063,1,38,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9064,1,39,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9065,1,40,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9066,1,41,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9067,1,42,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9068,1,43,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9069,1,44,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9070,1,45,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9071,1,46,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9072,1,47,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9073,1,48,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9074,1,49,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9075,1,50,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9076,1,51,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9077,1,52,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9078,1,53,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9079,1,54,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9080,1,55,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9081,1,56,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9082,1,57,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9083,1,58,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9084,1,59,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9085,1,60,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9086,1,61,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9087,1,62,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9088,1,63,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9089,1,64,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9090,1,65,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9091,1,66,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9092,1,68,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9093,1,70,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9094,1,72,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9095,1,73,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9096,1,74,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9097,1,75,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9098,1,80,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9099,1,85,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9100,1,86,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9101,1,90,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9102,1,92,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9103,1,94,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9104,1,95,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9105,1,97,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9106,1,99,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9107,1,104,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9108,1,105,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9109,1,108,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9110,1,111,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9111,1,114,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9113,1,2,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9114,1,115,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9115,1,116,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9116,1,117,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9117,1,118,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9118,1,119,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9119,1,120,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9120,1,121,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9121,1,122,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9122,1,123,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9123,1,124,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9124,1,125,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9125,1,126,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9126,1,127,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9127,1,128,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9128,1,129,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9129,1,130,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9130,1,131,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9131,1,132,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9132,1,133,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9133,1,134,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9134,1,135,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9135,1,136,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9136,1,137,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9138,1,139,2020-07-07 00:00:00,2024-04-30 09:31:53.439186,2024-04-30 09:31:53.439186
9139,1,140,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9140,1,141,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9141,1,34,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9142,1,142,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9143,1,143,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9144,1,144,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9145,1,145,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9146,1,146,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9147,1,25,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9148,1,26,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9149,1,27,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9150,1,28,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9151,1,30,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9152,1,31,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9153,1,32,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9154,1,33,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9155,8,30,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9156,10,34,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9158,1,147,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9159,1,148,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9160,1,149,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9161,1,150,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9162,1,151,2020-07-07 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9163,1,152,2020-11-06 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9164,1,153,2020-11-06 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9165,11,1,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9166,11,8,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9167,11,120,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9168,11,122,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9169,11,15,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9170,11,16,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9171,11,17,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9172,11,144,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9173,11,143,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9174,11,142,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9175,11,40,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9176,11,19,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9177,11,20,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9178,11,21,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9179,11,47,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9180,11,135,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9181,11,129,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9182,11,53,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9183,11,61,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9184,11,66,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9185,11,72,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9186,11,74,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9187,11,75,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9188,11,145,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9189,11,104,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9190,11,111,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9191,11,140,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9192,11,116,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9193,11,149,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9194,1,154,2020-10-13 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9195,1,155,2020-08-11 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9196,1,156,2020-11-06 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9197,1,157,2020-11-06 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9198,1,160,2020-12-15 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9199,1,161,2020-12-15 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9200,1,158,2020-11-26 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9201,1,159,2020-11-26 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9202,1,162,2020-12-15 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9203,1,163,2020-12-15 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9204,1,164,2020-12-15 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9205,1,165,2021-01-18 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9206,1,166,2021-01-18 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9207,1,167,2020-10-05 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9209,1,169,2020-10-13 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9210,1,170,2020-11-13 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9211,1,171,2020-11-23 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9212,1,172,2020-09-15 05:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9213,1,173,2020-09-15 05:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9214,1,174,2020-09-25 05:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9215,1,175,2021-01-04 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9217,1,177,2020-10-22 05:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9218,1,178,2020-10-22 05:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9219,1,179,2021-01-25 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9220,1,180,2021-01-25 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9221,1,181,2021-02-01 06:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9222,1,182,2021-02-09 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9223,1,183,2021-03-01 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9224,1,184,2021-03-09 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9225,1,185,2021-03-09 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9226,1,186,2021-03-18 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9227,1,187,2021-03-25 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9228,1,188,2021-04-02 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9229,1,189,2021-04-02 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9230,1,192,2021-04-15 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9231,1,193,2021-04-15 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9232,1,194,2021-05-08 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9233,1,195,2021-05-08 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9234,1,196,2021-07-30 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9235,1,197,2021-07-30 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9236,1,198,2021-07-30 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9237,12,198,2021-07-30 00:00:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9238,1,203,2021-03-18 06:18:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9239,1,199,2021-06-01 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9240,1,201,2021-06-01 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9241,1,202,2021-06-01 06:30:00,2024-04-30 09:31:53.445421,2024-04-30 09:31:53.445421
9242,1,200,2021-06-01 06:30:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9243,1,190,2021-04-02 06:30:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9244,1,191,2021-04-02 06:30:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9245,1,205,2021-08-10 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9246,1,206,2021-08-10 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9247,1,204,2021-08-10 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9248,1,207,2021-06-21 06:30:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9249,1,208,2021-04-28 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9250,1,209,2021-04-28 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9251,1,210,2021-05-20 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9252,1,211,2021-05-20 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9253,1,212,2021-05-20 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9254,13,8,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9255,13,19,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9256,13,1,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9257,13,40,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9258,13,47,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9259,13,53,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9260,13,66,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9261,13,74,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9262,13,75,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9263,13,104,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9264,13,111,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9265,13,122,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9266,13,129,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9267,13,140,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9268,13,142,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9269,13,143,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9270,13,144,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9271,13,145,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9272,13,149,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9273,13,187,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9274,13,184,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9275,13,185,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9276,13,192,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9277,13,208,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9278,13,15,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9279,13,16,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9280,13,17,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9281,13,20,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9282,13,61,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9283,13,72,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9284,13,116,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9285,13,120,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9286,13,135,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9287,13,186,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9288,13,167,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9289,13,21,2021-05-08 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9290,13,201,2021-06-01 06:30:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9291,1,213,2021-10-28 06:30:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9292,1,214,2021-10-06 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9293,1,215,2021-11-11 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9294,1,216,2021-11-11 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9295,1,217,2021-11-18 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9296,1,218,2021-11-18 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9297,1,224,2021-11-25 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9298,1,225,2021-11-25 00:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9299,1,226,2021-11-11 06:30:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9300,1,219,2022-01-03 06:30:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9301,1,227,2022-01-01 06:30:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9302,1,228,2022-01-01 06:30:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9303,1,239,2022-01-17 06:30:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9304,1,240,2022-01-17 06:30:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9305,1,234,2021-08-26 06:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9306,1,237,2021-08-26 06:00:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9307,1,229,2022-01-10 06:30:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
9308,1,230,2022-01-10 06:30:00,2024-04-30 09:31:53.451549,2024-04-30 09:31:53.451549
