id,special_set_id,type,efficacy_type,target_type,calc_option,turn,prob,causality_conditions,eff_value1,eff_value2,eff_value3,created_at,updated_at
111,111,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
112,112,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
114,114,Special::NormalEfficacySpecial,1,1,2,99,100,,67,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
118,118,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
119,119,Special::ExtraEfficacySpecial,9,3,0,2,70,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
120,120,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
128,128,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
130,130,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
131,131,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
132,132,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
133,133,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
136,136,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
138,138,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
142,142,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
143,143,Special::ExtraEfficacySpecial,9,3,0,2,15,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
148,148,Special::ExtraEfficacySpecial,9,3,0,2,10,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
149,149,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
150,150,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
162,162,Special::NormalEfficacySpecial,1,3,3,3,100,,25,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
163,163,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
166,166,Special::NormalEfficacySpecial,1,1,2,3,100,,50,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
167,167,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
168,168,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
169,169,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
171,171,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
172,172,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
175,175,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
178,178,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
183,183,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
187,187,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
189,189,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
192,192,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
193,193,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
194,194,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
195,195,Special::ExtraEfficacySpecial,9,3,0,2,10,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
199,199,Special::NormalEfficacySpecial,1,2,2,1,100,,20,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
201,201,Special::ExtraEfficacySpecial,9,3,0,2,70,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
202,202,Special::ExtraEfficacySpecial,9,3,0,2,10,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
204,204,Special::ExtraEfficacySpecial,9,3,0,2,25,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
205,205,Special::NormalEfficacySpecial,1,2,2,1,100,,15,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
209,209,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
217,217,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
225,225,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
227,227,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
228,228,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
240,240,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
241,241,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
244,244,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
246,246,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
251,251,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
252,252,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
258,258,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
259,259,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
262,262,Special::NormalEfficacySpecial,1,2,2,1,100,,15,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
264,264,Special::ExtraEfficacySpecial,9,3,0,2,25,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
265,265,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
266,266,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
268,268,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
269,269,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
272,272,Special::NormalEfficacySpecial,2,3,3,3,100,,30,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
273,273,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
275,275,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
276,276,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
278,278,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
279,279,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
280,280,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
281,281,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
282,282,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
284,284,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
285,285,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
286,286,Special::NormalEfficacySpecial,1,1,2,3,100,,50,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
288,288,Special::NormalEfficacySpecial,1,1,2,99,100,,67,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
301,301,Special::ExtraEfficacySpecial,9,3,0,2,15,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
303,303,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
304,304,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
305,305,Special::ExtraEfficacySpecial,9,3,0,2,15,,0,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
307,307,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0,2024-02-27 09:32:38.586780,2024-02-27 09:32:38.586780
309,309,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
310,310,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
319,319,Special::NormalEfficacySpecial,1,1,2,99,100,,50,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
320,320,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
322,322,Special::NormalEfficacySpecial,1,1,2,99,100,,50,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
323,323,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
324,324,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
325,325,Special::ExtraEfficacySpecial,9,3,0,2,15,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
326,326,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
328,328,Special::NormalEfficacySpecial,1,1,2,3,100,,50,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
329,329,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
334,334,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
338,338,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
341,341,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
342,342,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
343,343,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
344,344,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
345,345,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
347,347,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
349,349,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
351,351,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
358,358,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
362,362,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
366,366,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
367,367,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
368,368,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
370,370,Special::NormalEfficacySpecial,1,2,2,1,100,,20,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
371,371,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
374,374,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
376,376,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
381,381,Special::NormalEfficacySpecial,1,2,2,1,100,,25,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
382,382,Special::NormalEfficacySpecial,1,2,2,1,100,,30,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
385,385,Special::NormalEfficacySpecial,1,2,2,1,100,,30,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
387,387,Special::NormalEfficacySpecial,1,2,2,1,100,,25,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
388,388,Special::ExtraEfficacySpecial,9,3,0,2,10,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
389,389,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
391,391,Special::ExtraEfficacySpecial,9,3,0,2,15,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
392,392,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
393,393,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
394,394,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
396,396,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
399,399,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
404,404,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
405,405,Special::NormalEfficacySpecial,1,1,2,1,100,,100,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
406,406,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
408,408,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
410,410,Special::NormalEfficacySpecial,84,1,3,1,100,,7,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
413,413,Special::NormalEfficacySpecial,84,1,3,1,100,,5,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
414,414,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
415,415,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
416,416,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
420,420,Special::NormalEfficacySpecial,84,1,3,0,100,,20,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
422,422,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
425,425,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
428,428,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
429,429,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
430,430,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
433,433,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
434,434,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
435,435,Special::NormalEfficacySpecial,1,1,2,99,100,,67,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
438,438,Special::NormalEfficacySpecial,1,1,2,3,100,,50,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
439,439,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
440,440,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
448,448,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
450,450,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
451,451,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
452,452,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
453,453,Special::NormalEfficacySpecial,1,1,2,3,100,,50,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
454,454,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
455,455,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
456,456,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
457,457,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
458,458,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
459,459,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
460,460,Special::NormalEfficacySpecial,1,1,2,3,100,,50,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
461,461,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
462,462,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
463,463,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
465,465,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
466,466,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
469,469,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
483,483,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
484,484,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
485,485,Special::ExtraEfficacySpecial,9,3,0,2,70,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
486,486,Special::NormalEfficacySpecial,84,1,3,1,100,,7,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
491,491,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
494,494,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
497,497,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
498,498,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
499,499,Special::NormalEfficacySpecial,1,1,2,3,100,,50,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
500,500,Special::NormalEfficacySpecial,1,1,2,6,100,,50,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
501,501,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
502,502,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
503,503,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
509,509,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
510,510,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
511,511,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
534,534,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
535,535,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
541,541,Special::NormalEfficacySpecial,1,2,2,1,100,,20,0,0,2024-02-27 09:32:38.602797,2024-02-27 09:32:38.602797
542,542,Special::NormalEfficacySpecial,1,2,2,1,100,,20,0,0,2024-02-27 09:32:38.618317,2024-02-27 09:32:38.618317
545,545,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0,2024-02-27 09:32:38.618317,2024-02-27 09:32:38.618317
549,549,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0,2024-02-27 09:32:38.618317,2024-02-27 09:32:38.618317
