id,card_unique_info_id,card_unique_info_set_id,created_at,updated_at
130,8,18,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
131,113,18,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
132,244,18,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
133,311,18,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
134,366,18,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
135,444,18,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
136,521,19,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
137,21,20,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
138,20,21,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
139,344,22,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
140,384,22,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
141,385,22,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
142,471,22,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
143,472,22,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
144,473,22,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
145,345,23,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
146,383,23,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
147,471,23,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
148,472,23,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
149,473,23,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
150,524,13,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
151,525,17,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
152,230,24,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
153,474,24,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
154,475,24,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
155,534,24,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
156,311,25,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
157,444,25,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
158,312,26,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
159,444,26,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
160,534,26,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
161,86,27,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
162,87,27,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
163,309,27,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
164,391,27,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
165,418,27,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
166,447,27,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
167,461,27,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
168,463,27,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
169,513,27,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
170,532,27,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
171,533,27,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
172,313,28,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
173,315,28,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
174,336,28,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
175,337,28,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
176,476,28,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
177,477,28,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
178,479,28,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
179,305,29,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
180,310,29,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
181,336,29,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
182,337,29,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
183,441,29,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
184,1,30,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
185,3,30,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
186,66,30,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
187,84,30,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
188,86,30,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
189,108,30,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
190,139,30,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
191,153,30,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
192,154,30,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
193,164,30,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
194,175,30,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
195,211,30,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
196,236,30,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
197,241,30,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
198,246,30,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
199,252,30,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
200,316,30,2024-05-17 11:40:46.153946,2024-05-17 11:40:46.153946
201,318,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
202,326,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
203,340,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
204,356,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
205,373,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
206,374,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
207,376,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
208,377,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
209,381,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
210,400,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
211,412,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
212,415,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
213,416,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
214,417,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
215,418,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
216,432,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
217,455,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
218,457,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
219,464,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
220,483,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
221,487,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
222,496,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
223,501,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
224,513,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
225,524,30,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
226,5,31,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
227,61,31,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
228,62,31,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
229,63,31,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
230,73,31,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
231,88,31,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
232,233,31,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
233,342,31,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
234,354,31,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
235,401,31,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
236,412,31,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
237,419,31,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
238,420,31,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
239,421,31,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
240,422,31,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
241,493,31,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
242,537,28,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
243,74,32,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
244,89,33,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
245,390,33,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
246,430,33,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
247,67,32,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
248,259,32,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
249,328,32,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
250,368,32,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
251,535,32,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
252,541,32,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
253,543,17,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
254,544,17,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
255,109,34,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
256,118,34,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
257,348,34,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
258,413,34,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
259,468,34,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
260,469,34,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
261,164,35,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
262,211,35,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
263,241,35,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
264,326,35,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
265,340,35,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
266,376,35,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
267,377,35,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
268,524,35,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
269,107,36,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
270,117,36,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
271,348,36,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
272,413,36,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
273,445,36,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
274,505,36,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
275,9,37,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
276,95,37,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
277,1,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
278,3,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
279,66,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
280,84,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
281,86,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
282,108,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
283,139,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
284,153,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
285,154,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
286,164,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
287,175,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
288,211,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
289,236,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
290,241,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
291,246,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
292,252,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
293,316,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
294,318,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
295,326,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
296,340,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
297,356,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
298,400,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
299,432,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
300,464,38,2024-05-17 11:40:46.158825,2024-05-17 11:40:46.158825
301,487,38,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
302,513,38,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
303,7,39,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
304,57,39,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
305,79,39,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
306,96,39,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
307,97,39,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
308,128,39,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
309,147,39,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
310,149,39,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
311,179,39,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
312,209,39,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
313,231,39,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
314,232,39,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
315,243,39,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
316,249,39,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
317,257,39,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
318,367,39,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
319,526,39,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
320,109,40,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
321,118,40,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
322,258,40,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
323,10098,40,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
324,10013,41,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
325,10084,42,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
326,395,43,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
327,387,43,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
328,396,43,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
329,500,43,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
330,534,12,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
331,553,13,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
332,553,17,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
333,553,27,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
334,553,30,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
335,554,13,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
336,554,17,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
337,554,27,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
338,554,30,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
339,7,44,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
341,561,13,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
342,561,17,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
343,561,30,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
344,565,13,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
345,565,30,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
346,566,45,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
347,38,45,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
348,570,17,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
349,571,17,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
350,557,13,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
351,557,30,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
352,557,44,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
353,180,45,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
354,574,31,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
355,575,31,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
356,579,17,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
357,583,39,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
358,582,32,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
359,122,46,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
360,123,46,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
361,357,46,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
362,588,46,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
363,216,47,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
364,376,47,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
365,377,47,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
366,561,47,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
367,570,47,2024-05-17 11:40:46.163681,2024-05-17 11:40:46.163681
