id,type,card_id,awaked_card_id,num,card_awakening_set_id,optimal_awakening_step,optimal_awakening_type,description,priority,open_at,created_at,updated_at
55,CardAwakeningRoute::Zet,1000900,1000901,1,11,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
56,CardAwakeningRoute::Zet,2000040,2000041,1,11,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
57,CardAwakeningRoute::Zet,1001740,1001741,1,11,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
58,CardAwakeningRoute::Zet,1002210,1002211,1,11,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
59,CardAwakeningRoute::Zet,1002600,1002601,1,11,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
60,CardAwakeningRoute::Zet,1002050,1002051,1,11,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
61,CardAwakeningRoute::Zet,1000180,1000181,1,12,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
62,CardAwakeningRoute::Zet,1000190,1000191,1,12,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
63,CardAwakeningRoute::Zet,1000210,1000211,1,12,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
64,CardAwakeningRoute::Zet,1000950,1000951,1,12,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
65,CardAwakeningRoute::Zet,1000980,1000981,1,12,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
66,CardAwakeningRoute::Zet,1001100,1001101,1,12,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
67,CardAwakeningRoute::Zet,1001380,1001381,1,12,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
68,CardAwakeningRoute::Zet,2000280,2000281,1,12,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
69,CardAwakeningRoute::Zet,1000200,1000201,1,13,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
70,CardAwakeningRoute::Zet,1000240,1000241,1,13,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
71,CardAwakeningRoute::Zet,1000940,1000941,1,13,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
72,CardAwakeningRoute::Zet,1000960,1000961,1,13,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
73,CardAwakeningRoute::Zet,1001050,1001051,1,13,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
74,CardAwakeningRoute::Zet,1001060,1001061,1,13,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
75,CardAwakeningRoute::Zet,1001730,1001731,1,13,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
76,CardAwakeningRoute::Zet,2000190,2000191,1,13,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
77,CardAwakeningRoute::Zet,1002140,1002141,1,13,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
78,CardAwakeningRoute::Zet,1002200,1002201,1,13,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
79,CardAwakeningRoute::Zet,1000860,1000861,1,14,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
80,CardAwakeningRoute::Zet,1000870,1000871,1,14,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
81,CardAwakeningRoute::Zet,1001430,1001431,1,14,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
82,CardAwakeningRoute::Zet,1000270,1000271,1,15,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
83,CardAwakeningRoute::Zet,1000300,1000301,1,15,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
84,CardAwakeningRoute::Zet,1000460,1000461,1,15,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
85,CardAwakeningRoute::Zet,1000580,1000581,1,15,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
86,CardAwakeningRoute::Zet,1001280,1001281,1,15,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
87,CardAwakeningRoute::Zet,1001350,1001351,1,15,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
88,CardAwakeningRoute::Zet,2000270,2000271,1,15,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
89,CardAwakeningRoute::Zet,1000280,1000281,1,16,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
90,CardAwakeningRoute::Zet,1000310,1000311,1,16,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
91,CardAwakeningRoute::Zet,1001200,1001201,1,16,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
92,CardAwakeningRoute::Zet,1001370,1001371,1,16,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
93,CardAwakeningRoute::Zet,1000290,1000291,1,17,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
94,CardAwakeningRoute::Zet,1000560,1000561,1,17,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
95,CardAwakeningRoute::Zet,1001150,1001151,1,17,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
96,CardAwakeningRoute::Zet,1001180,1001181,1,17,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
97,CardAwakeningRoute::Zet,1001340,1001341,1,17,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
98,CardAwakeningRoute::Zet,1001670,1001671,1,17,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
99,CardAwakeningRoute::Zet,1001560,1001561,1,17,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
100,CardAwakeningRoute::Zet,1000320,1000321,1,18,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.677626,2024-04-30 09:31:42.677626
101,CardAwakeningRoute::Zet,1000330,1000331,1,18,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
102,CardAwakeningRoute::Zet,1000430,1000431,1,18,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
103,CardAwakeningRoute::Zet,1000570,1000571,1,18,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
104,CardAwakeningRoute::Zet,1001170,1001171,1,18,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
105,CardAwakeningRoute::Zet,1001190,1001191,1,18,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
106,CardAwakeningRoute::Zet,2000020,2000021,1,18,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
107,CardAwakeningRoute::Zet,1000340,1000341,1,19,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
108,CardAwakeningRoute::Zet,1000410,1000411,1,19,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
109,CardAwakeningRoute::Zet,1000490,1000491,1,19,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
110,CardAwakeningRoute::Zet,1000540,1000541,1,19,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
111,CardAwakeningRoute::Zet,1000630,1000631,1,19,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
112,CardAwakeningRoute::Zet,1001030,1001031,1,19,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
113,CardAwakeningRoute::Zet,1001250,1001251,1,19,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
114,CardAwakeningRoute::Zet,1001320,1001321,1,19,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
115,CardAwakeningRoute::Zet,1000350,1000351,1,20,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
116,CardAwakeningRoute::Zet,1000360,1000361,1,20,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
117,CardAwakeningRoute::Zet,1000380,1000381,1,20,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
118,CardAwakeningRoute::Zet,1000400,1000401,1,20,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
119,CardAwakeningRoute::Zet,1000480,1000481,1,20,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
120,CardAwakeningRoute::Zet,1000520,1000521,1,20,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
121,CardAwakeningRoute::Zet,1000600,1000601,1,20,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
122,CardAwakeningRoute::Zet,1000970,1000971,1,20,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
123,CardAwakeningRoute::Zet,1001260,1001261,1,20,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
124,CardAwakeningRoute::Zet,1001270,1001271,1,20,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
125,CardAwakeningRoute::Zet,1001290,1001291,1,20,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
126,CardAwakeningRoute::Zet,1001750,1001751,1,20,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
127,CardAwakeningRoute::Zet,1000370,1000371,1,21,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
128,CardAwakeningRoute::Zet,1000470,1000471,1,21,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
129,CardAwakeningRoute::Zet,1000510,1000511,1,21,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
130,CardAwakeningRoute::Zet,1000550,1000551,1,21,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
131,CardAwakeningRoute::Zet,1001140,1001141,1,21,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
132,CardAwakeningRoute::Zet,1001210,1001211,1,21,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
133,CardAwakeningRoute::Zet,1001230,1001231,1,21,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
134,CardAwakeningRoute::Zet,1001300,1001301,1,21,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
135,CardAwakeningRoute::Zet,1000390,1000391,1,22,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
136,CardAwakeningRoute::Zet,1000420,1000421,1,22,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
137,CardAwakeningRoute::Zet,1000610,1000611,1,22,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
138,CardAwakeningRoute::Zet,1000620,1000621,1,22,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
139,CardAwakeningRoute::Zet,1001130,1001131,1,22,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
140,CardAwakeningRoute::Zet,1001310,1001311,1,22,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
141,CardAwakeningRoute::Zet,1001330,1001331,1,22,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
142,CardAwakeningRoute::Zet,2000670,2000671,1,22,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
143,CardAwakeningRoute::Zet,1000440,1000441,1,23,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
144,CardAwakeningRoute::Zet,1000450,1000451,1,23,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
145,CardAwakeningRoute::Zet,1000530,1000531,1,23,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
146,CardAwakeningRoute::Zet,1001220,1001221,1,23,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
147,CardAwakeningRoute::Zet,1001240,1001241,1,23,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
148,CardAwakeningRoute::Zet,1001360,1001361,1,23,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
149,CardAwakeningRoute::Zet,1001540,1001541,1,23,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
150,CardAwakeningRoute::Zet,1002160,1002161,1,23,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
151,CardAwakeningRoute::Zet,1000500,1000501,1,24,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
152,CardAwakeningRoute::Zet,1000590,1000591,1,24,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
153,CardAwakeningRoute::Zet,1001160,1001161,1,24,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
154,CardAwakeningRoute::Zet,2000260,2000261,1,24,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
155,CardAwakeningRoute::Zet,1001550,1001551,1,24,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
156,CardAwakeningRoute::Zet,1002060,1002061,1,24,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
157,CardAwakeningRoute::Zet,1000640,1000641,1,25,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
158,CardAwakeningRoute::Zet,1000690,1000691,1,25,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
159,CardAwakeningRoute::Zet,1000700,1000701,1,25,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
160,CardAwakeningRoute::Zet,1000710,1000711,1,25,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
161,CardAwakeningRoute::Zet,1000720,1000721,1,25,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
162,CardAwakeningRoute::Zet,3000210,3000211,1,25,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
163,CardAwakeningRoute::Zet,3000240,3000241,1,25,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
164,CardAwakeningRoute::Zet,3000260,3000261,1,25,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
165,CardAwakeningRoute::Zet,3000290,3000291,1,25,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
166,CardAwakeningRoute::Zet,3000560,3000561,1,25,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
167,CardAwakeningRoute::Zet,3000590,3000591,1,25,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
168,CardAwakeningRoute::Zet,3001110,3001111,1,25,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
169,CardAwakeningRoute::Zet,3001140,3001141,1,25,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
170,CardAwakeningRoute::Zet,1001910,1001911,1,25,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
171,CardAwakeningRoute::Zet,1000650,1000651,1,26,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
172,CardAwakeningRoute::Zet,1000660,1000661,1,26,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
173,CardAwakeningRoute::Zet,1000670,1000671,1,26,,0,,0,2010-04-01 00:00:00,2024-04-30 09:31:42.690749,2024-04-30 09:31:42.690749
