id,budokai_id,budokai_league_id,rank,name,point,bonus,created_at,updated_at
150,13,2,6,Korin Tier,150000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
151,13,3,7,Kami Tier,250000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
152,13,3,8,King Yemma Tier,500000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
153,13,3,9,King Kai Tier,1000000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
154,13,4,10,Supreme Kai Tier,1500000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
155,13,4,11,Elder Kai Tier,2500000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
156,13,4,12,Beerus Tier,5000000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
157,14,1,1,Pilaf Tier,0,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
158,14,1,2,King Chappa Tier,5000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
159,14,1,3,Hercule Tier,25000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
160,14,2,4,Videl Tier,50000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
161,14,2,5,Master Roshi Tier,100000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
162,14,2,6,Korin Tier,150000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
163,14,3,7,Kami Tier,250000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
164,14,3,8,King Yemma Tier,500000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
165,14,3,9,King Kai Tier,1000000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
166,14,4,10,Supreme Kai Tier,1500000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
167,14,4,11,Elder Kai Tier,2500000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
168,14,4,12,Beerus Tier,5000000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
169,15,1,1,Pilaf Tier,0,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
170,15,1,2,King Chappa Tier,5000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
171,15,1,3,Hercule Tier,25000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
172,15,2,4,Videl Tier,50000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
173,15,2,5,Master Roshi Tier,100000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
174,15,2,6,Korin Tier,150000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
175,15,3,7,Kami Tier,250000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
176,15,3,8,King Yemma Tier,500000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
177,15,3,9,King Kai Tier,1000000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
178,15,4,10,Supreme Kai Tier,1500000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
179,15,4,11,Elder Kai Tier,2500000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
180,15,4,12,Beerus Tier,5000000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
181,16,1,1,Pilaf Tier,0,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
182,16,1,2,King Chappa Tier,5000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
183,16,1,3,Hercule Tier,25000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
184,16,2,4,Videl Tier,50000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
185,16,2,5,Master Roshi Tier,100000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
186,16,2,6,Korin Tier,150000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
187,16,3,7,Kami Tier,250000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
188,16,3,8,King Yemma Tier,500000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
189,16,3,9,King Kai Tier,1000000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
190,16,4,10,Supreme Kai Tier,1500000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
191,16,4,11,Elder Kai Tier,2500000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
192,16,4,12,Beerus Tier,5000000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
1701,17,1,1,Pilaf Tier,0,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
1702,17,1,2,King Chappa Tier,5000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
1703,17,1,3,Hercule Tier,25000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
1704,17,2,4,Videl Tier,50000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
1705,17,2,5,Master Roshi Tier,100000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
1706,17,2,6,Korin Tier,150000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
1707,17,3,7,Kami Tier,250000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
1708,17,3,8,King Yemma Tier,500000,1.0,2024-02-27 09:30:27.962175,2024-02-27 09:30:27.962175
1709,17,3,9,King Kai Tier,1000000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1710,17,4,10,Supreme Kai Tier,1500000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1711,17,4,11,Elder Kai Tier,2500000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1712,17,4,12,Beerus Tier,5000000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1801,18,1,1,Pilaf Tier,0,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1802,18,1,2,King Chappa Tier,5000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1803,18,1,3,Hercule Tier,25000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1804,18,2,4,Videl Tier,50000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1805,18,2,5,Master Roshi Tier,100000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1806,18,2,6,Korin Tier,150000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1807,18,3,7,Kami Tier,250000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1808,18,3,8,King Yemma Tier,500000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1809,18,3,9,King Kai Tier,1000000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1810,18,4,10,Supreme Kai Tier,1500000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1811,18,4,11,Elder Kai Tier,2500000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1812,18,4,12,Beerus Tier,5000000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1901,19,1,1,Pilaf Tier,0,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1902,19,1,2,King Chappa Tier,5000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1903,19,1,3,Hercule Tier,25000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1904,19,2,4,Videl Tier,50000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1905,19,2,5,Master Roshi Tier,100000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1906,19,2,6,Korin Tier,150000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1907,19,3,7,Kami Tier,250000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1908,19,3,8,King Yemma Tier,500000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1909,19,3,9,King Kai Tier,1000000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1910,19,4,10,Supreme Kai Tier,1500000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1911,19,4,11,Elder Kai Tier,2500000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
1912,19,4,12,Beerus Tier,5000000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
2001,20,1,1,Pilaf Tier,0,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
2002,20,1,2,King Chappa Tier,5000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
2003,20,1,3,Hercule Tier,25000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
2004,20,2,4,Videl Tier,50000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
2005,20,2,5,Master Roshi Tier,100000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
2006,20,2,6,Korin Tier,150000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
2007,20,3,7,Kami Tier,250000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
2008,20,3,8,King Yemma Tier,500000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
2009,20,3,9,King Kai Tier,1000000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
2010,20,4,10,Supreme Kai Tier,1500000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
2011,20,4,11,Elder Kai Tier,2500000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
2012,20,4,12,Beerus Tier,5000000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
2101,21,1,1,Pilaf Tier,0,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
2102,21,1,2,King Chappa Tier,5000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
2103,21,1,3,Hercule Tier,25000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
2104,21,2,4,Videl Tier,50000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
2105,21,2,5,Master Roshi Tier,100000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
2106,21,2,6,Korin Tier,150000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
2107,21,3,7,Kami Tier,250000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
2108,21,3,8,King Yemma Tier,500000,1.0,2024-02-27 09:30:27.971110,2024-02-27 09:30:27.971110
