id,chain_battle_id,percentile,created_at,updated_at
142,16,50,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
143,16,75,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
144,16,100,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
145,17,1,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
146,17,3,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
147,17,5,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
148,17,10,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
149,17,20,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
150,17,35,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
151,17,50,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
152,17,75,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
153,17,100,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
154,18,1,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
155,18,3,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
156,18,5,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
157,18,10,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
158,18,20,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
159,18,35,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
160,18,50,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
161,18,75,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
162,18,100,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
163,19,1,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
164,19,3,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
165,19,5,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
166,19,10,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
167,19,20,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
168,19,35,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
169,19,50,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
170,19,75,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
171,19,100,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
172,20,1,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
173,20,3,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
174,20,5,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
175,20,10,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
176,20,20,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
177,20,35,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
178,20,50,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
179,20,75,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
180,20,100,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
181,21,1,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
182,21,3,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
183,21,5,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
184,21,10,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
185,21,20,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
186,21,35,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
187,21,50,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
188,21,75,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
189,21,100,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
190,22,1,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
191,22,3,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
192,22,5,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
193,22,10,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
194,22,20,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
195,22,35,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
196,22,50,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
197,22,75,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
198,22,100,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
199,23,1,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
200,23,3,2024-04-30 09:32:18.479886,2024-04-30 09:32:18.479886
201,23,5,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
202,23,10,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
203,23,20,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
204,23,35,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
205,23,50,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
206,23,75,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
207,23,100,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
208,24,1,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
209,24,3,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
210,24,5,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
211,24,10,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
212,24,20,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
213,24,35,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
214,24,50,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
215,24,75,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
216,24,100,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
217,25,1,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
218,25,3,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
219,25,5,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
220,25,10,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
221,25,20,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
222,25,35,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
223,25,50,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
224,25,75,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
225,25,100,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
226,26,1,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
227,26,3,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
228,26,5,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
229,26,10,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
230,26,20,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
231,26,35,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
232,26,50,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
233,26,75,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
234,26,100,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
235,27,1,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
236,27,3,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
237,27,5,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
238,27,10,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
239,27,20,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
240,27,35,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
241,27,50,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
242,27,75,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
243,27,100,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
244,28,1,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
245,28,3,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
246,28,5,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
247,28,10,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
248,28,20,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
249,28,35,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
250,28,50,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
251,28,75,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
252,28,100,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
253,29,1,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
254,29,3,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
255,29,5,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
256,29,10,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
257,29,20,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
258,29,35,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
259,29,50,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
260,29,75,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
261,29,100,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
262,30,1,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
263,30,3,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
264,30,5,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
265,30,10,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
266,30,20,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
267,30,35,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
268,30,50,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
269,30,75,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
270,30,100,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
271,31,1,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
272,31,3,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
273,31,5,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
274,31,10,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
275,31,20,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
276,31,35,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
277,31,50,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
278,31,75,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
279,31,100,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
280,32,1,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
281,32,3,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
282,32,5,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
283,32,10,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
284,32,20,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
285,32,35,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
286,32,50,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
287,32,75,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
288,32,100,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
289,33,1,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
290,33,3,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
291,33,5,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
292,33,10,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
293,33,20,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
294,33,35,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
295,33,50,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
296,33,75,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
297,33,100,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
298,34,1,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
299,34,3,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
300,34,5,2024-04-30 09:32:18.485467,2024-04-30 09:32:18.485467
301,34,10,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
302,34,20,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
303,34,35,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
304,34,50,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
305,34,75,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
306,34,100,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
307,35,1,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
308,35,3,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
309,35,5,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
310,35,10,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
311,35,20,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
312,35,35,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
313,35,50,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
314,35,75,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
315,35,100,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
316,36,1,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
317,36,3,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
318,36,5,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
319,36,10,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
320,36,20,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
321,36,35,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
322,36,50,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
323,36,75,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
324,36,100,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
325,37,1,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
326,37,3,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
327,37,5,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
328,37,10,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
329,37,20,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
330,37,35,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
331,37,50,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
332,37,75,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
333,37,100,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
334,38,1,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
335,38,3,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
336,38,5,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
337,38,10,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
338,38,20,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
339,38,35,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
340,38,50,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
341,38,75,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
342,38,100,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
343,39,1,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
344,39,3,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
345,39,5,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
346,39,10,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
347,39,20,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
348,39,35,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
349,39,50,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
350,39,75,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
351,39,100,2024-04-30 09:32:18.489367,2024-04-30 09:32:18.489367
