id,card_id,category,filename,created_at,updated_at
83,3000160,20002,,2024-04-30 09:31:50.428343,2024-04-30 09:31:50.428343
84,3000160,20004,,2024-04-30 09:31:50.428343,2024-04-30 09:31:50.428343
85,3000170,20002,,2024-04-30 09:31:50.428343,2024-04-30 09:31:50.428343
86,3000170,20004,,2024-04-30 09:31:50.428343,2024-04-30 09:31:50.428343
87,3000180,20002,,2024-04-30 09:31:50.428343,2024-04-30 09:31:50.428343
88,3000180,20004,,2024-04-30 09:31:50.428343,2024-04-30 09:31:50.428343
89,3000190,20002,,2024-04-30 09:31:50.428343,2024-04-30 09:31:50.428343
90,3000190,20004,,2024-04-30 09:31:50.428343,2024-04-30 09:31:50.428343
91,3000200,20002,,2024-04-30 09:31:50.428343,2024-04-30 09:31:50.428343
92,3000200,20004,,2024-04-30 09:31:50.428343,2024-04-30 09:31:50.428343
93,3000210,20002,,2024-04-30 09:31:50.428343,2024-04-30 09:31:50.428343
94,3000210,20004,,2024-04-30 09:31:50.428343,2024-04-30 09:31:50.428343
95,3000220,20002,,2024-04-30 09:31:50.428343,2024-04-30 09:31:50.428343
96,3000220,20004,,2024-04-30 09:31:50.428343,2024-04-30 09:31:50.428343
97,3000230,20002,,2024-04-30 09:31:50.428343,2024-04-30 09:31:50.428343
98,3000230,20004,,2024-04-30 09:31:50.428343,2024-04-30 09:31:50.428343
99,3000240,20002,,2024-04-30 09:31:50.428343,2024-04-30 09:31:50.428343
100,3000240,20004,,2024-04-30 09:31:50.428343,2024-04-30 09:31:50.428343
101,3000250,20002,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
102,3000250,20004,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
103,3000260,20002,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
104,3000260,20004,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
105,3000270,20002,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
106,3000270,20004,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
107,3000280,20002,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
108,3000280,20004,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
109,3000290,20002,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
110,3000290,20004,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
111,3000300,20002,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
112,3000300,20004,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
113,3000310,10001,a0002,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
114,3000310,10002,b0013,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
115,3000310,10003,ak1000,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
116,3000310,10003,ak1001,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
117,3000310,10004,ak1000,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
118,3000310,10004,ak1001,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
119,3000320,10001,a0002,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
120,3000320,10002,b0013,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
121,3000320,10003,ak1000,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
122,3000320,10003,ak1001,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
123,3000320,10004,ak1000,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
124,3000320,10004,ak1001,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
125,3000330,10001,a0002,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
126,3000330,10002,b0013,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
127,3000330,10003,ak1000,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
128,3000330,10003,ak1001,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
129,3000330,10004,ak1000,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
130,3000330,10004,ak1001,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
131,3000340,10001,a0002,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
132,3000340,10002,b0013,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
133,3000340,10003,ak1000,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
134,3000340,10003,ak1001,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
135,3000340,10004,ak1000,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
136,3000340,10004,ak1001,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
137,3000350,10001,a0002,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
138,3000350,10002,b0013,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
139,3000350,10003,ak1000,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
140,3000350,10003,ak1001,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
141,3000350,10004,ak1000,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
142,3000350,10004,ak1001,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
143,3000360,10001,a0002,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
144,3000360,10002,b0013,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
145,3000360,10003,ak1000,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
146,3000360,10003,ak1001,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
147,3000360,10004,ak1000,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
148,3000360,10004,ak1001,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
149,3000370,10001,a0002,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
150,3000370,10002,b0013,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
151,3000370,10003,ak1000,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
152,3000370,10003,ak1001,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
153,3000370,10004,ak1000,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
154,3000370,10004,ak1001,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
155,3000380,10001,a0002,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
156,3000380,10002,b0013,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
157,3000380,10003,ak1000,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
158,3000380,10003,ak1001,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
159,3000380,10004,ak1000,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
160,3000380,10004,ak1001,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
161,3000390,10001,a0002,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
162,3000390,10002,b0013,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
163,3000390,10003,ak1000,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
164,3000390,10003,ak1001,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
165,3000390,10004,ak1000,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
166,3000390,10004,ak1001,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
167,3000400,10001,a0002,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
168,3000400,10002,b0013,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
169,3000400,10003,ak1000,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
170,3000400,10003,ak1001,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
171,3000400,10004,ak1000,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
172,3000400,10004,ak1001,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
173,3000410,20002,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
174,3000410,20004,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
175,3000420,20002,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
176,3000420,20004,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
177,3000430,20002,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
178,3000430,20004,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
179,3000440,20002,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
180,3000440,20004,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
181,3000450,20002,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
182,3000450,20004,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
183,3000460,20002,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
184,3000460,20004,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
185,3000470,20002,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
186,3000470,20004,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
187,3000480,20002,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
188,3000480,20004,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
189,3000490,20002,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
190,3000490,20004,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
191,3000500,20002,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
192,3000500,20004,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
193,3000510,20002,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
194,3000510,20004,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
195,3000520,20002,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
196,3000520,20004,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
197,3000530,20002,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
198,3000530,20004,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
199,3000540,20002,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
200,3000540,20004,,2024-04-30 09:31:50.434330,2024-04-30 09:31:50.434330
201,3000550,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
202,3000550,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
203,3000560,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
204,3000560,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
205,3000570,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
206,3000570,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
207,3000580,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
208,3000580,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
209,3000590,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
210,3000590,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
211,3000600,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
212,3000600,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
213,3000610,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
214,3000610,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
215,3000620,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
216,3000620,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
217,3000630,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
218,3000630,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
219,3000640,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
220,3000640,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
221,3000650,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
222,3000650,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
223,3000660,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
224,3000660,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
225,3000670,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
226,3000670,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
227,3000680,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
228,3000680,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
229,3000690,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
230,3000690,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
231,3000700,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
232,3000700,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
233,3000710,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
234,3000710,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
235,3000720,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
236,3000720,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
237,3000730,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
238,3000730,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
239,3000740,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
240,3000740,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
241,3000750,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
242,3000750,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
243,3000760,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
244,3000760,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
245,3000770,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
246,3000770,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
247,3000780,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
248,3000780,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
249,3000790,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
250,3000790,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
251,3000800,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
252,3000800,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
253,3000810,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
254,3000810,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
255,3000820,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
256,3000820,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
257,3000830,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
258,3000830,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
259,3000840,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
260,3000840,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
261,3000850,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
262,3000850,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
263,3000860,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
264,3000860,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
265,3000870,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
266,3000870,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
267,3000880,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
268,3000880,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
269,3000890,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
270,3000890,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
271,3000900,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
272,3000900,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
273,3000910,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
274,3000910,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
275,3000920,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
276,3000920,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
277,3000930,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
278,3000930,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
279,3000940,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
280,3000940,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
281,3000950,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
282,3000950,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
283,3000960,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
284,3000960,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
285,3000970,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
286,3000970,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
287,3000980,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
288,3000980,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
289,3000990,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
290,3000990,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
291,3001000,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
292,3001000,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
293,3001010,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
294,3001010,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
295,3001020,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
296,3001020,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
297,3001030,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
298,3001030,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
299,3001040,20002,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
300,3001040,20004,,2024-04-30 09:31:50.439960,2024-04-30 09:31:50.439960
301,3001050,20002,,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
302,3001050,20004,,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
303,3001060,20002,,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
304,3001060,20004,,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
305,3001070,20002,,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
306,3001070,20004,,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
307,3001080,20002,,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
308,3001080,20004,,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
309,3001090,20002,,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
310,3001090,20004,,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
311,3001100,20002,,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
312,3001100,20004,,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
313,1000451,10002,ak1000,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
314,1000451,10002,ak1001,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
315,1000451,10004,bk1000,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
316,1000451,10004,bk1001,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
317,1000501,20002,,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
318,1000501,20004,,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
319,1000561,20002,,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
320,1000561,20004,,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
321,1000581,20002,,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
322,1000581,20004,,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
323,1000591,20002,,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
324,1000591,20004,,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
325,1000611,20002,,2024-04-30 09:31:50.445678,2024-04-30 09:31:50.445678
