id,leader_skill_set_id,exec_timing_type,target_type,sub_target_type_set_id,causality_conditions,efficacy_type,efficacy_values,calc_option,created_at,updated_at
109,100022,1,4,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
110,100022,1,4,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
111,100023,1,2,0,,16,"[2,25,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
112,100023,1,2,0,,16,"[3,25,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
113,100023,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
114,100023,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
115,100023,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
116,100024,1,2,0,,44,"[4,20,20]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
117,100024,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
118,100024,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
119,100024,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
120,100024,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
121,100025,1,2,0,,20,"[3,2,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
122,100025,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
123,100025,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
124,100025,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
125,100025,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
126,100026,1,2,0,,20,"[0,2,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
127,100026,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
128,100026,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
129,100026,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
130,100026,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
131,100027,1,2,0,,16,"[2,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
132,100027,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
133,100027,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
134,100027,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
135,100027,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
136,100028,1,2,0,,20,"[0,1,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
137,100028,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
138,100028,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
139,100028,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
140,100028,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
141,100029,1,2,0,,16,"[4,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
142,100029,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
143,100029,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
144,100029,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
145,100029,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
146,100030,1,2,0,,19,"[0,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
147,100030,1,2,0,,19,"[1,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
148,100030,1,2,0,,19,"[2,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
149,100030,1,2,0,,19,"[3,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
150,100030,1,2,0,,19,"[4,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
151,100031,1,2,0,,19,"[0,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
152,100031,1,2,0,,19,"[1,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
153,100031,1,2,0,,19,"[2,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
154,100031,1,2,0,,19,"[3,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
155,100031,1,2,0,,19,"[4,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
156,100032,1,2,0,,19,"[0,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
157,100032,1,2,0,,19,"[1,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
158,100032,1,2,0,,19,"[2,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
159,100032,1,2,0,,19,"[3,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
160,100032,1,2,0,,19,"[4,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
161,100033,1,2,0,,16,"[1,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
162,100033,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
163,100033,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
164,100033,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
165,100033,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
166,100034,1,2,0,,16,"[0,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
167,100034,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
168,100034,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
169,100034,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
170,100034,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
171,100035,1,2,0,,16,"[4,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
172,100035,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
173,100035,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
174,100035,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
175,100035,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
176,100036,1,2,0,,17,"[4,20,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
177,100036,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
178,100036,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
179,100036,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
180,100036,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
181,100037,1,2,0,,19,"[0,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
182,100037,1,2,0,,19,"[1,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
183,100037,1,2,0,,19,"[2,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
184,100037,1,2,0,,19,"[3,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
185,100037,1,2,0,,19,"[4,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
186,100038,1,2,0,,13,"[90,0,0]",3,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
187,100038,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
188,100038,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
189,100038,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
190,100038,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
191,100039,1,2,0,,16,"[1,15,0]",2,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
192,100039,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
193,100039,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
194,100039,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
195,100039,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
196,100040,1,4,0,,17,"[3,30,0]",3,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
197,100040,1,4,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
198,100040,1,4,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
199,100040,1,4,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
200,100040,1,4,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.703936,2024-02-27 09:30:53.703936
201,100041,1,2,0,,13,"[90,0,0]",3,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
202,100041,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
203,100041,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
204,100041,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
205,100041,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
206,100042,1,2,0,,17,"[1,20,0]",2,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
207,100042,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
208,100042,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
209,100042,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
210,100042,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
211,100043,1,2,0,,16,"[1,25,0]",2,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
212,100043,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
213,100043,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
214,100043,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
215,100043,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
216,100044,1,2,0,,20,"[2,1,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
217,100044,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
218,100044,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
219,100044,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
220,100044,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
221,100045,1,2,0,,19,"[0,15,0]",2,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
222,100045,1,2,0,,19,"[1,15,0]",2,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
223,100045,1,2,0,,19,"[2,15,0]",2,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
224,100045,1,2,0,,19,"[3,15,0]",2,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
225,100045,1,2,0,,19,"[4,15,0]",2,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
226,100046,1,2,0,,13,"[90,0,0]",3,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
227,100046,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
228,100046,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
229,100046,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
230,100046,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
231,100047,1,2,0,,16,"[3,15,0]",2,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
232,100047,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
233,100047,1,2,0,,0,"[0,0,0]",0,2024-02-27 09:30:53.715990,2024-02-27 09:30:53.715990
