id,escalation_type,level,escalation_value,created_at,updated_at
34,9,28,156,2017-11-28 04:30:58,2017-12-21 07:43:37
35,9,30,163,2017-11-28 04:30:58,2017-12-21 07:43:37
36,9,31,165,2017-11-28 04:30:58,2017-12-21 07:43:37
37,10,1,100,2017-11-28 04:30:58,2017-11-28 04:30:58
38,10,3,100,2017-11-28 04:30:58,2017-11-28 04:30:58
39,10,28,1600,2017-11-28 04:30:58,2017-12-06 05:05:58
40,10,30,1600,2017-11-28 04:30:58,2017-12-06 05:05:58
41,10,31,1640,2017-11-28 04:30:58,2017-12-06 05:05:58
42,11,1,100,2017-11-28 04:30:58,2017-11-28 04:30:58
43,11,17,100,2017-11-28 04:30:58,2017-11-28 04:30:58
44,11,18,110,2017-11-28 04:30:58,2017-11-28 04:30:58
45,11,25,110,2017-11-28 04:30:58,2017-11-28 04:30:58
46,11,26,125,2017-11-28 04:30:58,2017-12-21 07:43:37
47,11,30,125,2017-11-28 04:30:58,2017-12-21 07:43:37
48,15,1,100,2018-01-12 01:44:31,2018-01-12 01:44:31
49,15,5,129,2018-01-12 01:44:31,2018-01-12 01:44:31
50,15,6,171,2018-01-12 01:44:31,2018-01-12 01:44:31
51,15,10,200,2018-01-12 01:44:31,2018-01-12 01:44:31
52,15,11,214,2018-01-12 01:44:31,2018-01-12 01:44:31
53,15,15,243,2018-01-12 01:44:31,2018-01-12 01:44:31
54,15,16,286,2018-01-12 01:44:31,2018-01-12 01:44:31
55,15,20,314,2018-01-12 01:44:31,2018-01-12 01:44:31
56,15,21,357,2018-01-12 01:44:31,2018-01-12 01:44:31
57,15,30,429,2018-01-12 01:44:31,2018-01-12 01:44:31
58,15,33,571,2018-01-12 01:44:31,2018-01-12 01:44:31
59,15,40,786,2018-01-12 01:44:31,2018-01-12 01:44:31
60,15,77,1029,2018-01-12 01:44:31,2018-01-12 01:44:31
61,15,78,1036,2018-01-12 01:44:31,2018-01-12 01:44:31
62,16,1,100,2018-01-12 01:44:31,2018-01-12 01:44:31
63,16,5,104,2018-01-12 01:44:31,2018-01-12 01:44:31
64,16,6,108,2018-01-12 01:44:31,2018-01-12 01:44:31
65,16,10,116,2018-01-12 01:44:31,2018-01-12 01:44:31
66,16,11,120,2018-01-12 01:44:31,2018-01-12 01:44:31
67,16,15,128,2018-01-12 01:44:31,2018-01-12 01:44:31
68,16,16,136,2018-01-12 01:44:31,2018-01-12 01:44:31
69,16,20,144,2018-01-12 01:44:31,2018-01-12 01:44:31
70,16,21,148,2018-01-12 01:44:31,2018-01-12 01:44:31
71,16,30,160,2018-01-12 01:44:31,2018-01-12 01:44:31
72,16,77,248,2018-01-12 01:44:31,2018-01-12 01:44:31
73,16,78,251,2018-01-12 01:44:31,2018-01-12 01:44:31
74,17,1,100,2018-01-12 01:44:31,2018-01-12 01:44:31
75,17,5,160,2018-01-12 01:44:31,2018-01-12 01:44:31
76,17,6,200,2018-01-12 01:44:31,2018-01-12 01:44:31
77,17,10,280,2018-01-12 01:44:31,2018-01-12 01:44:31
78,17,11,320,2018-01-12 01:44:31,2018-01-12 01:44:31
79,17,15,360,2018-01-12 01:44:31,2018-01-12 01:44:31
80,17,16,480,2018-01-12 01:44:31,2018-01-12 01:44:31
81,17,20,560,2018-01-12 01:44:31,2018-01-12 01:44:31
82,17,21,600,2018-01-12 01:44:31,2018-01-12 01:44:31
83,17,30,800,2018-01-12 01:44:31,2018-01-12 01:44:31
84,17,77,2200,2018-01-12 01:44:31,2018-01-12 01:44:31
85,17,78,2320,2018-01-12 01:44:31,2018-01-12 01:44:31
86,18,1,100,2018-01-12 01:44:31,2018-01-12 01:44:31
87,18,16,110,2018-01-12 01:44:31,2018-01-12 01:44:31
88,18,45,120,2018-01-12 01:44:31,2018-01-12 01:44:31
89,18,15,100,2018-02-05 04:10:22,2018-02-05 04:10:22
90,18,44,110,2018-02-05 04:10:22,2018-02-05 04:10:22
91,18,77,120,2018-02-07 01:37:56,2018-02-07 01:37:56
92,22,1,100,2018-02-13 09:58:42,2018-02-13 09:58:42
93,22,7,196,2018-02-13 09:58:42,2018-02-13 09:58:42
94,22,15,327,2018-02-13 09:58:42,2018-02-13 09:58:42
95,22,18,392,2018-02-13 09:58:42,2018-02-13 09:58:42
96,22,28,464,2018-02-13 09:58:42,2018-02-13 09:58:42
97,22,30,493,2018-02-13 09:58:42,2018-03-28 02:50:03
98,22,31,497,2018-02-13 09:58:42,2018-03-28 02:50:03
99,23,1,100,2018-02-13 09:58:42,2018-02-13 09:58:42
100,23,2,100,2018-02-13 09:58:42,2018-02-13 09:58:42
101,23,28,132,2018-02-13 09:58:42,2018-04-03 04:19:04
102,23,30,137,2018-02-13 09:58:42,2018-04-03 04:19:04
103,23,31,139,2018-02-13 09:58:42,2018-04-03 04:19:04
104,24,1,100,2018-02-13 09:58:42,2018-02-13 09:58:42
105,24,3,100,2018-02-13 09:58:42,2018-02-13 09:58:42
106,24,28,566,2018-02-13 09:58:42,2018-04-03 04:19:04
107,24,30,566,2018-02-13 09:58:42,2018-04-03 04:19:04
108,24,31,604,2018-02-13 09:58:42,2018-04-03 04:19:04
109,25,1,100,2018-02-13 09:58:42,2018-02-13 09:58:42
110,25,17,100,2018-02-13 09:58:42,2018-02-13 09:58:42
111,25,18,115,2018-02-13 09:58:42,2018-02-13 09:58:42
112,25,25,115,2018-02-13 09:58:42,2018-02-13 09:58:42
113,25,26,125,2018-02-13 09:58:42,2018-02-13 09:58:42
114,25,30,125,2018-02-13 09:58:42,2018-02-13 09:58:42
146,36,1,100,2018-04-09 09:04:52,2018-04-09 09:04:52
147,36,5,200,2018-04-09 09:04:52,2018-04-09 09:04:52
148,36,6,233,2018-04-09 09:04:52,2018-04-09 09:04:52
149,36,10,300,2018-04-09 09:04:52,2018-04-09 09:04:52
150,36,11,333,2018-04-09 09:04:52,2018-04-09 09:04:52
151,36,15,353,2018-04-09 09:04:52,2018-04-09 09:04:52
152,36,16,367,2018-04-09 09:04:52,2018-04-09 09:04:52
153,36,20,387,2018-04-09 09:04:52,2018-04-09 09:04:52
154,36,21,400,2018-04-09 09:04:52,2018-04-09 09:04:52
155,36,25,420,2018-04-09 09:04:52,2018-04-09 09:04:52
156,36,26,433,2018-04-09 09:04:52,2018-04-09 09:04:52
157,36,30,490,2018-04-09 09:04:52,2018-04-09 09:04:52
158,36,31,493,2018-04-09 09:04:52,2018-04-09 09:04:52
159,37,1,100,2018-04-09 09:04:52,2018-04-09 09:04:52
160,37,2,100,2018-04-09 09:04:52,2018-04-09 09:04:52
161,37,30,151,2018-04-09 09:04:52,2018-04-27 05:26:00
162,37,31,153,2018-04-09 09:04:52,2018-04-27 05:26:00
163,38,1,100,2018-04-09 09:04:52,2018-04-09 09:04:52
164,38,3,100,2018-04-09 09:04:52,2018-04-09 09:04:52
165,38,30,700,2018-04-09 09:04:52,2018-04-27 05:26:00
166,38,31,740,2018-04-09 09:04:52,2018-04-27 05:26:00
167,39,1,100,2018-04-09 09:04:52,2018-04-09 09:04:52
168,39,5,100,2018-04-09 09:04:52,2018-04-09 09:04:52
169,39,6,105,2018-04-09 09:04:52,2018-04-09 09:04:52
170,39,10,105,2018-04-09 09:04:52,2018-04-09 09:04:52
171,39,11,115,2018-04-09 09:04:52,2018-04-09 09:04:52
172,39,15,115,2018-04-09 09:04:52,2018-04-09 09:04:52
173,39,16,120,2018-04-09 09:04:52,2018-04-09 09:04:52
174,39,20,120,2018-04-09 09:04:52,2018-04-09 09:04:52
175,39,21,130,2018-04-09 09:04:52,2018-04-09 09:04:52
176,39,30,130,2018-04-09 09:04:52,2018-04-09 09:04:52
177,43,1,100,2018-04-17 06:17:52,2018-04-17 06:17:52
178,43,7,188,2018-04-17 06:17:52,2018-04-17 06:17:52
179,43,15,306,2018-04-17 06:17:52,2018-04-17 06:17:52
180,43,18,365,2018-04-17 06:17:52,2018-04-17 06:17:52
181,43,28,426,2018-04-17 06:17:52,2018-04-17 06:17:52
182,43,30,453,2018-04-17 06:17:52,2018-04-17 06:17:52
183,43,31,456,2018-04-17 06:17:52,2018-04-17 06:17:52
184,44,1,100,2018-04-17 06:17:52,2018-04-17 06:17:52
185,44,2,100,2018-04-17 06:17:52,2018-04-17 06:17:52
186,44,28,154,2018-04-17 06:17:52,2018-04-17 06:17:52
187,44,30,160,2018-04-17 06:17:52,2018-04-17 06:17:52
188,44,31,162,2018-04-17 06:17:52,2018-04-17 06:17:52
189,45,1,100,2018-04-17 06:17:52,2018-04-17 06:17:52
190,45,3,100,2018-04-17 06:17:52,2018-04-17 06:17:52
191,45,28,1250,2018-04-17 06:17:52,2018-04-17 06:17:52
192,45,30,1250,2018-04-17 06:17:52,2018-04-17 06:17:52
193,45,31,1300,2018-04-17 06:17:52,2018-04-17 06:17:52
194,46,1,100,2018-04-17 06:17:52,2018-04-17 06:17:52
195,46,17,100,2018-04-17 06:17:52,2018-04-17 06:17:52
196,46,18,115,2018-04-17 06:17:52,2018-04-17 06:17:52
197,46,25,115,2018-04-17 06:17:52,2018-04-17 06:17:52
198,46,26,125,2018-04-17 06:17:52,2018-04-17 06:17:52
199,46,30,125,2018-04-17 06:17:52,2018-04-17 06:17:52
200,50,1,100,2018-05-21 05:40:27,2018-05-21 05:40:27
201,50,7,183,2018-05-21 05:40:27,2018-05-21 05:40:27
202,50,15,294,2018-05-21 05:40:27,2018-05-21 05:40:27
203,50,18,350,2018-05-21 05:40:27,2018-05-21 05:40:27
204,50,28,389,2018-05-21 05:40:27,2018-05-21 05:40:27
205,50,30,421,2018-05-21 05:40:27,2018-05-21 05:40:27
206,50,31,424,2018-05-21 05:40:27,2018-05-21 05:40:27
207,51,1,100,2018-05-21 05:40:27,2018-05-21 05:40:27
208,51,2,100,2018-05-21 05:40:27,2018-05-21 05:40:27
209,51,28,156,2018-05-21 05:40:27,2018-05-21 05:40:27
210,51,30,164,2018-05-21 05:40:27,2018-05-21 05:40:27
211,51,31,166,2018-05-21 05:40:27,2018-05-21 05:40:27
212,52,1,100,2018-05-21 05:40:27,2018-05-21 05:40:27
213,52,3,100,2018-05-21 05:40:27,2018-05-21 05:40:27
214,52,28,1444,2018-05-21 05:40:27,2018-05-21 05:40:27
215,52,30,1444,2018-05-21 05:40:27,2018-05-21 05:40:27
216,52,31,1489,2018-05-21 05:40:27,2018-05-21 05:40:27
217,53,1,100,2018-05-21 05:40:27,2018-05-21 05:40:27
218,53,17,100,2018-05-21 05:40:27,2018-05-21 05:40:27
219,53,18,115,2018-05-21 05:40:27,2018-05-21 05:40:27
220,53,25,115,2018-05-21 05:40:27,2018-05-21 05:40:27
221,53,26,125,2018-05-21 05:40:27,2018-05-21 05:40:27
222,53,30,125,2018-05-21 05:40:27,2018-05-21 05:40:27
223,57,1,100,2018-07-03 01:57:56,2018-07-03 01:57:56
224,57,20,367,2018-07-03 01:57:56,2018-07-03 01:57:56
225,57,21,433,2018-07-03 01:57:56,2018-07-03 01:57:56
226,57,30,600,2018-07-03 01:57:56,2018-07-03 01:57:56
227,57,31,603,2018-07-03 01:57:56,2018-07-03 01:57:56
228,58,1,100,2018-07-03 01:57:56,2018-07-03 01:57:56
229,58,20,135,2018-07-03 01:57:56,2018-07-03 01:57:56
230,58,21,176,2018-07-03 01:57:56,2018-07-03 01:57:56
231,58,30,203,2018-07-03 01:57:56,2018-07-03 01:57:56
232,58,31,205,2018-07-03 01:57:56,2018-07-03 01:57:56
233,59,1,100,2018-07-03 01:57:56,2018-07-03 01:57:56
234,59,20,3000,2018-07-03 01:57:56,2018-07-03 01:57:56
235,59,21,6000,2018-07-03 01:57:56,2018-07-03 01:57:56
236,59,30,8100,2018-07-03 01:57:56,2018-07-03 01:57:56
237,59,31,8300,2018-07-03 01:57:56,2018-07-03 01:57:56
238,60,1,100,2018-07-03 01:57:56,2018-07-03 01:57:56
239,60,15,110,2018-07-03 01:57:56,2018-07-03 01:57:56
240,60,21,125,2018-07-03 01:57:56,2018-07-03 01:57:56
241,64,1,100,2018-07-22 00:44:14,2018-07-22 00:44:14
242,64,7,225,2018-07-22 00:44:14,2018-07-22 00:44:14
243,64,15,292,2018-07-22 00:44:14,2018-07-22 00:44:14
244,64,18,375,2018-07-22 00:44:14,2018-07-22 00:44:14
245,64,30,433,2018-07-22 00:44:14,2018-08-10 00:28:44
246,64,31,442,2018-07-22 00:44:14,2018-08-10 00:28:44
247,65,1,100,2018-07-22 00:44:14,2018-07-22 00:44:14
248,65,2,100,2018-07-22 00:44:14,2018-07-22 00:44:14
249,65,30,137,2018-07-22 00:44:14,2018-08-10 00:28:44
250,65,31,140,2018-07-22 00:44:14,2018-08-10 00:28:44
251,66,1,100,2018-07-22 00:44:14,2018-07-22 00:44:14
252,66,3,100,2018-07-22 00:44:14,2018-07-22 00:44:14
253,66,30,1000,2018-07-22 00:44:14,2018-07-22 00:44:14
254,66,31,1100,2018-07-22 00:44:14,2018-07-22 00:44:14
255,67,1,100,2018-07-22 00:44:14,2018-07-22 00:44:14
256,67,17,100,2018-07-22 00:44:14,2018-07-22 00:44:14
257,67,18,110,2018-07-22 00:44:14,2018-07-22 00:44:14
258,67,25,110,2018-07-22 00:44:14,2018-07-22 00:44:14
259,67,26,120,2018-07-22 00:44:14,2018-07-22 00:44:14
260,67,30,120,2018-07-22 00:44:14,2018-07-22 00:44:14
261,60,14,100,2018-07-24 09:12:12,2018-07-24 09:12:12
262,60,20,110,2018-07-24 09:12:12,2018-07-24 09:12:12
263,60,30,125,2018-07-24 09:25:40,2018-07-24 09:25:40
310,78,1,100,2018-08-17 01:59:48,2018-08-17 01:59:48
311,78,10,129,2018-08-17 01:59:48,2018-08-22 11:06:38
312,78,11,157,2018-08-17 01:59:48,2018-08-22 11:06:38
313,78,20,186,2018-08-17 01:59:48,2018-08-22 11:06:38
314,78,21,214,2018-08-17 01:59:48,2018-08-22 11:06:38
315,78,30,243,2018-08-17 01:59:48,2018-08-22 11:06:38
316,78,31,286,2018-08-17 01:59:48,2018-08-22 11:06:38
317,78,40,357,2018-08-17 01:59:48,2018-08-22 11:06:38
318,78,41,429,2018-08-17 01:59:48,2018-08-22 11:06:38
319,78,50,571,2018-08-17 01:59:48,2018-08-22 11:06:38
320,78,100,643,2018-08-17 01:59:48,2018-08-23 09:26:58
321,78,999,786,2018-08-17 01:59:48,2018-08-23 09:26:58
322,79,1,100,2018-08-17 01:59:48,2018-08-17 01:59:48
323,79,10,116,2018-08-17 01:59:49,2018-08-17 01:59:49
324,79,11,120,2018-08-17 01:59:49,2018-08-17 01:59:49
325,79,20,136,2018-08-17 01:59:49,2018-08-17 01:59:49
326,79,21,140,2018-08-17 01:59:49,2018-08-17 01:59:49
327,79,30,156,2018-08-17 01:59:49,2018-08-17 01:59:49
328,79,31,160,2018-08-17 01:59:49,2018-08-17 01:59:49
329,79,40,176,2018-08-17 01:59:49,2018-08-17 01:59:49
330,79,41,180,2018-08-17 01:59:49,2018-08-17 01:59:49
331,79,50,200,2018-08-17 01:59:49,2018-08-17 01:59:49
332,79,100,232,2018-08-17 01:59:49,2018-08-23 09:26:58
333,79,999,264,2018-08-17 01:59:49,2018-08-24 10:56:24
334,80,1,100,2018-08-17 01:59:49,2018-08-17 01:59:49
335,80,10,100,2018-08-17 01:59:49,2018-08-17 01:59:49
336,80,11,200,2018-08-17 01:59:49,2018-08-17 01:59:49
337,80,20,400,2018-08-17 01:59:49,2018-08-17 01:59:49
338,80,21,600,2018-08-17 01:59:49,2018-08-17 01:59:49
339,80,30,800,2018-08-17 01:59:49,2018-08-17 01:59:49
340,80,31,1000,2018-08-17 01:59:49,2018-08-17 01:59:49
341,80,40,1200,2018-08-17 01:59:49,2018-08-17 01:59:49
342,80,41,1400,2018-08-17 01:59:49,2018-08-17 01:59:49
343,80,50,1600,2018-08-17 01:59:49,2018-08-17 01:59:49
344,80,100,1800,2018-08-17 01:59:49,2018-08-23 09:26:58
345,80,999,2200,2018-08-17 01:59:49,2018-08-23 09:26:58
346,81,1,100,2018-08-17 01:59:49,2018-08-17 01:59:49
347,81,10,100,2018-08-17 01:59:49,2018-08-17 01:59:49
348,81,11,105,2018-08-17 01:59:49,2018-08-17 01:59:49
349,81,20,105,2018-08-17 01:59:49,2018-08-17 01:59:49
350,81,21,110,2018-08-17 01:59:49,2018-08-17 01:59:49
351,81,30,110,2018-08-17 01:59:49,2018-08-17 01:59:49
352,81,31,115,2018-08-17 01:59:49,2018-08-17 01:59:49
353,81,40,115,2018-08-17 01:59:49,2018-08-17 01:59:49
354,81,41,120,2018-08-17 01:59:49,2018-08-17 01:59:49
355,81,999,120,2018-08-17 01:59:49,2018-08-17 01:59:49
356,85,1,100,2018-09-03 01:44:26,2018-09-03 01:44:26
357,85,7,179,2018-09-03 01:44:26,2018-09-03 01:44:26
358,85,15,284,2018-09-03 01:44:26,2018-09-03 01:44:26
359,85,18,337,2018-09-03 01:44:26,2018-09-03 01:44:26
360,85,28,384,2018-09-03 01:44:26,2018-09-03 01:44:26
361,85,30,408,2018-09-03 01:44:26,2018-09-03 01:44:26
362,85,31,411,2018-09-03 01:44:26,2018-09-03 01:44:26
363,86,1,100,2018-09-03 01:44:26,2018-09-03 01:44:26
364,86,2,100,2018-09-03 01:44:26,2018-09-03 01:44:26
365,86,28,156,2018-09-03 01:44:26,2018-09-03 01:44:26
366,86,30,163,2018-09-03 01:44:27,2018-09-03 01:44:27
367,86,31,165,2018-09-03 01:44:27,2018-09-03 01:44:27
368,87,1,100,2018-09-03 01:44:27,2018-09-03 01:44:27
369,87,3,100,2018-09-03 01:44:27,2018-09-03 01:44:27
370,87,28,1222,2018-09-03 01:44:27,2018-09-03 01:44:27
371,87,30,1222,2018-09-03 01:44:27,2018-09-03 01:44:27
372,87,31,1267,2018-09-03 01:44:27,2018-09-03 01:44:27
373,88,1,100,2018-09-03 01:44:27,2018-09-03 01:44:27
374,88,17,100,2018-09-03 01:44:27,2018-09-03 01:44:27
375,88,18,115,2018-09-03 01:44:27,2018-09-03 01:44:27
376,88,25,115,2018-09-03 01:44:27,2018-09-03 01:44:27
377,88,26,125,2018-09-03 01:44:27,2018-09-03 01:44:27
378,88,30,125,2018-09-03 01:44:27,2018-09-03 01:44:27
379,92,1,100,2018-09-18 02:29:54,2018-09-18 02:29:54
380,92,7,188,2018-09-18 02:29:54,2018-09-18 02:29:54
381,92,15,306,2018-09-18 02:29:54,2018-09-18 02:29:54
382,92,18,365,2018-09-18 02:29:54,2018-09-18 02:29:54
383,92,28,418,2018-09-18 02:29:54,2018-09-18 02:29:54
384,92,30,447,2018-09-18 02:29:54,2018-09-18 02:29:54
385,92,31,450,2018-09-18 02:29:54,2018-09-18 02:29:54
386,93,1,100,2018-09-18 02:29:54,2018-09-18 02:29:54
387,93,2,100,2018-09-18 02:29:54,2018-09-18 02:29:54
388,93,28,158,2018-09-18 02:29:54,2018-09-18 02:29:54
389,93,30,165,2018-09-18 02:29:54,2018-09-18 02:29:54
390,93,31,167,2018-09-18 02:29:54,2018-09-18 02:29:54
391,94,1,100,2018-09-18 02:29:54,2018-09-18 02:29:54
392,94,3,100,2018-09-18 02:29:54,2018-09-18 02:29:54
393,94,28,1333,2018-09-18 02:29:54,2018-09-18 02:29:54
394,94,30,1333,2018-09-18 02:29:54,2018-09-18 02:29:54
395,94,31,1378,2018-09-18 02:29:54,2018-09-18 02:29:54
396,95,1,100,2018-09-18 02:29:54,2018-09-18 02:29:54
397,95,17,100,2018-09-18 02:29:54,2018-09-18 02:29:54
398,95,18,115,2018-09-18 02:29:54,2018-09-18 02:29:54
399,95,25,115,2018-09-18 02:29:54,2018-09-18 02:29:54
400,95,26,125,2018-09-18 02:29:54,2018-09-18 02:29:54
401,95,30,125,2018-09-18 02:29:54,2018-09-18 02:29:54
402,99,1,100,2018-10-23 04:02:41,2018-10-23 04:02:41
403,99,7,188,2018-10-23 04:02:41,2018-10-23 04:02:41
404,99,15,306,2018-10-23 04:02:41,2018-10-23 04:02:41
405,99,18,365,2018-10-23 04:02:41,2018-10-23 04:02:41
406,99,28,406,2018-10-23 04:02:41,2018-10-23 04:02:41
407,99,30,438,2018-10-23 04:02:41,2018-10-23 04:02:41
408,99,31,441,2018-10-23 04:02:41,2018-10-23 04:02:41
409,100,1,100,2018-10-23 04:02:41,2018-10-23 04:02:41
410,100,2,100,2018-10-23 04:02:41,2018-10-23 04:02:41
411,100,28,154,2018-10-23 04:02:41,2018-10-23 04:02:41
412,100,30,160,2018-10-23 04:02:41,2018-10-23 04:02:41
413,100,31,162,2018-10-23 04:02:41,2018-10-23 04:02:41
414,101,1,100,2018-10-23 04:02:41,2018-10-23 04:02:41
415,101,3,100,2018-10-23 04:02:41,2018-10-23 04:02:41
416,101,28,1340,2018-10-23 04:02:41,2018-10-23 04:02:41
417,101,30,1340,2018-10-23 04:02:41,2018-10-23 04:02:41
418,101,31,1380,2018-10-23 04:02:41,2018-10-23 04:02:41
419,102,1,100,2018-10-23 04:02:41,2018-10-23 04:02:41
420,102,17,100,2018-10-23 04:02:41,2018-10-23 04:02:41
421,102,18,115,2018-10-23 04:02:41,2018-10-23 04:02:41
422,102,25,115,2018-10-23 04:02:41,2018-10-23 04:02:41
423,102,26,125,2018-10-23 04:02:41,2018-10-23 04:02:41
424,102,30,125,2018-10-23 04:02:41,2018-10-23 04:02:41
425,106,1,100,2018-10-30 07:22:30,2018-10-30 07:22:30
426,106,7,172,2018-10-30 07:22:30,2018-10-30 07:22:30
427,106,15,283,2018-10-30 07:22:30,2018-10-30 07:22:30
428,106,18,339,2018-10-30 07:22:30,2018-10-30 07:22:30
429,106,28,389,2018-10-30 07:22:30,2018-10-30 07:22:30
430,106,30,414,2018-10-30 07:22:30,2018-10-30 07:22:30
431,106,31,417,2018-10-30 07:22:30,2018-10-30 07:22:30
432,107,1,100,2018-10-30 07:22:30,2018-10-30 07:22:30
433,107,2,100,2018-10-30 07:22:30,2018-10-30 07:22:30
434,107,28,156,2018-10-30 07:22:30,2018-10-30 07:22:30
435,107,30,163,2018-10-30 07:22:30,2018-10-30 07:22:30
436,107,31,165,2018-10-30 07:22:30,2018-10-30 07:22:30
437,108,1,100,2018-10-30 07:22:30,2018-10-30 07:22:30
438,108,3,100,2018-10-30 07:22:30,2018-10-30 07:22:30
439,108,28,1133,2018-10-30 07:22:30,2018-10-30 07:22:30
440,108,30,1133,2018-10-30 07:22:30,2018-10-30 07:22:30
441,108,31,1167,2018-10-30 07:22:30,2018-10-30 07:22:30
442,109,1,100,2018-10-30 07:22:30,2018-10-30 07:22:30
443,109,17,100,2018-10-30 07:22:30,2018-10-30 07:22:30
444,109,18,115,2018-10-30 07:22:30,2018-10-30 07:22:30
445,109,25,115,2018-10-30 07:22:30,2018-10-30 07:22:30
446,109,26,125,2018-10-30 07:22:30,2018-10-30 07:22:30
447,109,30,125,2018-10-30 07:22:30,2018-10-30 07:22:30
448,113,1,100,2018-12-14 01:56:43,2018-12-14 01:56:43
449,113,7,214,2018-12-14 01:56:43,2018-12-14 01:56:43
450,113,15,357,2018-12-14 01:56:43,2018-12-14 01:56:43
451,113,18,429,2018-12-14 01:56:43,2018-12-14 01:56:43
452,113,28,493,2018-12-14 01:56:43,2018-12-14 01:56:43
453,113,30,525,2018-12-14 01:56:43,2018-12-14 01:56:43
454,113,31,529,2018-12-14 01:56:43,2018-12-14 01:56:43
455,114,1,100,2018-12-14 01:56:43,2018-12-14 01:56:43
456,114,2,100,2018-12-14 01:56:43,2018-12-14 01:56:43
457,114,28,155,2018-12-14 01:56:43,2018-12-21 13:06:25
458,114,30,162,2018-12-14 01:56:43,2018-12-21 13:06:25
459,114,31,163,2018-12-14 01:56:43,2018-12-21 13:06:25
460,115,1,100,2018-12-14 01:56:43,2018-12-14 01:56:43
461,115,3,100,2018-12-14 01:56:43,2018-12-14 01:56:43
462,115,28,1575,2018-12-14 01:56:43,2018-12-14 01:56:43
463,115,30,1575,2018-12-14 01:56:43,2018-12-14 01:56:43
464,115,31,1625,2018-12-14 01:56:43,2018-12-14 01:56:43
465,116,1,100,2018-12-14 01:56:43,2018-12-14 01:56:43
466,116,17,100,2018-12-14 01:56:43,2018-12-14 01:56:43
467,116,18,115,2018-12-14 01:56:43,2018-12-21 13:06:25
468,116,25,115,2018-12-14 01:56:43,2018-12-21 13:06:25
469,116,26,125,2018-12-14 01:56:43,2018-12-21 13:06:25
470,116,30,125,2018-12-14 01:56:43,2018-12-21 13:06:25
471,120,1,100,2018-12-20 07:49:29,2018-12-20 07:49:29
472,120,7,179,2018-12-20 07:49:29,2019-01-08 02:22:30
473,120,15,284,2018-12-20 07:49:29,2019-01-08 02:22:30
474,120,18,337,2018-12-20 07:49:29,2019-01-08 02:22:30
475,120,28,389,2018-12-20 07:49:29,2019-01-08 02:22:30
476,120,30,411,2018-12-20 07:49:29,2019-01-08 02:22:30
477,120,31,413,2018-12-20 07:49:29,2019-01-08 02:22:30
478,121,1,100,2018-12-20 07:49:29,2018-12-20 07:49:29
479,121,2,100,2018-12-20 07:49:29,2018-12-20 07:49:29
480,121,28,159,2018-12-20 07:49:29,2019-01-08 02:22:30
481,121,30,166,2018-12-20 07:49:29,2019-01-08 02:22:30
482,121,31,168,2018-12-20 07:49:29,2019-01-08 02:22:30
483,122,1,100,2018-12-20 07:49:29,2018-12-20 07:49:29
484,122,3,100,2018-12-20 07:49:29,2018-12-20 07:49:29
485,122,28,1296,2018-12-20 07:49:29,2018-12-20 07:49:29
486,122,30,1296,2018-12-20 07:49:29,2018-12-20 07:49:29
