id,name,description,rarity,selling_exchange_point,created_at,updated_at
22,記念ガシャチケット 2/9,"「2周年記念」のデイリーガシャチケット。
1枚で2周年記念デイリーガシャを1回引くことができる。
使用期限は2/9 00:00から2/9 23:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
23,記念ガシャチケット 2/10,"「2周年記念」のデイリーガシャチケット。
1枚で2周年記念デイリーガシャを1回引くことができる。
使用期限は2/10 00:00から2/10 23:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
24,記念ガシャチケット 2/11,"「2周年記念」のデイリーガシャチケット。
1枚で2周年記念デイリーガシャを1回引くことができる。
使用期限は2/11 00:00から2/11 23:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
25,記念ガシャチケット 2/12,"「2周年記念」のデイリーガシャチケット。
1枚で2周年記念デイリーガシャを1回引くことができる。
使用期限は2/12 00:00から2/12 23:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
26,記念ガシャチケット 2/13,"「2周年記念」のデイリーガシャチケット。
1枚で2周年記念デイリーガシャを1回引くことができる。
使用期限は2/13 00:00から2/13 23:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
27,記念ガシャチケット 2/14,"「2周年記念」のデイリーガシャチケット。
1枚で2周年記念デイリーガシャを1回引くことができる。
使用期限は2/14 00:00から2/14 23:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
28,記念ガシャチケット 2/15,"「2周年記念」のデイリーガシャチケット。
1枚で2周年記念デイリーガシャを1回引くことができる。
使用期限は2/15 00:00から2/15 23:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
29,記念ガシャチケット 2/16,"「2周年記念」のデイリーガシャチケット。
1枚で2周年記念デイリーガシャを1回引くことができる。
使用期限は2/16 00:00から2/16 23:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
30,記念ガシャチケット 2/17,"「2周年記念」のデイリーガシャチケット。
1枚で2周年記念デイリーガシャを1回引くことができる。
使用期限は2/17 00:00から2/17 23:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
31,記念ガシャチケット 2/18,"「2周年記念」のデイリーガシャチケット。
1枚で2周年記念デイリーガシャを1回引くことができる。
使用期限は2/18 00:00から2/18 23:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
32,記念ガシャチケット 2/19,"「2周年記念」のデイリーガシャチケット。
1枚で2周年記念デイリーガシャを1回引くことができる。
使用期限は2/19 00:00から2/19 23:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
33,記念ガシャチケット 2/20,"「2周年記念」のデイリーガシャチケット。
1枚で2周年記念デイリーガシャを1回引くことができる。
使用期限は2/20 00:00から2/20 23:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
34,記念ガシャチケット 2/21,"「2周年記念」のデイリーガシャチケット。
1枚で2周年記念デイリーガシャを1回引くことができる。
使用期限は2/21 00:00から2/21 23:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
35,記念ガシャチケット 2/22,"「2周年記念」のデイリーガシャチケット。
1枚で2周年記念デイリーガシャを1回引くことができる。
使用期限は2/22 00:00から2/22 23:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
36,記念ガシャチケット 2/23,"「2周年記念」のデイリーガシャチケット。
1枚で2周年記念デイリーガシャを1回引くことができる。
使用期限は2/23 00:00から2/23 23:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
37,記念ガシャチケット 2/24,"「2周年記念」のデイリーガシャチケット。
1枚で2周年記念デイリーガシャを1回引くことができる。
使用期限は2/24 00:00から2/24 23:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
38,記念ガシャチケット 2/25,"「2周年記念」のデイリーガシャチケット。
1枚で2周年記念デイリーガシャを1回引くことができる。
使用期限は2/25 00:00から2/25 23:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
39,記念ガシャチケット 2/26,"「2周年記念」のデイリーガシャチケット。
1枚で2周年記念デイリーガシャを1回引くことができる。
使用期限は2/26 00:00から2/26 23:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
40,記念ガシャチケット 2/27,"「2周年記念」のデイリーガシャチケット。
1枚で2周年記念デイリーガシャを1回引くことができる。
使用期限は2/27 00:00から2/27 23:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
41,記念ガシャチケット 2/28,"「2周年記念」のデイリーガシャチケット。
1枚で2周年記念デイリーガシャを1回引くことができる。
使用期限は2/28 00:00から2/28 23:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
42,記念ガシャチケット 3/1,"「2周年記念」のデイリーガシャチケット。
1枚で2周年記念デイリーガシャを1回引くことができる。
使用期限は3/1 00:00から3/1 23:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
43,記念ガシャチケット,"「全世界2億DL記念」のガシャチケット。
1枚で記念ガシャを1回引くことができる。
使用期限は9/1 16:59まで。",3,50,2024-05-20 01:35:58,2024-05-20 01:35:58
44,記念ガシャチケット,"「リリース1000日記念」のガシャチケット。
1枚で記念ガシャを1回引くことができる。
使用期限は11/10(金) 16:59まで。",3,50,2024-05-20 01:35:58,2024-05-20 01:35:58
45,記念ガシャチケット,"「3周年記念！」のガシャチケット。
1枚で3周年記念！チケットガシャを1回引くことができる。
使用期限は3/9(金) 16:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
46,記念ガシャチケット,"「演出リニューアル記念」のガシャチケット。
1枚で記念チケットガシャを1回引くことができる。
使用期限は7/7(土) 16:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
47,SSR確定記念ガシャチケット,"「演出リニューアル記念」のガシャチケット。1枚で
SSR確定記念チケットガシャを1回引くことができる。
使用期限は7/7(土) 16:59まで。",3,10000,2024-05-20 01:35:58,2024-05-20 01:35:58
48,記念ガシャチケット,"「全世界2億5000万DL突破記念」のガシャチケット。
1枚で記念DOKKANフェス[チケット]を1回引くことが
できる。使用期限は10/4(木) 16:59まで。",3,50,2024-05-20 01:35:58,2024-05-20 01:35:58
49,W/Eガシャチケット,"「ウィークエンドガシャ」のガシャチケット。
1枚でウィークエンドガシャを1回引くことができる。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
50,カムバックガシャチケット,"「カムバックチケットガシャ」のガシャチケット。
10枚でチケットガシャを10回引くことができる。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
51,記念ガシャチケット,"「4周年記念！」のガシャチケット。
1枚で4周年記念！チケットガシャを1回引くことができる。
使用期限は3/11(月) 16:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
52,熱闘悟空伝ガシャチケット,"「熱闘悟空伝」のガシャチケット。
1枚で熱闘悟空伝チケットガシャを1回引くことができる。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
53,記念ガシャチケット,"「全世界3億DL突破記念」のガシャチケット。
1枚で記念DOKKANフェス[チケット]を1回引くことが
できる。使用期限は10/3(木) 16:59まで。",3,50,2024-05-20 01:35:58,2024-05-20 01:35:58
54,割れた瓦,「トリック無用！瓦割りチャレンジ」の実績を証明するもの,3,1,2024-05-20 01:35:58,2024-05-20 01:35:58
55,記念ガシャチケット,"「5周年記念！」のガシャチケット。
1枚で5周年記念！チケットガシャを1回引くことができる。
使用期限は3/5(木) 16:59まで。",3,500,2024-05-20 01:35:58,2024-05-20 01:35:58
56,55連ガシャチケット,"「55連ガシャ」のガシャチケット。
55枚で5周年記念！55連ガシャ[チケット]を
1回引くことができる。使用期限は3/5(木) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
57,コラボガシャチケット,"「一番くじコラボDOKKANフェス」のガシャチケット。
2枚で一番くじコラボDOKKANフェスを1回
引くことができる。使用期限は3/3(火) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
58,串田アキラさんサイン色紙,"5周年プレゼントキャンペーンで
串田アキラさんサイン色紙
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
59,超サイヤ人ゴッドSSゴジータイラスト色紙,"5周年プレゼントキャンペーンで
超サイヤ人ゴッドSSゴジータイラスト色紙
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
60,超サイヤ人ゴッドSSベジットイラスト色紙,"5周年プレゼントキャンペーンで
超サイヤ人ゴッドSSベジットイラスト色紙
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
61,サントラCD,"5周年プレゼントキャンペーンで
サントラCD
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
62,スマホリング（ゴジータ）,"5周年プレゼントキャンペーンで
スマホリング（ゴジータ）
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
63,スマホリング（ベジット）,"5周年プレゼントキャンペーンで
スマホリング（ベジット）
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
64,モバイルポーチ,"5周年プレゼントキャンペーンで
モバイルポーチ
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
65,ペーパーウェイト,"5周年プレゼントキャンペーンで
ペーパーウェイト
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
66,モバイルチャージャー,"5周年プレゼントキャンペーンで
モバイルチャージャー
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
67,超サイヤ人ゴッドSSゴジータフィギュア,"5周年プレゼントキャンペーンで
超サイヤ人ゴッドSSゴジータフィギュア
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
68,ワーコレフィギュアセット,"5周年プレゼントキャンペーンで
ワーコレフィギュアセット
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
69,一番くじSP賞フィギュア,"5周年プレゼントキャンペーンで
一番くじSP賞フィギュア
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
70,一番くじA賞フィギュア,"5周年プレゼントキャンペーンで
一番くじA賞フィギュア
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
71,一番くじB賞フィギュア,"5周年プレゼントキャンペーンで
一番くじB賞フィギュア
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
72,一番くじC賞フィギュア,"5周年プレゼントキャンペーンで
一番くじC賞フィギュア
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
73,一番くじD賞フィギュア,"5周年プレゼントキャンペーンで
一番くじD賞フィギュア
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
74,一番くじE賞フィギュア,"5周年プレゼントキャンペーンで
一番くじE賞フィギュア
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
75,一番くじF賞フィギュア,"5周年プレゼントキャンペーンで
一番くじF賞フィギュア
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
76,記念ガシャチケット,"「世界同時CP記念」のガシャチケット。
1枚で記念DOKKANフェス[チケット]を1回引くことが
できる。使用期限は10/8(木) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
77,描きおろしイラスト入りサイン色紙,"SDBH10周年記念コラボ！プレゼントキャンペーンで
描きおろしイラスト入りサイン色紙
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
78,一番くじA賞ベジット：ゼノ(超サイヤ人4) フィギュア,"SDBH10周年記念コラボ！プレゼントキャンペーンで
一番くじA賞ベジット：ゼノ(超サイヤ人4) フィギュア
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
79,一番くじA賞ブロリー(超サイヤ人4フルパワー) フィギュア,"SDBH10周年記念コラボ！プレゼントキャンペーンで
一番くじA賞ブロリー(超サイヤ人4フルパワー) フィギュア
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
80,SDBHワールドコレクタブルフィギュアvol.3,"SDBH10周年記念コラボ！プレゼントキャンペーンで
SDBHワールドコレクタブルフィギュアvol.3
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
81,SDBHワールドコレクタブルフィギュアvol.5,"SDBH10周年記念コラボ！プレゼントキャンペーンで
SDBHワールドコレクタブルフィギュアvol.5
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
82,オフィシャル4ポケットバインダーセット,"SDBH10周年記念コラボ！プレゼントキャンペーンで
オフィシャル4ポケットバインダーセット
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
83,SDBHヒーローライセンスセット,"SDBH10周年記念コラボ！プレゼントキャンペーンで
SDBHヒーローライセンスセット
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
84,オフィシャルスリーブ-ビッグバンミッション-,"SDBH10周年記念コラボ！プレゼントキャンペーンで
オフィシャルスリーブ-ビッグバンミッション-
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
85,トーナメントパックセット(1st〜10thシーズン10枚),"SDBH10周年記念コラボ！プレゼントキャンペーンで
トーナメントパックセット(1st〜10thシーズン10枚)
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
86,記念ガシャチケット,"「6周年記念！」のガシャチケット。
1枚で6周年記念！チケットガシャを1回引くことができる。
使用期限は3/9(火) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
87,66連ガシャチケット,"「66連ガシャ」のガシャチケット。
66枚で6周年記念！66連ガシャ[チケット]を
1回引くことができる。使用期限は3/9(火) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
88,超感謝ガシャチケット,"「6周年記念！超感謝」のガシャチケット。1枚で
超感謝チケットを使用するガシャを1回引くことができる。
使用期限は3/9(火) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
89,オリジナルスマホリング,"6周年プレゼントキャンペーンで
オリジナルスマホリング
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
90,オリジナルフェイスタオル,"6周年プレゼントキャンペーンで
オリジナルフェイスタオル
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
91,オリジナルボールペン,"6周年プレゼントキャンペーンで
オリジナルボールペン
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
92,オリジナルボトルオープナー,"6周年プレゼントキャンペーンで
オリジナルボトルオープナー
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
93,超サイヤ人ゴッド超サイヤ人ベジータ(進化)フィギュア,"6周年プレゼントキャンペーンで
超サイヤ人ゴッド超サイヤ人ベジータ(進化)フィギュア
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
94,一番くじSP賞フィギュア,"6周年プレゼントキャンペーンで
一番くじSP賞フィギュア
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
95,一番くじA賞フィギュア,"6周年プレゼントキャンペーンで
一番くじA賞フィギュア
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
96,一番くじB賞フィギュア,"6周年プレゼントキャンペーンで
一番くじB賞フィギュア
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
97,一番くじC賞フィギュア,"6周年プレゼントキャンペーンで
一番くじC賞フィギュア
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
98,一番くじD賞フィギュア,"6周年プレゼントキャンペーンで
一番くじD賞フィギュア
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
99,一番くじE賞フィギュア,"6周年プレゼントキャンペーンで
一番くじE賞フィギュア
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
100,一番くじラストワン賞フィギュア,"6周年プレゼントキャンペーンで
一番くじラストワン賞フィギュア
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
101,熱闘悟空伝ガシャチケット,"「熱闘悟空伝 GT編」のガシャチケット。
1枚で熱闘悟空伝チケットガシャを1回引くことができる。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
102,七夕超感謝ガシャチケット,"「夜空にきらめく！七夕超感謝」のガシャチケット。
1枚で七夕超感謝チケットを使用するガシャを1回
引くことができる。使用期限は8/2(月) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
103,ベジータ伝ガシャチケット,"「激闘ベジータ伝」のガシャチケット。
1枚で激闘ベジータ伝チケットガシャを1回
引くことができる。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
104,記念ガシャチケット,"「全世界3億5000万DL突破記念」のガシャチケット。
1枚で記念ガシャチケットを使用するガシャを1回
引くことができる。使用期限は10/8(金) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
105,カムバックガシャチケット,"「カムバックチケットガシャ」のガシャチケット。
10枚でチケットガシャを10回引くことができる。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
106,龍の原石,"「7周年を先駆け！7大師匠の超ミッション」で
入手できる特別なアイテム。
7周年キャンペーンで龍石に交換される。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
107,記念ガシャチケット,"「7周年記念！」のガシャチケット。
1枚で7周年記念！チケットガシャを1回引くことができる。
使用期限は3/15(火) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
108,77連ガシャチケット,"「77連ガシャ」のガシャチケット。
7周年記念！77連ガシャ[チケット]を1回
引くことができる。使用期限は3/15(火) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
109,超感謝ガシャチケット,"「7周年記念！超感謝」のガシャチケット。1枚で
超感謝チケットを使用するガシャを1回引くことができる。
使用期限は3/8(火) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
110,レッドゾーンチケット,"「究極のレッドゾーン 劇場版」のガシャチケット。
1枚で究極のレッドゾーンチケットガシャを1回
引くことができる。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
111,レッドゾーンチケット,"「究極のレッドゾーン GT編」のガシャチケット。
1枚で究極のレッドゾーンチケットガシャを1回
引くことができる。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
112,連動ガシャチケット,"「劇場版連動」のガシャチケット。1枚で
劇場版連動チケットガシャを1回引くことができる。
使用期限は7/10(日) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
113,七夕超感謝ガシャチケット,"「満天のかがやき！七夕超感謝」のガシャチケット。
1枚で七夕超感謝チケットを使用するガシャを1回
引くことができる。使用期限は8/1(月) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
114,記念ガシャチケット,"「世界同時CP記念！」のガシャチケット。
1枚で記念ガシャチケットを使用するガシャを1回
引くことができる。使用期限は10/10(月) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
115,レッドゾーンチケット,"「究極のレッドゾーン GT編」のガシャチケット。
1枚で究極のレッドゾーンチケットガシャを1回
引くことができる。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
116,50連ガシャチケット,"「50連ガシャ」のガシャチケット。
世界同時CP記念！50連ガシャ[チケット]を1回
引くことができる。使用期限は10/10(月) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
117,レッドゾーンチケット,"「究極のレッドゾーン 劇場版」のガシャチケット。
1枚で究極のレッドゾーンチケットガシャを1回
引くことができる。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
118,レッドゾーンチケット,"「究極のレッドゾーン 最凶の一族編」のガシャチケット。
1枚で究極のレッドゾーンチケットガシャを1回
引くことができる。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
119,レッドゾーンチケット,"「究極のレッドゾーン 最凶の一族編」のガシャチケット。
1枚で究極のレッドゾーンチケットガシャを1回
引くことができる。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
120,ドッカンバトル8周年記念ファンミーティング参加権,"地球まるごと！ドッカンバトルプレゼントキャンペーンで
ドッカンバトル8周年記念ファンミーティング参加権
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
121,オリジナルスポーツタオルA,"地球まるごと！ドッカンバトルプレゼントキャンペーンで
オリジナルスポーツタオルA
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
122,オリジナルスポーツタオルB,"地球まるごと！ドッカンバトルプレゼントキャンペーンで
オリジナルスポーツタオルB
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
123,オリジナルレザーマルチスマホケースA,"地球まるごと！ドッカンバトルプレゼントキャンペーンで
オリジナルレザーマルチスマホケースA
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
124,オリジナルレザーマルチスマホケースB,"地球まるごと！ドッカンバトルプレゼントキャンペーンで
オリジナルレザーマルチスマホケースB
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
125,オリジナルスマホグリップ,"地球まるごと！ドッカンバトルプレゼントキャンペーンで
オリジナルスマホグリップ
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
126,記念ガシャチケット,"「8周年記念！」のガシャチケット。
1枚で8周年記念！チケットガシャを1回引くことができる。
使用期限は3/13(月) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
127,77連ガシャチケット,"「77連ガシャ」のガシャチケット。
8周年記念！77連ガシャ[チケット]を1回
引くことができる。使用期限は3/13(月) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
130,超感謝ガシャチケット,"「8周年記念！超感謝」のガシャチケット。1枚で
超感謝チケットを使用するガシャを1回引くことができる。
使用期限は3/13(月) 23:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
131,描き下ろし色紙(Z),"ドッカンバトル8周年の大感謝キャンペーンで
描き下ろし色紙(Z)
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
132,描き下ろし色紙(GT),"ドッカンバトル8周年の大感謝キャンペーンで
描き下ろし色紙(GT)
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
133,アクリルミラー,"ドッカンバトル8周年の大感謝キャンペーンで
アクリルミラー
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
134,タペストリー,"ドッカンバトル8周年の大感謝キャンペーンで
タペストリー
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
135,スマホスタンド,"ドッカンバトル8周年の大感謝キャンペーンで
スマホスタンド
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
