id,name,description,grade,selling_exchange_point,hp,attack,defense,equipment_skill_limitation_set_id,icon_image_id,is_eternal,created_at,updated_at
52,スキル玉(力)ATK＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのATKに＋200することができる。",bronze,1,0,200,0,4,10,0,2024-05-13 02:03:43,2024-05-13 02:03:43
53,スキル玉(力)ATK＋Lv.3,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのATKに＋300することができる。",bronze,1,0,300,0,4,10,0,2024-05-13 02:03:43,2024-05-13 02:03:43
54,スキル玉(力)ATK＋Lv.4,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのATKに＋400することができる。",bronze,1,0,400,0,4,10,0,2024-05-13 02:03:43,2024-05-13 02:03:43
55,スキル玉(力)ATK＋Lv.5,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのATKに＋500することができる。",bronze,1,0,500,0,4,10,0,2024-05-13 02:03:43,2024-05-13 02:03:43
56,スキル玉(力)DEF＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのDEFに＋100することができる。",bronze,1,0,0,100,4,9,0,2024-05-13 02:03:43,2024-05-13 02:03:43
57,スキル玉(力)DEF＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのDEFに＋200することができる。",bronze,1,0,0,200,4,9,0,2024-05-13 02:03:43,2024-05-13 02:03:43
58,スキル玉(力)DEF＋Lv.3,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのDEFに＋300することができる。",bronze,1,0,0,300,4,9,0,2024-05-13 02:03:43,2024-05-13 02:03:43
59,スキル玉(力)DEF＋Lv.4,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのDEFに＋400することができる。",bronze,1,0,0,400,4,9,0,2024-05-13 02:03:43,2024-05-13 02:03:43
60,スキル玉(力)DEF＋Lv.5,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのDEFに＋500することができる。",bronze,1,0,0,500,4,9,0,2024-05-13 02:03:43,2024-05-13 02:03:43
61,スキル玉(体)HP＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのHPに＋100することができる。",bronze,1,100,0,0,5,8,0,2024-05-13 02:03:43,2024-05-13 02:03:43
62,スキル玉(体)HP＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのHPに＋200することができる。",bronze,1,200,0,0,5,8,0,2024-05-13 02:03:43,2024-05-13 02:03:43
63,スキル玉(体)HP＋Lv.3,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのHPに＋300することができる。",bronze,1,300,0,0,5,8,0,2024-05-13 02:03:43,2024-05-13 02:03:43
64,スキル玉(体)HP＋Lv.4,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのHPに＋400することができる。",bronze,1,400,0,0,5,8,0,2024-05-13 02:03:43,2024-05-13 02:03:43
65,スキル玉(体)HP＋Lv.5,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのHPに＋500することができる。",bronze,1,500,0,0,5,8,0,2024-05-13 02:03:43,2024-05-13 02:03:43
66,スキル玉(体)ATK＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのATKに＋100することができる。",bronze,1,0,100,0,5,10,0,2024-05-13 02:03:43,2024-05-13 02:03:43
67,スキル玉(体)ATK＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのATKに＋200することができる。",bronze,1,0,200,0,5,10,0,2024-05-13 02:03:43,2024-05-13 02:03:43
68,スキル玉(体)ATK＋Lv.3,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのATKに＋300することができる。",bronze,1,0,300,0,5,10,0,2024-05-13 02:03:43,2024-05-13 02:03:43
69,スキル玉(体)ATK＋Lv.4,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのATKに＋400することができる。",bronze,1,0,400,0,5,10,0,2024-05-13 02:03:43,2024-05-13 02:03:43
70,スキル玉(体)ATK＋Lv.5,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのATKに＋500することができる。",bronze,1,0,500,0,5,10,0,2024-05-13 02:03:43,2024-05-13 02:03:43
71,スキル玉(体)DEF＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのDEFに＋100することができる。",bronze,1,0,0,100,5,9,0,2024-05-13 02:03:43,2024-05-13 02:03:43
72,スキル玉(体)DEF＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのDEFに＋200することができる。",bronze,1,0,0,200,5,9,0,2024-05-13 02:03:43,2024-05-13 02:03:43
73,スキル玉(体)DEF＋Lv.3,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのDEFに＋300することができる。",bronze,1,0,0,300,5,9,0,2024-05-13 02:03:43,2024-05-13 02:03:43
74,スキル玉(体)DEF＋Lv.4,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのDEFに＋400することができる。",bronze,1,0,0,400,5,9,0,2024-05-13 02:03:43,2024-05-13 02:03:43
75,スキル玉(体)DEF＋Lv.5,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したキャラクターのDEFに＋500することができる。",bronze,1,0,0,500,5,9,0,2024-05-13 02:03:43,2024-05-13 02:03:43
76,スキル玉(速)会心＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,1,7,0,2024-05-13 02:03:43,2024-05-13 02:03:43
77,スキル玉(速)会心＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,1,7,0,2024-05-13 02:03:43,2024-05-13 02:03:43
78,スキル玉(速)回避＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,1,6,0,2024-05-13 02:03:43,2024-05-13 02:03:43
79,スキル玉(速)回避＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,1,6,0,2024-05-13 02:03:43,2024-05-13 02:03:43
80,スキル玉(速)属性攻撃UP＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,1,5,0,2024-05-13 02:03:43,2024-05-13 02:03:43
81,スキル玉(速)属性攻撃UP＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,1,5,0,2024-05-13 02:03:43,2024-05-13 02:03:43
82,スキル玉(速)属性防御UP＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,1,4,0,2024-05-13 02:03:43,2024-05-13 02:03:43
83,スキル玉(速)属性防御UP＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,1,4,0,2024-05-13 02:03:43,2024-05-13 02:03:43
84,スキル玉(速)必殺技威力UP＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,1,3,0,2024-05-13 02:03:43,2024-05-13 02:03:43
85,スキル玉(速)必殺技威力UP＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,1,3,0,2024-05-13 02:03:43,2024-05-13 02:03:43
86,スキル玉(速)治癒能力UP＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,1,11,0,2024-05-13 02:03:43,2024-05-13 02:03:43
87,スキル玉(速)治癒能力UP＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,1,11,0,2024-05-13 02:03:43,2024-05-13 02:03:43
88,スキル玉(技)連続攻撃＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,2,2,0,2024-05-13 02:03:43,2024-05-13 02:03:43
89,スキル玉(技)連続攻撃＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,2,2,0,2024-05-13 02:03:43,2024-05-13 02:03:43
90,スキル玉(技)回避＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,2,6,0,2024-05-13 02:03:43,2024-05-13 02:03:43
91,スキル玉(技)回避＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,2,6,0,2024-05-13 02:03:43,2024-05-13 02:03:43
92,スキル玉(技)属性攻撃UP＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,2,5,0,2024-05-13 02:03:43,2024-05-13 02:03:43
93,スキル玉(技)属性攻撃UP＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,2,5,0,2024-05-13 02:03:43,2024-05-13 02:03:43
94,スキル玉(技)属性防御UP＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,2,4,0,2024-05-13 02:03:43,2024-05-13 02:03:43
95,スキル玉(技)属性防御UP＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,2,4,0,2024-05-13 02:03:43,2024-05-13 02:03:43
96,スキル玉(技)必殺技威力UP＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,2,3,0,2024-05-13 02:03:43,2024-05-13 02:03:43
97,スキル玉(技)必殺技威力UP＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,2,3,0,2024-05-13 02:03:43,2024-05-13 02:03:43
98,スキル玉(技)治癒能力UP＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,2,11,0,2024-05-13 02:03:43,2024-05-13 02:03:43
99,スキル玉(技)治癒能力UP＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,2,11,0,2024-05-13 02:03:43,2024-05-13 02:03:43
100,スキル玉(知)連続攻撃＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,3,2,0,2024-05-13 02:03:43,2024-05-13 02:03:43
101,スキル玉(知)連続攻撃＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,3,2,0,2024-05-13 02:03:43,2024-05-13 02:03:43
102,スキル玉(知)会心＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,3,7,0,2024-05-13 02:03:43,2024-05-13 02:03:43
103,スキル玉(知)会心＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,3,7,0,2024-05-13 02:03:43,2024-05-13 02:03:43
104,スキル玉(知)属性攻撃UP＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,3,5,0,2024-05-13 02:03:43,2024-05-13 02:03:43
105,スキル玉(知)属性攻撃UP＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,3,5,0,2024-05-13 02:03:43,2024-05-13 02:03:43
106,スキル玉(知)属性防御UP＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,3,4,0,2024-05-13 02:03:43,2024-05-13 02:03:43
107,スキル玉(知)属性防御UP＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,3,4,0,2024-05-13 02:03:43,2024-05-13 02:03:43
108,スキル玉(知)必殺技威力UP＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,3,3,0,2024-05-13 02:03:43,2024-05-13 02:03:43
109,スキル玉(知)必殺技威力UP＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,3,3,0,2024-05-13 02:03:43,2024-05-13 02:03:43
110,スキル玉(知)治癒能力UP＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,3,11,0,2024-05-13 02:03:43,2024-05-13 02:03:43
111,スキル玉(知)治癒能力UP＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,3,11,0,2024-05-13 02:03:43,2024-05-13 02:03:43
112,スキル玉(力)連続攻撃＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,4,2,0,2024-05-13 02:03:43,2024-05-13 02:03:43
113,スキル玉(力)連続攻撃＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,4,2,0,2024-05-13 02:03:43,2024-05-13 02:03:43
114,スキル玉(力)回避＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,4,6,0,2024-05-13 02:03:43,2024-05-13 02:03:43
115,スキル玉(力)回避＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,4,6,0,2024-05-13 02:03:43,2024-05-13 02:03:43
116,スキル玉(力)属性攻撃UP＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,4,5,0,2024-05-13 02:03:43,2024-05-13 02:03:43
117,スキル玉(力)属性攻撃UP＋Lv.2,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,4,5,0,2024-05-13 02:03:43,2024-05-13 02:03:43
118,スキル玉(力)属性防御UP＋Lv.1,"UR・LRのキャラクターに装着が可能なスキル玉。
装着したスキル玉分のLvを潜在能力スキルLvに上乗せ
することができる。",bronze,1,0,0,0,4,4,0,2024-05-13 02:03:43,2024-05-13 02:03:43
