id,leader_skill_set_id,exec_timing_type,target_type,sub_target_type_set_id,causality_conditions,efficacy_type,efficacy_values,calc_option,created_at,updated_at
98,100020,1,2,0,"{""source"": ""21"", ""compiled"": 21}",0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
99,100020,1,2,0,"{""source"": ""21"", ""compiled"": 21}",0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
100,100020,1,2,0,"{""source"": ""21"", ""compiled"": 21}",0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
101,100021,1,4,0,,16,"[1, 25, 0]",3,2024-05-13 02:04:56,2024-05-13 02:04:56
102,100021,1,4,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
103,100021,1,4,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
104,100021,1,4,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
105,100021,1,4,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
106,100022,1,4,0,,16,"[0, 25, 0]",3,2024-05-13 02:04:56,2024-05-13 02:04:56
107,100022,1,4,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
108,100022,1,4,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
109,100022,1,4,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
110,100022,1,4,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
111,100023,1,2,0,,16,"[2, 25, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
112,100023,1,2,0,,16,"[3, 25, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
113,100023,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
114,100023,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
115,100023,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
116,100024,1,2,0,,44,"[4, 20, 20]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
117,100024,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
118,100024,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
119,100024,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
120,100024,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
121,100025,1,2,0,,20,"[3, 2, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
122,100025,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
123,100025,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
124,100025,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
125,100025,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
126,100026,1,2,0,,20,"[0, 2, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
127,100026,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
128,100026,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
129,100026,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
130,100026,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
131,100027,1,2,0,,16,"[2, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
132,100027,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
133,100027,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
134,100027,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
135,100027,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
136,100028,1,2,0,,20,"[0, 1, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
137,100028,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
138,100028,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
139,100028,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
140,100028,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
141,100029,1,2,0,,16,"[4, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
142,100029,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
143,100029,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
144,100029,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
145,100029,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
146,100030,1,2,0,,19,"[0, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
147,100030,1,2,0,,19,"[1, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
148,100030,1,2,0,,19,"[2, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
149,100030,1,2,0,,19,"[3, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
150,100030,1,2,0,,19,"[4, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
151,100031,1,2,0,,19,"[0, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
152,100031,1,2,0,,19,"[1, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
153,100031,1,2,0,,19,"[2, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
154,100031,1,2,0,,19,"[3, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
155,100031,1,2,0,,19,"[4, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
156,100032,1,2,0,,19,"[0, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
157,100032,1,2,0,,19,"[1, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
158,100032,1,2,0,,19,"[2, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
159,100032,1,2,0,,19,"[3, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
160,100032,1,2,0,,19,"[4, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
161,100033,1,2,0,,16,"[1, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
162,100033,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
163,100033,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
164,100033,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
165,100033,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
166,100034,1,2,0,,16,"[0, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
167,100034,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
168,100034,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
169,100034,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
170,100034,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
171,100035,1,2,0,,16,"[4, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
172,100035,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
173,100035,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
174,100035,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
175,100035,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
176,100036,1,2,0,,17,"[4, 20, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
177,100036,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
178,100036,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
179,100036,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
180,100036,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
181,100037,1,2,0,,19,"[0, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
182,100037,1,2,0,,19,"[1, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
183,100037,1,2,0,,19,"[2, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
184,100037,1,2,0,,19,"[3, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
185,100037,1,2,0,,19,"[4, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
186,100038,1,2,0,,13,"[90, 0, 0]",3,2024-05-13 02:04:56,2024-05-13 02:04:56
187,100038,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
188,100038,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
189,100038,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
190,100038,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
191,100039,1,2,0,,16,"[1, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
192,100039,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
193,100039,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
194,100039,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
195,100039,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
196,100040,1,4,0,,17,"[3, 30, 0]",3,2024-05-13 02:04:56,2024-05-13 02:04:56
197,100040,1,4,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
198,100040,1,4,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
199,100040,1,4,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
200,100040,1,4,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
201,100041,1,2,0,,13,"[90, 0, 0]",3,2024-05-13 02:04:56,2024-05-13 02:04:56
202,100041,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
203,100041,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
204,100041,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
205,100041,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
206,100042,1,2,0,,17,"[1, 20, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
207,100042,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
208,100042,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
209,100042,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
210,100042,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
211,100043,1,2,0,,16,"[1, 25, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
212,100043,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
213,100043,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
214,100043,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
215,100043,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
216,100044,1,2,0,,20,"[2, 1, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
217,100044,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
218,100044,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
219,100044,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
220,100044,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
221,100045,1,2,0,,19,"[0, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
222,100045,1,2,0,,19,"[1, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
223,100045,1,2,0,,19,"[2, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
224,100045,1,2,0,,19,"[3, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
225,100045,1,2,0,,19,"[4, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
226,100046,1,2,0,,13,"[90, 0, 0]",3,2024-05-13 02:04:56,2024-05-13 02:04:56
227,100046,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
228,100046,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
229,100046,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
230,100046,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
231,100047,1,2,0,,16,"[3, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
232,100047,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
233,100047,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
234,100047,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
235,100047,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
236,100048,1,2,0,,16,"[4, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
237,100048,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
238,100048,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
239,100048,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
240,100048,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
241,100049,1,2,0,,16,"[0, 15, 0]",2,2024-05-13 02:04:56,2024-05-13 02:04:56
242,100049,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
243,100049,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
244,100049,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
245,100049,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
246,100050,1,2,0,,13,"[90, 0, 0]",3,2024-05-13 02:04:56,2024-05-13 02:04:56
247,100050,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
248,100050,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
249,100050,1,2,0,,0,"[0, 0, 0]",0,2024-05-13 02:04:56,2024-05-13 02:04:56
