id,active_skill_set_id,target_type,sub_target_type_set_id,calc_option,efficacy_type,eff_val1,eff_val2,eff_val3,efficacy_values,thumb_effect_id,effect_se_id,created_at,updated_at
65,60,1,0,0,103,4020471,1,1619,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
66,61,1,0,0,103,4020380,1,1620,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
67,62,1,0,0,103,4020381,1,1621,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
68,63,1,0,0,103,4019500,1,1622,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
69,64,1,0,0,103,4019501,1,1623,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
70,65,1,0,0,103,4020100,1,1628,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
71,66,1,0,0,103,4020101,1,1629,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
72,67,1,0,0,103,4020140,1,1630,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
73,68,1,0,0,103,4020141,1,1631,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
74,69,1,0,2,1,59,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
75,69,1,0,0,5,1,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
76,70,1,0,2,1,59,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
77,70,1,0,0,5,1,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
78,71,1,0,0,5,24,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
79,72,1,0,0,5,24,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
80,73,1,0,0,103,4020510,1,1636,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
81,74,1,0,0,103,4020511,1,1637,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
82,75,4,0,3,1,40,0,0,{},5012.0,45.0,2024-05-13 02:03:19,2024-05-13 02:03:19
83,75,1,0,2,1,40,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
84,76,1,0,0,5,12,0,0,{},5014.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
85,76,1,0,2,1,59,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
86,77,1,0,0,103,4021060,1,1640,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
87,78,1,0,0,103,4021061,1,1641,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
88,79,3,0,0,107,1,0,0,{},5012.0,45.0,2024-05-13 02:03:19,2024-05-13 02:03:19
89,80,1,0,0,103,4021300,1,1642,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
90,81,1,0,0,103,4021301,1,1643,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
91,84,2,0,0,5,7,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
92,85,1,0,0,5,7,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
93,85,1,0,2,2,77,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
94,85,1,0,0,90,100,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
95,86,2,0,0,5,7,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
96,87,1,0,0,5,6,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
97,87,1,0,2,1,60,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
98,87,1,0,0,76,0,0,0,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
99,88,1,0,0,5,6,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
100,88,1,0,2,91,100,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
101,89,1,0,2,1,20,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
102,89,1,0,3,2,20,0,0,{},5012.0,45.0,2024-05-13 02:03:19,2024-05-13 02:03:19
103,90,2,0,0,22,0,0,0,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
104,90,2,0,2,1,20,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
105,90,2,0,0,5,3,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
106,91,1,0,0,5,7,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
107,91,4,0,3,1,30,0,0,{},5012.0,45.0,2024-05-13 02:03:19,2024-05-13 02:03:19
108,94,3,0,3,1,17,0,0,{},5012.0,45.0,2024-05-13 02:03:19,2024-05-13 02:03:19
109,95,1,0,0,5,6,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
110,96,1,0,2,4,30,0,0,{},,46.0,2024-05-13 02:03:19,2024-05-13 02:03:19
111,96,1,0,0,78,0,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
112,96,2,0,2,2,20,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
113,95,1,0,2,1,59,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
114,97,1,0,0,103,4022200,1,1644,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
115,98,1,0,0,103,4022201,1,1645,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
116,99,1,0,0,79,4022600,635,636,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
117,100,1,0,0,79,4022601,635,636,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
118,101,3,0,2,9,0,0,0,{},5015.0,,2024-05-13 02:03:19,2024-05-13 02:03:19
119,102,1,0,0,5,5,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
120,102,1,0,2,1,50,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
121,105,1,0,0,103,4022890,1,1646,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
122,106,1,0,0,103,4022891,1,1647,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
123,111,1,0,0,103,9522890,1,1652,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
124,112,1,0,0,103,9522891,1,1653,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
125,109,1,0,0,5,24,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
126,110,1,0,0,5,24,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
127,113,1,0,0,103,4022840,1,1654,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
128,114,1,0,0,103,4022841,1,1655,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
129,115,1,0,2,1,13,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
130,117,3,0,0,9,0,0,0,{},5015.0,,2024-05-13 02:03:19,2024-05-13 02:03:19
131,117,3,0,0,48,0,0,0,{},5016.0,1038.0,2024-05-13 02:03:19,2024-05-13 02:03:19
132,117,1,0,0,103,4023120,1,1656,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
133,118,3,0,0,9,0,0,0,{},5015.0,,2024-05-13 02:03:19,2024-05-13 02:03:19
134,118,3,0,0,48,0,0,0,{},5016.0,1038.0,2024-05-13 02:03:19,2024-05-13 02:03:19
135,118,1,0,0,103,4023121,1,1657,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
136,119,3,0,0,107,1,0,0,{},5012.0,45.0,2024-05-13 02:03:19,2024-05-13 02:03:19
137,120,1,0,0,103,4023430,1,1658,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
138,121,1,0,0,103,4023431,1,1659,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
139,122,1,0,0,103,4022390,1,1660,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
140,123,1,0,0,103,4022391,1,1661,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
141,124,1,0,0,103,4022430,1,1662,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
142,125,1,0,0,103,4022431,1,1663,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
143,126,1,0,0,103,4023470,1,1664,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
144,127,1,0,0,103,4023471,1,1665,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
145,128,1,0,2,1,20,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
146,129,1,0,0,90,100,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
147,130,1,0,0,90,100,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
148,133,1,0,0,79,4023520,643,644,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
149,134,1,0,0,79,4023521,643,644,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
150,131,3,0,0,107,1,0,0,{},5012.0,45.0,2024-05-13 02:03:19,2024-05-13 02:03:19
151,132,3,0,2,9,0,0,0,{},5015.0,,2024-05-13 02:03:19,2024-05-13 02:03:19
152,135,1,0,0,103,4023780,1,1668,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
153,136,1,0,0,103,4023781,1,1669,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
154,137,3,0,0,107,1,0,0,{},5012.0,45.0,2024-05-13 02:03:19,2024-05-13 02:03:19
155,138,1,0,0,90,100,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
156,138,4,0,2,9,0,0,0,{},5015.0,,2024-05-13 02:03:19,2024-05-13 02:03:19
157,138,1,0,2,4,-18,0,0,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
158,141,1,0,0,103,4024150,1,1672,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
159,142,1,0,0,103,4024151,1,1673,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
160,139,3,0,2,9,0,0,0,{},5015.0,,2024-05-13 02:03:19,2024-05-13 02:03:19
161,140,3,0,3,1,31,0,0,{},5012.0,45.0,2024-05-13 02:03:19,2024-05-13 02:03:19
162,140,3,0,0,48,0,0,0,{},5016.0,1038.0,2024-05-13 02:03:19,2024-05-13 02:03:19
163,144,1,0,0,103,4024300,1,1674,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
164,145,1,0,0,103,4024301,1,1675,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
165,146,1,0,0,79,4024410,647,648,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
166,147,1,0,0,79,4024411,647,648,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
167,141,3,0,0,111,0,0,0,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
168,142,3,0,0,111,0,0,0,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
169,143,1,0,0,90,100,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
170,148,1,0,0,103,4024450,1,1680,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
171,149,1,0,0,103,4024451,1,1681,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
172,151,2,0,2,2,20,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
173,151,1,0,0,90,100,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
174,154,1,0,0,103,4025120,0,1682,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
175,155,1,0,0,103,4025121,0,1683,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
176,153,3,0,2,9,0,0,0,{},5015.0,,2024-05-13 02:03:19,2024-05-13 02:03:19
177,156,1,0,2,90,59,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
178,152,1,0,0,5,10,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
179,152,1,0,2,2,30,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
181,157,3,0,0,111,0,0,0,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
182,158,3,0,0,111,0,0,0,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
185,163,3,0,2,9,0,0,0,{},5015.0,,2024-05-13 02:03:19,2024-05-13 02:03:19
186,160,1,0,2,4,30,0,0,{},,46.0,2024-05-13 02:03:19,2024-05-13 02:03:19
187,164,1,0,2,90,59,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
189,165,1,0,0,103,4025420,0,1689,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
190,166,1,0,0,103,4025421,0,1690,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
191,25,3,0,3,2,30,0,0,{},5012.0,45.0,2024-05-13 02:03:19,2024-05-13 02:03:19
192,48,1,0,2,2,50,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
193,58,1,0,2,2,30,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
194,58,4,0,3,2,30,0,0,{},5012.0,45.0,2024-05-13 02:03:19,2024-05-13 02:03:19
195,69,1,0,2,2,78,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
196,70,1,0,2,2,78,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
197,75,4,0,3,2,40,0,0,{},5012.0,45.0,2024-05-13 02:03:19,2024-05-13 02:03:19
198,75,1,0,2,2,40,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
199,90,2,0,2,2,20,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
200,91,4,0,3,2,30,0,0,{},5012.0,45.0,2024-05-13 02:03:19,2024-05-13 02:03:19
201,94,3,0,3,2,17,0,0,{},5012.0,45.0,2024-05-13 02:03:19,2024-05-13 02:03:19
202,95,1,0,2,2,59,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
203,115,1,0,2,2,13,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
204,128,1,0,2,2,20,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
205,140,3,0,3,2,81,0,0,{},5012.0,45.0,2024-05-13 02:03:19,2024-05-13 02:03:19
206,167,1,0,0,90,100,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
207,168,1,0,2,90,64,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
208,170,2,0,2,4,100,0,0,{},,46.0,2024-05-13 02:03:19,2024-05-13 02:03:19
209,171,1,0,0,79,4025650,651,652,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
210,172,1,0,0,79,4025651,651,652,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
211,175,1,0,0,79,4025590,653,654,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
212,176,1,0,0,79,4025591,653,654,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
213,169,1,0,0,92,0,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
214,170,2,0,0,22,0,0,0,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
215,174,3,0,0,111,0,0,0,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
216,173,1,0,2,90,100,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
217,173,2,0,0,5,5,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
218,178,1,0,0,90,100,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
219,177,1,0,0,76,0,0,0,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
220,179,1,0,0,90,100,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
221,179,1,0,0,103,4026260,0,1703,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
222,180,1,0,0,90,100,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
223,180,1,0,0,103,4026261,0,1704,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
224,181,1,0,0,103,4026290,0,1705,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
225,182,1,0,0,103,4026291,0,1706,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
226,183,1,0,0,79,9517200,1729,1730,{},1948.0,,2024-05-13 02:03:19,2024-05-13 02:03:19
227,184,1,0,0,79,9517201,1729,1730,{},1948.0,,2024-05-13 02:03:19,2024-05-13 02:03:19
228,185,1,0,0,103,4026210,0,1709,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
229,186,1,0,0,103,4026211,0,1710,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
230,187,1,0,0,103,4026490,0,1725,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
231,188,1,0,0,103,4026491,0,1726,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
232,189,1,0,2,4,40,0,0,{},,46.0,2024-05-13 02:03:19,2024-05-13 02:03:19
233,189,3,0,0,111,0,0,0,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
234,191,1,0,0,105,8,0,0,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
235,190,4,0,0,111,0,0,0,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
236,191,2,0,0,5,7,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
237,191,2,0,2,1,17,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
238,191,2,0,2,2,17,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
239,191,2,0,0,76,0,0,0,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
240,192,1,0,0,103,9517500,1,1739,{},3079.0,,2024-05-13 02:03:19,2024-05-13 02:03:19
241,193,1,0,0,103,9517501,1,1740,{},3079.0,,2024-05-13 02:03:19,2024-05-13 02:03:19
242,197,3,0,3,1,30,0,0,{},5012.0,45.0,2024-05-13 02:03:19,2024-05-13 02:03:19
243,197,3,0,3,2,30,0,0,{},5012.0,45.0,2024-05-13 02:03:19,2024-05-13 02:03:19
244,197,3,0,0,111,0,0,0,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
245,199,1,0,0,103,4027130,0,1747,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
246,200,1,0,0,103,4027131,0,1748,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
247,201,1,0,2,91,100,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
248,202,13,0,0,5,3,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
249,202,1,0,0,103,4027230,0,1749,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
250,203,13,0,0,5,3,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
251,203,1,0,0,103,4027231,0,1750,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
252,204,3,0,0,111,0,0,0,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
253,205,3,0,0,107,1,0,0,{},5012.0,45.0,2024-05-13 02:03:19,2024-05-13 02:03:19
254,205,1,0,0,90,100,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
255,206,1,0,0,5,5,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
256,206,1,0,2,2,20,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
257,207,1,0,0,51,1,2,0,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
258,208,1,0,0,79,4027460,663,664,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
259,209,1,0,0,79,4027461,663,664,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
260,210,1,0,0,90,100,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
261,212,1,0,0,103,4027660,0,1769,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
262,213,1,0,0,103,4027661,0,1770,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
263,214,3,0,0,111,0,0,0,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
264,214,1,0,0,76,0,0,0,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
265,211,1,0,0,5,20,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
266,211,1,0,2,1,60,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
267,211,1,0,0,92,0,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
268,217,1,0,0,103,4028170,1,1773,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
269,218,1,0,0,103,4028171,1,1774,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
270,216,1,0,0,90,100,0,0,{},5011.0,44.0,2024-05-13 02:03:19,2024-05-13 02:03:19
271,215,3,0,0,48,0,0,0,{},5016.0,1038.0,2024-05-13 02:03:19,2024-05-13 02:03:19
272,220,1,0,0,103,4027990,0,1779,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
273,221,1,0,0,103,4027991,0,1780,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
274,223,1,0,0,103,4028030,0,1781,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
275,223,13,0,0,5,4,0,0,{},5014.0,43.0,2024-05-13 02:03:19,2024-05-13 02:03:19
276,226,1,0,0,103,4028650,0,1783,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
277,226,1,0,0,123,0,0,0,{},,,2024-05-13 02:03:19,2024-05-13 02:03:19
