id,condition_set_id,condition_id,created_at,updated_at
54,19,16,2016-11-29 03:06:41,2016-11-29 03:06:41
55,19,10,2016-11-29 03:06:41,2016-11-29 03:06:41
56,19,11,2016-11-29 03:06:41,2016-11-29 03:06:41
57,20,17,2016-11-29 03:06:41,2016-11-29 03:06:41
58,20,5,2016-11-29 03:06:41,2016-11-29 03:06:41
59,20,2,2016-11-29 03:06:41,2016-11-29 03:06:41
60,20,3,2016-11-29 03:06:41,2016-11-29 03:06:41
61,21,18,2016-11-29 03:06:41,2016-11-29 03:06:41
62,21,5,2016-11-29 03:06:41,2016-11-29 03:06:41
63,21,2,2016-11-29 03:06:41,2016-11-29 03:06:41
64,21,3,2016-11-29 03:06:41,2016-11-29 03:06:41
65,22,18,2016-11-29 03:06:41,2016-11-29 03:06:41
66,22,12,2016-11-29 03:06:41,2016-11-29 03:06:41
67,22,19,2016-11-29 03:06:41,2016-11-29 03:06:41
68,22,9,2016-11-29 03:06:41,2016-11-29 03:06:41
69,23,18,2016-11-29 03:06:41,2016-11-29 03:06:41
70,23,7,2016-11-29 03:06:41,2016-11-29 03:06:41
71,23,8,2016-11-29 03:06:41,2016-11-29 03:06:41
72,23,9,2016-11-29 03:06:41,2016-11-29 03:06:41
73,24,20,2016-11-29 03:06:41,2016-11-29 03:06:41
74,24,21,2016-11-29 03:06:41,2016-11-29 03:06:41
75,24,22,2016-11-29 03:06:41,2016-11-29 03:06:41
76,25,20,2016-11-29 03:06:41,2016-11-29 03:06:41
77,26,23,2016-11-29 03:06:41,2016-11-29 03:06:41
78,26,24,2016-11-29 03:06:41,2016-11-29 03:06:41
79,26,22,2016-11-29 03:06:41,2016-11-29 03:06:41
80,27,20,2016-11-29 03:06:41,2016-11-29 03:06:41
81,27,21,2016-11-29 03:06:41,2016-11-29 03:06:41
82,28,23,2016-11-29 03:06:42,2016-11-29 03:06:42
83,28,24,2016-11-29 03:06:42,2016-11-29 03:06:42
84,28,25,2016-11-29 03:06:42,2016-11-29 03:06:42
85,29,13,2016-11-29 03:06:42,2016-11-29 03:06:42
86,29,20,2016-11-29 03:06:42,2016-11-29 03:06:42
87,29,21,2016-11-29 03:06:42,2016-11-29 03:06:42
88,30,14,2016-11-29 03:06:42,2016-11-29 03:06:42
89,30,20,2016-11-29 03:06:42,2016-11-29 03:06:42
90,30,21,2016-11-29 03:06:42,2016-11-29 03:06:42
91,30,22,2016-11-29 03:06:42,2016-11-29 03:06:42
92,31,14,2016-11-29 03:06:42,2016-11-29 03:06:42
93,31,20,2016-11-29 03:06:42,2016-11-29 03:06:42
94,31,21,2016-11-29 03:06:42,2016-11-29 03:06:42
95,32,15,2016-11-29 03:06:42,2016-11-29 03:06:42
96,32,20,2016-11-29 03:06:42,2016-11-29 03:06:42
97,32,21,2016-11-29 03:06:42,2016-11-29 03:06:42
98,33,13,2016-11-29 03:06:42,2016-11-29 03:06:42
99,33,20,2016-11-29 03:06:42,2016-11-29 03:06:42
100,34,15,2016-11-29 03:06:42,2016-11-29 03:06:42
101,34,20,2016-11-29 03:06:42,2016-11-29 03:06:42
102,34,21,2016-11-29 03:06:42,2016-11-29 03:06:42
103,34,22,2016-11-29 03:06:42,2016-11-29 03:06:42
104,35,26,2016-11-29 03:06:42,2016-11-29 03:06:42
105,35,23,2016-11-29 03:06:42,2016-11-29 03:06:42
106,35,24,2016-11-29 03:06:42,2016-11-29 03:06:42
107,35,22,2016-11-29 03:06:42,2016-11-29 03:06:42
108,36,17,2016-11-29 03:06:42,2016-11-29 03:06:42
109,36,20,2016-11-29 03:06:42,2016-11-29 03:06:42
110,36,21,2016-11-29 03:06:42,2016-11-29 03:06:42
111,36,22,2016-11-29 03:06:42,2016-11-29 03:06:42
112,37,18,2016-11-29 03:06:42,2016-11-29 03:06:42
113,37,20,2016-11-29 03:06:42,2016-11-29 03:06:42
114,37,21,2016-11-29 03:06:42,2016-11-29 03:06:42
115,37,22,2016-11-29 03:06:42,2016-11-29 03:06:42
116,38,18,2016-11-29 03:06:42,2016-11-29 03:06:42
117,38,23,2016-11-29 03:06:42,2016-11-29 03:06:42
118,38,24,2016-11-29 03:06:42,2016-11-29 03:06:42
119,38,25,2016-11-29 03:06:42,2016-11-29 03:06:42
120,39,27,2016-11-29 03:06:42,2016-11-29 03:06:42
121,40,20,2016-11-29 03:06:42,2016-11-29 03:06:42
122,40,24,2016-11-29 03:06:42,2016-11-29 03:06:42
123,40,22,2016-11-29 03:06:42,2016-11-29 03:06:42
124,41,23,2016-11-29 03:06:42,2016-11-29 03:06:42
125,41,28,2016-11-29 03:06:42,2016-11-29 03:06:42
126,41,29,2016-11-29 03:06:42,2016-11-29 03:06:42
127,42,30,2016-11-29 03:06:42,2016-11-29 03:06:42
128,42,28,2016-11-29 03:06:42,2016-11-29 03:06:42
129,42,31,2016-11-29 03:06:42,2016-11-29 03:06:42
130,43,13,2016-11-29 03:06:42,2016-11-29 03:06:42
131,43,20,2016-11-29 03:06:42,2016-11-29 03:06:42
132,43,24,2016-11-29 03:06:42,2016-11-29 03:06:42
133,44,14,2016-11-29 03:06:42,2016-11-29 03:06:42
134,44,20,2016-11-29 03:06:42,2016-11-29 03:06:42
135,44,24,2016-11-29 03:06:42,2016-11-29 03:06:42
136,44,22,2016-11-29 03:06:42,2016-11-29 03:06:42
137,45,14,2016-11-29 03:06:42,2016-11-29 03:06:42
138,45,20,2016-11-29 03:06:42,2016-11-29 03:06:42
139,45,24,2016-11-29 03:06:42,2016-11-29 03:06:42
140,46,15,2016-11-29 03:06:42,2016-11-29 03:06:42
141,46,20,2016-11-29 03:06:42,2016-11-29 03:06:42
142,46,24,2016-11-29 03:06:42,2016-11-29 03:06:42
143,47,15,2016-11-29 03:06:42,2016-11-29 03:06:42
144,47,20,2016-11-29 03:06:42,2016-11-29 03:06:42
145,47,24,2016-11-29 03:06:42,2016-11-29 03:06:42
146,47,22,2016-11-29 03:06:42,2016-11-29 03:06:42
147,48,14,2016-11-29 03:06:42,2016-11-29 03:06:42
148,48,32,2016-11-29 03:06:42,2016-11-29 03:06:42
149,48,28,2016-11-29 03:06:42,2016-11-29 03:06:42
150,48,29,2016-11-29 03:06:42,2016-11-29 03:06:42
151,49,17,2016-11-29 03:06:42,2016-11-29 03:06:42
152,49,32,2016-11-29 03:06:42,2016-11-29 03:06:42
153,49,28,2016-11-29 03:06:42,2016-11-29 03:06:42
154,49,29,2016-11-29 03:06:42,2016-11-29 03:06:42
155,50,18,2016-11-29 03:06:42,2016-11-29 03:06:42
156,50,32,2016-11-29 03:06:42,2016-11-29 03:06:42
157,50,28,2016-11-29 03:06:42,2016-11-29 03:06:42
158,50,29,2016-11-29 03:06:42,2016-11-29 03:06:42
159,51,17,2016-11-29 03:06:42,2016-11-29 03:06:42
160,51,20,2016-11-29 03:06:42,2016-11-29 03:06:42
161,51,24,2016-11-29 03:06:42,2016-11-29 03:06:42
162,51,22,2016-11-29 03:06:42,2016-11-29 03:06:42
163,52,18,2016-11-29 03:06:42,2016-11-29 03:06:42
164,52,20,2016-11-29 03:06:42,2016-11-29 03:06:42
165,52,24,2016-11-29 03:06:42,2016-11-29 03:06:42
166,52,22,2016-11-29 03:06:42,2016-11-29 03:06:42
167,53,18,2016-11-29 03:06:42,2016-11-29 03:06:42
168,53,30,2016-11-29 03:06:42,2016-11-29 03:06:42
169,53,33,2016-11-29 03:06:42,2016-11-29 03:06:42
170,53,31,2016-11-29 03:06:42,2016-11-29 03:06:42
171,54,34,2016-11-29 03:06:42,2016-11-29 03:06:42
172,54,35,2016-11-29 03:06:42,2016-11-29 03:06:42
173,54,31,2016-11-29 03:06:42,2016-11-29 03:06:42
174,55,36,2016-11-29 03:06:42,2016-11-29 03:06:42
175,55,37,2016-11-29 03:06:42,2016-11-29 03:06:42
176,55,38,2016-11-29 03:06:42,2016-11-29 03:06:42
177,56,39,2016-11-29 03:06:42,2016-11-29 03:06:42
178,57,40,2016-11-29 03:06:42,2016-11-29 03:06:42
179,58,40,2016-11-29 03:06:42,2016-11-29 03:06:42
180,58,41,2016-11-29 03:06:42,2016-11-29 03:06:42
181,59,40,2016-11-29 03:06:42,2016-11-29 03:06:42
182,59,37,2016-11-29 03:06:42,2016-11-29 03:06:42
183,59,38,2016-11-29 03:06:42,2016-11-29 03:06:42
184,60,42,2016-11-29 03:06:42,2016-11-29 03:06:42
185,60,43,2016-11-29 03:06:42,2016-11-29 03:06:42
186,60,44,2016-11-29 03:06:42,2016-11-29 03:06:42
187,61,36,2016-11-29 03:06:42,2016-11-29 03:06:42
188,61,45,2016-11-29 03:06:42,2016-11-29 03:06:42
189,61,46,2016-11-29 03:06:42,2016-11-29 03:06:42
190,62,47,2016-11-29 03:06:42,2016-11-29 03:06:42
191,62,45,2016-11-29 03:06:42,2016-11-29 03:06:42
192,62,44,2016-11-29 03:06:42,2016-11-29 03:06:42
193,63,13,2016-11-29 03:06:42,2016-11-29 03:06:42
194,63,40,2016-11-29 03:06:42,2016-11-29 03:06:42
195,63,41,2016-11-29 03:06:42,2016-11-29 03:06:42
196,64,13,2016-11-29 03:06:42,2016-11-29 03:06:42
197,64,40,2016-11-29 03:06:42,2016-11-29 03:06:42
198,64,37,2016-11-29 03:06:42,2016-11-29 03:06:42
199,65,14,2016-11-29 03:06:42,2016-11-29 03:06:42
200,65,40,2016-11-29 03:06:42,2016-11-29 03:06:42
201,65,37,2016-11-29 03:06:42,2016-11-29 03:06:42
202,65,38,2016-11-29 03:06:42,2016-11-29 03:06:42
203,66,14,2016-11-29 03:06:42,2016-11-29 03:06:42
204,66,40,2016-11-29 03:06:42,2016-11-29 03:06:42
205,66,37,2016-11-29 03:06:42,2016-11-29 03:06:42
206,67,15,2016-11-29 03:06:42,2016-11-29 03:06:42
207,67,40,2016-11-29 03:06:42,2016-11-29 03:06:42
208,67,37,2016-11-29 03:06:42,2016-11-29 03:06:42
209,68,13,2016-11-29 03:06:42,2016-11-29 03:06:42
210,68,40,2016-11-29 03:06:42,2016-11-29 03:06:42
211,69,15,2016-11-29 03:06:42,2016-11-29 03:06:42
212,69,40,2016-11-29 03:06:42,2016-11-29 03:06:42
213,69,41,2016-11-29 03:06:42,2016-11-29 03:06:42
214,70,15,2016-11-29 03:06:42,2016-11-29 03:06:42
215,70,40,2016-11-29 03:06:42,2016-11-29 03:06:42
216,70,37,2016-11-29 03:06:42,2016-11-29 03:06:42
217,70,38,2016-11-29 03:06:42,2016-11-29 03:06:42
218,71,17,2016-11-29 03:06:42,2016-11-29 03:06:42
219,71,40,2016-11-29 03:06:42,2016-11-29 03:06:42
220,71,37,2016-11-29 03:06:42,2016-11-29 03:06:42
221,71,38,2016-11-29 03:06:42,2016-11-29 03:06:42
222,72,18,2016-11-29 03:06:42,2016-11-29 03:06:42
223,72,48,2016-11-29 03:06:42,2016-11-29 03:06:42
224,72,45,2016-11-29 03:06:42,2016-11-29 03:06:42
225,72,46,2016-11-29 03:06:42,2016-11-29 03:06:42
226,73,18,2016-11-29 03:06:42,2016-11-29 03:06:42
227,73,40,2016-11-29 03:06:42,2016-11-29 03:06:42
228,73,37,2016-11-29 03:06:42,2016-11-29 03:06:42
229,73,38,2016-11-29 03:06:42,2016-11-29 03:06:42
230,74,18,2016-11-29 03:06:42,2016-11-29 03:06:42
231,74,47,2016-11-29 03:06:42,2016-11-29 03:06:42
232,74,49,2016-11-29 03:06:42,2016-11-29 03:06:42
233,74,44,2016-11-29 03:06:42,2016-11-29 03:06:42
234,75,14,2016-11-29 03:06:42,2016-11-29 03:06:42
235,75,48,2016-11-29 03:06:42,2016-11-29 03:06:42
236,75,45,2016-11-29 03:06:42,2016-11-29 03:06:42
237,75,46,2016-11-29 03:06:42,2016-11-29 03:06:42
238,76,17,2016-11-29 03:06:42,2016-11-29 03:06:42
239,76,48,2016-11-29 03:06:42,2016-11-29 03:06:42
240,76,45,2016-11-29 03:06:42,2016-11-29 03:06:42
241,76,46,2016-11-29 03:06:42,2016-11-29 03:06:42
242,77,18,2016-11-29 03:06:42,2016-11-29 03:06:42
243,77,42,2016-11-29 03:06:42,2016-11-29 03:06:42
244,77,43,2016-11-29 03:06:42,2016-11-29 03:06:42
245,77,44,2016-11-29 03:06:42,2016-11-29 03:06:42
246,78,50,2016-11-29 03:06:42,2016-11-29 03:06:42
247,78,51,2016-11-29 03:06:42,2016-11-29 03:06:42
248,78,52,2016-11-29 03:06:42,2016-11-29 03:06:42
249,79,53,2016-11-29 03:06:42,2016-11-29 03:06:42
250,80,54,2016-11-29 03:06:42,2016-11-29 03:06:42
251,81,54,2016-11-29 03:06:43,2016-11-29 03:06:43
252,81,55,2016-11-29 03:06:43,2016-11-29 03:06:43
253,82,54,2016-11-29 03:06:43,2016-11-29 03:06:43
254,82,51,2016-11-29 03:06:43,2016-11-29 03:06:43
255,82,52,2016-11-29 03:06:43,2016-11-29 03:06:43
256,83,56,2016-11-29 03:06:43,2016-11-29 03:06:43
257,83,57,2016-11-29 03:06:43,2016-11-29 03:06:43
258,83,58,2016-11-29 03:06:43,2016-11-29 03:06:43
259,84,50,2016-11-29 03:06:43,2016-11-29 03:06:43
260,84,59,2016-11-29 03:06:43,2016-11-29 03:06:43
261,84,60,2016-11-29 03:06:43,2016-11-29 03:06:43
262,85,61,2016-11-29 03:06:43,2016-11-29 03:06:43
263,85,59,2016-11-29 03:06:43,2016-11-29 03:06:43
264,85,58,2016-11-29 03:06:43,2016-11-29 03:06:43
265,86,13,2016-11-29 03:06:43,2016-11-29 03:06:43
266,86,54,2016-11-29 03:06:43,2016-11-29 03:06:43
267,86,55,2016-11-29 03:06:43,2016-11-29 03:06:43
268,87,13,2016-11-29 03:06:43,2016-11-29 03:06:43
269,87,54,2016-11-29 03:06:43,2016-11-29 03:06:43
270,87,51,2016-11-29 03:06:43,2016-11-29 03:06:43
271,88,14,2016-11-29 03:06:43,2016-11-29 03:06:43
272,88,54,2016-11-29 03:06:43,2016-11-29 03:06:43
273,88,51,2016-11-29 03:06:43,2016-11-29 03:06:43
274,88,52,2016-11-29 03:06:43,2016-11-29 03:06:43
275,89,14,2016-11-29 03:06:43,2016-11-29 03:06:43
276,89,54,2016-11-29 03:06:43,2016-11-29 03:06:43
277,89,51,2016-11-29 03:06:43,2016-11-29 03:06:43
278,90,15,2016-11-29 03:06:43,2016-11-29 03:06:43
279,90,54,2016-11-29 03:06:43,2016-11-29 03:06:43
280,90,51,2016-11-29 03:06:43,2016-11-29 03:06:43
281,91,13,2016-11-29 03:06:43,2016-11-29 03:06:43
282,91,54,2016-11-29 03:06:43,2016-11-29 03:06:43
283,92,15,2016-11-29 03:06:43,2016-11-29 03:06:43
284,92,54,2016-11-29 03:06:43,2016-11-29 03:06:43
285,92,55,2016-11-29 03:06:43,2016-11-29 03:06:43
286,93,15,2016-11-29 03:06:43,2016-11-29 03:06:43
287,93,54,2016-11-29 03:06:43,2016-11-29 03:06:43
288,93,51,2016-11-29 03:06:43,2016-11-29 03:06:43
289,93,52,2016-11-29 03:06:43,2016-11-29 03:06:43
290,94,14,2016-11-29 03:06:43,2016-11-29 03:06:43
291,94,62,2016-11-29 03:06:43,2016-11-29 03:06:43
292,94,59,2016-11-29 03:06:43,2016-11-29 03:06:43
293,94,60,2016-11-29 03:06:43,2016-11-29 03:06:43
294,95,17,2016-11-29 03:06:43,2016-11-29 03:06:43
295,95,62,2016-11-29 03:06:43,2016-11-29 03:06:43
296,95,59,2016-11-29 03:06:43,2016-11-29 03:06:43
297,95,60,2016-11-29 03:06:43,2016-11-29 03:06:43
298,96,18,2016-11-29 03:06:43,2016-11-29 03:06:43
299,96,62,2016-11-29 03:06:43,2016-11-29 03:06:43
300,96,59,2016-11-29 03:06:43,2016-11-29 03:06:43
301,96,60,2016-11-29 03:06:43,2016-11-29 03:06:43
302,97,17,2016-11-29 03:06:43,2016-11-29 03:06:43
303,97,54,2016-11-29 03:06:43,2016-11-29 03:06:43
304,97,51,2016-11-29 03:06:43,2016-11-29 03:06:43
305,97,52,2016-11-29 03:06:43,2016-11-29 03:06:43
306,98,18,2016-11-29 03:06:43,2016-11-29 03:06:43
307,98,54,2016-11-29 03:06:43,2016-11-29 03:06:43
308,98,51,2016-11-29 03:06:43,2016-11-29 03:06:43
309,98,52,2016-11-29 03:06:43,2016-11-29 03:06:43
310,99,18,2016-11-29 03:06:43,2016-11-29 03:06:43
311,99,61,2016-11-29 03:06:43,2016-11-29 03:06:43
312,99,63,2016-11-29 03:06:43,2016-11-29 03:06:43
313,99,58,2016-11-29 03:06:43,2016-11-29 03:06:43
314,100,18,2016-11-29 03:06:43,2016-11-29 03:06:43
315,100,56,2016-11-29 03:06:43,2016-11-29 03:06:43
316,100,57,2016-11-29 03:06:43,2016-11-29 03:06:43
317,100,58,2016-11-29 03:06:43,2016-11-29 03:06:43
318,101,64,2016-11-29 03:06:43,2016-11-29 03:06:43
319,101,65,2016-11-29 03:06:43,2016-11-29 03:06:43
320,101,66,2016-11-29 03:06:43,2016-11-29 03:06:43
321,102,67,2016-11-29 03:06:43,2016-11-29 03:06:43
322,103,68,2016-11-29 03:06:43,2016-11-29 03:06:43
323,104,68,2016-11-29 03:06:43,2016-11-29 03:06:43
324,104,69,2016-11-29 03:06:43,2016-11-29 03:06:43
325,105,68,2016-11-29 03:06:43,2016-11-29 03:06:43
326,105,65,2016-11-29 03:06:43,2016-11-29 03:06:43
327,105,66,2016-11-29 03:06:43,2016-11-29 03:06:43
328,106,70,2016-11-29 03:06:43,2016-11-29 03:06:43
329,106,71,2016-11-29 03:06:43,2016-11-29 03:06:43
330,106,72,2016-11-29 03:06:43,2016-11-29 03:06:43
331,107,64,2016-11-29 03:06:43,2016-11-29 03:06:43
332,107,73,2016-11-29 03:06:43,2016-11-29 03:06:43
333,107,74,2016-11-29 03:06:43,2016-11-29 03:06:43
334,108,75,2016-11-29 03:06:43,2016-11-29 03:06:43
335,108,73,2016-11-29 03:06:43,2016-11-29 03:06:43
336,108,72,2016-11-29 03:06:43,2016-11-29 03:06:43
337,109,13,2016-11-29 03:06:43,2016-11-29 03:06:43
338,109,68,2016-11-29 03:06:43,2016-11-29 03:06:43
339,109,69,2016-11-29 03:06:43,2016-11-29 03:06:43
340,110,13,2016-11-29 03:06:43,2016-11-29 03:06:43
341,110,68,2016-11-29 03:06:43,2016-11-29 03:06:43
342,110,65,2016-11-29 03:06:43,2016-11-29 03:06:43
343,111,14,2016-11-29 03:06:43,2016-11-29 03:06:43
344,111,68,2016-11-29 03:06:43,2016-11-29 03:06:43
345,111,65,2016-11-29 03:06:43,2016-11-29 03:06:43
346,111,66,2016-11-29 03:06:43,2016-11-29 03:06:43
347,112,14,2016-11-29 03:06:43,2016-11-29 03:06:43
348,112,68,2016-11-29 03:06:43,2016-11-29 03:06:43
349,112,65,2016-11-29 03:06:43,2016-11-29 03:06:43
350,113,15,2016-11-29 03:06:43,2016-11-29 03:06:43
351,113,68,2016-11-29 03:06:43,2016-11-29 03:06:43
352,113,65,2016-11-29 03:06:43,2016-11-29 03:06:43
353,114,13,2016-11-29 03:06:43,2016-11-29 03:06:43
354,114,68,2016-11-29 03:06:43,2016-11-29 03:06:43
355,115,15,2016-11-29 03:06:43,2016-11-29 03:06:43
356,115,68,2016-11-29 03:06:43,2016-11-29 03:06:43
357,115,69,2016-11-29 03:06:43,2016-11-29 03:06:43
358,116,15,2016-11-29 03:06:43,2016-11-29 03:06:43
359,116,68,2016-11-29 03:06:43,2016-11-29 03:06:43
360,116,65,2016-11-29 03:06:43,2016-11-29 03:06:43
361,116,66,2016-11-29 03:06:43,2016-11-29 03:06:43
362,117,14,2016-11-29 03:06:43,2016-11-29 03:06:43
363,117,76,2016-11-29 03:06:43,2016-11-29 03:06:43
364,117,73,2016-11-29 03:06:43,2016-11-29 03:06:43
365,117,74,2016-11-29 03:06:43,2016-11-29 03:06:43
366,118,17,2016-11-29 03:06:43,2016-11-29 03:06:43
367,118,76,2016-11-29 03:06:43,2016-11-29 03:06:43
368,118,73,2016-11-29 03:06:43,2016-11-29 03:06:43
369,118,74,2016-11-29 03:06:43,2016-11-29 03:06:43
370,119,18,2016-11-29 03:06:43,2016-11-29 03:06:43
371,119,76,2016-11-29 03:06:43,2016-11-29 03:06:43
372,119,73,2016-11-29 03:06:43,2016-11-29 03:06:43
373,119,74,2016-11-29 03:06:43,2016-11-29 03:06:43
374,120,17,2016-11-29 03:06:43,2016-11-29 03:06:43
375,120,68,2016-11-29 03:06:43,2016-11-29 03:06:43
376,120,65,2016-11-29 03:06:43,2016-11-29 03:06:43
377,120,66,2016-11-29 03:06:43,2016-11-29 03:06:43
378,121,18,2016-11-29 03:06:43,2016-11-29 03:06:43
379,121,68,2016-11-29 03:06:43,2016-11-29 03:06:43
380,121,65,2016-11-29 03:06:43,2016-11-29 03:06:43
381,121,66,2016-11-29 03:06:43,2016-11-29 03:06:43
382,122,18,2016-11-29 03:06:43,2016-11-29 03:06:43
383,122,75,2016-11-29 03:06:43,2016-11-29 03:06:43
384,122,77,2016-11-29 03:06:43,2016-11-29 03:06:43
385,122,72,2016-11-29 03:06:43,2016-11-29 03:06:43
386,123,18,2016-11-29 03:06:43,2016-11-29 03:06:43
387,123,70,2016-11-29 03:06:43,2016-11-29 03:06:43
388,123,71,2016-11-29 03:06:43,2016-11-29 03:06:43
389,123,72,2016-11-29 03:06:43,2016-11-29 03:06:43
390,124,18,2016-11-29 03:06:43,2016-11-29 03:06:43
391,124,34,2016-11-29 03:06:43,2016-11-29 03:06:43
392,124,35,2016-11-29 03:06:43,2016-11-29 03:06:43
393,124,31,2016-11-29 03:06:43,2016-11-29 03:06:43
394,125,78,2017-05-08 02:22:04,2017-05-08 02:22:04
395,125,79,2017-05-08 02:22:04,2017-05-08 02:22:04
396,125,80,2017-05-08 02:22:04,2017-05-08 02:22:04
397,126,81,2017-05-08 02:22:04,2017-05-08 02:22:04
398,127,82,2017-05-08 02:22:04,2017-05-08 02:22:04
399,128,82,2017-05-08 02:22:04,2017-05-08 02:22:04
400,128,83,2017-05-08 02:22:04,2017-05-08 02:22:04
401,129,82,2017-05-08 02:22:04,2017-05-08 02:22:04
402,129,79,2017-05-08 02:22:04,2017-05-08 02:22:04
403,129,80,2017-05-08 02:22:04,2017-05-08 02:22:04
404,130,84,2017-05-08 02:22:04,2017-05-08 02:22:04
405,130,85,2017-05-08 02:22:04,2017-05-08 02:22:04
406,130,86,2017-05-08 02:22:04,2017-05-08 02:22:04
407,131,78,2017-05-08 02:22:04,2017-05-08 02:22:04
408,131,87,2017-05-08 02:22:04,2017-05-08 02:22:04
409,131,88,2017-05-08 02:22:04,2017-05-08 02:22:04
410,132,89,2017-05-08 02:22:04,2017-05-08 02:22:04
411,132,87,2017-05-08 02:22:04,2017-05-08 02:22:04
412,132,86,2017-05-08 02:22:04,2017-05-08 02:22:04
413,133,13,2017-05-08 02:22:04,2017-05-08 02:22:04
414,133,82,2017-05-08 02:22:04,2017-05-08 02:22:04
415,133,83,2017-05-08 02:22:04,2017-05-08 02:22:04
416,134,13,2017-05-08 02:22:04,2017-05-08 02:22:04
417,134,82,2017-05-08 02:22:04,2017-05-08 02:22:04
418,134,79,2017-05-08 02:22:04,2017-05-08 02:22:04
419,135,14,2017-05-08 02:22:04,2017-05-08 02:22:04
420,135,82,2017-05-08 02:22:04,2017-05-08 02:22:04
421,135,79,2017-05-08 02:22:04,2017-05-08 02:22:04
422,135,80,2017-05-08 02:22:04,2017-05-08 02:22:04
423,136,14,2017-05-08 02:22:04,2017-05-08 02:22:04
424,136,82,2017-05-08 02:22:04,2017-05-08 02:22:04
425,136,79,2017-05-08 02:22:04,2017-05-08 02:22:04
426,137,15,2017-05-08 02:22:04,2017-05-08 02:22:04
427,137,82,2017-05-08 02:22:04,2017-05-08 02:22:04
428,137,79,2017-05-08 02:22:04,2017-05-08 02:22:04
429,138,13,2017-05-08 02:22:04,2017-05-08 02:22:04
430,138,82,2017-05-08 02:22:04,2017-05-08 02:22:04
431,139,15,2017-05-08 02:22:04,2017-05-08 02:22:04
432,139,82,2017-05-08 02:22:04,2017-05-08 02:22:04
433,139,83,2017-05-08 02:22:04,2017-05-08 02:22:04
434,140,15,2017-05-08 02:22:04,2017-05-08 02:22:04
435,140,82,2017-05-08 02:22:04,2017-05-08 02:22:04
436,140,79,2017-05-08 02:22:04,2017-05-08 02:22:04
