id,card_id,active_skill_set_id,created_at,updated_at
54,1018190,37,2024-05-13 02:03:19,2024-05-13 02:03:19
55,1018191,38,2024-05-13 02:03:19,2024-05-13 02:03:19
56,1018540,39,2024-05-13 02:03:19,2024-05-13 02:03:19
57,1018541,39,2024-05-13 02:03:19,2024-05-13 02:03:19
58,4017980,40,2024-05-13 02:03:19,2024-05-13 02:03:19
59,4017981,40,2024-05-13 02:03:19,2024-05-13 02:03:19
60,4017970,41,2024-05-13 02:03:19,2024-05-13 02:03:19
61,4017971,41,2024-05-13 02:03:19,2024-05-13 02:03:19
62,1019280,42,2024-05-13 02:03:19,2024-05-13 02:03:19
63,1019281,42,2024-05-13 02:03:19,2024-05-13 02:03:19
64,1019040,43,2024-05-13 02:03:19,2024-05-13 02:03:19
65,1019041,43,2024-05-13 02:03:19,2024-05-13 02:03:19
66,1018880,44,2024-05-13 02:03:19,2024-05-13 02:03:19
67,1018881,45,2024-05-13 02:03:19,2024-05-13 02:03:19
68,1019140,46,2024-05-13 02:03:19,2024-05-13 02:03:19
69,1019141,47,2024-05-13 02:03:19,2024-05-13 02:03:19
70,1019340,48,2024-05-13 02:03:19,2024-05-13 02:03:19
71,1019341,48,2024-05-13 02:03:19,2024-05-13 02:03:19
72,9017660,49,2024-05-13 02:03:19,2024-05-13 02:03:19
73,9017661,50,2024-05-13 02:03:19,2024-05-13 02:03:19
74,1019400,51,2024-05-13 02:03:19,2024-05-13 02:03:19
75,1019401,51,2024-05-13 02:03:19,2024-05-13 02:03:19
76,4019640,52,2024-05-13 02:03:19,2024-05-13 02:03:19
77,4019641,53,2024-05-13 02:03:19,2024-05-13 02:03:19
78,4019600,54,2024-05-13 02:03:19,2024-05-13 02:03:19
79,4019601,55,2024-05-13 02:03:19,2024-05-13 02:03:19
80,4019760,56,2024-05-13 02:03:19,2024-05-13 02:03:19
81,4019761,56,2024-05-13 02:03:19,2024-05-13 02:03:19
82,1019990,57,2024-05-13 02:03:19,2024-05-13 02:03:19
83,1019991,57,2024-05-13 02:03:19,2024-05-13 02:03:19
84,1019910,58,2024-05-13 02:03:19,2024-05-13 02:03:19
85,1019911,58,2024-05-13 02:03:19,2024-05-13 02:03:19
86,1020460,59,2024-05-13 02:03:19,2024-05-13 02:03:19
87,1020461,60,2024-05-13 02:03:19,2024-05-13 02:03:19
88,1020370,61,2024-05-13 02:03:19,2024-05-13 02:03:19
89,1020371,62,2024-05-13 02:03:19,2024-05-13 02:03:19
90,1019490,63,2024-05-13 02:03:19,2024-05-13 02:03:19
91,1019491,64,2024-05-13 02:03:19,2024-05-13 02:03:19
92,1020090,65,2024-05-13 02:03:19,2024-05-13 02:03:19
93,1020091,66,2024-05-13 02:03:19,2024-05-13 02:03:19
94,1020130,67,2024-05-13 02:03:19,2024-05-13 02:03:19
95,1020131,68,2024-05-13 02:03:19,2024-05-13 02:03:19
96,1020220,69,2024-05-13 02:03:19,2024-05-13 02:03:19
97,1020221,70,2024-05-13 02:03:19,2024-05-13 02:03:19
98,1020750,71,2024-05-13 02:03:19,2024-05-13 02:03:19
99,1020751,72,2024-05-13 02:03:19,2024-05-13 02:03:19
100,1020500,73,2024-05-13 02:03:19,2024-05-13 02:03:19
101,1020501,74,2024-05-13 02:03:19,2024-05-13 02:03:19
102,1020990,75,2024-05-13 02:03:19,2024-05-13 02:03:19
103,1020991,75,2024-05-13 02:03:19,2024-05-13 02:03:19
104,1021140,76,2024-05-13 02:03:19,2024-05-13 02:03:19
105,1021141,76,2024-05-13 02:03:19,2024-05-13 02:03:19
106,1021050,77,2024-05-13 02:03:19,2024-05-13 02:03:19
107,1021051,78,2024-05-13 02:03:19,2024-05-13 02:03:19
108,1021330,79,2024-05-13 02:03:19,2024-05-13 02:03:19
109,1021331,79,2024-05-13 02:03:19,2024-05-13 02:03:19
110,1021290,80,2024-05-13 02:03:19,2024-05-13 02:03:19
111,1021291,81,2024-05-13 02:03:19,2024-05-13 02:03:19
112,1020310,82,2024-05-13 02:03:19,2024-05-13 02:03:19
113,1020311,82,2024-05-13 02:03:19,2024-05-13 02:03:19
114,1020340,83,2024-05-13 02:03:19,2024-05-13 02:03:19
115,1020341,83,2024-05-13 02:03:19,2024-05-13 02:03:19
116,1021620,84,2024-05-13 02:03:19,2024-05-13 02:03:19
117,1021621,84,2024-05-13 02:03:19,2024-05-13 02:03:19
118,1021430,85,2024-05-13 02:03:19,2024-05-13 02:03:19
119,1021431,85,2024-05-13 02:03:19,2024-05-13 02:03:19
120,1021480,86,2024-05-13 02:03:19,2024-05-13 02:03:19
121,1021481,86,2024-05-13 02:03:19,2024-05-13 02:03:19
122,1021670,87,2024-05-13 02:03:19,2024-05-13 02:03:19
123,1021671,87,2024-05-13 02:03:19,2024-05-13 02:03:19
124,1021690,88,2024-05-13 02:03:19,2024-05-13 02:03:19
125,1021691,88,2024-05-13 02:03:19,2024-05-13 02:03:19
126,1021810,89,2024-05-13 02:03:19,2024-05-13 02:03:19
127,1021811,89,2024-05-13 02:03:19,2024-05-13 02:03:19
128,1021970,90,2024-05-13 02:03:19,2024-05-13 02:03:19
129,1021971,90,2024-05-13 02:03:19,2024-05-13 02:03:19
130,1021880,91,2024-05-13 02:03:19,2024-05-13 02:03:19
131,1021881,91,2024-05-13 02:03:19,2024-05-13 02:03:19
132,1021920,92,2024-05-13 02:03:19,2024-05-13 02:03:19
133,1021921,92,2024-05-13 02:03:19,2024-05-13 02:03:19
134,1021940,93,2024-05-13 02:03:19,2024-05-13 02:03:19
135,1021941,93,2024-05-13 02:03:19,2024-05-13 02:03:19
136,1022090,94,2024-05-13 02:03:19,2024-05-13 02:03:19
137,1022091,94,2024-05-13 02:03:19,2024-05-13 02:03:19
138,1022120,95,2024-05-13 02:03:19,2024-05-13 02:03:19
139,1022121,95,2024-05-13 02:03:19,2024-05-13 02:03:19
140,1022220,96,2024-05-13 02:03:19,2024-05-13 02:03:19
141,1022221,96,2024-05-13 02:03:19,2024-05-13 02:03:19
142,1022190,97,2024-05-13 02:03:19,2024-05-13 02:03:19
143,1022191,98,2024-05-13 02:03:19,2024-05-13 02:03:19
144,1022590,99,2024-05-13 02:03:19,2024-05-13 02:03:19
145,1022591,100,2024-05-13 02:03:19,2024-05-13 02:03:19
146,1022340,101,2024-05-13 02:03:19,2024-05-13 02:03:19
147,1022341,101,2024-05-13 02:03:19,2024-05-13 02:03:19
148,1022650,102,2024-05-13 02:03:19,2024-05-13 02:03:19
149,1022651,102,2024-05-13 02:03:19,2024-05-13 02:03:19
150,1022771,103,2024-05-13 02:03:19,2024-05-13 02:03:19
151,1022781,104,2024-05-13 02:03:19,2024-05-13 02:03:19
152,1022880,105,2024-05-13 02:03:19,2024-05-13 02:03:19
153,1022881,106,2024-05-13 02:03:19,2024-05-13 02:03:19
154,1022630,107,2024-05-13 02:03:19,2024-05-13 02:03:19
155,1022631,107,2024-05-13 02:03:19,2024-05-13 02:03:19
156,1022750,108,2024-05-13 02:03:19,2024-05-13 02:03:19
157,1022751,108,2024-05-13 02:03:19,2024-05-13 02:03:19
158,9522880,111,2024-05-13 02:03:19,2024-05-13 02:03:19
159,9522881,112,2024-05-13 02:03:19,2024-05-13 02:03:19
160,1022940,109,2024-05-13 02:03:19,2024-05-13 02:03:19
161,1022941,109,2024-05-13 02:03:19,2024-05-13 02:03:19
162,4022950,110,2024-05-13 02:03:19,2024-05-13 02:03:19
163,4022951,110,2024-05-13 02:03:19,2024-05-13 02:03:19
164,1022830,113,2024-05-13 02:03:19,2024-05-13 02:03:19
165,1022831,114,2024-05-13 02:03:19,2024-05-13 02:03:19
166,1022770,103,2024-05-13 02:03:19,2024-05-13 02:03:19
167,1022780,104,2024-05-13 02:03:19,2024-05-13 02:03:19
168,1023090,115,2024-05-13 02:03:19,2024-05-13 02:03:19
169,1023091,115,2024-05-13 02:03:19,2024-05-13 02:03:19
170,9022770,116,2024-05-13 02:03:19,2024-05-13 02:03:19
171,9022771,116,2024-05-13 02:03:19,2024-05-13 02:03:19
172,1023110,117,2024-05-13 02:03:19,2024-05-13 02:03:19
173,1023111,118,2024-05-13 02:03:19,2024-05-13 02:03:19
174,1023360,119,2024-05-13 02:03:19,2024-05-13 02:03:19
175,1023361,119,2024-05-13 02:03:19,2024-05-13 02:03:19
176,1023420,120,2024-05-13 02:03:19,2024-05-13 02:03:19
177,1023421,121,2024-05-13 02:03:19,2024-05-13 02:03:19
178,1022380,122,2024-05-13 02:03:19,2024-05-13 02:03:19
179,1022381,123,2024-05-13 02:03:19,2024-05-13 02:03:19
180,1022420,124,2024-05-13 02:03:19,2024-05-13 02:03:19
181,1022421,125,2024-05-13 02:03:19,2024-05-13 02:03:19
182,1023460,126,2024-05-13 02:03:19,2024-05-13 02:03:19
183,1023461,127,2024-05-13 02:03:19,2024-05-13 02:03:19
184,1023490,128,2024-05-13 02:03:19,2024-05-13 02:03:19
185,1023491,128,2024-05-13 02:03:19,2024-05-13 02:03:19
186,4022390,129,2024-05-13 02:03:19,2024-05-13 02:03:19
187,4022391,129,2024-05-13 02:03:19,2024-05-13 02:03:19
188,4022430,130,2024-05-13 02:03:19,2024-05-13 02:03:19
189,4022431,130,2024-05-13 02:03:19,2024-05-13 02:03:19
190,1023930,131,2024-05-13 02:03:19,2024-05-13 02:03:19
191,1023931,131,2024-05-13 02:03:19,2024-05-13 02:03:19
192,1023620,132,2024-05-13 02:03:19,2024-05-13 02:03:19
193,1023621,132,2024-05-13 02:03:19,2024-05-13 02:03:19
194,1023520,133,2024-05-13 02:03:19,2024-05-13 02:03:19
195,1023521,134,2024-05-13 02:03:19,2024-05-13 02:03:19
196,1023770,135,2024-05-13 02:03:19,2024-05-13 02:03:19
197,1023771,136,2024-05-13 02:03:19,2024-05-13 02:03:19
198,9523930,137,2024-05-13 02:03:19,2024-05-13 02:03:19
199,9523931,137,2024-05-13 02:03:19,2024-05-13 02:03:19
200,1023980,138,2024-05-13 02:03:19,2024-05-13 02:03:19
201,1023981,138,2024-05-13 02:03:19,2024-05-13 02:03:19
202,1024060,139,2024-05-13 02:03:19,2024-05-13 02:03:19
203,1024061,139,2024-05-13 02:03:19,2024-05-13 02:03:19
204,1024080,140,2024-05-13 02:03:19,2024-05-13 02:03:19
205,1024081,140,2024-05-13 02:03:19,2024-05-13 02:03:19
206,1024140,141,2024-05-13 02:03:19,2024-05-13 02:03:19
207,1024141,142,2024-05-13 02:03:19,2024-05-13 02:03:19
208,1024350,143,2024-05-13 02:03:19,2024-05-13 02:03:19
209,1024351,143,2024-05-13 02:03:19,2024-05-13 02:03:19
210,1024290,144,2024-05-13 02:03:19,2024-05-13 02:03:19
211,1024291,145,2024-05-13 02:03:19,2024-05-13 02:03:19
212,4024400,146,2024-05-13 02:03:19,2024-05-13 02:03:19
213,4024401,147,2024-05-13 02:03:19,2024-05-13 02:03:19
214,1024440,148,2024-05-13 02:03:19,2024-05-13 02:03:19
215,1024441,149,2024-05-13 02:03:19,2024-05-13 02:03:19
216,1024510,150,2024-05-13 02:03:19,2024-05-13 02:03:19
217,1024511,150,2024-05-13 02:03:19,2024-05-13 02:03:19
218,1024550,151,2024-05-13 02:03:19,2024-05-13 02:03:19
219,1024551,151,2024-05-13 02:03:19,2024-05-13 02:03:19
220,1024730,152,2024-05-13 02:03:19,2024-05-13 02:03:19
221,1024731,152,2024-05-13 02:03:19,2024-05-13 02:03:19
222,1024660,153,2024-05-13 02:03:19,2024-05-13 02:03:19
223,1024661,153,2024-05-13 02:03:19,2024-05-13 02:03:19
224,1025110,154,2024-05-13 02:03:19,2024-05-13 02:03:19
225,1025111,155,2024-05-13 02:03:19,2024-05-13 02:03:19
226,1024990,156,2024-05-13 02:03:19,2024-05-13 02:03:19
227,1024991,156,2024-05-13 02:03:19,2024-05-13 02:03:19
228,9517160,25,2024-05-13 02:03:19,2024-05-13 02:03:19
229,9517161,25,2024-05-13 02:03:19,2024-05-13 02:03:19
230,1024830,157,2024-05-13 02:03:19,2024-05-13 02:03:19
231,1024831,157,2024-05-13 02:03:19,2024-05-13 02:03:19
232,1024860,158,2024-05-13 02:03:19,2024-05-13 02:03:19
233,1024861,158,2024-05-13 02:03:19,2024-05-13 02:03:19
236,1024930,160,2024-05-13 02:03:19,2024-05-13 02:03:19
239,4024900,163,2024-05-13 02:03:19,2024-05-13 02:03:19
240,4024901,163,2024-05-13 02:03:19,2024-05-13 02:03:19
241,1024931,160,2024-05-13 02:03:19,2024-05-13 02:03:19
242,1025070,164,2024-05-13 02:03:19,2024-05-13 02:03:19
243,1025071,164,2024-05-13 02:03:19,2024-05-13 02:03:19
244,1025410,165,2024-05-13 02:03:19,2024-05-13 02:03:19
245,1025411,166,2024-05-13 02:03:19,2024-05-13 02:03:19
246,1025090,167,2024-05-13 02:03:19,2024-05-13 02:03:19
247,1025091,167,2024-05-13 02:03:19,2024-05-13 02:03:19
248,1025630,168,2024-05-13 02:03:19,2024-05-13 02:03:19
249,1025631,168,2024-05-13 02:03:19,2024-05-13 02:03:19
250,1025800,169,2024-05-13 02:03:19,2024-05-13 02:03:19
251,1025801,169,2024-05-13 02:03:19,2024-05-13 02:03:19
252,1026030,170,2024-05-13 02:03:19,2024-05-13 02:03:19
253,1026031,170,2024-05-13 02:03:19,2024-05-13 02:03:19
254,1025650,171,2024-05-13 02:03:19,2024-05-13 02:03:19
255,1025651,172,2024-05-13 02:03:19,2024-05-13 02:03:19
256,1025870,173,2024-05-13 02:03:19,2024-05-13 02:03:19
257,1025871,173,2024-05-13 02:03:19,2024-05-13 02:03:19
258,1025560,174,2024-05-13 02:03:19,2024-05-13 02:03:19
259,1025561,174,2024-05-13 02:03:19,2024-05-13 02:03:19
260,1025590,175,2024-05-13 02:03:19,2024-05-13 02:03:19
261,1025591,176,2024-05-13 02:03:19,2024-05-13 02:03:19
262,1026130,177,2024-05-13 02:03:19,2024-05-13 02:03:19
263,1026131,177,2024-05-13 02:03:19,2024-05-13 02:03:19
264,1026160,178,2024-05-13 02:03:19,2024-05-13 02:03:19
265,1026161,178,2024-05-13 02:03:19,2024-05-13 02:03:19
266,1026250,179,2024-05-13 02:03:19,2024-05-13 02:03:19
267,1026251,180,2024-05-13 02:03:19,2024-05-13 02:03:19
268,1026280,181,2024-05-13 02:03:19,2024-05-13 02:03:19
269,1026281,182,2024-05-13 02:03:19,2024-05-13 02:03:19
270,9517190,183,2024-05-13 02:03:19,2024-05-13 02:03:19
271,9517191,184,2024-05-13 02:03:19,2024-05-13 02:03:19
272,1026200,185,2024-05-13 02:03:19,2024-05-13 02:03:19
273,1026201,186,2024-05-13 02:03:19,2024-05-13 02:03:19
274,9517980,40,2024-05-13 02:03:19,2024-05-13 02:03:19
275,9517981,40,2024-05-13 02:03:19,2024-05-13 02:03:19
276,9517970,41,2024-05-13 02:03:19,2024-05-13 02:03:19
277,9517971,41,2024-05-13 02:03:19,2024-05-13 02:03:19
278,1026480,187,2024-05-13 02:03:19,2024-05-13 02:03:19
279,1026481,188,2024-05-13 02:03:19,2024-05-13 02:03:19
280,1026430,189,2024-05-13 02:03:19,2024-05-13 02:03:19
281,1026431,189,2024-05-13 02:03:19,2024-05-13 02:03:19
282,1026560,190,2024-05-13 02:03:19,2024-05-13 02:03:19
283,1026561,190,2024-05-13 02:03:19,2024-05-13 02:03:19
284,1026610,191,2024-05-13 02:03:19,2024-05-13 02:03:19
285,1026611,191,2024-05-13 02:03:19,2024-05-13 02:03:19
286,9517490,192,2024-05-13 02:03:19,2024-05-13 02:03:19
287,9517491,193,2024-05-13 02:03:19,2024-05-13 02:03:19
288,1026730,194,2024-05-13 02:03:19,2024-05-13 02:03:19
289,1026731,194,2024-05-13 02:03:19,2024-05-13 02:03:19
290,1026750,195,2024-05-13 02:03:19,2024-05-13 02:03:19
291,1026751,195,2024-05-13 02:03:19,2024-05-13 02:03:19
292,1026820,196,2024-05-13 02:03:19,2024-05-13 02:03:19
293,1026821,196,2024-05-13 02:03:19,2024-05-13 02:03:19
294,1027040,197,2024-05-13 02:03:19,2024-05-13 02:03:19
295,1027041,197,2024-05-13 02:03:19,2024-05-13 02:03:19
296,1027250,198,2024-05-13 02:03:19,2024-05-13 02:03:19
297,1027251,198,2024-05-13 02:03:19,2024-05-13 02:03:19
298,1027120,199,2024-05-13 02:03:19,2024-05-13 02:03:19
299,1027121,200,2024-05-13 02:03:19,2024-05-13 02:03:19
300,4027130,201,2024-05-13 02:03:19,2024-05-13 02:03:19
301,4027131,201,2024-05-13 02:03:19,2024-05-13 02:03:19
302,1027220,202,2024-05-13 02:03:19,2024-05-13 02:03:19
303,1027221,203,2024-05-13 02:03:19,2024-05-13 02:03:19
304,9521620,84,2024-05-13 02:03:19,2024-05-13 02:03:19
305,9521621,84,2024-05-13 02:03:19,2024-05-13 02:03:19
306,1027000,204,2024-05-13 02:03:19,2024-05-13 02:03:19
307,1027001,204,2024-05-13 02:03:19,2024-05-13 02:03:19
308,4027010,205,2024-05-13 02:03:19,2024-05-13 02:03:19
309,4027011,205,2024-05-13 02:03:19,2024-05-13 02:03:19
310,1027330,206,2024-05-13 02:03:19,2024-05-13 02:03:19
311,1027331,206,2024-05-13 02:03:19,2024-05-13 02:03:19
312,1027430,207,2024-05-13 02:03:19,2024-05-13 02:03:19
313,1027431,207,2024-05-13 02:03:19,2024-05-13 02:03:19
314,1027460,208,2024-05-13 02:03:19,2024-05-13 02:03:19
315,1027461,209,2024-05-13 02:03:19,2024-05-13 02:03:19
316,1027710,210,2024-05-13 02:03:19,2024-05-13 02:03:19
317,1027711,210,2024-05-13 02:03:19,2024-05-13 02:03:19
318,1027600,211,2024-05-13 02:03:19,2024-05-13 02:03:19
319,1027601,211,2024-05-13 02:03:19,2024-05-13 02:03:19
320,1027650,212,2024-05-13 02:03:19,2024-05-13 02:03:19
321,1027651,213,2024-05-13 02:03:19,2024-05-13 02:03:19
322,4027660,214,2024-05-13 02:03:19,2024-05-13 02:03:19
323,4027661,214,2024-05-13 02:03:19,2024-05-13 02:03:19
324,1027470,215,2024-05-13 02:03:19,2024-05-13 02:03:19
325,1027471,215,2024-05-13 02:03:19,2024-05-13 02:03:19
326,1028060,216,2024-05-13 02:03:19,2024-05-13 02:03:19
327,1028061,216,2024-05-13 02:03:19,2024-05-13 02:03:19
328,1028160,217,2024-05-13 02:03:19,2024-05-13 02:03:19
329,1028161,218,2024-05-13 02:03:19,2024-05-13 02:03:19
332,9517910,26,2024-05-13 02:03:19,2024-05-13 02:03:19
333,9517911,26,2024-05-13 02:03:19,2024-05-13 02:03:19
334,1027980,220,2024-05-13 02:03:19,2024-05-13 02:03:19
335,1027981,221,2024-05-13 02:03:19,2024-05-13 02:03:19
336,4027990,222,2024-05-13 02:03:19,2024-05-13 02:03:19
337,4027991,222,2024-05-13 02:03:19,2024-05-13 02:03:19
338,1028020,223,2024-05-13 02:03:19,2024-05-13 02:03:19
339,1028021,224,2024-05-13 02:03:19,2024-05-13 02:03:19
342,1028550,226,2024-05-13 02:03:19,2024-05-13 02:03:19
343,1028551,227,2024-05-13 02:03:19,2024-05-13 02:03:19
345,1028320,229,2024-05-13 02:03:19,2024-05-13 02:03:19
346,1028321,229,2024-05-13 02:03:19,2024-05-13 02:03:19
347,9519990,57,2024-05-13 02:03:19,2024-05-13 02:03:19
348,9519991,57,2024-05-13 02:03:19,2024-05-13 02:03:19
349,1028570,230,2024-05-13 02:03:19,2024-05-13 02:03:19
350,1028571,230,2024-05-13 02:03:19,2024-05-13 02:03:19
353,1028490,231,2024-05-13 02:03:19,2024-05-13 02:03:19
354,1028491,233,2024-05-13 02:03:19,2024-05-13 02:03:19
355,4028500,232,2024-05-13 02:03:19,2024-05-13 02:03:19
356,4028501,232,2024-05-13 02:03:19,2024-05-13 02:03:19
357,9520310,82,2024-05-13 02:03:19,2024-05-13 02:03:19
358,9520311,82,2024-05-13 02:03:19,2024-05-13 02:03:19
359,9520340,83,2024-05-13 02:03:19,2024-05-13 02:03:19
360,9520341,83,2024-05-13 02:03:19,2024-05-13 02:03:19
361,1028680,234,2024-05-13 02:03:19,2024-05-13 02:03:19
362,1028681,235,2024-05-13 02:03:19,2024-05-13 02:03:19
363,4028690,236,2024-05-13 02:03:19,2024-05-13 02:03:19
364,4028691,236,2024-05-13 02:03:19,2024-05-13 02:03:19
365,1028720,237,2024-05-13 02:03:19,2024-05-13 02:03:19
366,1028721,237,2024-05-13 02:03:19,2024-05-13 02:03:19
367,1028790,239,2024-05-13 02:03:19,2024-05-13 02:03:19
368,1028791,239,2024-05-13 02:03:19,2024-05-13 02:03:19
369,1028810,240,2024-05-13 02:03:19,2024-05-13 02:03:19
370,1028811,240,2024-05-13 02:03:19,2024-05-13 02:03:19
371,1028920,238,2024-05-13 02:03:19,2024-05-13 02:03:19
372,1028921,238,2024-05-13 02:03:19,2024-05-13 02:03:19
373,1028890,241,2024-05-13 02:03:19,2024-05-13 02:03:19
374,1028891,241,2024-05-13 02:03:19,2024-05-13 02:03:19
377,9520370,243,2024-05-13 02:03:19,2024-05-13 02:03:19
378,9520371,244,2024-05-13 02:03:19,2024-05-13 02:03:19
