id,category,name,pack_name,scene_name,red,green,blue,alpha,lite_flicker_rate,created_at,updated_at
17,1,蹴りHIT(大）/敵用,battle_00000,ef_017,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
18,1,斬HIT(小）/敵用,battle_00000,ef_018,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
19,1,斬HIT(大）/敵用,battle_00000,ef_019,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
20,1,拳銃HIT(小）/敵用,battle_00000,ef_020,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
21,1,拳銃HIT(大）/敵用,battle_00000,ef_021,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
22,1,気弾HIT,battle_00000,ef_022,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
23,1,ガード,battle_00000,ef_023,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
24,1,クリティカル/ブレイク,battle_00000,ef_024,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
25,1,クリティカル/ブレイク/敵,battle_00000,ef_025,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
30,1,必殺技用打撃エフェクト1,battle_00001,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
31,1,必殺技用打撃エフェクト2,battle_00001,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
32,1,必殺技用打撃エフェクト3,battle_00001,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
40,1,必殺技用斬撃エフェクト1,battle_00002,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
41,1,必殺技用斬撃エフェクト2,battle_00002,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
42,1,必殺技用斬撃エフェクト3,battle_00002,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
100,1,銃マズル,battle_20000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
200,1,気弾マズル,battle_20001,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
201,1,気弾出る,battle_20001,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
202,1,気弾ループ,battle_20001,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
203,1,気弾消える,battle_20001,ef_004,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
210,1,気弾マズル/敵,battle_20101,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
211,1,気弾出る/敵,battle_20101,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
212,1,気弾ループ/敵,battle_20101,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
213,1,気弾消える/敵,battle_20101,ef_004,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
220,1,気弾マズル/敵,battle_20201,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
221,1,気弾出る/敵,battle_20201,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
222,1,気弾ループ/敵,battle_20201,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
223,1,気弾消える/敵,battle_20201,ef_004,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
230,1,気弾マズル/敵,battle_20301,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
231,1,気弾出る/敵,battle_20301,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
232,1,気弾ループ/敵,battle_20301,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
233,1,気弾消える/敵,battle_20301,ef_004,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
240,1,気弾マズル/敵,battle_20401,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
241,1,気弾出る/敵,battle_20401,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
242,1,気弾ループ/敵,battle_20401,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
243,1,気弾消える/敵,battle_20401,ef_004,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
300,1,気力出る,battle_30000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
301,1,気力ループ,battle_30000,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
302,1,気力消える,battle_30000,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
310,1,気力出る,battle_30100,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
311,1,気力ループ,battle_30100,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
312,1,気力消える,battle_30100,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
320,1,気力出る,battle_30200,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
321,1,気力ループ,battle_30200,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
323,1,気力消える,battle_30200,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
330,1,気力出る,battle_30300,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
331,1,気力ループ,battle_30300,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
332,1,気力消える,battle_30300,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
340,1,気力出る,battle_30400,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
341,1,気力ループ,battle_30400,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
342,1,気力消える,battle_30400,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
350,1,輪郭のぼやけたオーラ（黄）,battle_31000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
351,1,輪郭のぼやけたオーラ（赤）,battle_31001,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
352,1,輪郭のぼやけたオーラ（紫）,battle_31002,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
353,1,劇場版ゴッドSS用オーラ(青),battle_32000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
354,1,超サイヤ人ゴッドSS青オーラで界王拳使用時のオーラ,battle_33000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
355,1,超サイヤ人ゴッドSS青オーラで界王拳使用時のオーラ,battle_33000,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
356,1,ゴクウブラックオーラ,battle_34000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
357,1,ゴクウブラック(超サイヤ人ロゼ)_オーラ,battle_35000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
358,1,超サイヤ人トランクス(未来)_オーラ,battle_36000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
359,1,S17b,battle_37000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
360,1,吸収,battle_37100,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
361,1,超サイヤ人4ゴジータオーラ,battle_38000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
362,1,オーラ（青）,battle_39000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
363,1,ディスポ(超最高速モード)_オーラ,battle_31002,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
364,1,トッポ(破壊神モード_オーラ,battle_31002,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
365,1,超サイヤ人ゴッドSSベジータ(進化)_オーラ,battle_39100,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
366,1,ジレン_オーラ,battle_39101,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
367,1,人造人間17号_超激戦用バリア,battle_37000,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
368,1,超サイヤ人ゴジータ,battle_39103,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
369,1,超サイヤ人ゴッドSSゴジータ,battle_39104,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
370,1,超サイヤ人ブロリー,battle_39105,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
371,1,超サイヤ人トランクス（未来）_オーラ,battle_39106,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
372,1,激怒悟空_汎用オーラ,battle_39107,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
373,1,ビルス(激怒時)_オーラ,battle_39108,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
375,1,超フルパワーサイヤ人4（ゼノ）_オーラ,battle_39110,ef_001,255,255,255,255,70,2024-05-20 11:44:40,2024-05-20 11:44:40
376,1,超サイヤ人ゴッドSSべジータ(暴走制御) _オーラ,battle_39111,ef_001,255,255,255,255,70,2024-05-20 11:44:40,2024-05-20 11:44:40
377,1,孫悟飯(ビースト) _オーラ,battle_39112,ef_001,255,255,255,255,70,2024-05-20 11:44:40,2024-05-20 11:44:40
400,1,気力出る,battle_40000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
401,1,気絶,battle_40000,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
402,1,動き停止,battle_40000,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
403,1,氷,battle_40000,ef_004,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
404,1,火傷,battle_40000,ef_005,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
405,1,毒,battle_40000,ef_006,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
406,1,封印/スキル,battle_40000,ef_007,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
407,1,封印/リンク,battle_40000,ef_008,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
408,1,封印/必殺技,battle_40000,ef_009,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
409,1,封印/アイテム＆サポート,battle_40000,ef_010,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
500,1,体力回復（小）,battle_50000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
501,1,体力回復（中）,battle_50000,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
502,1,体力回復（大）,battle_50000,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
503,1,状態異状回復,battle_50000,ef_004,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
600,1,スキル disable,battle_60000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
601,1,スキル 発動,battle_60000,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
602,1,マーカーチェンジ（赤）,battle_60000,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
603,1,マーカーチェンジ（緑）,battle_60000,ef_004,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
604,1,マーカーチェンジ（青）,battle_60000,ef_005,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
605,1,ドッカン玉変更,battle_60000,ef_006,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
606,1,アップ,battle_60000,ef_007,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
607,1,ダウン,battle_60000,ef_008,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
700,1,瞬間移動,battle_70000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
701,1,移動開始,battle_70000,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
702,1,移動開始,battle_70000,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
703,1,気力移動,battle_70000,ef_004,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
704,1,気力移動,battle_70000,ef_005,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
705,1,移動開始,battle_70000,ef_006,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
706,1,移動開始,battle_70000,ef_007,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
707,1,気力移動/敵,battle_70000,ef_008,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
708,1,気力移動/敵,battle_70000,ef_009,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
800,1,キャラドロップ,battle_80000,ef_005,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
801,1,サポートドロップ,battle_80000,ef_006,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
802,1,アイテムドロップ,battle_80000,ef_007,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
900,1,地面から岩が浮き上がる（開始）,battle_90000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
901,1,地面から岩が浮き上がるループ,battle_90000,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
902,1,地面から岩が浮き上がるエンド,battle_90000,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
903,1,ぶっ飛ばし演出,battle_90000,ef_004,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
904,1,破片が散る,battle_90000,ef_005,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
905,1,フィニッシュHIT,battle_90000,ef_006,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
906,1,集中線,battle_90000,ef_007,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
907,1,流線(黒),battle_90000,ef_015,8,8,8,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
908,1,衝撃波,battle_90000,ef_009,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
909,1,岩が飛び散る,battle_90000,ef_010,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
910,1,トランジション,battle_90000,ef_011,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
911,1,集中線(黒),battle_90000,ef_007,8,8,8,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
912,1,流線　斜め　奥行き有り（黒,battle_90000,ef_014,8,8,8,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
913,1,流線 斜め 奥行きあり（白バージョン）,battle_90000,ef_014,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
914,1,流線（白バージョン）,battle_90000,ef_015,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
920,1,流線　必殺技用,battle_90001,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
921,1,流線　斜め　奥行きあり,battle_90001,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
922,1,流線(縦),battle_90001,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
923,1,流線　斜め　奥行きあり（縦）,battle_90001,ef_004,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
924,1,ふっ飛ばし流線,battle_90002,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1000,1,敵の乱入攻撃,battle_100000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1001,1,リンク確定,battle_100000,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1101,1,チェイン数 数字,battle_110000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1102,1,ダメージ数字,battle_110000,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1103,1,倍率数字,battle_110000,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1104,1,ラベルチェイン,battle_110000,ef_004,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1105,1,ラベルクリティカル,battle_110000,ef_005,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1106,1,ラベル トータルダメージ,battle_110000,ef_006,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1108,1,ダメージ数値（会心演出用）,battle_115000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1109,1,ダメージ数値（会心演出用）,battle_115000,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1110,1,ダメージ数値（会心演出用）,battle_115000,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1111,1,ダメージ数値（会心演出用）,battle_115000,ef_004,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1120,1,必殺技上限解放,battle_116000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1121,1,必殺技上限解放,battle_116000,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1122,1,必殺技上限解放,battle_116000,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1123,1,必殺技上限解放,battle_116000,ef_004,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1124,1,必殺技上限解放,battle_116000,ef_005,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1126,1,必殺技上限解放,battle_116000,ef_006,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1200,1,パッシブカットイン,battle_120000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1201,1,パッシブビリビリ,battle_120000,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1202,1,ドッカン発動,battle_120000,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1205,1,サポートアイテムカットイン,battle_120000,ef_005,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1300,1,バトルスタート,battle_130000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1301,1,KO,battle_130000,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1302,1,バトルエンド,battle_130000,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1303,1,ゲームオーバー,battle_130000,ef_004,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1400,1,リンクした時のサムネイルの背景エフェクト,battle_140000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1401,1,カットイン,battle_140000,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1402,1,サムネイルの上に表示,battle_140000,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1403,1,リンクの線,battle_140000,ef_004,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1404,1,サムネイル移動の矢印,battle_140000,ef_005,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1405,1,敵のサムネイルが光る,battle_140000,ef_006,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1406,1,敵のサムネイルが光ってフッターにセットされる,battle_140000,ef_007,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1407,1,次キャラの順番の矢印,battle_140000,ef_008,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1408,1,ステータスUP サムネイル,battle_140000,ef_009,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1409,1,ステータスDown  サムネイル,battle_140000,ef_010,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1410,1,ステータス回復 サムネイル,battle_140000,ef_011,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1411,1,リンクスキル発動,battle_140000,ef_012,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1412,1,リンクスキルサムネイル,battle_140000,ef_013,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1413,1,必殺技 発動,battle_140000,ef_014,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1414,1,ドッカン 発動,battle_140000,ef_015,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1500,1,必殺技共通,battle_150000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1501,1,必殺技共通,battle_150000,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1502,1,必殺技共通,battle_150000,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1503,1,必殺技共通,battle_150000,ef_004,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1504,1,必殺技共通,battle_150000,ef_005,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1505,1,必殺技共通,battle_150000,ef_006,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1506,1,必殺技共通,battle_150000,ef_007,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1507,1,必殺技共通,battle_150000,ef_008,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1508,1,必殺技共通,battle_150000,ef_009,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1509,1,必殺技共通,battle_150000,ef_010,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1510,1,必殺技共通,battle_150000,ef_011,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1511,1,必殺技カード揺れエフェクトA,battle_153000,ef_008a,255,255,255,255,70,2024-05-20 11:44:40,2024-05-20 11:44:40
1512,1,必殺技カード揺れエフェクトB,battle_153000,ef_008b,255,255,255,255,70,2024-05-20 11:44:40,2024-05-20 11:44:40
1513,1,必殺技カード揺れエフェクトC,battle_153000,ef_008c,255,255,255,255,70,2024-05-20 11:44:40,2024-05-20 11:44:40
1550,1,必殺技用（地球破壊演出黄色,battle_150001,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1551,1,必殺技用（地球破壊演出青,battle_150001,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1552,1,必殺技用(地球からマグマ噴射,battle_150002,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1553,1,必殺技用(地球爆発,battle_150003,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1554,1,「全体攻撃」文字,battle_151000,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1555,1,「全体攻撃」文字,battle_151000,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1556,1,宇宙からの俯瞰視点で地球から光が放出,battle_150004,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1557,1,宇宙からの俯瞰視点で地球からエネルギー波が放出,battle_150004,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1558,1,宇宙からの引きの俯瞰視点で地球を光弾が貫く,battle_150004,ef_003,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1559,1,無数の光弾が地球の周囲を飛び交う,battle_150004,ef_004,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1560,1,宇宙からの俯瞰視点で地球から光が放出（青）,battle_150004,ef_005,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1561,1,宇宙からの俯瞰視点で黄色い光弾が昇る,battle_150004,ef_006,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1562,1,宇宙からの俯瞰視点で紫の太い光弾が昇る,battle_150004,ef_007,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1563,1,必殺技用（エクスプロージョン）,battle_150005,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1564,1,必殺技用（エクスプロージョン）,battle_150005,ef_002,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1565,1,必殺技用（大猿火の海）,battle_150006,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1566,1,宇宙からの俯瞰視点で地球から光が放出（紫）,battle_150004,ef_008,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
1567,1,必殺技用（エクスプロージョン）_リベンジデスボール,battle_150015,ef_001,255,255,255,255,70,2024-05-20 11:44:39,2024-05-20 11:44:39
