id,causality_type,cau_val1,cau_val2,cau_val3,created_at,updated_at
148,34,0,25,3,2024-05-20 01:35:56,2024-05-20 01:35:56
149,34,0,25,4,2024-05-20 01:35:56,2024-05-20 01:35:56
150,34,0,25,5,2024-05-20 01:35:56,2024-05-20 01:35:56
151,34,0,25,6,2024-05-20 01:35:56,2024-05-20 01:35:56
152,34,0,25,7,2024-05-20 01:35:56,2024-05-20 01:35:56
153,34,1,5,1,2024-05-20 01:35:56,2024-05-20 01:35:56
154,34,1,21,1,2024-05-20 01:35:56,2024-05-20 01:35:56
155,34,0,31,2,2024-05-20 01:35:56,2024-05-20 01:35:56
156,4,370,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
157,34,0,27,1,2024-05-20 01:35:56,2024-05-20 01:35:56
158,34,0,27,2,2024-05-20 01:35:56,2024-05-20 01:35:56
159,34,0,27,3,2024-05-20 01:35:56,2024-05-20 01:35:56
160,34,0,27,4,2024-05-20 01:35:56,2024-05-20 01:35:56
161,34,0,27,5,2024-05-20 01:35:56,2024-05-20 01:35:56
162,34,0,27,6,2024-05-20 01:35:56,2024-05-20 01:35:56
163,34,0,27,7,2024-05-20 01:35:56,2024-05-20 01:35:56
164,34,0,18,1,2024-05-20 01:35:56,2024-05-20 01:35:56
165,34,0,18,2,2024-05-20 01:35:56,2024-05-20 01:35:56
166,34,0,18,3,2024-05-20 01:35:56,2024-05-20 01:35:56
167,34,0,18,4,2024-05-20 01:35:56,2024-05-20 01:35:56
168,34,0,18,5,2024-05-20 01:35:56,2024-05-20 01:35:56
169,34,0,18,6,2024-05-20 01:35:56,2024-05-20 01:35:56
170,34,0,18,7,2024-05-20 01:35:56,2024-05-20 01:35:56
171,34,1,26,1,2024-05-20 01:35:56,2024-05-20 01:35:56
173,34,0,17,1,2024-05-20 01:35:56,2024-05-20 01:35:56
174,34,0,17,2,2024-05-20 01:35:56,2024-05-20 01:35:56
175,34,0,17,3,2024-05-20 01:35:56,2024-05-20 01:35:56
176,34,0,17,4,2024-05-20 01:35:56,2024-05-20 01:35:56
177,34,0,17,5,2024-05-20 01:35:56,2024-05-20 01:35:56
178,34,0,17,6,2024-05-20 01:35:56,2024-05-20 01:35:56
179,34,0,17,7,2024-05-20 01:35:56,2024-05-20 01:35:56
180,34,0,28,1,2024-05-20 01:35:56,2024-05-20 01:35:56
181,34,0,28,2,2024-05-20 01:35:56,2024-05-20 01:35:56
182,34,0,28,3,2024-05-20 01:35:56,2024-05-20 01:35:56
183,34,0,28,4,2024-05-20 01:35:56,2024-05-20 01:35:56
184,34,0,28,5,2024-05-20 01:35:56,2024-05-20 01:35:56
185,34,0,28,6,2024-05-20 01:35:56,2024-05-20 01:35:56
186,34,0,28,7,2024-05-20 01:35:56,2024-05-20 01:35:56
187,34,1,6,1,2024-05-20 01:35:56,2024-05-20 01:35:56
196,35,126976,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
197,35,4063232,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
200,5,4,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
202,34,0,30,1,2024-05-20 01:35:56,2024-05-20 01:35:56
203,34,0,31,1,2024-05-20 01:35:56,2024-05-20 01:35:56
204,3,450,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
205,39,64,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
206,38,32,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
207,2,90,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
208,1,80,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
209,34,0,29,1,2024-05-20 01:35:56,2024-05-20 01:35:56
210,34,0,29,2,2024-05-20 01:35:56,2024-05-20 01:35:56
211,34,0,29,3,2024-05-20 01:35:56,2024-05-20 01:35:56
212,34,1,36,1,2024-05-20 01:35:56,2024-05-20 01:35:56
214,34,0,34,1,2024-05-20 01:35:56,2024-05-20 01:35:56
215,34,0,34,2,2024-05-20 01:35:56,2024-05-20 01:35:56
216,34,0,34,3,2024-05-20 01:35:56,2024-05-20 01:35:56
217,34,0,34,4,2024-05-20 01:35:56,2024-05-20 01:35:56
218,34,0,34,5,2024-05-20 01:35:56,2024-05-20 01:35:56
219,34,0,34,6,2024-05-20 01:35:56,2024-05-20 01:35:56
220,34,0,34,7,2024-05-20 01:35:56,2024-05-20 01:35:56
221,42,63,4,0,2024-05-20 01:35:56,2024-05-20 01:35:56
222,42,63,6,0,2024-05-20 01:35:56,2024-05-20 01:35:56
223,42,63,8,0,2024-05-20 01:35:56,2024-05-20 01:35:56
224,41,2,57,1,2024-05-20 01:35:56,2024-05-20 01:35:56
225,41,2,79,1,2024-05-20 01:35:56,2024-05-20 01:35:56
226,41,2,494,1,2024-05-20 01:35:56,2024-05-20 01:35:56
228,41,2,112,1,2024-05-20 01:35:56,2024-05-20 01:35:56
229,41,2,411,1,2024-05-20 01:35:56,2024-05-20 01:35:56
230,41,2,78,1,2024-05-20 01:35:56,2024-05-20 01:35:56
231,41,2,495,1,2024-05-20 01:35:56,2024-05-20 01:35:56
232,34,0,32,1,2024-05-20 01:35:56,2024-05-20 01:35:56
233,34,0,32,2,2024-05-20 01:35:56,2024-05-20 01:35:56
234,34,0,32,3,2024-05-20 01:35:56,2024-05-20 01:35:56
235,34,0,32,4,2024-05-20 01:35:56,2024-05-20 01:35:56
236,34,0,32,5,2024-05-20 01:35:56,2024-05-20 01:35:56
237,34,0,32,6,2024-05-20 01:35:56,2024-05-20 01:35:56
238,34,0,32,7,2024-05-20 01:35:56,2024-05-20 01:35:56
239,2,58,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
240,41,0,22,1,2024-05-20 01:35:56,2024-05-20 01:35:56
241,41,0,10,1,2024-05-20 01:35:56,2024-05-20 01:35:56
242,41,0,102,1,2024-05-20 01:35:56,2024-05-20 01:35:56
243,41,0,414,1,2024-05-20 01:35:56,2024-05-20 01:35:56
245,34,1,24,1,2024-05-20 01:35:56,2024-05-20 01:35:56
246,34,0,33,1,2024-05-20 01:35:56,2024-05-20 01:35:56
247,34,0,33,2,2024-05-20 01:35:56,2024-05-20 01:35:56
248,34,0,33,3,2024-05-20 01:35:56,2024-05-20 01:35:56
249,34,0,33,4,2024-05-20 01:35:56,2024-05-20 01:35:56
250,34,0,33,5,2024-05-20 01:35:56,2024-05-20 01:35:56
251,41,0,499,1,2024-05-20 01:35:56,2024-05-20 01:35:56
252,1,70,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
254,33,0,25,0,2024-05-20 01:35:56,2024-05-20 01:35:56
255,33,25,50,0,2024-05-20 01:35:56,2024-05-20 01:35:56
256,33,50,75,0,2024-05-20 01:35:56,2024-05-20 01:35:56
257,33,75,100,0,2024-05-20 01:35:56,2024-05-20 01:35:56
258,34,1,9,1,2024-05-20 01:35:56,2024-05-20 01:35:56
259,3,160,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
260,2,49,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
261,34,0,21,1,2024-05-20 01:35:56,2024-05-20 01:35:56
262,34,0,21,2,2024-05-20 01:35:56,2024-05-20 01:35:56
263,34,0,21,3,2024-05-20 01:35:56,2024-05-20 01:35:56
264,34,0,21,4,2024-05-20 01:35:56,2024-05-20 01:35:56
265,34,0,21,5,2024-05-20 01:35:56,2024-05-20 01:35:56
266,34,0,21,6,2024-05-20 01:35:56,2024-05-20 01:35:56
267,34,0,21,7,2024-05-20 01:35:56,2024-05-20 01:35:56
268,34,1,38,1,2024-05-20 01:35:56,2024-05-20 01:35:56
269,41,0,84,1,2024-05-20 01:35:56,2024-05-20 01:35:56
270,41,0,246,1,2024-05-20 01:35:56,2024-05-20 01:35:56
271,41,0,457,1,2024-05-20 01:35:56,2024-05-20 01:35:56
272,41,0,496,1,2024-05-20 01:35:56,2024-05-20 01:35:56
273,38,48,1,0,2024-05-20 01:35:56,2024-05-20 01:35:56
274,41,2,1,1,2024-05-20 01:35:56,2024-05-20 01:35:56
275,34,0,38,1,2024-05-20 01:35:56,2024-05-20 01:35:56
276,34,0,38,2,2024-05-20 01:35:56,2024-05-20 01:35:56
277,34,0,38,3,2024-05-20 01:35:56,2024-05-20 01:35:56
278,34,0,38,4,2024-05-20 01:35:56,2024-05-20 01:35:56
279,34,0,38,5,2024-05-20 01:35:56,2024-05-20 01:35:56
280,34,0,38,6,2024-05-20 01:35:56,2024-05-20 01:35:56
281,34,0,38,7,2024-05-20 01:35:56,2024-05-20 01:35:56
282,41,2,22,1,2024-05-20 01:35:56,2024-05-20 01:35:56
283,41,2,20,1,2024-05-20 01:35:56,2024-05-20 01:35:56
284,1,66,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
285,34,1,38,1,2024-05-20 01:35:56,2024-05-20 01:35:56
286,2,66,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
287,34,0,21,3,2024-05-20 01:35:56,2024-05-20 01:35:56
288,41,1,6,1,2024-05-20 01:35:56,2024-05-20 01:35:56
289,41,1,78,1,2024-05-20 01:35:56,2024-05-20 01:35:56
290,41,1,80,1,2024-05-20 01:35:56,2024-05-20 01:35:56
291,41,1,112,1,2024-05-20 01:35:56,2024-05-20 01:35:56
292,41,1,341,1,2024-05-20 01:35:56,2024-05-20 01:35:56
293,41,1,402,1,2024-05-20 01:35:56,2024-05-20 01:35:56
294,41,1,411,1,2024-05-20 01:35:56,2024-05-20 01:35:56
295,41,1,495,1,2024-05-20 01:35:56,2024-05-20 01:35:56
296,55,2,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
297,3,300,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
298,41,2,502,1,2024-05-20 01:35:56,2024-05-20 01:35:56
299,41,2,483,1,2024-05-20 01:35:56,2024-05-20 01:35:56
300,41,2,501,1,2024-05-20 01:35:56,2024-05-20 01:35:56
301,42,63,3,0,2024-05-20 01:35:56,2024-05-20 01:35:56
302,42,63,5,0,2024-05-20 01:35:56,2024-05-20 01:35:56
303,42,63,3,0,2024-05-20 01:35:56,2024-05-20 01:35:56
304,42,63,5,0,2024-05-20 01:35:56,2024-05-20 01:35:56
305,41,2,504,1,2024-05-20 01:35:56,2024-05-20 01:35:56
306,41,0,504,1,2024-05-20 01:35:56,2024-05-20 01:35:56
307,2,50,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
308,2,58,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
309,1,58,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
311,41,0,8,1,2024-05-20 01:35:56,2024-05-20 01:35:56
312,41,0,56,1,2024-05-20 01:35:56,2024-05-20 01:35:56
313,41,0,113,1,2024-05-20 01:35:56,2024-05-20 01:35:56
314,41,0,129,1,2024-05-20 01:35:56,2024-05-20 01:35:56
315,41,0,227,1,2024-05-20 01:35:56,2024-05-20 01:35:56
316,41,0,229,1,2024-05-20 01:35:56,2024-05-20 01:35:56
317,41,0,230,1,2024-05-20 01:35:56,2024-05-20 01:35:56
318,41,0,244,1,2024-05-20 01:35:56,2024-05-20 01:35:56
319,41,0,311,1,2024-05-20 01:35:56,2024-05-20 01:35:56
320,41,0,366,1,2024-05-20 01:35:56,2024-05-20 01:35:56
321,41,0,444,1,2024-05-20 01:35:56,2024-05-20 01:35:56
322,41,0,474,1,2024-05-20 01:35:56,2024-05-20 01:35:56
323,41,0,475,1,2024-05-20 01:35:56,2024-05-20 01:35:56
324,41,0,498,1,2024-05-20 01:35:56,2024-05-20 01:35:56
325,34,2,40,1,2024-05-20 01:35:56,2024-05-20 01:35:56
326,34,2,40,2,2024-05-20 01:35:56,2024-05-20 01:35:56
327,34,2,40,3,2024-05-20 01:35:56,2024-05-20 01:35:56
328,34,1,21,1,2024-05-20 01:35:56,2024-05-20 01:35:56
329,41,0,231,1,2024-05-20 01:35:56,2024-05-20 01:35:56
330,41,0,232,1,2024-05-20 01:35:56,2024-05-20 01:35:56
331,41,0,507,1,2024-05-20 01:35:56,2024-05-20 01:35:56
332,34,1,21,1,2024-05-20 01:35:56,2024-05-20 01:35:56
333,41,1,6,1,2024-05-20 01:35:56,2024-05-20 01:35:56
334,41,1,78,1,2024-05-20 01:35:56,2024-05-20 01:35:56
335,41,1,80,1,2024-05-20 01:35:56,2024-05-20 01:35:56
336,41,1,112,1,2024-05-20 01:35:56,2024-05-20 01:35:56
337,41,1,341,1,2024-05-20 01:35:56,2024-05-20 01:35:56
338,41,1,402,1,2024-05-20 01:35:56,2024-05-20 01:35:56
339,41,1,411,1,2024-05-20 01:35:56,2024-05-20 01:35:56
340,41,1,495,1,2024-05-20 01:35:56,2024-05-20 01:35:56
341,15,2,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
342,34,1,21,1,2024-05-20 01:35:56,2024-05-20 01:35:56
343,41,2,83,1,2024-05-20 01:35:56,2024-05-20 01:35:56
344,34,1,5,1,2024-05-20 01:35:56,2024-05-20 01:35:56
345,41,2,82,1,2024-05-20 01:35:56,2024-05-20 01:35:56
346,16,3,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
347,34,1,21,1,2024-05-20 01:35:56,2024-05-20 01:35:56
348,41,0,1,1,2024-05-20 01:35:56,2024-05-20 01:35:56
349,41,0,2,1,2024-05-20 01:35:56,2024-05-20 01:35:56
350,41,2,3,1,2024-05-20 01:35:56,2024-05-20 01:35:56
351,41,2,4,1,2024-05-20 01:35:56,2024-05-20 01:35:56
352,41,2,5,1,2024-05-20 01:35:56,2024-05-20 01:35:56
353,41,2,6,1,2024-05-20 01:35:56,2024-05-20 01:35:56
354,41,0,7,1,2024-05-20 01:35:56,2024-05-20 01:35:56
355,41,1,8,1,2024-05-20 01:35:56,2024-05-20 01:35:56
356,41,2,9,1,2024-05-20 01:35:56,2024-05-20 01:35:56
357,41,2,10,1,2024-05-20 01:35:56,2024-05-20 01:35:56
358,41,0,11,1,2024-05-20 01:35:56,2024-05-20 01:35:56
359,41,0,12,1,2024-05-20 01:35:56,2024-05-20 01:35:56
360,15,2,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
361,3,300,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
362,5,8,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
363,41,0,2,1,2024-05-20 01:35:56,2024-05-20 01:35:56
364,41,1,2,1,2024-05-20 01:35:56,2024-05-20 01:35:56
365,43,0,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
366,2,77,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
367,41,2,13,1,2024-05-20 01:35:56,2024-05-20 01:35:56
368,34,0,40,1,2024-05-20 01:35:56,2024-05-20 01:35:56
369,34,0,40,2,2024-05-20 01:35:56,2024-05-20 01:35:56
370,34,0,40,3,2024-05-20 01:35:56,2024-05-20 01:35:56
371,34,0,40,4,2024-05-20 01:35:56,2024-05-20 01:35:56
372,34,0,40,5,2024-05-20 01:35:56,2024-05-20 01:35:56
373,34,0,40,6,2024-05-20 01:35:56,2024-05-20 01:35:56
374,34,0,40,7,2024-05-20 01:35:56,2024-05-20 01:35:56
375,34,1,5,1,2024-05-20 01:35:56,2024-05-20 01:35:56
376,34,1,17,1,2024-05-20 01:35:56,2024-05-20 01:35:56
377,34,0,41,1,2024-05-20 01:35:56,2024-05-20 01:35:56
378,34,0,41,2,2024-05-20 01:35:56,2024-05-20 01:35:56
379,34,0,41,3,2024-05-20 01:35:56,2024-05-20 01:35:56
380,34,0,41,4,2024-05-20 01:35:56,2024-05-20 01:35:56
381,34,0,41,5,2024-05-20 01:35:56,2024-05-20 01:35:56
382,34,0,41,6,2024-05-20 01:35:56,2024-05-20 01:35:56
383,34,0,41,7,2024-05-20 01:35:56,2024-05-20 01:35:56
384,41,0,14,1,2024-05-20 01:35:56,2024-05-20 01:35:56
385,5,2,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
386,34,1,5,1,2024-05-20 01:35:56,2024-05-20 01:35:56
387,34,1,17,1,2024-05-20 01:35:56,2024-05-20 01:35:56
388,5,5,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
389,34,0,17,1,2024-05-20 01:35:56,2024-05-20 01:35:56
390,34,0,17,2,2024-05-20 01:35:56,2024-05-20 01:35:56
391,34,0,17,3,2024-05-20 01:35:56,2024-05-20 01:35:56
392,34,0,17,4,2024-05-20 01:35:56,2024-05-20 01:35:56
393,34,0,17,5,2024-05-20 01:35:56,2024-05-20 01:35:56
394,34,0,17,6,2024-05-20 01:35:56,2024-05-20 01:35:56
395,34,0,17,7,2024-05-20 01:35:56,2024-05-20 01:35:56
396,34,0,5,1,2024-05-20 01:35:56,2024-05-20 01:35:56
397,34,0,5,2,2024-05-20 01:35:56,2024-05-20 01:35:56
398,34,0,5,3,2024-05-20 01:35:56,2024-05-20 01:35:56
399,34,0,5,4,2024-05-20 01:35:56,2024-05-20 01:35:56
400,34,0,5,5,2024-05-20 01:35:56,2024-05-20 01:35:56
401,2,59,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
402,34,0,22,4,2024-05-20 01:35:56,2024-05-20 01:35:56
403,2,59,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
404,3,300,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
405,3,400,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
406,2,80,0,0,2024-05-20 01:35:56,2024-05-20 01:35:56
407,34,0,42,1,2024-05-20 01:35:56,2024-05-20 01:35:56
408,34,0,42,2,2024-05-20 01:35:56,2024-05-20 01:35:56
409,34,0,42,3,2024-05-20 01:35:56,2024-05-20 01:35:56
