id,script_name,cut_in_card_id,special_name_no,special_motion,lite_flicker_rate,energy_color,special_category_id,created_at,updated_at
73,sp0017,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
74,sp1005,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
75,sp1006,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
76,sp1007,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
77,sp0047,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
78,sp0044,0,0,0,70,,,2024-05-20 01:35:59,2024-05-20 01:35:59
79,sp0019,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
80,sp0048,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
81,sp0020,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
82,sp1003,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
83,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
84,sp0015,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
85,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
86,sp0002,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
87,sp0003,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
88,sp1009,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
89,sp0035,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
90,sp0024,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
91,sp0036,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
92,sp0022,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
93,sp1001,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
94,sp0004,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
95,sp0029,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
96,sp0013,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
97,sp0026,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
98,sp0031,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
99,sp0033,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
100,sp0034,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
101,sp0038,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
102,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
103,sp0022,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
104,sp1002,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
105,sp0041,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
106,sp0009,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
107,sp0042,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
108,sp0030,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
109,sp0016,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
110,sp0043,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
111,sp0040,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
112,sp1004,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
113,sp0025,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
114,sp0037,0,0,0,70,,,2024-05-20 01:35:59,2024-05-20 01:35:59
115,sp0003,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
116,sp0035,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
117,sp0024,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
118,sp0036,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
119,sp0022,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
120,sp1001,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
121,sp0004,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
122,sp0029,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
123,sp0026,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
124,sp0031,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
125,sp0033,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
126,sp0034,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
127,sp0038,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
128,sp1002,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
129,sp0041,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
130,sp0009,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
131,sp0042,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
132,sp0030,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
133,sp0016,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
134,sp1010,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
135,sp0043,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
136,sp0040,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
137,sp1004,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
138,sp0022,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
139,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
140,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
141,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
142,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
143,sp0044,0,0,0,70,,,2024-05-20 01:35:59,2024-05-20 01:35:59
144,sp0044,0,0,0,70,,,2024-05-20 01:35:59,2024-05-20 01:35:59
145,sp0044,0,0,0,70,,,2024-05-20 01:35:59,2024-05-20 01:35:59
146,sp0044,0,0,0,70,,,2024-05-20 01:35:59,2024-05-20 01:35:59
147,sp0019,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
148,sp0019,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
149,sp0019,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
150,sp0019,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
151,sp0048,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
152,sp0048,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
153,sp0048,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
154,sp0048,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
155,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
156,sp0015,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
157,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
158,sp0002,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
159,sp0023,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
160,sp0023,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
161,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
162,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
163,sp0003,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
164,sp1009,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
165,sp0035,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
166,sp0024,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
167,sp0036,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
168,sp0022,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
169,sp1001,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
170,sp0025,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
171,sp0037,0,0,0,70,,,2024-05-20 01:35:59,2024-05-20 01:35:59
172,sp0004,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
173,sp0029,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
174,sp0026,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
175,sp0031,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
176,sp0033,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
177,sp0034,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
178,sp0038,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
179,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
180,sp0022,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
181,sp0003,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
182,sp1009,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
183,sp0035,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
184,sp0024,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
185,sp0036,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
186,sp0022,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
187,sp1001,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
188,sp0025,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
189,sp0037,0,0,0,70,,,2024-05-20 01:35:59,2024-05-20 01:35:59
190,sp0004,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
191,sp0029,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
192,sp0026,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
193,sp0031,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
194,sp0033,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
195,sp0034,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
196,sp0038,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
197,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
198,sp0022,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
199,sp0005,0,0,0,70,,,2024-05-20 01:35:59,2024-05-20 01:35:59
200,sp0007,0,0,0,70,,,2024-05-20 01:35:59,2024-05-20 01:35:59
201,sp0010,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
202,sp0032,0,0,0,70,,,2024-05-20 01:35:59,2024-05-20 01:35:59
203,sp1011,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
204,sp1002,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
205,sp0041,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
206,sp0009,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
207,sp0042,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
208,sp0030,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
209,sp0016,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
210,sp1010,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
211,sp0043,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
212,sp1003,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
213,sp1004,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
214,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
215,sp0018,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
216,sp1012,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
217,sp0046,0,0,0,70,,,2024-05-20 01:35:59,2024-05-20 01:35:59
218,sp1003,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
219,sp1004,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
220,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
221,sp0018,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
222,sp1012,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
223,sp0046,0,0,0,70,,,2024-05-20 01:35:59,2024-05-20 01:35:59
224,sp0039,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
225,sp1083,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
226,sp0040,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
227,sp0017,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
228,sp1005,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
229,sp1006,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
230,sp1007,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
231,sp0047,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
232,sp0044,0,0,0,70,,,2024-05-20 01:35:59,2024-05-20 01:35:59
233,sp0019,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
234,sp0048,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
235,sp0020,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
236,sp1003,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
237,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
238,sp0015,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
239,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
240,sp0002,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
241,sp0003,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
242,sp1009,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
243,sp0035,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
244,sp0024,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
245,sp0036,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
246,sp0022,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
247,sp1001,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
248,sp0004,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
249,sp0029,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
250,sp0013,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
251,sp0026,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
252,sp0031,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
253,sp0033,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
254,sp0034,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
255,sp0038,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
256,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
257,sp0022,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
258,sp1002,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
259,sp0041,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
260,sp0009,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
261,sp0042,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
262,sp0030,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
263,sp0016,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
264,sp0043,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
265,sp0040,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
266,sp1004,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
267,sp0025,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
268,sp0037,0,0,0,70,,,2024-05-20 01:35:59,2024-05-20 01:35:59
269,sp0003,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
270,sp0035,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
271,sp0024,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
272,sp0036,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
273,sp0022,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
274,sp1001,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
275,sp0004,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
276,sp0029,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
277,sp0026,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
278,sp0031,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
279,sp0033,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
280,sp0034,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
281,sp0038,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
282,sp1002,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
283,sp0041,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
284,sp0009,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
285,sp0042,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
286,sp0030,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
287,sp0016,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
288,sp1010,0,0,0,70,,3.0,2024-05-20 01:35:59,2024-05-20 01:35:59
289,sp0043,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
290,sp0040,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
291,sp1004,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
292,sp0022,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
293,sp1001,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
294,sp1001,0,0,0,70,,2.0,2024-05-20 01:35:59,2024-05-20 01:35:59
295,sp0036,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
296,sp0036,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
297,sp0022,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
298,sp0022,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
299,sp9999,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
300,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
301,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
302,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
303,sp0001,0,0,0,70,,1.0,2024-05-20 01:35:59,2024-05-20 01:35:59
