id,potential_skill_id,lv,value,created_at,updated_at
615,6,15,75,2023-07-06 02:05:28,2023-07-06 02:05:28
616,6,16,80,2023-07-06 02:05:28,2023-07-06 02:05:28
617,6,17,85,2023-07-06 02:05:28,2023-07-06 02:05:28
618,6,18,90,2023-07-06 02:05:28,2023-07-06 02:05:28
619,6,19,95,2023-07-06 02:05:28,2023-07-06 02:05:28
620,6,20,100,2023-07-06 02:05:28,2023-07-06 02:05:28
621,1,21,42,2023-07-06 02:05:28,2023-07-06 02:05:28
622,1,22,44,2023-07-06 02:05:28,2023-07-06 02:05:28
623,1,23,46,2023-07-06 02:05:28,2023-07-06 02:05:28
624,1,24,48,2023-07-06 02:05:28,2023-07-06 02:05:28
625,1,25,50,2023-07-06 02:05:28,2023-07-06 02:05:28
626,2,21,42,2023-07-06 02:05:28,2023-07-06 02:05:28
627,2,22,44,2023-07-06 02:05:28,2023-07-06 02:05:28
628,2,23,46,2023-07-06 02:05:28,2023-07-06 02:05:28
629,2,24,48,2023-07-06 02:05:28,2023-07-06 02:05:28
630,2,25,50,2023-07-06 02:05:28,2023-07-06 02:05:28
631,3,21,21,2023-07-06 02:05:28,2023-07-06 02:05:28
632,3,22,22,2023-07-06 02:05:28,2023-07-06 02:05:28
633,3,23,23,2023-07-06 02:05:28,2023-07-06 02:05:28
634,3,24,24,2023-07-06 02:05:28,2023-07-06 02:05:28
635,3,25,25,2023-07-06 02:05:28,2023-07-06 02:05:28
636,4,21,105,2023-07-06 02:05:28,2023-07-06 02:05:28
637,4,22,110,2023-07-06 02:05:28,2023-07-06 02:05:28
638,4,23,115,2023-07-06 02:05:28,2023-07-06 02:05:28
639,4,24,120,2023-07-06 02:05:28,2023-07-06 02:05:28
640,4,25,125,2023-07-06 02:05:28,2023-07-06 02:05:28
641,5,21,21,2023-07-06 02:05:28,2023-07-06 02:05:28
642,5,22,22,2023-07-06 02:05:28,2023-07-06 02:05:28
643,5,23,23,2023-07-06 02:05:28,2023-07-06 02:05:28
644,5,24,24,2023-07-06 02:05:28,2023-07-06 02:05:28
645,5,25,25,2023-07-06 02:05:28,2023-07-06 02:05:28
646,6,21,105,2023-07-06 02:05:28,2023-07-06 02:05:28
647,6,22,110,2023-07-06 02:05:28,2023-07-06 02:05:28
648,6,23,115,2023-07-06 02:05:28,2023-07-06 02:05:28
649,6,24,120,2023-07-06 02:05:28,2023-07-06 02:05:28
650,6,25,125,2023-07-06 02:05:28,2023-07-06 02:05:28
651,7,21,105,2023-07-06 02:05:28,2023-07-06 02:05:28
652,7,22,110,2023-07-06 02:05:28,2023-07-06 02:05:28
653,7,23,115,2023-07-06 02:05:28,2023-07-06 02:05:28
654,7,24,120,2023-07-06 02:05:28,2023-07-06 02:05:28
655,7,25,125,2023-07-06 02:05:28,2023-07-06 02:05:28
701,7,1,5,2023-07-06 02:05:28,2023-07-06 02:05:28
702,7,2,10,2023-07-06 02:05:28,2023-07-06 02:05:28
703,7,3,15,2023-07-06 02:05:28,2023-07-06 02:05:28
704,7,4,20,2023-07-06 02:05:28,2023-07-06 02:05:28
705,7,5,25,2023-07-06 02:05:28,2023-07-06 02:05:28
706,7,6,30,2023-07-06 02:05:28,2023-07-06 02:05:28
707,7,7,35,2023-07-06 02:05:28,2023-07-06 02:05:28
708,7,8,40,2023-07-06 02:05:28,2023-07-06 02:05:28
709,7,9,45,2023-07-06 02:05:28,2023-07-06 02:05:28
710,7,10,50,2023-07-06 02:05:28,2023-07-06 02:05:28
711,7,11,55,2023-07-06 02:05:28,2023-07-06 02:05:28
712,7,12,60,2023-07-06 02:05:28,2023-07-06 02:05:28
713,7,13,65,2023-07-06 02:05:28,2023-07-06 02:05:28
714,7,14,70,2023-07-06 02:05:28,2023-07-06 02:05:28
715,7,15,75,2023-07-06 02:05:28,2023-07-06 02:05:28
716,7,16,80,2023-07-06 02:05:28,2023-07-06 02:05:28
717,7,17,85,2023-07-06 02:05:28,2023-07-06 02:05:28
718,7,18,90,2023-07-06 02:05:28,2023-07-06 02:05:28
719,7,19,95,2023-07-06 02:05:28,2023-07-06 02:05:28
720,7,20,100,2023-07-06 02:05:28,2023-07-06 02:05:28
1000,1,26,52,2023-07-06 02:05:28,2023-07-06 02:05:28
1001,1,27,54,2023-07-06 02:05:28,2023-07-06 02:05:28
1002,1,28,56,2023-07-06 02:05:28,2023-07-06 02:05:28
1003,1,29,58,2023-07-06 02:05:28,2023-07-06 02:05:28
1004,1,30,60,2023-07-06 02:05:28,2023-07-06 02:05:28
1005,1,31,62,2023-07-06 02:05:28,2023-07-06 02:05:28
1006,1,32,64,2023-07-06 02:05:28,2023-07-06 02:05:28
1007,1,33,66,2023-07-06 02:05:28,2023-07-06 02:05:28
1008,1,34,68,2023-07-06 02:05:28,2023-07-06 02:05:28
1009,1,35,70,2023-07-06 02:05:28,2023-07-06 02:05:28
1010,1,36,72,2023-07-06 02:05:28,2023-07-06 02:05:28
1011,1,37,74,2023-07-06 02:05:28,2023-07-06 02:05:28
1012,1,38,76,2023-07-06 02:05:28,2023-07-06 02:05:28
1013,1,39,78,2023-07-06 02:05:28,2023-07-06 02:05:28
1014,1,40,80,2023-07-06 02:05:28,2023-07-06 02:05:28
1015,1,41,82,2023-07-06 02:05:28,2023-07-06 02:05:28
1016,1,42,84,2023-07-06 02:05:28,2023-07-06 02:05:28
1017,1,43,86,2023-07-06 02:05:28,2023-07-06 02:05:28
1018,1,44,88,2023-07-06 02:05:28,2023-07-06 02:05:28
1019,1,45,90,2023-07-06 02:05:28,2023-07-06 02:05:28
1020,1,46,92,2023-07-06 02:05:28,2023-07-06 02:05:28
1021,1,47,94,2023-07-06 02:05:28,2023-07-06 02:05:28
1022,1,48,96,2023-07-06 02:05:28,2023-07-06 02:05:28
1023,1,49,98,2023-07-06 02:05:28,2023-07-06 02:05:28
1024,1,50,100,2023-07-06 02:05:28,2023-07-06 02:05:28
1025,2,26,52,2023-07-06 02:05:28,2023-07-06 02:05:28
1026,2,27,54,2023-07-06 02:05:28,2023-07-06 02:05:28
1027,2,28,56,2023-07-06 02:05:28,2023-07-06 02:05:28
1028,2,29,58,2023-07-06 02:05:28,2023-07-06 02:05:28
1029,2,30,60,2023-07-06 02:05:28,2023-07-06 02:05:28
1030,2,31,62,2023-07-06 02:05:28,2023-07-06 02:05:28
1031,2,32,64,2023-07-06 02:05:28,2023-07-06 02:05:28
1032,2,33,66,2023-07-06 02:05:28,2023-07-06 02:05:28
1033,2,34,68,2023-07-06 02:05:28,2023-07-06 02:05:28
1034,2,35,70,2023-07-06 02:05:28,2023-07-06 02:05:28
1035,2,36,72,2023-07-06 02:05:28,2023-07-06 02:05:28
1036,2,37,74,2023-07-06 02:05:28,2023-07-06 02:05:28
1037,2,38,76,2023-07-06 02:05:28,2023-07-06 02:05:28
1038,2,39,78,2023-07-06 02:05:28,2023-07-06 02:05:28
1039,2,40,80,2023-07-06 02:05:28,2023-07-06 02:05:28
1040,2,41,82,2023-07-06 02:05:28,2023-07-06 02:05:28
1041,2,42,84,2023-07-06 02:05:28,2023-07-06 02:05:28
1042,2,43,86,2023-07-06 02:05:28,2023-07-06 02:05:28
1043,2,44,88,2023-07-06 02:05:28,2023-07-06 02:05:28
1044,2,45,90,2023-07-06 02:05:28,2023-07-06 02:05:28
1045,2,46,92,2023-07-06 02:05:28,2023-07-06 02:05:28
1046,2,47,94,2023-07-06 02:05:28,2023-07-06 02:05:28
1047,2,48,96,2023-07-06 02:05:28,2023-07-06 02:05:28
1048,2,49,98,2023-07-06 02:05:28,2023-07-06 02:05:28
1049,2,50,100,2023-07-06 02:05:28,2023-07-06 02:05:28
1050,3,26,26,2023-07-06 02:05:28,2023-07-06 02:05:28
1051,3,27,27,2023-07-06 02:05:28,2023-07-06 02:05:28
1052,3,28,28,2023-07-06 02:05:28,2023-07-06 02:05:28
1053,3,29,29,2023-07-06 02:05:28,2023-07-06 02:05:28
1054,3,30,30,2023-07-06 02:05:28,2023-07-06 02:05:28
1055,3,31,31,2023-07-06 02:05:28,2023-07-06 02:05:28
1056,3,32,32,2023-07-06 02:05:28,2023-07-06 02:05:28
1057,3,33,33,2023-07-06 02:05:28,2023-07-06 02:05:28
1058,3,34,34,2023-07-06 02:05:28,2023-07-06 02:05:28
1059,3,35,35,2023-07-06 02:05:28,2023-07-06 02:05:28
1060,3,36,36,2023-07-06 02:05:28,2023-07-06 02:05:28
1061,3,37,37,2023-07-06 02:05:28,2023-07-06 02:05:28
1062,3,38,38,2023-07-06 02:05:28,2023-07-06 02:05:28
1063,3,39,39,2023-07-06 02:05:28,2023-07-06 02:05:28
1064,3,40,40,2023-07-06 02:05:28,2023-07-06 02:05:28
1065,3,41,41,2023-07-06 02:05:28,2023-07-06 02:05:28
1066,3,42,42,2023-07-06 02:05:28,2023-07-06 02:05:28
1067,3,43,43,2023-07-06 02:05:28,2023-07-06 02:05:28
1068,3,44,44,2023-07-06 02:05:28,2023-07-06 02:05:28
1069,3,45,45,2023-07-06 02:05:28,2023-07-06 02:05:28
1070,3,46,46,2023-07-06 02:05:28,2023-07-06 02:05:28
1071,3,47,47,2023-07-06 02:05:28,2023-07-06 02:05:28
1072,3,48,48,2023-07-06 02:05:28,2023-07-06 02:05:28
1073,3,49,49,2023-07-06 02:05:28,2023-07-06 02:05:28
1074,3,50,50,2023-07-06 02:05:28,2023-07-06 02:05:28
1075,4,26,130,2023-07-06 02:05:28,2023-07-06 02:05:28
1076,4,27,135,2023-07-06 02:05:28,2023-07-06 02:05:28
1077,4,28,140,2023-07-06 02:05:28,2023-07-06 02:05:28
1078,4,29,145,2023-07-06 02:05:28,2023-07-06 02:05:28
1079,4,30,150,2023-07-06 02:05:28,2023-07-06 02:05:28
1080,4,31,155,2023-07-06 02:05:28,2023-07-06 02:05:28
1081,4,32,160,2023-07-06 02:05:28,2023-07-06 02:05:28
1082,4,33,165,2023-07-06 02:05:28,2023-07-06 02:05:28
1083,4,34,170,2023-07-06 02:05:28,2023-07-06 02:05:28
1084,4,35,175,2023-07-06 02:05:28,2023-07-06 02:05:28
1085,4,36,180,2023-07-06 02:05:28,2023-07-06 02:05:28
1086,4,37,185,2023-07-06 02:05:28,2023-07-06 02:05:28
1087,4,38,190,2023-07-06 02:05:28,2023-07-06 02:05:28
1088,4,39,195,2023-07-06 02:05:28,2023-07-06 02:05:28
1089,4,40,200,2023-07-06 02:05:28,2023-07-06 02:05:28
1090,4,41,205,2023-07-06 02:05:28,2023-07-06 02:05:28
1091,4,42,210,2023-07-06 02:05:28,2023-07-06 02:05:28
1092,4,43,215,2023-07-06 02:05:28,2023-07-06 02:05:28
1093,4,44,220,2023-07-06 02:05:28,2023-07-06 02:05:28
1094,4,45,225,2023-07-06 02:05:28,2023-07-06 02:05:28
1095,4,46,230,2023-07-06 02:05:28,2023-07-06 02:05:28
1096,4,47,235,2023-07-06 02:05:28,2023-07-06 02:05:28
1097,4,48,240,2023-07-06 02:05:28,2023-07-06 02:05:28
1098,4,49,245,2023-07-06 02:05:28,2023-07-06 02:05:28
1099,4,50,250,2023-07-06 02:05:28,2023-07-06 02:05:28
1100,5,26,26,2023-07-06 02:05:28,2023-07-06 02:05:28
1101,5,27,27,2023-07-06 02:05:28,2023-07-06 02:05:28
1102,5,28,28,2023-07-06 02:05:28,2023-07-06 02:05:28
1103,5,29,29,2023-07-06 02:05:28,2023-07-06 02:05:28
1104,5,30,30,2023-07-06 02:05:28,2023-07-06 02:05:28
1105,5,31,31,2023-07-06 02:05:28,2023-07-06 02:05:28
1106,5,32,32,2023-07-06 02:05:28,2023-07-06 02:05:28
1107,5,33,33,2023-07-06 02:05:28,2023-07-06 02:05:28
1108,5,34,34,2023-07-06 02:05:28,2023-07-06 02:05:28
1109,5,35,35,2023-07-06 02:05:28,2023-07-06 02:05:28
1110,5,36,36,2023-07-06 02:05:28,2023-07-06 02:05:28
1111,5,37,37,2023-07-06 02:05:28,2023-07-06 02:05:28
1112,5,38,38,2023-07-06 02:05:28,2023-07-06 02:05:28
1113,5,39,39,2023-07-06 02:05:28,2023-07-06 02:05:28
1114,5,40,40,2023-07-06 02:05:28,2023-07-06 02:05:28
1115,5,41,41,2023-07-06 02:05:28,2023-07-06 02:05:28
1116,5,42,42,2023-07-06 02:05:28,2023-07-06 02:05:28
1117,5,43,43,2023-07-06 02:05:28,2023-07-06 02:05:28
1118,5,44,44,2023-07-06 02:05:28,2023-07-06 02:05:28
1119,5,45,45,2023-07-06 02:05:28,2023-07-06 02:05:28
1120,5,46,46,2023-07-06 02:05:28,2023-07-06 02:05:28
1121,5,47,47,2023-07-06 02:05:28,2023-07-06 02:05:28
1122,5,48,48,2023-07-06 02:05:28,2023-07-06 02:05:28
1123,5,49,49,2023-07-06 02:05:28,2023-07-06 02:05:28
1124,5,50,50,2023-07-06 02:05:28,2023-07-06 02:05:28
1125,6,26,130,2023-07-06 02:05:28,2023-07-06 02:05:28
1126,6,27,135,2023-07-06 02:05:28,2023-07-06 02:05:28
1127,6,28,140,2023-07-06 02:05:28,2023-07-06 02:05:28
1128,6,29,145,2023-07-06 02:05:28,2023-07-06 02:05:28
1129,6,30,150,2023-07-06 02:05:28,2023-07-06 02:05:28
1130,6,31,155,2023-07-06 02:05:28,2023-07-06 02:05:28
1131,6,32,160,2023-07-06 02:05:28,2023-07-06 02:05:28
1132,6,33,165,2023-07-06 02:05:28,2023-07-06 02:05:28
1133,6,34,170,2023-07-06 02:05:28,2023-07-06 02:05:28
1134,6,35,175,2023-07-06 02:05:28,2023-07-06 02:05:28
1135,6,36,180,2023-07-06 02:05:28,2023-07-06 02:05:28
1136,6,37,185,2023-07-06 02:05:28,2023-07-06 02:05:28
1137,6,38,190,2023-07-06 02:05:28,2023-07-06 02:05:28
1138,6,39,195,2023-07-06 02:05:28,2023-07-06 02:05:28
1139,6,40,200,2023-07-06 02:05:28,2023-07-06 02:05:28
1140,6,41,205,2023-07-06 02:05:28,2023-07-06 02:05:28
1141,6,42,210,2023-07-06 02:05:28,2023-07-06 02:05:28
1142,6,43,215,2023-07-06 02:05:28,2023-07-06 02:05:28
1143,6,44,220,2023-07-06 02:05:28,2023-07-06 02:05:28
1144,6,45,225,2023-07-06 02:05:28,2023-07-06 02:05:28
1145,6,46,230,2023-07-06 02:05:28,2023-07-06 02:05:28
1146,6,47,235,2023-07-06 02:05:28,2023-07-06 02:05:28
1147,6,48,240,2023-07-06 02:05:28,2023-07-06 02:05:28
1148,6,49,245,2023-07-06 02:05:28,2023-07-06 02:05:28
1149,6,50,250,2023-07-06 02:05:28,2023-07-06 02:05:28
1150,7,26,130,2023-07-06 02:05:28,2023-07-06 02:05:28
1151,7,27,135,2023-07-06 02:05:28,2023-07-06 02:05:28
1152,7,28,140,2023-07-06 02:05:28,2023-07-06 02:05:28
1153,7,29,145,2023-07-06 02:05:28,2023-07-06 02:05:28
1154,7,30,150,2023-07-06 02:05:28,2023-07-06 02:05:28
1155,7,31,155,2023-07-06 02:05:28,2023-07-06 02:05:28
1156,7,32,160,2023-07-06 02:05:28,2023-07-06 02:05:28
1157,7,33,165,2023-07-06 02:05:28,2023-07-06 02:05:28
1158,7,34,170,2023-07-06 02:05:28,2023-07-06 02:05:28
1159,7,35,175,2023-07-06 02:05:28,2023-07-06 02:05:28
1160,7,36,180,2023-07-06 02:05:28,2023-07-06 02:05:28
1161,7,37,185,2023-07-06 02:05:28,2023-07-06 02:05:28
1162,7,38,190,2023-07-06 02:05:28,2023-07-06 02:05:28
1163,7,39,195,2023-07-06 02:05:28,2023-07-06 02:05:28
1164,7,40,200,2023-07-06 02:05:28,2023-07-06 02:05:28
1165,7,41,205,2023-07-06 02:05:28,2023-07-06 02:05:28
1166,7,42,210,2023-07-06 02:05:28,2023-07-06 02:05:28
1167,7,43,215,2023-07-06 02:05:28,2023-07-06 02:05:28
1168,7,44,220,2023-07-06 02:05:28,2023-07-06 02:05:28
1169,7,45,225,2023-07-06 02:05:28,2023-07-06 02:05:28
1170,7,46,230,2023-07-06 02:05:28,2023-07-06 02:05:28
1171,7,47,235,2023-07-06 02:05:28,2023-07-06 02:05:28
1172,7,48,240,2023-07-06 02:05:28,2023-07-06 02:05:28
1173,7,49,245,2023-07-06 02:05:28,2023-07-06 02:05:28
1174,7,50,250,2023-07-06 02:05:28,2023-07-06 02:05:28
