id,sd_arena_id,sd_enemy_table_id,respawn_minutes,position_x,position_y,created_at,updated_at
36,8,31,60,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
37,8,32,60,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
38,8,32,60,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
39,8,29,60,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
40,8,30,60,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
41,9,33,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
42,9,36,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
43,9,36,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
44,9,34,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
45,9,35,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
46,10,37,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
47,10,40,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
48,10,40,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
49,10,38,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
50,10,39,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
51,11,41,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
52,11,44,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
53,11,44,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
54,11,42,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
55,11,43,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
56,12,45,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
57,12,48,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
58,12,48,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
59,12,46,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
60,12,47,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
61,13,49,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
62,13,52,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
63,13,52,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
64,13,50,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
65,13,51,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
66,14,53,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
67,14,56,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
68,14,56,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
69,14,54,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
70,14,55,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
71,15,57,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
72,15,60,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
73,15,60,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
74,15,58,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
75,15,59,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
76,16,61,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
77,16,64,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
78,16,64,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
79,16,62,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
80,16,63,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
81,17,65,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
82,17,68,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
83,17,69,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
84,17,66,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
85,17,67,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
86,18,70,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
87,18,73,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
88,18,74,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
89,18,71,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
90,18,72,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
91,19,75,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
92,19,78,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
93,19,79,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
94,19,76,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
95,19,77,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
96,20,80,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
97,20,83,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
98,20,84,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
99,20,81,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
100,20,82,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
101,21,85,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
102,21,88,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
103,21,89,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
104,21,86,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
105,21,87,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
106,22,90,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
107,22,93,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
108,22,94,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
109,22,91,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
110,22,92,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
111,23,95,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
112,23,98,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
113,23,99,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
114,23,96,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
115,23,97,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
116,24,100,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
117,24,103,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
118,24,104,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
119,24,101,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
120,24,102,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
121,25,105,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
122,25,108,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
123,25,109,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
124,25,106,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
125,25,107,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
126,26,110,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
127,26,113,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
128,26,114,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
129,26,111,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
130,26,112,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
131,27,115,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
132,27,118,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
133,27,119,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
134,27,116,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
135,27,117,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
136,28,120,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
137,28,123,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
138,28,124,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
139,28,121,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
140,28,122,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
141,29,125,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
142,29,128,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
143,29,129,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
144,29,126,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
145,29,127,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
146,30,130,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
147,30,133,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
148,30,134,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
149,30,131,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
150,30,132,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
151,31,135,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
152,31,138,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
153,31,139,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
154,31,136,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
155,31,137,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
156,32,140,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
157,32,143,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
158,32,144,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
159,32,141,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
160,32,142,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
161,33,145,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
162,33,148,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
163,33,149,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
164,33,146,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
165,33,147,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
166,34,150,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
167,34,153,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
168,34,154,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
169,34,151,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
170,34,152,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
171,35,155,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
172,35,158,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
173,35,159,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
174,35,156,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
175,35,157,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
176,36,160,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
177,36,163,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
178,36,164,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
179,36,161,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
180,36,162,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
181,37,165,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
182,37,168,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
183,37,169,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
184,37,166,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
185,37,167,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
186,38,170,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
187,38,173,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
188,38,174,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
189,38,171,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
190,38,172,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
191,39,175,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
192,39,178,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
193,39,179,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
194,39,176,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
195,39,177,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
196,40,180,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
197,40,183,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
198,40,184,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
199,40,181,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
200,40,182,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
201,41,185,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
202,41,188,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
203,41,189,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
204,41,186,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
205,41,187,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
206,42,190,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
207,42,193,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
208,42,194,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
209,42,191,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
210,42,192,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
211,43,195,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
212,43,198,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
213,43,199,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
214,43,196,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
215,43,197,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
216,44,200,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
217,44,203,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
218,44,204,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
219,44,201,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
220,44,202,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
221,45,205,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
222,45,208,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
223,45,209,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
224,45,206,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
225,45,207,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
226,46,210,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
227,46,213,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
228,46,214,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
229,46,211,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
230,46,212,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
231,47,215,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
232,47,218,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
233,47,219,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
234,47,216,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
235,47,217,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
236,48,220,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
237,48,223,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
238,48,224,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
239,48,221,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
240,48,222,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
241,49,225,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
242,49,228,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
243,49,229,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
244,49,226,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
245,49,227,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
246,50,230,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
247,50,233,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
248,50,234,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
249,50,231,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
250,50,232,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
251,51,235,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
252,51,238,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
253,51,239,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
254,51,236,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
255,51,237,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
256,52,240,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
257,52,243,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
258,52,244,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
259,52,241,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
260,52,242,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
261,53,245,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
262,53,248,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
263,53,249,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
264,53,246,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
265,53,247,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
266,54,250,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
267,54,253,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
268,54,254,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
269,54,251,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
270,54,252,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
271,55,255,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
272,55,258,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
273,55,259,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
274,55,256,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
275,55,257,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
276,56,260,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
277,56,263,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
278,56,264,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
279,56,261,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
280,56,262,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
281,57,265,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
282,57,268,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
283,57,269,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
284,57,266,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
285,57,267,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
286,58,270,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
287,58,273,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
288,58,274,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
289,58,271,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
290,58,272,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
291,59,275,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
292,59,278,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
293,59,279,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
294,59,276,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
295,59,277,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
296,60,280,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
297,60,283,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
298,60,284,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
299,60,281,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
300,60,282,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
301,61,285,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
302,61,288,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
303,61,289,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
304,61,286,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
305,61,287,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
306,62,290,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
307,62,293,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
308,62,294,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
309,62,291,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
310,62,292,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
311,63,295,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
312,63,298,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
313,63,299,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
314,63,296,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
315,63,297,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
316,64,300,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
317,64,303,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
318,64,304,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
319,64,301,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
320,64,302,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
321,65,305,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
322,65,308,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
323,65,309,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
324,65,306,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
325,65,307,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
326,66,310,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
327,66,313,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
328,66,314,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
329,66,311,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
330,66,312,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
331,67,315,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
332,67,318,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
333,67,319,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
334,67,316,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
335,67,317,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
336,68,320,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
337,68,323,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
338,68,324,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
339,68,321,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
340,68,322,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
341,69,325,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
342,69,328,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
343,69,329,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
344,69,326,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
345,69,327,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
346,70,330,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
347,70,333,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
348,70,334,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
349,70,331,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
350,70,332,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
351,71,335,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
352,71,338,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
353,71,339,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
354,71,336,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
355,71,337,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
356,72,340,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
357,72,343,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
358,72,344,0,5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
359,72,341,0,-7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
360,72,342,0,7,2,2024-05-20 01:35:49,2024-05-20 01:35:49
361,73,345,0,0,2,2024-05-20 01:35:49,2024-05-20 01:35:49
362,73,348,0,-5,10,2024-05-20 01:35:49,2024-05-20 01:35:49
