id,potential_square_id,prev_potential_square_id,created_at,updated_at
48,1000023,1000020.0,2016-11-29 03:06:45,2016-11-29 03:06:45
49,1000021,1000016.0,2016-11-29 03:06:45,2016-11-29 03:06:45
50,1000016,1000021.0,2016-11-29 03:06:45,2016-11-29 03:06:45
51,1000022,1000021.0,2016-11-29 03:06:45,2016-11-29 03:06:45
52,1000021,1000022.0,2016-11-29 03:06:45,2016-11-29 03:06:45
53,1000023,1000019.0,2016-11-29 03:06:45,2016-11-29 03:06:45
54,1000019,1000023.0,2016-11-29 03:06:45,2016-11-29 03:06:45
55,1000024,1000017.0,2016-11-29 03:06:45,2016-11-29 03:06:45
56,1000017,1000024.0,2016-11-29 03:06:45,2016-11-29 03:06:45
57,1000025,1000042.0,2016-11-29 03:06:45,2016-11-29 03:06:45
58,1000042,1000025.0,2016-11-29 03:06:45,2016-11-29 03:06:45
59,1000026,1000027.0,2016-11-29 03:06:45,2016-11-29 03:06:45
60,1000027,1000026.0,2016-11-29 03:06:45,2016-11-29 03:06:45
61,1000028,1000041.0,2016-11-29 03:06:45,2018-02-20 02:15:42
62,1000041,1000028.0,2016-11-29 03:06:45,2018-02-20 02:15:42
63,1000028,1000042.0,2016-11-29 03:06:45,2017-07-28 02:18:19
64,1000042,1000028.0,2016-11-29 03:06:45,2017-07-28 02:18:19
65,1000028,1000027.0,2016-11-29 03:06:45,2018-02-20 02:15:42
66,1000027,1000028.0,2016-11-29 03:06:45,2018-02-20 02:15:42
67,1000029,1000042.0,2016-11-29 03:06:45,2018-02-20 02:15:42
68,1000042,1000029.0,2016-11-29 03:06:45,2018-02-20 02:15:42
69,1000029,1000039.0,2016-11-29 03:06:45,2018-02-20 02:15:42
70,1000039,1000029.0,2016-11-29 03:06:45,2018-02-20 02:15:42
71,1000030,1000032.0,2016-11-29 03:06:45,2018-02-20 02:15:42
72,1000032,1000030.0,2016-11-29 03:06:45,2018-02-20 02:15:42
73,1000030,1000035.0,2016-11-29 03:06:45,2018-02-20 02:15:42
74,1000035,1000030.0,2016-11-29 03:06:45,2018-02-20 02:15:42
75,1000032,1000043.0,2016-11-29 03:06:45,2016-11-29 03:06:45
76,1000043,1000032.0,2016-11-29 03:06:45,2016-11-29 03:06:45
77,1000033,1000036.0,2016-11-29 03:06:45,2018-02-20 02:15:42
78,1000036,1000033.0,2016-11-29 03:06:45,2018-02-20 02:15:42
79,1000033,1000040.0,2016-11-29 03:06:45,2018-02-20 02:15:42
80,1000040,1000033.0,2016-11-29 03:06:45,2018-02-20 02:15:42
81,1000034,1000031.0,2016-11-29 03:06:45,2018-02-20 02:15:42
82,1000031,1000034.0,2016-11-29 03:06:45,2018-02-20 02:15:42
83,1000034,1000335.0,2016-11-29 03:06:45,2018-02-20 02:15:42
84,1000335,1000034.0,2016-11-29 03:06:45,2018-02-20 02:15:42
85,1000035,1000026.0,2016-11-29 03:06:45,2018-01-27 00:14:29
86,1000026,1000035.0,2016-11-29 03:06:45,2018-01-27 00:14:29
87,1000035,1000031.0,2016-11-29 03:06:45,2018-01-27 00:14:29
88,1000031,1000035.0,2016-11-29 03:06:45,2018-01-27 00:14:29
89,1000043,1000033.0,2016-11-29 03:06:45,2016-11-29 03:06:45
90,1000033,1000043.0,2016-11-29 03:06:46,2016-11-29 03:06:46
91,1000044,1000295.0,2016-11-29 03:06:46,2016-11-29 03:06:46
92,1000295,1000044.0,2016-11-29 03:06:46,2016-11-29 03:06:46
93,1000045,1000013.0,2016-11-29 03:06:46,2016-11-29 03:06:46
94,1000013,1000045.0,2016-11-29 03:06:46,2016-11-29 03:06:46
95,1000046,1000008.0,2016-11-29 03:06:46,2018-02-20 02:15:42
96,1000008,1000046.0,2016-11-29 03:06:46,2018-02-20 02:15:42
97,1000046,1000045.0,2016-11-29 03:06:46,2018-02-20 02:15:42
98,1000045,1000046.0,2016-11-29 03:06:46,2018-02-20 02:15:42
99,1000047,1000059.0,2016-11-29 03:06:46,2016-11-29 03:06:46
100,1000059,1000047.0,2016-11-29 03:06:46,2016-11-29 03:06:46
101,1000048,1000068.0,2016-11-29 03:06:46,2016-11-29 03:06:46
102,1000068,1000048.0,2016-11-29 03:06:46,2016-11-29 03:06:46
103,1000049,1000067.0,2016-11-29 03:06:46,2016-11-29 03:06:46
104,1000067,1000049.0,2016-11-29 03:06:46,2016-11-29 03:06:46
105,1000050,1000066.0,2016-11-29 03:06:46,2016-11-29 03:06:46
106,1000066,1000050.0,2016-11-29 03:06:46,2016-11-29 03:06:46
107,1000051,1000055.0,2016-11-29 03:06:46,2016-11-29 03:06:46
108,1000055,1000051.0,2016-11-29 03:06:46,2016-11-29 03:06:46
109,1000052,1000074.0,2016-11-29 03:06:46,2016-11-29 03:06:46
110,1000074,1000052.0,2016-11-29 03:06:46,2016-11-29 03:06:46
111,1000053,1000066.0,2016-11-29 03:06:46,2016-11-29 03:06:46
112,1000066,1000053.0,2016-11-29 03:06:46,2016-11-29 03:06:46
113,1000055,1000071.0,2016-11-29 03:06:46,2016-11-29 03:06:46
114,1000071,1000055.0,2016-11-29 03:06:46,2016-11-29 03:06:46
115,1000056,1000069.0,2016-11-29 03:06:46,2016-11-29 03:06:46
116,1000069,1000056.0,2016-11-29 03:06:46,2016-11-29 03:06:46
117,1000057,1000051.0,2016-11-29 03:06:46,2016-11-29 03:06:46
118,1000051,1000057.0,2016-11-29 03:06:46,2016-11-29 03:06:46
119,1000058,1000057.0,2016-11-29 03:06:46,2016-11-29 03:06:46
120,1000057,1000058.0,2016-11-29 03:06:46,2016-11-29 03:06:46
121,1000059,1000063.0,2016-11-29 03:06:46,2016-11-29 03:06:46
122,1000063,1000059.0,2016-11-29 03:06:46,2016-11-29 03:06:46
123,1000060,1000067.0,2016-11-29 03:06:46,2018-01-27 00:14:29
124,1000067,1000060.0,2016-11-29 03:06:46,2018-01-27 00:14:29
125,1000060,1000068.0,2016-11-29 03:06:46,2018-01-27 00:14:29
126,1000068,1000060.0,2016-11-29 03:06:46,2018-01-27 00:14:29
127,1000061,1000052.0,2016-11-29 03:06:46,2016-11-29 03:06:46
128,1000052,1000061.0,2016-11-29 03:06:46,2016-11-29 03:06:46
129,1000062,1000052.0,2016-11-29 03:06:46,2018-01-27 00:14:29
130,1000052,1000062.0,2016-11-29 03:06:46,2018-01-27 00:14:29
131,1000062,1000072.0,2016-11-29 03:06:46,2018-01-27 00:14:29
132,1000072,1000062.0,2016-11-29 03:06:46,2018-01-27 00:14:29
133,1000063,1000073.0,2016-11-29 03:06:46,2016-11-29 03:06:46
134,1000073,1000063.0,2016-11-29 03:06:46,2016-11-29 03:06:46
135,1000064,1000070.0,2016-11-29 03:06:46,2018-02-20 02:15:42
136,1000070,1000064.0,2016-11-29 03:06:46,2018-02-20 02:15:42
137,1000064,1000075.0,2016-11-29 03:06:46,2018-02-20 02:15:42
138,1000075,1000064.0,2016-11-29 03:06:46,2018-02-20 02:15:42
139,1000065,1000055.0,2016-11-29 03:06:46,2016-11-29 03:06:46
140,1000055,1000065.0,2016-11-29 03:06:46,2016-11-29 03:06:46
141,1000067,1000058.0,2016-11-29 03:06:46,2016-11-29 03:06:46
142,1000058,1000067.0,2016-11-29 03:06:46,2016-11-29 03:06:46
143,1000068,1000047.0,2016-11-29 03:06:46,2016-11-29 03:06:46
144,1000047,1000068.0,2016-11-29 03:06:46,2016-11-29 03:06:46
145,1000069,1000061.0,2016-11-29 03:06:46,2016-11-29 03:06:46
146,1000061,1000069.0,2016-11-29 03:06:46,2016-11-29 03:06:46
147,1000070,1000047.0,2016-11-29 03:06:46,2016-11-29 03:06:46
148,1000047,1000070.0,2016-11-29 03:06:46,2016-11-29 03:06:46
149,1000072,1000053.0,2016-11-29 03:06:46,2018-01-27 00:14:29
150,1000053,1000072.0,2016-11-29 03:06:46,2018-01-27 00:14:29
151,1000072,1000077.0,2016-11-29 03:06:46,2018-01-27 00:14:29
152,1000077,1000072.0,2016-11-29 03:06:46,2018-01-27 00:14:29
153,1000073,1000054.0,2016-11-29 03:06:46,2016-11-29 03:06:46
154,1000054,1000073.0,2016-11-29 03:06:46,2016-11-29 03:06:46
155,1000076,1000053.0,2016-11-29 03:06:46,2016-11-29 03:06:46
156,1000053,1000076.0,2016-11-29 03:06:46,2016-11-29 03:06:46
157,1000078,1000084.0,2016-11-29 03:06:46,2016-11-29 03:06:46
158,1000084,1000078.0,2016-11-29 03:06:46,2016-11-29 03:06:46
159,1000079,1000083.0,2016-11-29 03:06:46,2016-11-29 03:06:46
160,1000083,1000079.0,2016-11-29 03:06:46,2016-11-29 03:06:46
161,1000080,1000111.0,2016-11-29 03:06:46,2018-02-20 02:15:42
162,1000111,1000080.0,2016-11-29 03:06:46,2018-02-20 02:15:42
163,1000080,1000123.0,2016-11-29 03:06:46,2018-02-20 02:15:42
164,1000123,1000080.0,2016-11-29 03:06:46,2018-02-20 02:15:42
165,1000082,1000092.0,2016-11-29 03:06:46,2016-11-29 03:06:46
166,1000092,1000082.0,2016-11-29 03:06:46,2016-11-29 03:06:46
167,1000083,1000094.0,2016-11-29 03:06:46,2018-01-27 00:14:29
168,1000094,1000083.0,2016-11-29 03:06:46,2018-01-27 00:14:29
169,1000083,1000093.0,2016-11-29 03:06:46,2018-01-27 00:14:29
170,1000093,1000083.0,2016-11-29 03:06:46,2018-01-27 00:14:29
171,1000084,1000079.0,2016-11-29 03:06:46,2016-11-29 03:06:46
172,1000079,1000084.0,2016-11-29 03:06:46,2016-11-29 03:06:46
173,1000085,1000088.0,2016-11-29 03:06:46,2016-11-29 03:06:46
174,1000088,1000085.0,2016-11-29 03:06:46,2016-11-29 03:06:46
175,1000086,1000100.0,2016-11-29 03:06:46,2018-01-27 00:14:29
176,1000100,1000086.0,2016-11-29 03:06:46,2018-01-27 00:14:29
177,1000086,1000089.0,2016-11-29 03:06:46,2018-01-27 00:14:29
178,1000089,1000086.0,2016-11-29 03:06:46,2018-01-27 00:14:29
179,1000087,1000110.0,2016-11-29 03:06:46,2016-11-29 03:06:46
180,1000110,1000087.0,2016-11-29 03:06:46,2016-11-29 03:06:46
181,1000088,1000078.0,2016-11-29 03:06:46,2016-11-29 03:06:46
182,1000078,1000088.0,2016-11-29 03:06:46,2016-11-29 03:06:46
183,1000089,1000111.0,2016-11-29 03:06:46,2016-11-29 03:06:46
184,1000111,1000089.0,2016-11-29 03:06:46,2016-11-29 03:06:46
185,1000090,1000112.0,2016-11-29 03:06:46,2018-01-27 00:14:29
186,1000112,1000090.0,2016-11-29 03:06:46,2018-01-27 00:14:29
187,1000090,1000122.0,2016-11-29 03:06:46,2018-01-27 00:14:29
188,1000122,1000090.0,2016-11-29 03:06:46,2018-01-27 00:14:29
189,1000090,1000102.0,2016-11-29 03:06:46,2018-01-27 00:14:29
190,1000102,1000090.0,2016-11-29 03:06:46,2018-01-27 00:14:29
191,1000091,1000081.0,2016-11-29 03:06:46,2016-11-29 03:06:46
192,1000081,1000091.0,2016-11-29 03:06:46,2016-11-29 03:06:46
193,1000092,1000091.0,2016-11-29 03:06:46,2016-11-29 03:06:46
194,1000091,1000092.0,2016-11-29 03:06:46,2016-11-29 03:06:46
195,1000093,1000003.0,2016-11-29 03:06:46,2018-02-20 02:15:42
196,1000003,1000093.0,2016-11-29 03:06:46,2018-02-20 02:15:42
197,1000093,1000082.0,2016-11-29 03:06:46,2018-02-20 02:15:42
198,1000082,1000093.0,2016-11-29 03:06:46,2018-02-20 02:15:42
199,1000093,1000080.0,2016-11-29 03:06:46,2018-02-20 02:15:42
200,1000080,1000093.0,2016-11-29 03:06:46,2018-02-20 02:15:42
201,1000095,1000094.0,2016-11-29 03:06:46,2016-11-29 03:06:46
202,1000094,1000095.0,2016-11-29 03:06:46,2016-11-29 03:06:46
203,1000096,1000103.0,2016-11-29 03:06:46,2016-11-29 03:06:46
204,1000103,1000096.0,2016-11-29 03:06:46,2016-11-29 03:06:46
205,1000097,1000121.0,2016-11-29 03:06:46,2016-11-29 03:06:46
206,1000121,1000097.0,2016-11-29 03:06:46,2016-11-29 03:06:46
207,1000098,1000109.0,2016-11-29 03:06:46,2016-11-29 03:06:46
208,1000109,1000098.0,2016-11-29 03:06:46,2016-11-29 03:06:46
209,1000099,1000113.0,2016-11-29 03:06:46,2016-11-29 03:06:46
210,1000113,1000099.0,2016-11-29 03:06:46,2016-11-29 03:06:46
211,1000100,1000096.0,2016-11-29 03:06:46,2016-11-29 03:06:46
212,1000096,1000100.0,2016-11-29 03:06:46,2016-11-29 03:06:46
213,1000101,1000114.0,2016-11-29 03:06:46,2016-11-29 03:06:46
214,1000114,1000101.0,2016-11-29 03:06:46,2016-11-29 03:06:46
215,1000102,1000081.0,2016-11-29 03:06:46,2016-11-29 03:06:46
216,1000081,1000102.0,2016-11-29 03:06:46,2016-11-29 03:06:46
217,1000103,1000107.0,2016-11-29 03:06:46,2016-11-29 03:06:46
218,1000107,1000103.0,2016-11-29 03:06:46,2016-11-29 03:06:46
219,1000104,1000095.0,2016-11-29 03:06:46,2016-11-29 03:06:46
220,1000095,1000104.0,2016-11-29 03:06:46,2016-11-29 03:06:46
221,1000105,1000119.0,2016-11-29 03:06:46,2016-11-29 03:06:46
222,1000119,1000105.0,2016-11-29 03:06:46,2016-11-29 03:06:46
223,1000106,1000124.0,2016-11-29 03:06:46,2018-02-20 02:15:43
224,1000124,1000106.0,2016-11-29 03:06:46,2018-02-20 02:15:43
225,1000106,1000116.0,2016-11-29 03:06:46,2018-02-20 02:15:43
226,1000116,1000106.0,2016-11-29 03:06:46,2018-02-20 02:15:43
227,1000106,1000115.0,2016-11-29 03:06:46,2018-02-20 02:15:43
228,1000115,1000106.0,2016-11-29 03:06:46,2018-02-20 02:15:43
229,1000107,1000108.0,2016-11-29 03:06:46,2016-11-29 03:06:46
230,1000108,1000107.0,2016-11-29 03:06:46,2016-11-29 03:06:46
231,1000108,1000106.0,2016-11-29 03:06:46,2016-11-29 03:06:46
232,1000106,1000108.0,2016-11-29 03:06:46,2016-11-29 03:06:46
233,1000109,1000097.0,2016-11-29 03:06:46,2016-11-29 03:06:46
234,1000097,1000109.0,2016-11-29 03:06:46,2016-11-29 03:06:46
235,1000110,1000098.0,2016-11-29 03:06:46,2016-11-29 03:06:46
236,1000098,1000110.0,2016-11-29 03:06:46,2016-11-29 03:06:46
237,1000111,1000087.0,2016-11-29 03:06:46,2016-11-29 03:06:46
238,1000087,1000111.0,2016-11-29 03:06:46,2016-11-29 03:06:46
239,1000112,1000101.0,2016-11-29 03:06:46,2016-11-29 03:06:46
240,1000101,1000112.0,2016-11-29 03:06:46,2016-11-29 03:06:46
241,1000114,1000099.0,2016-11-29 03:06:46,2016-11-29 03:06:46
242,1000099,1000114.0,2016-11-29 03:06:46,2016-11-29 03:06:46
243,1000115,1000118.0,2016-11-29 03:06:46,2016-11-29 03:06:46
244,1000118,1000115.0,2016-11-29 03:06:46,2016-11-29 03:06:46
245,1000116,1000118.0,2016-11-29 03:06:46,2016-11-29 03:06:46
246,1000118,1000116.0,2016-11-29 03:06:46,2016-11-29 03:06:46
247,1000118,1000105.0,2016-11-29 03:06:46,2018-02-20 02:15:43
248,1000105,1000118.0,2016-11-29 03:06:46,2018-02-20 02:15:43
249,1000118,1000117.0,2016-11-29 03:06:47,2018-02-20 02:15:43
250,1000117,1000118.0,2016-11-29 03:06:47,2018-02-20 02:15:43
251,1000119,1000117.0,2016-11-29 03:06:47,2016-11-29 03:06:47
252,1000117,1000119.0,2016-11-29 03:06:47,2016-11-29 03:06:47
253,1000120,1000113.0,2016-11-29 03:06:47,2016-11-29 03:06:47
254,1000113,1000120.0,2016-11-29 03:06:47,2016-11-29 03:06:47
255,1000125,1000127.0,2016-11-29 03:06:47,2016-11-29 03:06:47
256,1000127,1000125.0,2016-11-29 03:06:47,2016-11-29 03:06:47
257,1000126,1000132.0,2016-11-29 03:06:47,2016-11-29 03:06:47
258,1000132,1000126.0,2016-11-29 03:06:47,2016-11-29 03:06:47
259,1000127,1000131.0,2016-11-29 03:06:47,2016-11-29 03:06:47
260,1000131,1000127.0,2016-11-29 03:06:47,2016-11-29 03:06:47
261,1000128,1000003.0,2016-11-29 03:06:47,2018-02-20 02:15:43
262,1000003,1000128.0,2016-11-29 03:06:47,2018-02-20 02:15:43
263,1000128,1000125.0,2016-11-29 03:06:47,2018-02-20 02:15:43
264,1000125,1000128.0,2016-11-29 03:06:47,2018-02-20 02:15:43
265,1000129,1000130.0,2016-11-29 03:06:47,2016-11-29 03:06:47
266,1000130,1000129.0,2016-11-29 03:06:47,2016-11-29 03:06:47
267,1000130,1000135.0,2016-11-29 03:06:47,2016-11-29 03:06:47
268,1000135,1000130.0,2016-11-29 03:06:47,2016-11-29 03:06:47
269,1000131,1000129.0,2016-11-29 03:06:47,2016-11-29 03:06:47
270,1000129,1000131.0,2016-11-29 03:06:47,2016-11-29 03:06:47
271,1000132,1000134.0,2016-11-29 03:06:47,2016-11-29 03:06:47
272,1000134,1000132.0,2016-11-29 03:06:47,2016-11-29 03:06:47
273,1000133,1000131.0,2016-11-29 03:06:47,2016-11-29 03:06:47
274,1000131,1000133.0,2016-11-29 03:06:47,2016-11-29 03:06:47
275,1000135,1000126.0,2016-11-29 03:06:47,2016-11-29 03:06:47
276,1000126,1000135.0,2016-11-29 03:06:47,2016-11-29 03:06:47
277,1000136,1000003.0,2016-11-29 03:06:47,2018-01-27 00:14:30
278,1000003,1000136.0,2016-11-29 03:06:47,2018-01-27 00:14:30
279,1000136,1000142.0,2016-11-29 03:06:47,2018-01-27 00:14:30
280,1000142,1000136.0,2016-11-29 03:06:47,2018-01-27 00:14:30
281,1000137,1000144.0,2016-11-29 03:06:47,2016-11-29 03:06:47
282,1000144,1000137.0,2016-11-29 03:06:47,2016-11-29 03:06:47
283,1000138,1000151.0,2016-11-29 03:06:47,2016-11-29 03:06:47
284,1000151,1000138.0,2016-11-29 03:06:47,2016-11-29 03:06:47
285,1000139,1000147.0,2016-11-29 03:06:47,2016-11-29 03:06:47
286,1000147,1000139.0,2016-11-29 03:06:47,2016-11-29 03:06:47
287,1000140,1000149.0,2016-11-29 03:06:47,2016-11-29 03:06:47
288,1000149,1000140.0,2016-11-29 03:06:47,2016-11-29 03:06:47
289,1000141,1000157.0,2016-11-29 03:06:47,2017-05-08 02:22:08
290,1000157,1000141.0,2016-11-29 03:06:47,2017-05-08 02:22:08
291,1000141,1000145.0,2016-11-29 03:06:47,2017-05-08 02:22:08
292,1000145,1000141.0,2016-11-29 03:06:47,2017-05-08 02:22:08
293,1000142,1000150.0,2016-11-29 03:06:47,2018-02-20 02:15:43
294,1000150,1000142.0,2016-11-29 03:06:47,2018-02-20 02:15:43
295,1000142,1000140.0,2016-11-29 03:06:47,2018-02-20 02:15:43
296,1000140,1000142.0,2016-11-29 03:06:47,2018-02-20 02:15:43
297,1000143,1000138.0,2016-11-29 03:06:47,2016-11-29 03:06:47
298,1000138,1000143.0,2016-11-29 03:06:47,2016-11-29 03:06:47
299,1000144,1000143.0,2016-11-29 03:06:47,2016-11-29 03:06:47
300,1000143,1000144.0,2016-11-29 03:06:47,2016-11-29 03:06:47
301,1000144,1000158.0,2016-11-29 03:06:47,2016-11-29 03:06:47
302,1000158,1000144.0,2016-11-29 03:06:47,2016-11-29 03:06:47
303,1000145,1000152.0,2016-11-29 03:06:47,2016-11-29 03:06:47
304,1000152,1000145.0,2016-11-29 03:06:47,2016-11-29 03:06:47
305,1000146,1000153.0,2016-11-29 03:06:47,2016-11-29 03:06:47
306,1000153,1000146.0,2016-11-29 03:06:47,2016-11-29 03:06:47
307,1000149,1000137.0,2016-11-29 03:06:47,2018-02-20 02:15:43
308,1000137,1000149.0,2016-11-29 03:06:47,2018-02-20 02:15:43
309,1000149,1000159.0,2016-11-29 03:06:47,2018-02-20 02:15:43
310,1000159,1000149.0,2016-11-29 03:06:47,2018-02-20 02:15:43
311,1000150,1000141.0,2016-11-29 03:06:47,2016-11-29 03:06:47
312,1000141,1000150.0,2016-11-29 03:06:47,2016-11-29 03:06:47
313,1000151,1000146.0,2016-11-29 03:06:47,2016-11-29 03:06:47
314,1000146,1000151.0,2016-11-29 03:06:47,2016-11-29 03:06:47
315,1000152,1000139.0,2016-11-29 03:06:47,2016-11-29 03:06:47
316,1000139,1000152.0,2016-11-29 03:06:47,2016-11-29 03:06:47
317,1000153,1000148.0,2016-11-29 03:06:47,2016-11-29 03:06:47
318,1000148,1000153.0,2016-11-29 03:06:47,2016-11-29 03:06:47
319,1000155,1000147.0,2016-11-29 03:06:47,2016-11-29 03:06:47
320,1000147,1000155.0,2016-11-29 03:06:47,2016-11-29 03:06:47
321,1000156,1000151.0,2016-11-29 03:06:47,2016-11-29 03:06:47
322,1000151,1000156.0,2016-11-29 03:06:47,2016-11-29 03:06:47
323,1000159,1000154.0,2016-11-29 03:06:47,2016-11-29 03:06:47
324,1000154,1000159.0,2016-11-29 03:06:47,2016-11-29 03:06:47
325,1000160,1000166.0,2016-11-29 03:06:47,2016-11-29 03:06:47
326,1000166,1000160.0,2016-11-29 03:06:47,2016-11-29 03:06:47
327,1000161,1000184.0,2016-11-29 03:06:47,2018-02-20 02:15:43
328,1000184,1000161.0,2016-11-29 03:06:47,2018-02-20 02:15:43
329,1000161,1000169.0,2016-11-29 03:06:47,2018-02-20 02:15:43
330,1000169,1000161.0,2016-11-29 03:06:47,2018-02-20 02:15:43
331,1000162,1000199.0,2016-11-29 03:06:47,2016-11-29 03:06:47
332,1000199,1000162.0,2016-11-29 03:06:47,2016-11-29 03:06:47
333,1000163,1000199.0,2016-11-29 03:06:47,2016-11-29 03:06:47
334,1000199,1000163.0,2016-11-29 03:06:47,2016-11-29 03:06:47
335,1000164,1000207.0,2016-11-29 03:06:47,2016-11-29 03:06:47
336,1000207,1000164.0,2016-11-29 03:06:47,2016-11-29 03:06:47
337,1000165,1000194.0,2016-11-29 03:06:47,2016-11-29 03:06:47
338,1000194,1000165.0,2016-11-29 03:06:47,2016-11-29 03:06:47
339,1000166,1000165.0,2016-11-29 03:06:47,2017-07-28 02:18:20
340,1000165,1000166.0,2016-11-29 03:06:47,2017-07-28 02:18:20
341,1000166,1000167.0,2016-11-29 03:06:47,2017-07-28 02:18:20
342,1000167,1000166.0,2016-11-29 03:06:47,2017-07-28 02:18:20
343,1000167,1000205.0,2016-11-29 03:06:47,2016-11-29 03:06:47
344,1000205,1000167.0,2016-11-29 03:06:47,2016-11-29 03:06:47
345,1000168,1000160.0,2016-11-29 03:06:47,2016-11-29 03:06:47
346,1000160,1000168.0,2016-11-29 03:06:47,2016-11-29 03:06:47
347,1000170,1000183.0,2016-11-29 03:06:47,2016-11-29 03:06:47
348,1000183,1000170.0,2016-11-29 03:06:47,2016-11-29 03:06:47
349,1000171,1000192.0,2016-11-29 03:06:47,2016-11-29 03:06:47
350,1000192,1000171.0,2016-11-29 03:06:47,2016-11-29 03:06:47
351,1000172,1000199.0,2016-11-29 03:06:47,2016-11-29 03:06:47
352,1000199,1000172.0,2016-11-29 03:06:47,2016-11-29 03:06:47
353,1000173,1000206.0,2016-11-29 03:06:47,2016-11-29 03:06:47
354,1000206,1000173.0,2016-11-29 03:06:47,2016-11-29 03:06:47
355,1000174,1000186.0,2016-11-29 03:06:47,2016-11-29 03:06:47
356,1000186,1000174.0,2016-11-29 03:06:47,2016-11-29 03:06:47
357,1000175,1000199.0,2016-11-29 03:06:47,2016-11-29 03:06:47
358,1000199,1000175.0,2016-11-29 03:06:47,2016-11-29 03:06:47
359,1000176,1000201.0,2016-11-29 03:06:47,2016-11-29 03:06:47
360,1000201,1000176.0,2016-11-29 03:06:47,2016-11-29 03:06:47
361,1000177,1000202.0,2016-11-29 03:06:47,2016-11-29 03:06:47
362,1000202,1000177.0,2016-11-29 03:06:47,2016-11-29 03:06:47
363,1000178,1000203.0,2016-11-29 03:06:47,2016-11-29 03:06:47
364,1000203,1000178.0,2016-11-29 03:06:47,2016-11-29 03:06:47
365,1000179,1000193.0,2016-11-29 03:06:47,2018-01-27 00:14:30
366,1000193,1000179.0,2016-11-29 03:06:47,2018-01-27 00:14:30
367,1000179,1000190.0,2016-11-29 03:06:47,2018-01-27 00:14:30
