id,budokai_id,order,ranking,created_at,updated_at
85,6,8,2501〜5000位,2024-03-22 02:20:08,2024-03-22 02:20:08
86,6,9,5001〜10000位,2024-03-22 02:20:08,2024-03-22 02:20:08
87,6,10,10001〜20000位,2024-03-22 02:20:08,2024-03-22 02:20:08
88,6,11,20001〜30000位,2024-03-22 02:20:08,2024-03-22 02:20:08
89,6,12,30001〜50000位,2024-03-22 02:20:08,2024-03-22 02:20:08
90,6,13,50001〜75000位,2024-03-22 02:20:08,2024-03-22 02:20:08
91,6,14,75001〜100000位,2024-03-22 02:20:08,2024-03-22 02:20:08
92,6,15,100001〜200000位,2024-03-22 02:20:08,2024-03-22 02:20:08
93,6,16,3桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
94,6,17,4桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
95,6,18,5桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
96,7,1,1位,2024-03-22 02:20:08,2024-03-22 02:20:08
97,7,2,2位,2024-03-22 02:20:08,2024-03-22 02:20:08
98,7,3,3位,2024-03-22 02:20:08,2024-03-22 02:20:08
99,7,4,4〜10位,2024-03-22 02:20:08,2024-03-22 02:20:08
100,7,5,11〜100位,2024-03-22 02:20:08,2024-03-22 02:20:08
101,7,6,101〜1000位,2024-03-22 02:20:08,2024-03-22 02:20:08
102,7,7,1001〜2500位,2024-03-22 02:20:08,2024-03-22 02:20:08
103,7,8,2501〜5000位,2024-03-22 02:20:08,2024-03-22 02:20:08
104,7,9,5001〜10000位,2024-03-22 02:20:08,2024-03-22 02:20:08
105,7,10,10001〜20000位,2024-03-22 02:20:08,2024-03-22 02:20:08
106,7,11,20001〜30000位,2024-03-22 02:20:08,2024-03-22 02:20:08
107,7,12,30001〜50000位,2024-03-22 02:20:08,2024-03-22 02:20:08
108,7,13,50001〜75000位,2024-03-22 02:20:08,2024-03-22 02:20:08
109,7,14,75001〜100000位,2024-03-22 02:20:08,2024-03-22 02:20:08
110,7,15,100001〜200000位,2024-03-22 02:20:08,2024-03-22 02:20:08
111,7,16,200001〜400000位,2024-03-22 02:20:08,2024-03-22 02:20:08
112,7,17,3桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
113,7,18,4桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
114,7,19,5桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
115,8,1,1位,2024-03-22 02:20:08,2024-03-22 02:20:08
116,8,2,2位,2024-03-22 02:20:08,2024-03-22 02:20:08
117,8,3,3位,2024-03-22 02:20:08,2024-03-22 02:20:08
118,8,4,4〜10位,2024-03-22 02:20:08,2024-03-22 02:20:08
119,8,5,11〜100位,2024-03-22 02:20:08,2024-03-22 02:20:08
120,8,6,101〜1000位,2024-03-22 02:20:08,2024-03-22 02:20:08
121,8,7,1001〜2500位,2024-03-22 02:20:08,2024-03-22 02:20:08
122,8,8,2501〜5000位,2024-03-22 02:20:08,2024-03-22 02:20:08
123,8,9,5001〜10000位,2024-03-22 02:20:08,2024-03-22 02:20:08
124,8,10,10001〜20000位,2024-03-22 02:20:08,2024-03-22 02:20:08
125,8,11,20001〜30000位,2024-03-22 02:20:08,2024-03-22 02:20:08
126,8,12,30001〜50000位,2024-03-22 02:20:08,2024-03-22 02:20:08
127,8,13,50001〜75000位,2024-03-22 02:20:08,2024-03-22 02:20:08
128,8,14,75001〜100000位,2024-03-22 02:20:08,2024-03-22 02:20:08
129,8,15,100001〜200000位,2024-03-22 02:20:08,2024-03-22 02:20:08
130,8,16,200001〜300000位,2024-03-22 02:20:08,2024-03-22 02:20:08
131,8,17,300001〜600000位,2024-03-22 02:20:08,2024-03-22 02:20:08
132,8,18,3桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
133,8,19,4桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
134,8,20,5桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
135,9,1,1位,2024-03-22 02:20:08,2024-03-22 02:20:08
136,9,2,2位,2024-03-22 02:20:08,2024-03-22 02:20:08
137,9,3,3位,2024-03-22 02:20:08,2024-03-22 02:20:08
138,9,4,4〜10位,2024-03-22 02:20:08,2024-03-22 02:20:08
139,9,5,11〜100位,2024-03-22 02:20:08,2024-03-22 02:20:08
140,9,6,101〜1000位,2024-03-22 02:20:08,2024-03-22 02:20:08
141,9,7,1001〜2500位,2024-03-22 02:20:08,2024-03-22 02:20:08
142,9,8,2501〜5000位,2024-03-22 02:20:08,2024-03-22 02:20:08
143,9,9,5001〜10000位,2024-03-22 02:20:08,2024-03-22 02:20:08
144,9,10,10001〜20000位,2024-03-22 02:20:08,2024-03-22 02:20:08
145,9,11,20001〜30000位,2024-03-22 02:20:08,2024-03-22 02:20:08
146,9,12,30001〜50000位,2024-03-22 02:20:08,2024-03-22 02:20:08
147,9,13,50001〜75000位,2024-03-22 02:20:08,2024-03-22 02:20:08
148,9,14,75001〜100000位,2024-03-22 02:20:08,2024-03-22 02:20:08
149,9,15,100001〜200000位,2024-03-22 02:20:08,2024-03-22 02:20:08
150,9,16,200001〜300000位,2024-03-22 02:20:08,2024-03-22 02:20:08
151,9,17,300001〜600000位,2024-03-22 02:20:08,2024-03-22 02:20:08
152,9,18,3桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
153,9,19,4桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
154,9,20,5桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
155,10,1,1位,2024-03-22 02:20:08,2024-03-22 02:20:08
156,10,2,2位,2024-03-22 02:20:08,2024-03-22 02:20:08
157,10,3,3位,2024-03-22 02:20:08,2024-03-22 02:20:08
158,10,4,4〜10位,2024-03-22 02:20:08,2024-03-22 02:20:08
159,10,5,11〜100位,2024-03-22 02:20:08,2024-03-22 02:20:08
160,10,6,101〜1000位,2024-03-22 02:20:08,2024-03-22 02:20:08
161,10,7,1001〜2500位,2024-03-22 02:20:08,2024-03-22 02:20:08
162,10,8,2501〜5000位,2024-03-22 02:20:08,2024-03-22 02:20:08
163,10,9,5001〜10000位,2024-03-22 02:20:08,2024-03-22 02:20:08
164,10,10,10001〜20000位,2024-03-22 02:20:08,2024-03-22 02:20:08
165,10,11,20001〜30000位,2024-03-22 02:20:08,2024-03-22 02:20:08
166,10,12,30001〜50000位,2024-03-22 02:20:08,2024-03-22 02:20:08
167,10,13,50001〜75000位,2024-03-22 02:20:08,2024-03-22 02:20:08
168,10,14,75001〜100000位,2024-03-22 02:20:08,2024-03-22 02:20:08
169,10,15,100001〜200000位,2024-03-22 02:20:08,2024-03-22 02:20:08
170,10,16,200001〜300000位,2024-03-22 02:20:08,2024-03-22 02:20:08
171,10,17,300001〜600000位,2024-03-22 02:20:08,2024-03-22 02:20:08
172,10,18,3桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
173,10,19,4桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
174,10,20,5桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
175,11,1,1位,2024-03-22 02:20:08,2024-03-22 02:20:08
176,11,2,2位,2024-03-22 02:20:08,2024-03-22 02:20:08
177,11,3,3位,2024-03-22 02:20:08,2024-03-22 02:20:08
178,11,4,4〜10位,2024-03-22 02:20:08,2024-03-22 02:20:08
179,11,5,11〜100位,2024-03-22 02:20:08,2024-03-22 02:20:08
180,11,6,101〜1000位,2024-03-22 02:20:08,2024-03-22 02:20:08
181,11,7,1001〜2500位,2024-03-22 02:20:08,2024-03-22 02:20:08
182,11,8,2501〜5000位,2024-03-22 02:20:08,2024-03-22 02:20:08
183,11,9,5001〜10000位,2024-03-22 02:20:08,2024-03-22 02:20:08
184,11,10,10001〜20000位,2024-03-22 02:20:08,2024-03-22 02:20:08
185,11,11,20001〜30000位,2024-03-22 02:20:08,2024-03-22 02:20:08
186,11,12,30001〜50000位,2024-03-22 02:20:08,2024-03-22 02:20:08
187,11,13,50001〜75000位,2024-03-22 02:20:08,2024-03-22 02:20:08
188,11,14,75001〜100000位,2024-03-22 02:20:08,2024-03-22 02:20:08
189,11,15,100001〜200000位,2024-03-22 02:20:08,2024-03-22 02:20:08
190,11,16,200001〜300000位,2024-03-22 02:20:08,2024-03-22 02:20:08
191,11,17,300001〜600000位,2024-03-22 02:20:08,2024-03-22 02:20:08
192,11,18,3桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
193,11,19,4桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
194,11,20,5桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
195,12,1,1位,2024-03-22 02:20:08,2024-03-22 02:20:08
196,12,2,2位,2024-03-22 02:20:08,2024-03-22 02:20:08
197,12,3,3位,2024-03-22 02:20:08,2024-03-22 02:20:08
198,12,4,4〜10位,2024-03-22 02:20:08,2024-03-22 02:20:08
199,12,5,11〜100位,2024-03-22 02:20:08,2024-03-22 02:20:08
200,12,6,101〜1000位,2024-03-22 02:20:08,2024-03-22 02:20:08
201,12,7,1001〜2500位,2024-03-22 02:20:08,2024-03-22 02:20:08
202,12,8,2501〜5000位,2024-03-22 02:20:08,2024-03-22 02:20:08
203,12,9,5001〜10000位,2024-03-22 02:20:08,2024-03-22 02:20:08
204,12,10,10001〜20000位,2024-03-22 02:20:08,2024-03-22 02:20:08
205,12,11,20001〜30000位,2024-03-22 02:20:08,2024-03-22 02:20:08
206,12,12,30001〜50000位,2024-03-22 02:20:08,2024-03-22 02:20:08
207,12,13,50001〜75000位,2024-03-22 02:20:08,2024-03-22 02:20:08
208,12,14,75001〜100000位,2024-03-22 02:20:08,2024-03-22 02:20:08
209,12,15,100001〜200000位,2024-03-22 02:20:08,2024-03-22 02:20:08
210,12,16,200001〜300000位,2024-03-22 02:20:08,2024-03-22 02:20:08
211,12,17,300001〜600000位,2024-03-22 02:20:08,2024-03-22 02:20:08
212,12,18,3桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
213,12,19,4桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
214,12,20,5桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
215,13,1,1位,2024-03-22 02:20:08,2024-03-22 02:20:08
216,13,2,2位,2024-03-22 02:20:08,2024-03-22 02:20:08
217,13,3,3位,2024-03-22 02:20:08,2024-03-22 02:20:08
218,13,4,4〜10位,2024-03-22 02:20:08,2024-03-22 02:20:08
219,13,5,11〜100位,2024-03-22 02:20:08,2024-03-22 02:20:08
220,13,6,101〜1000位,2024-03-22 02:20:08,2024-03-22 02:20:08
221,13,7,1001〜2500位,2024-03-22 02:20:08,2024-03-22 02:20:08
222,13,8,2501〜5000位,2024-03-22 02:20:08,2024-03-22 02:20:08
223,13,9,5001〜10000位,2024-03-22 02:20:08,2024-03-22 02:20:08
224,13,10,10001〜20000位,2024-03-22 02:20:08,2024-03-22 02:20:08
225,13,11,20001〜30000位,2024-03-22 02:20:08,2024-03-22 02:20:08
226,13,12,30001〜50000位,2024-03-22 02:20:08,2024-03-22 02:20:08
227,13,13,50001〜75000位,2024-03-22 02:20:08,2024-03-22 02:20:08
228,13,14,75001〜100000位,2024-03-22 02:20:08,2024-03-22 02:20:08
229,13,15,100001〜200000位,2024-03-22 02:20:08,2024-03-22 02:20:08
230,13,16,200001〜300000位,2024-03-22 02:20:08,2024-03-22 02:20:08
231,13,17,300001〜600000位,2024-03-22 02:20:08,2024-03-22 02:20:08
232,13,18,3桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
233,13,19,4桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
234,13,20,5桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
235,14,1,1位,2024-03-22 02:20:08,2024-03-22 02:20:08
236,14,2,2位,2024-03-22 02:20:08,2024-03-22 02:20:08
237,14,3,3位,2024-03-22 02:20:08,2024-03-22 02:20:08
238,14,4,4〜10位,2024-03-22 02:20:08,2024-03-22 02:20:08
239,14,5,11〜100位,2024-03-22 02:20:08,2024-03-22 02:20:08
240,14,6,101〜1000位,2024-03-22 02:20:08,2024-03-22 02:20:08
241,14,7,1001〜2500位,2024-03-22 02:20:08,2024-03-22 02:20:08
242,14,8,2501〜5000位,2024-03-22 02:20:08,2024-03-22 02:20:08
243,14,9,5001〜10000位,2024-03-22 02:20:08,2024-03-22 02:20:08
244,14,10,10001〜20000位,2024-03-22 02:20:08,2024-03-22 02:20:08
245,14,11,20001〜30000位,2024-03-22 02:20:08,2024-03-22 02:20:08
246,14,12,30001〜50000位,2024-03-22 02:20:08,2024-03-22 02:20:08
247,14,13,50001〜75000位,2024-03-22 02:20:08,2024-03-22 02:20:08
248,14,14,75001〜100000位,2024-03-22 02:20:08,2024-03-22 02:20:08
249,14,15,100001〜200000位,2024-03-22 02:20:08,2024-03-22 02:20:08
250,14,16,200001〜300000位,2024-03-22 02:20:08,2024-03-22 02:20:08
251,14,17,300001〜600000位,2024-03-22 02:20:08,2024-03-22 02:20:08
252,14,18,3桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
253,14,19,4桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
254,14,20,5桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
255,15,1,1位,2024-03-22 02:20:08,2024-03-22 02:20:08
256,15,2,2位,2024-03-22 02:20:08,2024-03-22 02:20:08
257,15,3,3位,2024-03-22 02:20:08,2024-03-22 02:20:08
258,15,4,4〜10位,2024-03-22 02:20:08,2024-03-22 02:20:08
259,15,5,11〜100位,2024-03-22 02:20:08,2024-03-22 02:20:08
260,15,6,101〜1000位,2024-03-22 02:20:08,2024-03-22 02:20:08
261,15,7,1001〜2500位,2024-03-22 02:20:08,2024-03-22 02:20:08
262,15,8,2501〜5000位,2024-03-22 02:20:08,2024-03-22 02:20:08
263,15,9,5001〜10000位,2024-03-22 02:20:08,2024-03-22 02:20:08
264,15,10,10001〜20000位,2024-03-22 02:20:08,2024-03-22 02:20:08
265,15,11,20001〜30000位,2024-03-22 02:20:08,2024-03-22 02:20:08
266,15,12,30001〜50000位,2024-03-22 02:20:08,2024-03-22 02:20:08
267,15,13,50001〜75000位,2024-03-22 02:20:08,2024-03-22 02:20:08
268,15,14,75001〜100000位,2024-03-22 02:20:08,2024-03-22 02:20:08
269,15,15,100001〜200000位,2024-03-22 02:20:08,2024-03-22 02:20:08
270,15,16,200001〜300000位,2024-03-22 02:20:08,2024-03-22 02:20:08
271,15,17,300001〜600000位,2024-03-22 02:20:08,2024-03-22 02:20:08
272,15,18,3桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
273,15,19,4桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
274,15,20,5桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
275,16,1,1位,2024-03-22 02:20:08,2024-03-22 02:20:08
276,16,2,2位,2024-03-22 02:20:08,2024-03-22 02:20:08
277,16,3,3位,2024-03-22 02:20:08,2024-03-22 02:20:08
278,16,4,4〜10位,2024-03-22 02:20:08,2024-03-22 02:20:08
279,16,5,11〜100位,2024-03-22 02:20:08,2024-03-22 02:20:08
280,16,6,101〜1000位,2024-03-22 02:20:08,2024-03-22 02:20:08
281,16,7,1001〜2500位,2024-03-22 02:20:08,2024-03-22 02:20:08
282,16,8,2501〜5000位,2024-03-22 02:20:08,2024-03-22 02:20:08
283,16,9,5001〜10000位,2024-03-22 02:20:08,2024-03-22 02:20:08
284,16,10,10001〜20000位,2024-03-22 02:20:08,2024-03-22 02:20:08
285,16,11,20001〜30000位,2024-03-22 02:20:08,2024-03-22 02:20:08
286,16,12,30001〜50000位,2024-03-22 02:20:08,2024-03-22 02:20:08
287,16,13,50001〜75000位,2024-03-22 02:20:08,2024-03-22 02:20:08
288,16,14,75001〜100000位,2024-03-22 02:20:08,2024-03-22 02:20:08
289,16,15,100001〜200000位,2024-03-22 02:20:08,2024-03-22 02:20:08
290,16,16,200001〜300000位,2024-03-22 02:20:08,2024-03-22 02:20:08
291,16,17,300001〜600000位,2024-03-22 02:20:08,2024-03-22 02:20:08
292,16,18,3桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
293,16,19,4桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
294,16,20,5桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
1701,17,1,1位,2024-03-22 02:20:08,2024-03-22 02:20:08
1702,17,2,2位,2024-03-22 02:20:08,2024-03-22 02:20:08
1703,17,3,3位,2024-03-22 02:20:08,2024-03-22 02:20:08
1704,17,4,4〜10位,2024-03-22 02:20:08,2024-03-22 02:20:08
1705,17,5,11〜100位,2024-03-22 02:20:08,2024-03-22 02:20:08
1706,17,6,101〜1000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1707,17,7,1001〜2500位,2024-03-22 02:20:08,2024-03-22 02:20:08
1708,17,8,2501〜5000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1709,17,9,5001〜10000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1710,17,10,10001〜20000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1711,17,11,20001〜30000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1712,17,12,30001〜50000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1713,17,13,50001〜75000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1714,17,14,75001〜100000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1715,17,15,100001〜200000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1716,17,16,200001〜500000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1717,17,17,500001〜1000000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1718,17,18,3桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
1719,17,19,4桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
1720,17,20,5桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
1801,18,1,1位,2024-03-22 02:20:08,2024-03-22 02:20:08
1802,18,2,2位,2024-03-22 02:20:08,2024-03-22 02:20:08
1803,18,3,3位,2024-03-22 02:20:08,2024-03-22 02:20:08
1804,18,4,4〜10位,2024-03-22 02:20:08,2024-03-22 02:20:08
1805,18,5,11〜100位,2024-03-22 02:20:08,2024-03-22 02:20:08
1806,18,6,101〜1000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1807,18,7,1001〜2500位,2024-03-22 02:20:08,2024-03-22 02:20:08
1808,18,8,2501〜5000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1809,18,9,5001〜10000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1810,18,10,10001〜20000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1811,18,11,20001〜30000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1812,18,12,30001〜50000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1813,18,13,50001〜75000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1814,18,14,75001〜100000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1815,18,15,100001〜200000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1816,18,16,200001〜500000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1817,18,17,500001〜1000000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1818,18,18,3桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
1819,18,19,4桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
1820,18,20,5桁のゾロ目順位,2024-03-22 02:20:08,2024-03-22 02:20:08
1901,19,1,1位,2024-03-22 02:20:08,2024-03-22 02:20:08
1902,19,2,2位,2024-03-22 02:20:08,2024-03-22 02:20:08
1903,19,3,3位,2024-03-22 02:20:08,2024-03-22 02:20:08
1904,19,4,4〜10位,2024-03-22 02:20:08,2024-03-22 02:20:08
1905,19,5,11〜100位,2024-03-22 02:20:08,2024-03-22 02:20:08
1906,19,6,101〜1000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1907,19,7,1001〜2500位,2024-03-22 02:20:08,2024-03-22 02:20:08
1908,19,8,2501〜5000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1909,19,9,5001〜10000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1910,19,10,10001〜20000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1911,19,11,20001〜30000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1912,19,12,30001〜50000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1913,19,13,50001〜75000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1914,19,14,75001〜100000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1915,19,15,100001〜200000位,2024-03-22 02:20:08,2024-03-22 02:20:08
1916,19,16,200001〜500000位,2024-03-22 02:20:08,2024-03-22 02:20:08
