id,escalation_type,level,enemy_skill_id,created_at,updated_at
30,14,20,1000007,2017-11-28 04:30:58,2017-12-06 05:05:58
31,14,25,1000025,2017-11-28 04:30:58,2017-12-06 05:05:58
32,14,30,1000008,2017-11-28 04:30:58,2017-11-28 04:30:58
33,14,4,1000026,2017-11-28 04:30:58,2017-12-06 05:05:58
34,14,8,1000027,2017-11-28 04:30:58,2017-12-06 05:05:58
35,14,13,1000028,2017-11-28 04:30:58,2017-12-06 05:05:58
36,14,20,1000029,2017-11-28 04:30:58,2017-12-06 05:05:58
37,14,1,1000030,2017-11-28 04:30:58,2017-12-06 05:05:58
38,14,15,1000031,2017-11-28 04:30:58,2017-12-06 05:05:58
39,14,25,1000032,2017-11-28 04:30:58,2017-12-06 05:05:58
40,14,1,1000033,2017-11-28 04:30:58,2017-12-06 05:05:58
41,14,10,1000034,2017-11-28 04:30:58,2017-12-06 05:05:58
42,14,15,1000035,2017-11-28 04:30:58,2017-12-06 05:05:58
43,14,20,1000036,2017-11-28 04:30:58,2017-12-06 05:05:58
44,14,30,1000037,2017-11-28 04:30:58,2017-12-06 05:05:58
45,14,3,1000021,2017-11-28 04:30:58,2017-11-28 04:30:58
46,14,15,1000022,2017-11-28 04:30:58,2017-11-28 04:30:58
47,14,5,1000023,2017-11-28 04:30:58,2017-11-28 04:30:58
48,14,20,1000024,2017-11-28 04:30:58,2017-11-28 04:30:58
49,21,1,1000038,2018-01-12 01:44:31,2018-01-12 01:44:31
50,21,6,1000039,2018-01-12 01:44:31,2018-01-12 01:44:31
51,21,11,1000040,2018-01-12 01:44:31,2018-01-12 01:44:31
52,21,16,1000001,2018-01-12 01:44:31,2018-01-12 01:44:31
53,21,21,1000002,2018-01-12 01:44:31,2018-01-12 01:44:31
54,21,31,1000003,2018-01-12 01:44:31,2018-01-12 01:44:31
55,21,40,1000004,2018-01-12 01:44:31,2018-01-12 01:44:31
56,21,50,1000005,2018-01-12 01:44:31,2018-01-12 01:44:31
57,21,60,1000006,2018-01-12 01:44:31,2018-01-12 01:44:31
58,21,70,1000007,2018-01-12 01:44:31,2018-01-12 01:44:31
59,21,77,1000025,2018-01-12 01:44:31,2018-01-12 01:44:31
60,21,8,1000041,2018-01-12 01:44:31,2018-01-12 01:44:31
61,21,23,1000042,2018-01-12 01:44:31,2018-01-12 01:44:31
62,21,45,1000043,2018-01-12 01:44:31,2018-01-12 01:44:31
63,21,60,1000044,2018-01-12 01:44:31,2018-01-12 01:44:31
64,21,1,1000045,2018-01-12 01:44:31,2018-01-12 01:44:31
65,21,11,1000046,2018-01-12 01:44:31,2018-01-12 01:44:31
66,21,21,1000047,2018-01-12 01:44:31,2018-01-12 01:44:31
67,21,31,1000048,2018-01-12 01:44:31,2018-01-12 01:44:31
68,21,50,1000049,2018-01-12 01:44:31,2018-01-12 01:44:31
69,21,1,1000050,2018-01-12 01:44:31,2018-01-12 01:44:31
70,21,6,1000051,2018-01-12 01:44:31,2018-01-12 01:44:31
71,21,16,1000052,2018-01-12 01:44:31,2018-01-12 01:44:31
72,21,21,1000053,2018-01-12 01:44:32,2018-01-12 01:44:32
73,21,31,1000054,2018-01-12 01:44:32,2018-01-12 01:44:32
74,21,40,1000055,2018-01-12 01:44:32,2018-01-12 01:44:32
75,21,50,1000056,2018-01-12 01:44:32,2018-01-12 01:44:32
76,21,78,1000057,2018-01-12 01:44:32,2018-01-12 01:44:32
77,21,13,1000021,2018-01-12 01:44:32,2018-01-12 01:44:32
78,21,25,1000022,2018-01-12 01:44:32,2018-01-12 01:44:32
79,21,7,1000023,2018-01-12 01:44:32,2018-01-12 01:44:32
80,21,18,1000024,2018-01-12 01:44:32,2018-01-12 01:44:32
81,28,1,1000001,2018-02-13 09:58:42,2018-02-13 09:58:42
82,28,3,1000002,2018-02-13 09:58:42,2018-02-13 09:58:42
83,28,5,1000003,2018-02-13 09:58:42,2018-02-13 09:58:42
84,28,10,1000004,2018-02-13 09:58:42,2018-02-13 09:58:42
85,28,15,1000005,2018-02-13 09:58:42,2018-02-13 09:58:42
86,28,20,1000006,2018-02-13 09:58:42,2018-02-13 09:58:42
87,28,25,1000007,2018-02-13 09:58:42,2018-02-13 09:58:42
88,28,30,1000075,2018-02-13 09:58:42,2018-03-28 06:06:13
89,28,4,1000041,2018-02-13 09:58:42,2018-02-13 09:58:42
90,28,12,1000058,2018-02-13 09:58:42,2018-02-13 09:58:42
91,28,18,1000059,2018-02-13 09:58:43,2018-02-13 09:58:43
92,28,1,1000045,2018-02-13 09:58:43,2018-02-13 09:58:43
93,28,15,1000060,2018-02-13 09:58:43,2018-02-13 09:58:43
94,28,25,1000074,2018-02-13 09:58:43,2018-03-28 02:50:03
95,28,1,1000053,2018-02-13 09:58:43,2018-02-13 09:58:43
96,28,10,1000054,2018-02-13 09:58:43,2018-02-13 09:58:43
97,28,15,1000055,2018-02-13 09:58:43,2018-02-13 09:58:43
98,28,20,1000061,2018-02-13 09:58:43,2018-02-13 09:58:43
99,28,30,1000062,2018-02-13 09:58:43,2018-02-13 09:58:43
100,28,3,1000021,2018-02-13 09:58:43,2018-02-13 09:58:43
101,28,15,1000022,2018-02-13 09:58:43,2018-02-13 09:58:43
102,28,5,1000023,2018-02-13 09:58:43,2018-02-13 09:58:43
103,28,20,1000024,2018-02-13 09:58:43,2018-02-13 09:58:43
131,42,1,1000002,2018-04-09 09:04:52,2018-04-09 09:04:52
132,42,6,1000003,2018-04-09 09:04:52,2018-04-09 09:04:52
133,42,11,1000004,2018-04-09 09:04:52,2018-04-09 09:04:52
134,42,16,1000005,2018-04-09 09:04:52,2018-04-09 09:04:52
135,42,21,1000006,2018-04-09 09:04:52,2018-04-09 09:04:52
136,42,26,1000111,2018-04-09 09:04:52,2018-04-27 05:26:00
137,42,30,1000112,2018-04-09 09:04:52,2018-04-27 05:26:00
138,42,4,1000026,2018-04-09 09:04:52,2018-04-09 09:04:52
139,42,8,1000079,2018-04-09 09:04:52,2018-04-09 09:04:52
140,42,13,1000080,2018-04-09 09:04:52,2018-04-09 09:04:52
141,42,20,1000081,2018-04-09 09:04:52,2018-04-09 09:04:52
142,42,1,1000082,2018-04-09 09:04:52,2018-04-09 09:04:52
143,42,15,1000083,2018-04-09 09:04:52,2018-04-09 09:04:52
144,42,25,1000084,2018-04-09 09:04:52,2018-04-09 09:04:52
145,42,1,1000085,2018-04-09 09:04:52,2018-04-09 09:04:52
146,42,11,1000086,2018-04-09 09:04:52,2018-04-09 09:04:52
147,42,16,1000087,2018-04-09 09:04:52,2018-04-09 09:04:52
148,42,21,1000088,2018-04-09 09:04:52,2018-04-09 09:04:52
149,42,30,1000089,2018-04-09 09:04:52,2018-04-09 09:04:52
150,42,3,1000021,2018-04-09 09:04:52,2018-04-09 09:04:52
151,42,14,1000022,2018-04-09 09:04:52,2018-04-09 09:04:52
152,42,5,1000023,2018-04-09 09:04:52,2018-04-09 09:04:52
153,42,20,1000024,2018-04-09 09:04:52,2018-04-09 09:04:52
160,49,1,1000002,2018-04-17 06:17:52,2018-04-17 06:17:52
161,49,3,1000003,2018-04-17 06:17:52,2018-04-17 06:17:52
162,49,5,1000004,2018-04-17 06:17:52,2018-04-17 06:17:52
163,49,10,1000005,2018-04-17 06:17:52,2018-04-17 06:17:52
164,49,15,1000096,2018-04-17 06:17:52,2018-04-17 06:17:52
165,49,20,1000097,2018-04-17 06:17:52,2018-04-17 06:17:52
166,49,25,1000098,2018-04-17 06:17:52,2018-04-17 06:17:52
167,49,30,1000099,2018-04-17 06:17:52,2018-04-17 06:17:52
168,49,4,1000100,2018-04-17 06:17:52,2018-04-17 06:17:52
169,49,8,1000010,2018-04-17 06:17:52,2018-04-17 06:17:52
170,49,13,1000101,2018-04-17 06:17:52,2018-04-17 06:17:52
171,49,20,1000102,2018-04-17 06:17:52,2018-04-17 06:17:52
172,49,1,1000103,2018-04-17 06:17:52,2018-04-17 06:17:52
173,49,15,1000104,2018-04-17 06:17:52,2018-04-17 06:17:52
174,49,25,1000105,2018-04-17 06:17:52,2018-04-17 06:17:52
175,49,1,1000106,2018-04-17 06:17:52,2018-04-17 06:17:52
176,49,10,1000107,2018-04-17 06:17:52,2018-04-17 06:17:52
177,49,15,1000108,2018-04-17 06:17:53,2018-04-17 06:17:53
178,49,20,1000109,2018-04-17 06:17:53,2018-04-17 06:17:53
179,49,30,1000110,2018-04-17 06:17:53,2018-04-17 06:17:53
180,49,3,1000021,2018-04-17 06:17:53,2018-04-17 06:17:53
181,49,15,1000022,2018-04-17 06:17:53,2018-04-17 06:17:53
182,49,5,1000023,2018-04-17 06:17:53,2018-04-17 06:17:53
183,49,20,1000024,2018-04-17 06:17:53,2018-04-17 06:17:53
184,56,1,1000002,2018-05-21 05:40:27,2018-05-21 05:40:27
185,56,3,1000003,2018-05-21 05:40:27,2018-05-21 05:40:27
186,56,5,1000004,2018-05-21 05:40:27,2018-05-21 05:40:27
187,56,10,1000005,2018-05-21 05:40:27,2018-05-21 05:40:27
188,56,15,1000006,2018-05-21 05:40:27,2018-05-21 05:40:27
189,56,20,1000007,2018-05-21 05:40:27,2018-05-21 05:40:27
190,56,25,1000025,2018-05-21 05:40:27,2018-05-21 05:40:27
191,56,30,1000008,2018-05-21 05:40:27,2018-05-21 05:40:27
192,56,4,1000113,2018-05-21 05:40:27,2018-05-21 05:40:27
193,56,8,1000114,2018-05-21 05:40:27,2018-05-21 05:40:27
194,56,13,1000101,2018-05-21 05:40:27,2018-05-21 05:40:27
195,56,20,1000115,2018-05-21 05:40:27,2018-05-21 05:40:27
196,56,1,1000116,2018-05-21 05:40:27,2018-05-21 05:40:27
197,56,15,1000117,2018-05-21 05:40:27,2018-05-21 05:40:27
198,56,25,1000118,2018-05-21 05:40:27,2018-05-21 05:40:27
199,56,1,1000119,2018-05-21 05:40:27,2018-05-21 05:40:27
200,56,10,1000120,2018-05-21 05:40:27,2018-05-21 05:40:27
201,56,15,1000121,2018-05-21 05:40:27,2018-05-21 05:40:27
202,56,20,1000122,2018-05-21 05:40:27,2018-05-21 05:40:27
203,56,30,1000123,2018-05-21 05:40:27,2018-05-21 05:40:27
204,56,3,1000021,2018-05-21 05:40:27,2018-05-21 05:40:27
205,56,15,1000022,2018-05-21 05:40:27,2018-05-21 05:40:27
206,56,5,1000023,2018-05-21 05:40:27,2018-05-21 05:40:27
207,56,20,1000024,2018-05-21 05:40:27,2018-05-21 05:40:27
208,63,1,1000002,2018-07-03 01:57:56,2018-07-03 01:57:56
209,63,5,1000003,2018-07-03 01:57:56,2018-07-03 01:57:56
210,63,10,1000004,2018-07-03 01:57:56,2018-07-03 01:57:56
211,63,15,1000005,2018-07-03 01:57:56,2018-07-03 01:57:56
212,63,21,1000007,2018-07-03 01:57:56,2018-07-03 01:57:56
213,63,26,1000025,2018-07-03 01:57:56,2018-07-03 01:57:56
214,63,30,1000008,2018-07-03 01:57:56,2018-07-03 01:57:56
215,63,3,1000021,2018-07-03 01:57:56,2018-07-03 01:57:56
216,63,15,1000022,2018-07-03 01:57:56,2018-07-03 01:57:56
217,63,5,1000023,2018-07-03 01:57:56,2018-07-03 01:57:56
218,63,18,1000024,2018-07-03 01:57:56,2018-07-03 01:57:56
219,70,1,1000134,2018-07-22 00:44:14,2018-08-17 01:32:44
220,70,3,1000135,2018-07-22 00:44:14,2018-08-17 01:32:44
221,70,5,1000038,2018-07-22 00:44:14,2018-08-17 01:32:44
222,70,10,1000039,2018-07-22 00:44:14,2018-08-17 01:32:44
223,70,15,1000001,2018-07-22 00:44:14,2018-08-17 01:32:44
224,70,20,1000002,2018-07-22 00:44:14,2018-08-17 01:32:44
225,70,25,1000003,2018-07-22 00:44:14,2018-08-17 01:32:44
226,70,30,1000004,2018-07-22 00:44:14,2018-08-17 01:32:44
227,70,4,1000009,2018-07-22 00:44:14,2018-07-22 00:44:14
228,70,8,1000124,2018-07-22 00:44:14,2018-07-22 00:44:14
229,70,13,1000080,2018-07-22 00:44:14,2018-07-22 00:44:14
231,70,1,1000126,2018-07-22 00:44:14,2018-07-22 00:44:14
232,70,15,1000127,2018-07-22 00:44:14,2018-07-22 00:44:14
233,70,25,1000128,2018-07-22 00:44:14,2018-07-22 00:44:14
234,70,1,1000129,2018-07-22 00:44:14,2018-07-22 00:44:14
235,70,10,1000130,2018-07-22 00:44:14,2018-07-22 00:44:14
236,70,15,1000131,2018-07-22 00:44:14,2018-07-22 00:44:14
237,70,20,1000132,2018-07-22 00:44:14,2018-07-22 00:44:14
238,70,30,1000133,2018-07-22 00:44:14,2018-07-22 00:44:14
239,70,3,1000021,2018-07-22 00:44:14,2018-07-22 00:44:14
240,70,15,1000022,2018-07-22 00:44:14,2018-07-22 00:44:14
241,70,5,1000023,2018-07-22 00:44:14,2018-07-22 00:44:14
242,70,20,1000024,2018-07-22 00:44:14,2018-07-22 00:44:14
263,84,16,1000021,2018-08-17 01:59:49,2018-08-17 01:59:49
264,84,31,1000022,2018-08-17 01:59:49,2018-08-17 01:59:49
265,84,11,1000023,2018-08-17 01:59:49,2018-08-17 01:59:49
266,84,21,1000024,2018-08-17 01:59:49,2018-08-17 01:59:49
267,84,1,1000144,2018-08-17 03:24:46,2018-08-17 03:24:46
268,84,11,1000145,2018-08-17 03:24:46,2018-08-17 03:24:46
269,84,21,1000146,2018-08-17 03:24:46,2018-08-17 03:24:46
270,84,31,1000147,2018-08-17 03:24:46,2018-08-17 03:24:46
271,84,41,1000148,2018-08-17 03:24:46,2018-08-17 03:24:46
272,84,50,1000149,2018-08-17 03:24:46,2018-08-17 03:24:46
273,84,100,1000150,2018-08-17 03:24:46,2018-08-17 03:24:46
274,84,999,1000151,2018-08-17 03:24:47,2018-08-17 03:24:47
275,84,1,1000135,2018-08-23 11:15:18,2018-08-23 11:15:18
276,84,11,1000038,2018-08-23 11:15:18,2018-08-23 11:15:18
277,84,21,1000039,2018-08-23 11:15:18,2018-08-23 11:15:18
278,84,31,1000001,2018-08-23 11:15:18,2018-08-23 11:15:18
279,84,41,1000002,2018-08-23 11:15:18,2018-08-23 11:15:18
280,84,50,1000003,2018-08-23 11:15:18,2018-08-23 11:15:18
281,84,100,1000004,2018-08-23 11:15:18,2018-08-23 11:15:18
282,84,999,1000005,2018-08-23 11:15:18,2018-08-23 11:15:18
283,91,1,1000001,2018-09-03 01:44:27,2018-09-03 01:44:27
284,91,3,1000002,2018-09-03 01:44:27,2018-09-03 01:44:27
285,91,5,1000003,2018-09-03 01:44:27,2018-09-03 01:44:27
286,91,10,1000004,2018-09-03 01:44:27,2018-09-03 01:44:27
287,91,15,1000005,2018-09-03 01:44:27,2018-09-03 01:44:27
288,91,20,1000006,2018-09-03 01:44:27,2018-09-03 01:44:27
289,91,25,1000007,2018-09-03 01:44:27,2018-09-03 01:44:27
290,91,30,1000025,2018-09-03 01:44:27,2018-09-03 01:44:27
291,91,4,1000041,2018-09-03 01:44:27,2018-09-03 01:44:27
292,91,8,1000152,2018-09-03 01:44:27,2018-09-03 01:44:27
293,91,13,1000028,2018-09-03 01:44:27,2018-09-03 01:44:27
294,91,20,1000153,2018-09-03 01:44:27,2018-09-03 01:44:27
295,91,1,1000154,2018-09-03 01:44:27,2018-09-03 01:44:27
296,91,15,1000155,2018-09-03 01:44:27,2018-09-03 01:44:27
297,91,25,1000156,2018-09-03 01:44:27,2018-09-03 01:44:27
298,91,1,1000157,2018-09-03 01:44:27,2018-09-03 01:44:27
299,91,10,1000158,2018-09-03 01:44:27,2018-09-03 01:44:27
300,91,15,1000159,2018-09-03 01:44:27,2018-09-03 01:44:27
301,91,20,1000160,2018-09-03 01:44:27,2018-09-03 01:44:27
302,91,30,1000161,2018-09-03 01:44:27,2018-09-03 01:44:27
303,91,3,1000021,2018-09-03 01:44:27,2018-09-03 01:44:27
304,91,15,1000022,2018-09-03 01:44:27,2018-09-03 01:44:27
305,91,5,1000023,2018-09-03 01:44:27,2018-09-03 01:44:27
306,91,20,1000024,2018-09-03 01:44:27,2018-09-03 01:44:27
307,91,10,1000162,2018-09-10 08:42:50,2018-09-10 08:42:50
308,98,1,1000002,2018-09-18 02:29:54,2018-09-18 02:29:54
309,98,3,1000003,2018-09-18 02:29:54,2018-09-18 02:29:54
310,98,5,1000004,2018-09-18 02:29:54,2018-09-18 02:29:54
311,98,10,1000005,2018-09-18 02:29:54,2018-09-18 02:29:54
312,98,15,1000006,2018-09-18 02:29:54,2018-09-18 02:29:54
313,98,20,1000007,2018-09-18 02:29:54,2018-09-18 02:29:54
314,98,25,1000025,2018-09-18 02:29:54,2018-09-18 02:29:54
315,98,30,1000008,2018-09-18 02:29:54,2018-09-18 02:29:54
316,98,4,1000100,2018-09-18 02:29:54,2018-09-18 02:29:54
317,98,13,1000163,2018-09-18 02:29:54,2018-09-18 02:29:54
318,98,20,1000164,2018-09-18 02:29:54,2018-09-18 02:29:54
319,98,1,1000165,2018-09-18 02:29:54,2018-09-18 02:29:54
320,98,15,1000166,2018-09-18 02:29:54,2018-09-18 02:29:54
321,98,25,1000167,2018-09-18 02:29:54,2018-09-18 02:29:54
322,98,1,1000168,2018-09-18 02:29:55,2018-09-18 02:29:55
323,98,10,1000169,2018-09-18 02:29:55,2018-09-18 02:29:55
324,98,15,1000170,2018-09-18 02:29:55,2018-09-18 02:29:55
325,98,20,1000171,2018-09-18 02:29:55,2018-09-18 02:29:55
326,98,30,1000172,2018-09-18 02:29:55,2018-09-18 02:29:55
327,98,3,1000021,2018-09-18 02:29:55,2018-09-18 02:29:55
328,98,15,1000022,2018-09-18 02:29:55,2018-09-18 02:29:55
329,98,5,1000023,2018-09-18 02:29:55,2018-09-18 02:29:55
330,98,20,1000024,2018-09-18 02:29:55,2018-09-18 02:29:55
331,98,10,1000162,2018-09-18 02:29:55,2018-09-18 02:29:55
332,105,1,1000002,2018-10-23 04:02:41,2018-10-23 04:02:41
333,105,3,1000003,2018-10-23 04:02:41,2018-10-23 04:02:41
334,105,5,1000004,2018-10-23 04:02:41,2018-10-23 04:02:41
335,105,10,1000005,2018-10-23 04:02:41,2018-10-23 04:02:41
336,105,15,1000006,2018-10-23 04:02:41,2018-10-23 04:02:41
337,105,20,1000007,2018-10-23 04:02:41,2018-10-23 04:02:41
338,105,25,1000025,2018-10-23 04:02:41,2018-10-23 04:02:41
339,105,30,1000008,2018-10-23 04:02:41,2018-10-23 04:02:41
340,105,4,1000173,2018-10-23 04:02:41,2018-10-23 04:02:41
341,105,8,1000174,2018-10-23 04:02:41,2018-10-23 04:02:41
342,105,13,1000175,2018-10-23 04:02:41,2018-10-23 04:02:41
343,105,17,1000176,2018-10-23 04:02:41,2018-10-23 04:02:41
344,105,20,1000177,2018-10-23 04:02:41,2018-10-23 04:02:41
345,105,1,1000178,2018-10-23 04:02:41,2018-10-23 04:02:41
346,105,15,1000179,2018-10-23 04:02:41,2018-10-23 04:02:41
347,105,25,1000180,2018-10-23 04:02:41,2018-10-23 04:02:41
348,105,1,1000181,2018-10-23 04:02:41,2018-10-23 04:02:41
349,105,10,1000182,2018-10-23 04:02:41,2018-10-23 04:02:41
350,105,15,1000183,2018-10-23 04:02:41,2018-10-23 04:02:41
351,105,20,1000184,2018-10-23 04:02:41,2018-10-23 04:02:41
352,105,30,1000185,2018-10-23 04:02:41,2018-10-23 04:02:41
353,105,3,1000021,2018-10-23 04:02:41,2018-10-23 04:02:41
354,105,15,1000022,2018-10-23 04:02:41,2018-10-23 04:02:41
355,105,5,1000023,2018-10-23 04:02:41,2018-10-23 04:02:41
356,105,20,1000024,2018-10-23 04:02:41,2018-10-23 04:02:41
357,105,10,1000162,2018-10-23 04:02:41,2018-10-23 04:02:41
358,112,1,1000002,2018-10-30 07:22:30,2018-10-30 07:22:30
359,112,3,1000003,2018-10-30 07:22:30,2018-10-30 07:22:30
360,112,5,1000004,2018-10-30 07:22:30,2018-10-30 07:22:30
361,112,10,1000005,2018-10-30 07:22:30,2018-10-30 07:22:30
362,112,15,1000006,2018-10-30 07:22:30,2018-10-30 07:22:30
363,112,20,1000007,2018-10-30 07:22:30,2018-10-30 07:22:30
364,112,25,1000025,2018-10-30 07:22:31,2018-10-30 07:22:31
365,112,30,1000008,2018-10-30 07:22:31,2018-10-30 07:22:31
366,112,4,1000113,2018-10-30 07:22:31,2018-10-30 07:22:31
367,112,8,1000114,2018-10-30 07:22:31,2018-10-30 07:22:31
368,112,13,1000043,2018-10-30 07:22:31,2018-10-30 07:22:31
369,112,20,1000186,2018-10-30 07:22:31,2018-10-30 07:22:31
370,112,1,1000187,2018-10-30 07:22:31,2018-10-30 07:22:31
371,112,15,1000188,2018-10-30 07:22:31,2018-10-30 07:22:31
372,112,25,1000189,2018-10-30 07:22:31,2018-10-30 07:22:31
373,112,1,1000190,2018-10-30 07:22:31,2018-10-30 07:22:31
374,112,10,1000191,2018-10-30 07:22:31,2018-10-30 07:22:31
375,112,15,1000192,2018-10-30 07:22:31,2018-10-30 07:22:31
376,112,20,1000193,2018-10-30 07:22:31,2018-10-30 07:22:31
377,112,30,1000194,2018-10-30 07:22:31,2018-10-30 07:22:31
378,112,3,1000021,2018-10-30 07:22:31,2018-10-30 07:22:31
379,112,15,1000022,2018-10-30 07:22:31,2018-10-30 07:22:31
380,112,5,1000023,2018-10-30 07:22:31,2018-10-30 07:22:31
381,112,20,1000024,2018-10-30 07:22:31,2018-10-30 07:22:31
382,112,10,1000162,2018-10-30 07:22:31,2018-10-30 07:22:31
383,119,1,1000002,2018-12-14 01:56:43,2018-12-21 13:06:25
384,119,3,1000003,2018-12-14 01:56:43,2018-12-21 13:06:26
385,119,5,1000004,2018-12-14 01:56:43,2018-12-21 13:06:26
386,119,10,1000005,2018-12-14 01:56:43,2018-12-21 13:06:26
387,119,15,1000006,2018-12-14 01:56:43,2018-12-21 13:06:26
388,119,20,1000007,2018-12-14 01:56:43,2018-12-21 13:06:26
389,119,25,1000025,2018-12-14 01:56:43,2018-12-21 13:06:26
390,119,30,1000008,2018-12-14 01:56:43,2018-12-21 13:06:26
391,119,4,1000009,2018-12-14 01:56:43,2018-12-14 01:56:43
392,119,8,1000079,2018-12-14 01:56:43,2018-12-14 01:56:43
393,119,13,1000080,2018-12-14 01:56:43,2018-12-14 01:56:43
394,119,20,1000195,2018-12-14 01:56:43,2018-12-14 01:56:43
395,119,1,1000196,2018-12-14 01:56:43,2018-12-14 01:56:43
396,119,15,1000197,2018-12-14 01:56:43,2018-12-14 01:56:43
397,119,25,1000198,2018-12-14 01:56:43,2018-12-14 01:56:43
398,119,1,1000199,2018-12-14 01:56:43,2018-12-14 01:56:43
399,119,10,1000200,2018-12-14 01:56:43,2018-12-14 01:56:43
400,119,15,1000201,2018-12-14 01:56:43,2018-12-14 01:56:43
401,119,20,1000202,2018-12-14 01:56:43,2018-12-14 01:56:43
402,119,30,1000203,2018-12-14 01:56:43,2018-12-14 01:56:43
403,119,3,1000021,2018-12-14 01:56:43,2018-12-14 01:56:43
404,119,15,1000022,2018-12-14 01:56:43,2018-12-14 01:56:43
405,119,5,1000023,2018-12-14 01:56:43,2018-12-14 01:56:43
406,119,20,1000024,2018-12-14 01:56:43,2018-12-14 01:56:43
407,119,10,1000162,2018-12-14 01:56:43,2018-12-14 01:56:43
408,126,1,1000002,2018-12-20 07:49:29,2018-12-20 07:49:29
409,126,3,1000003,2018-12-20 07:49:29,2018-12-20 07:49:29
410,126,5,1000004,2018-12-20 07:49:29,2018-12-20 07:49:29
411,126,10,1000005,2018-12-20 07:49:29,2018-12-20 07:49:29
412,126,15,1000006,2018-12-20 07:49:29,2018-12-20 07:49:29
413,126,20,1000007,2018-12-20 07:49:29,2018-12-20 07:49:29
414,126,25,1000025,2018-12-20 07:49:29,2018-12-20 07:49:29
415,126,30,1000008,2018-12-20 07:49:29,2018-12-20 07:49:29
416,126,4,1000026,2018-12-20 07:49:29,2018-12-20 07:49:29
417,126,8,1000027,2018-12-20 07:49:29,2018-12-20 07:49:29
418,126,13,1000204,2018-12-20 07:49:29,2018-12-20 07:49:29
419,126,20,1000205,2018-12-20 07:49:29,2018-12-20 07:49:29
420,126,1,1000206,2018-12-20 07:49:29,2018-12-20 07:49:29
421,126,15,1000207,2018-12-20 07:49:29,2018-12-20 07:49:29
422,126,25,1000208,2018-12-20 07:49:29,2018-12-20 07:49:29
423,126,1,1000085,2018-12-20 07:49:29,2018-12-20 07:49:29
424,126,10,1000209,2018-12-20 07:49:29,2018-12-20 07:49:29
425,126,15,1000210,2018-12-20 07:49:29,2018-12-20 07:49:29
426,126,20,1000211,2018-12-20 07:49:29,2018-12-20 07:49:29
427,126,30,1000212,2018-12-20 07:49:29,2018-12-20 07:49:29
428,126,3,1000021,2018-12-20 07:49:30,2018-12-20 07:49:30
429,126,15,1000022,2018-12-20 07:49:30,2018-12-20 07:49:30
430,126,5,1000023,2018-12-20 07:49:30,2018-12-20 07:49:30
431,126,20,1000024,2018-12-20 07:49:30,2018-12-20 07:49:30
432,126,10,1000162,2018-12-27 01:03:13,2018-12-27 01:03:13
433,133,1,1000039,2019-01-11 05:17:24,2019-01-11 05:17:24
434,133,3,1000001,2019-01-11 05:17:24,2019-01-11 05:17:24
435,133,5,1000002,2019-01-11 05:17:24,2019-01-11 05:17:24
436,133,10,1000003,2019-01-11 05:17:24,2019-01-11 05:17:24
437,133,15,1000004,2019-01-11 05:17:24,2019-01-11 05:17:24
438,133,20,1000005,2019-01-11 05:17:24,2019-01-11 05:17:24
439,133,25,1000006,2019-01-11 05:17:24,2019-01-11 05:17:24
440,133,30,1000111,2019-01-11 05:17:24,2019-01-11 05:17:24
441,133,4,1000221,2019-01-11 05:17:24,2019-01-24 10:30:00
