id,leader_skill_set_id,exec_timing_type,target_type,sub_target_type_set_id,causality_conditions,efficacy_type,efficacy_values,calc_option,created_at,updated_at
21,100005,1,2,0,,1,"[15, 0, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
22,100005,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
23,100005,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
24,100005,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
25,100005,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
26,100006,1,2,0,,16,"[3, 25, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
27,100006,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
28,100006,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
29,100006,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
30,100006,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
31,100007,1,2,0,,16,"[0, 25, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
32,100007,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
33,100007,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
34,100007,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
35,100007,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
36,100008,1,2,0,,16,"[1, 25, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
37,100008,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
38,100008,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
39,100008,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
40,100008,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
41,100009,1,2,0,,16,"[1, 25, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
42,100009,1,2,0,,16,"[3, 25, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
43,100009,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
44,100009,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
45,100009,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
46,100010,1,2,0,,16,"[0, 25, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
47,100010,1,2,0,,16,"[4, 25, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
48,100010,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
49,100010,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
50,100010,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
51,100011,1,2,0,"{""source"": ""42"", ""compiled"": 42}",1,"[20, 0, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
52,100011,1,2,0,"{""source"": ""42"", ""compiled"": 42}",0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
53,100011,1,2,0,"{""source"": ""42"", ""compiled"": 42}",0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
54,100011,1,2,0,"{""source"": ""42"", ""compiled"": 42}",0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
55,100011,1,2,0,"{""source"": ""42"", ""compiled"": 42}",0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
56,100012,1,2,0,"{""source"": ""42"", ""compiled"": 42}",5,"[1, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
57,100012,1,2,0,"{""source"": ""42"", ""compiled"": 42}",0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
58,100012,1,2,0,"{""source"": ""42"", ""compiled"": 42}",0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
59,100012,1,2,0,"{""source"": ""42"", ""compiled"": 42}",0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
60,100012,1,2,0,"{""source"": ""42"", ""compiled"": 42}",0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
61,100013,1,2,0,"{""source"": ""15"", ""compiled"": 15}",1,"[25, 0, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
62,100013,1,2,0,"{""source"": ""15"", ""compiled"": 15}",0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
63,100013,1,2,0,"{""source"": ""15"", ""compiled"": 15}",0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
64,100013,1,2,0,"{""source"": ""15"", ""compiled"": 15}",0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
65,100013,1,2,0,"{""source"": ""15"", ""compiled"": 15}",0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
66,100014,1,2,0,,19,"[2, 25, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
67,100014,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
68,100014,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
69,100014,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
70,100014,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
71,100015,1,4,0,,2,"[25, 0, 0]",3,2024-07-30 02:06:37,2024-07-30 02:06:37
72,100015,1,4,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
73,100015,1,4,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
74,100015,1,4,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
75,100015,1,4,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
76,100016,1,2,0,"{""source"": ""15"", ""compiled"": 15}",1,"[25, 0, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
77,100016,1,2,0,"{""source"": ""15"", ""compiled"": 15}",0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
78,100016,1,2,0,"{""source"": ""15"", ""compiled"": 15}",0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
79,100016,1,2,0,"{""source"": ""15"", ""compiled"": 15}",0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
80,100016,1,2,0,"{""source"": ""15"", ""compiled"": 15}",0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
81,100017,1,2,0,,44,"[3, 20, 20]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
82,100017,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
83,100017,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
84,100017,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
85,100017,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
86,100018,1,2,0,,16,"[2, 25, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
87,100018,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
88,100018,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
89,100018,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
90,100018,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
91,100019,1,2,0,,19,"[0, 25, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
92,100019,1,2,0,,19,"[1, 25, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
93,100019,1,2,0,,19,"[2, 25, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
94,100019,1,2,0,,19,"[3, 25, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
95,100019,1,2,0,,19,"[4, 25, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
96,100020,1,2,0,"{""source"": ""21"", ""compiled"": 21}",1,"[15, 0, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
97,100020,1,2,0,"{""source"": ""21"", ""compiled"": 21}",0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
98,100020,1,2,0,"{""source"": ""21"", ""compiled"": 21}",0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
99,100020,1,2,0,"{""source"": ""21"", ""compiled"": 21}",0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
100,100020,1,2,0,"{""source"": ""21"", ""compiled"": 21}",0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
101,100021,1,4,0,,16,"[1, 25, 0]",3,2024-07-30 02:06:37,2024-07-30 02:06:37
102,100021,1,4,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
103,100021,1,4,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
104,100021,1,4,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
105,100021,1,4,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
106,100022,1,4,0,,16,"[0, 25, 0]",3,2024-07-30 02:06:37,2024-07-30 02:06:37
107,100022,1,4,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
108,100022,1,4,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
109,100022,1,4,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
110,100022,1,4,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
111,100023,1,2,0,,16,"[2, 25, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
112,100023,1,2,0,,16,"[3, 25, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
113,100023,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
114,100023,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
115,100023,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
116,100024,1,2,0,,44,"[4, 20, 20]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
117,100024,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
118,100024,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
119,100024,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
120,100024,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
121,100025,1,2,0,,20,"[3, 2, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
122,100025,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
123,100025,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
124,100025,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
125,100025,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
126,100026,1,2,0,,20,"[0, 2, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
127,100026,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
128,100026,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
129,100026,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
130,100026,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
131,100027,1,2,0,,16,"[2, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
132,100027,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
133,100027,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
134,100027,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
135,100027,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
136,100028,1,2,0,,20,"[0, 1, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
137,100028,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
138,100028,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
139,100028,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
140,100028,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
141,100029,1,2,0,,16,"[4, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
142,100029,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
143,100029,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
144,100029,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
145,100029,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
146,100030,1,2,0,,19,"[0, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
147,100030,1,2,0,,19,"[1, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
148,100030,1,2,0,,19,"[2, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
149,100030,1,2,0,,19,"[3, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
150,100030,1,2,0,,19,"[4, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
151,100031,1,2,0,,19,"[0, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
152,100031,1,2,0,,19,"[1, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
153,100031,1,2,0,,19,"[2, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
154,100031,1,2,0,,19,"[3, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
155,100031,1,2,0,,19,"[4, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
156,100032,1,2,0,,19,"[0, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
157,100032,1,2,0,,19,"[1, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
158,100032,1,2,0,,19,"[2, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
159,100032,1,2,0,,19,"[3, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
160,100032,1,2,0,,19,"[4, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
161,100033,1,2,0,,16,"[1, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
162,100033,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
163,100033,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
164,100033,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
165,100033,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
166,100034,1,2,0,,16,"[0, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
167,100034,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
168,100034,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
169,100034,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
170,100034,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
171,100035,1,2,0,,16,"[4, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
172,100035,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
173,100035,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
174,100035,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
175,100035,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
176,100036,1,2,0,,17,"[4, 20, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
177,100036,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
178,100036,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
179,100036,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
180,100036,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
181,100037,1,2,0,,19,"[0, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
182,100037,1,2,0,,19,"[1, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
183,100037,1,2,0,,19,"[2, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
184,100037,1,2,0,,19,"[3, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
185,100037,1,2,0,,19,"[4, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
186,100038,1,2,0,,13,"[90, 0, 0]",3,2024-07-30 02:06:37,2024-07-30 02:06:37
187,100038,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
188,100038,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
189,100038,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
190,100038,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
191,100039,1,2,0,,16,"[1, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
192,100039,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
193,100039,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
194,100039,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
195,100039,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
196,100040,1,4,0,,17,"[3, 30, 0]",3,2024-07-30 02:06:37,2024-07-30 02:06:37
197,100040,1,4,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
198,100040,1,4,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
199,100040,1,4,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
200,100040,1,4,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
201,100041,1,2,0,,13,"[90, 0, 0]",3,2024-07-30 02:06:37,2024-07-30 02:06:37
202,100041,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
203,100041,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
204,100041,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
205,100041,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
206,100042,1,2,0,,17,"[1, 20, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
207,100042,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
208,100042,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
209,100042,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
210,100042,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
211,100043,1,2,0,,16,"[1, 25, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
212,100043,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
213,100043,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
214,100043,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
215,100043,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
216,100044,1,2,0,,20,"[2, 1, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
217,100044,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
218,100044,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
219,100044,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
220,100044,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
221,100045,1,2,0,,19,"[0, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
222,100045,1,2,0,,19,"[1, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
223,100045,1,2,0,,19,"[2, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
224,100045,1,2,0,,19,"[3, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
225,100045,1,2,0,,19,"[4, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
226,100046,1,2,0,,13,"[90, 0, 0]",3,2024-07-30 02:06:37,2024-07-30 02:06:37
227,100046,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
228,100046,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
229,100046,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
230,100046,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
231,100047,1,2,0,,16,"[3, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
232,100047,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
233,100047,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
234,100047,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
235,100047,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
236,100048,1,2,0,,16,"[4, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
237,100048,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
238,100048,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
239,100048,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
240,100048,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
241,100049,1,2,0,,16,"[0, 15, 0]",2,2024-07-30 02:06:37,2024-07-30 02:06:37
242,100049,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
243,100049,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
244,100049,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
245,100049,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
246,100050,1,2,0,,13,"[90, 0, 0]",3,2024-07-30 02:06:37,2024-07-30 02:06:37
247,100050,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
248,100050,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
249,100050,1,2,0,,0,"[0, 0, 0]",0,2024-07-30 02:06:37,2024-07-30 02:06:37
