id,card_id,special_set_id,priority,style,lv_start,eball_num_start,view_id,card_costume_condition_id,special_bonus_id1,special_bonus_lv1,bonus_view_id1,special_bonus_id2,special_bonus_lv2,bonus_view_id2,causality_conditions,special_asset_id,created_at,updated_at
37,1000370,23,0.0,Normal,0,12,37,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
38,1000380,24,0.0,Normal,0,12,38,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
39,1000390,25,0.0,Normal,0,12,39,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
40,1000400,26,0.0,Normal,0,12,40,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
41,1000410,27,0.0,Normal,0,12,41,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
42,1000420,28,0.0,Normal,0,12,42,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
43,1000430,30,0.0,Normal,0,12,43,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
44,1000440,31,0.0,Normal,0,12,44,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
45,1000450,32,0.0,Normal,0,12,45,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
46,1000460,33,0.0,Normal,0,12,46,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
47,1000470,34,0.0,Normal,0,12,47,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
48,1000480,35,0.0,Normal,0,12,48,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
49,1000490,36,0.0,Normal,0,12,49,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
50,1000500,45,0.0,Normal,0,12,50,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
51,1000510,37,0.0,Normal,0,12,51,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
52,1000520,38,0.0,Normal,0,12,52,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
53,1000530,39,0.0,Normal,0,12,53,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
54,1000540,41,0.0,Normal,0,12,54,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
55,1000550,42,0.0,Normal,0,12,55,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
56,1000560,43,0.0,Normal,0,12,56,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
57,1000570,44,0.0,Normal,0,12,57,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
58,1000580,46,0.0,Normal,0,12,58,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
59,1000590,47,0.0,Normal,0,12,59,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
60,1000600,48,0.0,Normal,0,12,60,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
61,1000610,49,0.0,Normal,0,12,61,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
62,1000620,50,0.0,Normal,0,12,62,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
63,1000630,51,0.0,Normal,0,12,63,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
64,1000640,46,0.0,Normal,0,12,64,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
65,1000650,47,0.0,Normal,0,12,65,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
66,1000660,48,0.0,Normal,0,12,66,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
67,1000670,49,0.0,Normal,0,12,67,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
68,1000680,50,0.0,Normal,0,12,68,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
69,1000690,51,0.0,Normal,0,12,69,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
70,1000700,52,0.0,Normal,0,12,70,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
71,1000710,53,0.0,Normal,0,12,71,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
72,1000720,54,0.0,Normal,0,12,72,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
73,1000730,55,0.0,Normal,0,12,73,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
74,1000740,56,0.0,Normal,0,12,74,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
75,1000750,57,0.0,Normal,0,12,75,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
76,1000760,58,0.0,Normal,0,12,76,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
77,1000770,59,0.0,Normal,0,12,77,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
78,1000780,60,0.0,Normal,0,12,78,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
79,1000790,61,0.0,Normal,0,12,79,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
80,1000800,62,0.0,Normal,0,12,80,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
81,1000810,10,0.0,Normal,0,12,81,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
82,1000820,63,0.0,Normal,0,12,82,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
83,1000830,1,0.0,Normal,0,12,83,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
84,1000840,2,0.0,Normal,0,12,84,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
85,1000850,3,0.0,Normal,0,12,85,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
86,1000860,4,0.0,Normal,0,12,86,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
87,1000870,7,0.0,Normal,0,12,87,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
88,1000880,9,0.0,Normal,0,12,88,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
89,1000890,11,0.0,Normal,0,12,89,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
90,1000900,12,0.0,Normal,0,12,90,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
91,1000910,13,0.0,Normal,0,12,91,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
92,1000920,15,0.0,Normal,0,12,92,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
93,1000930,17,0.0,Normal,0,12,93,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
94,1000940,22,0.0,Normal,0,12,94,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
95,1000950,23,0.0,Normal,0,12,95,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
96,1000960,21,0.0,Normal,0,12,96,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
97,1000970,24,0.0,Normal,0,12,97,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
98,1000980,25,0.0,Normal,0,12,98,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
99,1000990,26,0.0,Normal,0,12,99,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
100,1001000,27,0.0,Normal,0,12,100,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
101,1001010,28,0.0,Normal,0,12,101,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
102,1001020,30,0.0,Normal,0,12,102,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
103,1001030,31,0.0,Normal,0,12,103,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
104,1001040,45,0.0,Normal,0,12,104,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
105,1001050,37,0.0,Normal,0,12,105,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
106,1001060,38,0.0,Normal,0,12,106,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
107,1001070,39,0.0,Normal,0,12,107,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
108,1001080,41,0.0,Normal,0,12,108,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
109,1001090,42,0.0,Normal,0,12,109,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
110,1001100,44,0.0,Normal,0,12,110,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
111,1001110,54,0.0,Normal,0,12,111,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
112,1001120,47,0.0,Normal,0,12,112,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
113,1001130,19,0.0,Normal,0,12,113,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
114,1001140,20,0.0,Normal,0,12,114,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
115,1001150,7,0.0,Normal,0,12,115,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
116,1001160,11,0.0,Normal,0,12,116,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
117,1001170,12,0.0,Normal,0,12,117,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
118,1001180,13,0.0,Normal,0,12,118,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
119,1001190,15,0.0,Normal,0,12,119,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
120,1001200,17,0.0,Normal,0,12,120,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
121,1001210,22,0.0,Normal,0,12,121,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
122,1001220,23,0.0,Normal,0,12,122,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
123,1001230,24,0.0,Normal,0,12,123,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
124,1001240,25,0.0,Normal,0,12,124,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
125,1001250,26,0.0,Normal,0,12,125,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
126,1001260,27,0.0,Normal,0,12,126,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
127,1001270,28,0.0,Normal,0,12,127,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
128,1001280,45,0.0,Normal,0,12,128,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
129,1001290,37,0.0,Normal,0,12,129,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
130,1001300,38,0.0,Normal,0,12,130,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
131,1001310,39,0.0,Normal,0,12,131,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
132,1001320,41,0.0,Normal,0,12,132,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
133,1001330,42,0.0,Normal,0,12,133,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
134,1001340,43,0.0,Normal,0,12,134,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
135,1001350,44,0.0,Normal,0,12,135,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
136,1001360,54,0.0,Normal,0,12,136,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
137,1001370,47,0.0,Normal,0,12,137,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
138,1001380,65,0.0,Normal,0,12,138,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
139,3000210,48,0.0,Normal,0,12,139,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
140,3000220,48,0.0,Normal,0,12,140,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
141,3000230,48,0.0,Normal,0,12,141,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
142,3000240,48,0.0,Normal,0,12,142,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
143,3000260,60,0.0,Normal,0,12,143,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
144,3000270,60,0.0,Normal,0,12,144,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
145,3000280,60,0.0,Normal,0,12,145,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
146,3000290,60,0.0,Normal,0,12,146,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
147,3000560,61,0.0,Normal,0,12,147,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
148,3000580,61,0.0,Normal,0,12,148,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
149,3000590,61,0.0,Normal,0,12,149,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
150,3000600,61,0.0,Normal,0,12,150,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
151,3001110,62,0.0,Normal,0,12,151,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
152,3001130,62,0.0,Normal,0,12,152,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
153,3001140,62,0.0,Normal,0,12,153,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
154,3001150,62,0.0,Normal,0,12,154,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
155,1000011,1,0.0,Normal,0,12,155,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
156,1000021,2,0.0,Normal,0,12,156,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
157,1000031,3,0.0,Normal,0,12,157,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
158,1000041,4,0.0,Normal,0,12,158,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
159,1000051,5,0.0,Normal,0,12,159,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
160,1000061,5,0.0,Normal,0,12,160,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
161,1000071,6,0.0,Normal,0,12,161,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
162,1000081,6,0.0,Normal,0,12,162,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
163,1000091,7,0.0,Normal,0,12,163,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
164,1000101,9,0.0,Normal,0,12,164,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
165,1000111,11,0.0,Normal,0,12,165,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
166,1000121,12,0.0,Normal,0,12,166,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
167,1000131,13,0.0,Normal,0,12,167,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
168,1000141,15,0.0,Normal,0,12,168,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
169,1000151,17,0.0,Normal,0,12,169,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
170,1000161,19,0.0,Normal,0,12,170,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
171,1000171,20,0.0,Normal,0,12,171,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
172,1000181,22,0.0,Normal,0,12,172,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
173,1000191,23,0.0,Normal,0,12,173,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
174,1000201,24,0.0,Normal,0,12,174,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
175,1000211,25,0.0,Normal,0,12,175,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
176,1000221,26,0.0,Normal,0,12,176,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
177,1000231,27,0.0,Normal,0,12,177,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
178,1000241,28,0.0,Normal,0,12,178,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
179,1000251,30,0.0,Normal,0,12,179,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
180,1000261,31,0.0,Normal,0,12,180,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
181,1000271,7,0.0,Normal,0,12,181,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
182,1000281,9,0.0,Normal,0,12,182,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
183,1000291,11,0.0,Normal,0,12,183,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
184,1000301,12,0.0,Normal,0,12,184,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
185,1000311,13,0.0,Normal,0,12,185,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
186,1000321,15,0.0,Normal,0,12,186,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
187,1000331,17,0.0,Normal,0,12,187,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
188,1000341,19,0.0,Normal,0,12,188,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
189,1000351,20,0.0,Normal,0,12,189,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
190,1000361,22,0.0,Normal,0,12,190,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
191,1000371,23,0.0,Normal,0,12,191,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
192,1000381,24,0.0,Normal,0,12,192,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
193,1000391,25,0.0,Normal,0,12,193,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
194,1000401,26,0.0,Normal,0,12,194,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
195,1000411,27,0.0,Normal,0,12,195,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
196,1000421,28,0.0,Normal,0,12,196,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
197,1000431,30,0.0,Normal,0,12,197,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
198,1000441,31,0.0,Normal,0,12,198,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
199,1000451,32,0.0,Normal,0,12,199,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
200,1000461,33,0.0,Normal,0,12,200,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
201,1000471,34,0.0,Normal,0,12,201,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
202,1000481,35,0.0,Normal,0,12,202,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
203,1000491,36,0.0,Normal,0,12,203,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
204,1000501,45,0.0,Normal,0,12,204,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
205,1000511,37,0.0,Normal,0,12,205,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
206,1000521,38,0.0,Normal,0,12,206,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
207,1000531,39,0.0,Normal,0,12,207,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
208,1000541,41,0.0,Normal,0,12,208,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
209,1000551,42,0.0,Normal,0,12,209,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
210,1000561,43,0.0,Normal,0,12,210,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
211,1000571,44,0.0,Normal,0,12,211,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
212,1000581,46,0.0,Normal,0,12,212,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
213,1000591,47,0.0,Normal,0,12,213,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
214,1000601,48,0.0,Normal,0,12,214,0,0,0,0,0,0,0,,,2024-07-23 00:22:17,2024-07-23 00:22:17
