id,budokai_id,budokai_league_id,rank,name,point,bonus,created_at,updated_at
157,14,1,1,ピラフクラス,0,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
158,14,1,2,チャパ王クラス,5000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
159,14,1,3,サタンクラス,25000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
160,14,2,4,ビーデルクラス,50000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
161,14,2,5,武天老師クラス,100000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
162,14,2,6,カリンクラス,150000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
163,14,3,7,神クラス,250000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
164,14,3,8,閻魔大王クラス,500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
165,14,3,9,界王クラス,1000000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
166,14,4,10,界王神クラス,1500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
167,14,4,11,老界王神クラス,2500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
168,14,4,12,ビルスクラス,5000000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
169,15,1,1,ピラフクラス,0,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
170,15,1,2,チャパ王クラス,5000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
171,15,1,3,サタンクラス,25000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
172,15,2,4,ビーデルクラス,50000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
173,15,2,5,武天老師クラス,100000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
174,15,2,6,カリンクラス,150000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
175,15,3,7,神クラス,250000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
176,15,3,8,閻魔大王クラス,500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
177,15,3,9,界王クラス,1000000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
178,15,4,10,界王神クラス,1500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
179,15,4,11,老界王神クラス,2500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
180,15,4,12,ビルスクラス,5000000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
181,16,1,1,ピラフクラス,0,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
182,16,1,2,チャパ王クラス,5000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
183,16,1,3,サタンクラス,25000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
184,16,2,4,ビーデルクラス,50000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
185,16,2,5,武天老師クラス,100000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
186,16,2,6,カリンクラス,150000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
187,16,3,7,神クラス,250000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
188,16,3,8,閻魔大王クラス,500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
189,16,3,9,界王クラス,1000000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
190,16,4,10,界王神クラス,1500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
191,16,4,11,老界王神クラス,2500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
192,16,4,12,ビルスクラス,5000000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1701,17,1,1,ピラフクラス,0,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1702,17,1,2,チャパ王クラス,5000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1703,17,1,3,サタンクラス,25000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1704,17,2,4,ビーデルクラス,50000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1705,17,2,5,武天老師クラス,100000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1706,17,2,6,カリンクラス,150000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1707,17,3,7,神クラス,250000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1708,17,3,8,閻魔大王クラス,500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1709,17,3,9,界王クラス,1000000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1710,17,4,10,界王神クラス,1500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1711,17,4,11,老界王神クラス,2500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1712,17,4,12,ビルスクラス,5000000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1801,18,1,1,ピラフクラス,0,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1802,18,1,2,チャパ王クラス,5000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1803,18,1,3,サタンクラス,25000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1804,18,2,4,ビーデルクラス,50000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1805,18,2,5,武天老師クラス,100000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1806,18,2,6,カリンクラス,150000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1807,18,3,7,神クラス,250000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1808,18,3,8,閻魔大王クラス,500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1809,18,3,9,界王クラス,1000000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1810,18,4,10,界王神クラス,1500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1811,18,4,11,老界王神クラス,2500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1812,18,4,12,ビルスクラス,5000000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1901,19,1,1,ピラフクラス,0,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1902,19,1,2,チャパ王クラス,5000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1903,19,1,3,サタンクラス,25000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1904,19,2,4,ビーデルクラス,50000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1905,19,2,5,武天老師クラス,100000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1906,19,2,6,カリンクラス,150000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1907,19,3,7,神クラス,250000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1908,19,3,8,閻魔大王クラス,500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1909,19,3,9,界王クラス,1000000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1910,19,4,10,界王神クラス,1500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1911,19,4,11,老界王神クラス,2500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
1912,19,4,12,ビルスクラス,5000000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2001,20,1,1,ピラフクラス,0,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2002,20,1,2,チャパ王クラス,5000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2003,20,1,3,サタンクラス,25000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2004,20,2,4,ビーデルクラス,50000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2005,20,2,5,武天老師クラス,100000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2006,20,2,6,カリンクラス,150000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2007,20,3,7,神クラス,250000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2008,20,3,8,閻魔大王クラス,500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2009,20,3,9,界王クラス,1000000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2010,20,4,10,界王神クラス,1500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2011,20,4,11,老界王神クラス,2500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2012,20,4,12,ビルスクラス,5000000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2101,21,1,1,ピラフクラス,0,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2102,21,1,2,チャパ王クラス,5000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2103,21,1,3,サタンクラス,25000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2104,21,2,4,ビーデルクラス,50000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2105,21,2,5,武天老師クラス,100000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2106,21,2,6,カリンクラス,150000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2107,21,3,7,神クラス,250000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2108,21,3,8,閻魔大王クラス,500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2109,21,3,9,界王クラス,1000000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2110,21,4,10,界王神クラス,1500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2111,21,4,11,老界王神クラス,2500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2112,21,4,12,ビルスクラス,5000000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2201,22,1,1,ピラフクラス,0,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2202,22,1,2,チャパ王クラス,5000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2203,22,1,3,サタンクラス,25000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2204,22,2,4,ビーデルクラス,50000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2205,22,2,5,武天老師クラス,100000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2206,22,2,6,カリンクラス,150000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2207,22,3,7,神クラス,250000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2208,22,3,8,閻魔大王クラス,500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2209,22,3,9,界王クラス,1000000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2210,22,4,10,界王神クラス,1500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2211,22,4,11,老界王神クラス,2500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2212,22,4,12,ビルスクラス,5000000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2301,23,1,1,ピラフクラス,0,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2302,23,1,2,チャパ王クラス,5000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2303,23,1,3,サタンクラス,25000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2304,23,2,4,ビーデルクラス,50000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2305,23,2,5,武天老師クラス,100000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2306,23,2,6,カリンクラス,150000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2307,23,3,7,神クラス,250000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2308,23,3,8,閻魔大王クラス,500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2309,23,3,9,界王クラス,1000000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2310,23,4,10,界王神クラス,1500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2311,23,4,11,老界王神クラス,2500000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2312,23,4,12,ビルスクラス,5000000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2401,24,1,1,ピラフクラス,0,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2402,24,1,2,チャパ王クラス,5000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2403,24,1,3,サタンクラス,25000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2404,24,2,4,ビーデルクラス,50000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2405,24,2,5,武天老師クラス,100000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
2406,24,2,6,カリンクラス,150000,1.0,2024-03-22 02:20:13,2024-03-22 02:20:13
