id,name,description,created_at,updated_at
100025,亀仙流の極意,力属性の気力+2,2024-07-30 02:06:36,2024-07-30 02:06:36
100026,世界一の殺し屋,速属性の気力+2,2024-07-30 02:06:36,2024-07-30 02:06:36
100027,立ち向かう勇気,知属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100028,地獄を生き抜いた戦士,速属性の気力+1,2024-07-30 02:06:36,2024-07-30 02:06:36
100029,競い合う親友,体属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100030,孤高の戦士,HP15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100031,揺るぎない精神,HP15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100032,トリックファイター,HP15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100033,唯一無二の必殺技,技属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100034,脅威の異星人戦士,速属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100035,圧倒的な破壊力,体属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100036,余裕の微笑み,体属性のDEF20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100037,隊長の真価,HP15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100038,冷血な破壊行為,敵から受けるダメージを10%軽減,2024-07-30 02:06:36,2024-07-30 02:06:36
100039,天才科学者の復讐,技属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100040,加速する脅威,力属性の敵のDEF30%DOWN,2024-07-30 02:06:36,2024-07-30 02:06:36
100041,軽妙なフットワーク,敵から受けるダメージを10%軽減,2024-07-30 02:06:36,2024-07-30 02:06:36
100042,自然を愛する戦士,技属性のDEF20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100043,極められた心身,技属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100044,全身凶器の達人,知属性の気力+1,2024-07-30 02:06:36,2024-07-30 02:06:36
100045,野望への執着,HPが15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100046,卓越した妙技,敵から受けるダメージを10%軽減,2024-07-30 02:06:36,2024-07-30 02:06:36
100047,炸裂する怪光,力属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100048,魔族の使徒,体属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100049,恐怖の時間,速属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100050,怒濤の速攻,敵から受けるダメージを10%軽減,2024-07-30 02:06:36,2024-07-30 02:06:36
100051,邪魔者の排除,力属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100052,あざやかな特攻,体属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100053,時間のコントロール,知属性のDEF20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100054,はかりしれない速度,速属性の気力+1,2024-07-30 02:06:36,2024-07-30 02:06:36
100055,精鋭部隊の意地,力属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100056,一瞬の好機,体属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100057,ナメック星最後の戦士,HP15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100058,チャンピオンの誇り,HP15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100059,胸に秘めた情熱,速属性の敵のDEF30%DOWN,2024-07-30 02:06:36,2024-07-30 02:06:36
100060,小さな恐怖,敵から受けるダメージを10%軽減,2024-07-30 02:06:36,2024-07-30 02:06:36
100061,暴走する肉体,技属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100062,邪悪な計画,技属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100063,光を食らう魔獣,速属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100064,無敵のチャンピオン,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100065,悪をくじく少女,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100066,無邪気な悪魔,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100067,不気味な精神力,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100068,邪心を見出されし者,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100069,闇に潜む刺客,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100070,惑星ズンの戦士,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100071,堅実な任務遂行,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100072,猛然たる奇襲,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100073,忠実なしもべ,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100074,手加減なしのパワー,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100075,人気と実力の武道家,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100076,鍛え抜いた拳,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100077,海底のガードマン,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100078,土から生まれた戦士,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100079,命令どおりの制圧,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100080,最悪の軍隊,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100081,未来からの使者,全属性のATK10%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100082,世界が選んだ英雄,速と知と体属性の気力+1,2024-07-30 02:06:36,2024-07-30 02:06:36
100083,激震する怒り,技と知と力属性のATK30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100084,至高の必殺技,速と知と体属性のATK30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100085,守り抜く決意,速と知と体属性の気力+1,2024-07-30 02:06:36,2024-07-30 02:06:36
100086,超エリートのプライド,体属性のATKとDEF20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100087,爆発する怒り,HP30%以下でATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100088,超速の剣技,技属性の気力+2,2024-07-30 02:06:36,2024-07-30 02:06:36
100089,堅実な体術,技と力属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100090,魔族のプライド,HP80%以下でATKが20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100091,強者への敬意,力属性の気力+2,2024-07-30 02:06:36,2024-07-30 02:06:36
100092,土壇場のパワー,技属性のDEF30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100093,地球戦士の意地,速属性の気力+2,2024-07-30 02:06:36,2024-07-30 02:06:36
100094,悪の美戦士,HP80%以下でATKとDEF15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100095,卓越した戦闘力,知属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100096,サイヤ人の洗礼,HP30%以下でATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100097,機械仕掛けの殺戮本能,HP50%以上でATK10%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100098,狡猾な戦略,知属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100099,勇敢な疾走,HP50%以上でATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100100,クールビューティー,HP50%以上で気力+1,2024-07-30 02:06:36,2024-07-30 02:06:36
100101,起ち上がる戦士,HP50%以上でATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100102,武道家の指針,速属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100103,プロの戦術,速と知属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100104,純情な乙女心,力属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100105,怒りの暴走,技と力と体属性のHP20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100106,絶え間ない攻撃,体属性のATK30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100107,発動する超魔術,敵のDEF25%DOWN,2024-07-30 02:06:36,2024-07-30 02:06:36
100108,スピード戦法,全属性の気力+1,2024-07-30 02:06:36,2024-07-30 02:06:36
100109,最大級の火力,体属性の敵のATK25%DOWN,2024-07-30 02:06:36,2024-07-30 02:06:36
100110,使命の遵守,状態異常にならない,2024-07-30 02:06:36,2024-07-30 02:06:36
100111,待ち望んだ決着,力属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100112,燃えたぎる正義,HP80%以下でATKが20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100113,宇宙からの奇襲,技属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100114,不可避の先制攻撃,HP30%以下でATK20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100115,非道への抵抗,HP25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100116,熱い友情,HP15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100117,背負いし運命,技属性の気力+1,2024-07-30 02:06:36,2024-07-30 02:06:36
100118,目にもとまらぬ連撃,敵から受けるダメージを10%軽減,2024-07-30 02:06:36,2024-07-30 02:06:36
100119,勇気の迎撃,知属性の敵のDEF30%DOWN,2024-07-30 02:06:36,2024-07-30 02:06:36
100120,自信の裏付け,敵から受けるダメージを10%軽減,2024-07-30 02:06:36,2024-07-30 02:06:36
100121,実力の誇示,力属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100122,仲間思いの隊長,HP15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100123,ターゲット確認,敵から受けるダメージを10%軽減,2024-07-30 02:06:36,2024-07-30 02:06:36
100124,緻密な行動,知属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100125,自由な目標,速属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100126,冷静な分析,HP50%以上でATK10%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100127,強固な意思,HP15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100128,まっすぐな想い,敵から受けるダメージを10%軽減,2024-07-30 02:06:36,2024-07-30 02:06:36
100129,吹き荒れる暴力,体属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100130,死刑宣告,力属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100131,絶妙な切り札,技属性のDEF15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100132,衝撃のスピード,速属性の気力+1,2024-07-30 02:06:36,2024-07-30 02:06:36
100133,恐怖の見せしめ,技属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100134,臆病な救世主,体属性の気力+1,2024-07-30 02:06:36,2024-07-30 02:06:36
100135,決死の挑戦,HP15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100136,戦闘への意欲,知属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100137,正義の天才少女,敵から受けるダメージを10%軽減,2024-07-30 02:06:36,2024-07-30 02:06:36
100138,鶴仙流の尊厳,知属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100139,最強を継ぐ者,速と知と体属性のHPとATK20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100140,限界を越えた奥義,HP80%以下でATKが30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100142,暴虐な戦闘,技属性のHPとATK20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100143,余裕の迎撃,速と体属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100144,燃える闘志,技と力属性の気力+2,2024-07-30 02:06:36,2024-07-30 02:06:36
100145,誇りの死守,体属性のATK40%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100146,悠久の絆,全属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100148,修業の果てに得た力,速と技と力属性のATK30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100149,覚醒のはじまり,全属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100150,勇ましき戦士,全属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100151,たったひとりの戦士,速と力属性のHPとATK30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100152,悪夢の超変身,力属性のATK30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100153,美戦士の奥の手,力属性の敵のATK25%DOWN,2024-07-30 02:06:36,2024-07-30 02:06:36
100154,信念の戦士,HP15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100155,寡黙な戦士,力属性のATK20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100156,猛然たる戦士,敵から受けるダメージを10%軽減,2024-07-30 02:06:36,2024-07-30 02:06:36
100157,命を賭した守護,HP15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100158,地獄以上の恐怖,技と知と力属性のHPとATK20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100159,未来の超サイヤ人,技と知と力属性のHPとATK20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100160,規格外のスピード,技と力属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100161,脅威のボディチェンジ,HP30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100162,激怒の一撃,HP80%以下でATKが20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100163,ナメック星人の怒り,HP80%以下でATKが30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100167,禁断の超能力,体属性のDEF20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100168,知恵と経験,速属性の気力+1,2024-07-30 02:06:36,2024-07-30 02:06:36
100169,完璧な恐怖,全属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100170,受け継がれる魂,速と技と力属性のHPとATK20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100171,最強への進化,力属性のATK30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100172,完全無欠のパワー,速と知と体属性の気力+1,2024-07-30 02:06:36,2024-07-30 02:06:36
100173,地獄と化す未来,知属性の敵のATK25%DOWN,2024-07-30 02:06:36,2024-07-30 02:06:36
100174,悪魔のような少女,知と体属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100175,奇跡の生還,体属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100176,エリートの血筋,技属性の気力+2,2024-07-30 02:06:36,2024-07-30 02:06:36
100177,鶴仙流の真価,全属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100179,邀え撃つ意志,速と技と体属性のHPとATK20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100180,ほとばしる闘気,技と知と力属性のHPとATK20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100182,極大パワーの解放,知属性のHPとATK30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100183,張り巡らされた罠,知属性の敵のATK25%DOWN,2024-07-30 02:06:36,2024-07-30 02:06:36
100184,造られた復讐心,敵のDEF25%DOWN,2024-07-30 02:06:36,2024-07-30 02:06:36
100185,新生活の始まり,速と力属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100186,洗練された戦闘力,速と体属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100188,認められた実力,速と力属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100189,疾風の狼,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100190,勝負のこだわり,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100191,期待の超能力,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100192,宇宙にとどろくパワー,全属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100193,執念の凶戦士,速と技と力属性のHPとATK20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100194,解き放たれた封印,全属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100195,邪悪の固まり,技と知と力属性のATK30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100196,荒ぶる闘争本能,技属性のATK50%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100197,絶望の原点,HP50%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100198,暗黒魔界の王,速属性のATK40%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100199,魅了するファイト,技属性の気力+2,2024-07-30 02:06:36,2024-07-30 02:06:36
100200,あふれる才能,速属性の気力+1,2024-07-30 02:06:36,2024-07-30 02:06:36
100202,呼び起こされた力,全属性の気力+2,2024-07-30 02:06:36,2024-07-30 02:06:36
100203,無限の可能性,全属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100204,はじけるパワー,HP15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100205,極悪非道の魔導師,速と知と体属性の気力+1,2024-07-30 02:06:36,2024-07-30 02:06:36
100206,鋭い双爪,敵から受けるダメージを10%軽減,2024-07-30 02:06:36,2024-07-30 02:06:36
100207,制圧の自信,速属性の気力+1,2024-07-30 02:06:36,2024-07-30 02:06:36
100208,神次元の極み,速と力と体属性のATK30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100209,たどり着いた境地,速と力と体属性のATKとDEF25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100210,恐怖の究極進化,技と知と力属性のHPとATK20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100211,破壊の目覚め,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100212,神秘の教示者,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100213,最上級の修業,技属性のATK30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100214,たゆまぬ鍛錬,体属性のATK30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100215,甦る悪夢,速属性の気力+2,2024-07-30 02:06:36,2024-07-30 02:06:36
100216,第3星域の参謀,全属性のATK500UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100217,再興の野望,HP15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100218,街の平安,体属性のDEF25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100219,不完全な急行,技属性の気力+1,2024-07-30 02:06:36,2024-07-30 02:06:36
100220,不変の正義感,速と体属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100221,銀河パトロール隊員,HP50%以上でATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100222,奇跡の前線復帰,HP25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100224,無邪気な挑戦者,全属性のATK10%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100225,胸躍る冒険,全属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100226,恐怖の再来,全属性の気力+2,2024-07-30 02:06:36,2024-07-30 02:06:36
100227,絶望のフルパワー,技と知と力属性のATK30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100228,魔の世界の再来,体属性の気力+3,2024-07-30 02:06:36,2024-07-30 02:06:36
100230,繰り出される忍法,速属性の気力+1,2024-07-30 02:06:36,2024-07-30 02:06:36
100231,蒼い眼光,速と知属性のATK20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100232,少女の激情,敵から受けるダメージを15%軽減,2024-07-30 02:06:36,2024-07-30 02:06:36
100233,荒野の大盗賊,知属性の敵のATK25%DOWN,2024-07-30 02:06:36,2024-07-30 02:06:36
100234,果てない向上心,速と力属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100235,本家の大技,技属性のATK30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100236,悪魔の策略,HP30%以下でATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100237,闘う干物,HP15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100238,特異な戦法,状態異常にならない,2024-07-30 02:06:36,2024-07-30 02:06:36
100239,ポタラが生む奇跡,全属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100240,重なる超パワー,全属性の気力+2,2024-07-30 02:06:36,2024-07-30 02:06:36
100241,予測不能の太鼓腹,体属性のHPとATKとDEF20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100242,進化の果て,全属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100243,渾身の力,力属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100245,偉大な輝き,力と速属性のHPとATK30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100246,突出した実力,知と体属性のHPとATK30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100247,冷徹な侵略,技と知属性のATK20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100248,圧倒的な恐怖,技と知属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100249,冷酷な頭脳,全属性の気力+1,2024-07-30 02:06:36,2024-07-30 02:06:36
100250,破壊のパワー,敵から受けるダメージを10%軽減,2024-07-30 02:06:36,2024-07-30 02:06:36
100251,奇想天外な戦法,HP15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100252,憎悪が生んだ戦鬼,技と力と体属性のATKとDEF15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100253,最凶の合体パワー,技と力と体属性のATKとDEF20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100254,勇敢な戦士,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100255,勇敢な戦士,なし,2024-07-30 02:06:36,2024-07-30 02:06:36
100256,最大出力の強震,力属性のATK50%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100257,期待の新世代,力属性のATK30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100258,有望な新世代,全属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100259,強烈な猛襲,力属性のATK20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100260,信頼の実力,技と知属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100261,熟練の戦士,HP15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100262,抜群の戦闘センス,体属性のHPとDEF60%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100263,100万ゼニーの価値,売却専用キャラ,2024-07-30 02:06:36,2024-07-30 02:06:36
100264,50万ゼニーの価値,売却専用キャラ,2024-07-30 02:06:36,2024-07-30 02:06:36
100265,25万ゼニーの価値,売却専用キャラ,2024-07-30 02:06:36,2024-07-30 02:06:36
100266,破壊の目覚め,技属性のATK40%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100267,神秘の教示者,速と知と体属性のHPとATK20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100268,壮大な目標,速と体属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100269,敢然たる勇姿,速と体属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100270,託された使命,速と力属性のHPとATK30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100271,卓越した戦闘レベル,体属性の気力+2,2024-07-30 02:06:36,2024-07-30 02:06:36
100279,悪の気の集合体,速と体属性の気力+1、HPとATKとDEF20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100280,邪念の化身,知属性のATK60%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100281,第一線での戦闘,全属性のHPとATK20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100282,野生のパワー,HP50%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100283,戦闘民族の誇り,速属性のHPとDEF60%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100286,あの世からのメッセージ,全属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100287,決意の出撃,HP30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100288,神の知恵と魔の力,技属性のHPとATK30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100289,未来への望み,力属性のHPとATK30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100290,渾身の極み,速属性のHPとATK30%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100291,異彩の武道家,力属性の敵のATK30%DOWN,2024-07-30 02:06:36,2024-07-30 02:06:36
100292,技能の創意工夫,技属性のATK50%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100293,技術の研磨,HP30%以上で気力+2,2024-07-30 02:06:36,2024-07-30 02:06:36
100294,愛と正義のヒーロー,速と力属性のATK25%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100295,平和の女神,技と力属性の気力+2,2024-07-30 02:06:36,2024-07-30 02:06:36
100296,壮大な銀河へ,全属性のATK15%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100298,未知への好奇心,敵のDEF25%DOWN,2024-07-30 02:06:36,2024-07-30 02:06:36
100299,経験と成長,自属性の気の玉1つ取得毎にHP500回復,2024-07-30 02:06:36,2024-07-30 02:06:36
100300,闘志の再燃,力属性のATK40%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100302,駆け抜ける光,全属性のHPとATK20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100303,サイヤ人の本領発揮,全属性のHPとATK20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100304,勝利への執念,全属性のHPとATKとDEF20%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
100306,平和のシンボル,敵から受けるダメージを10%軽減,2024-07-30 02:06:36,2024-07-30 02:06:36
100307,新たな進化,力属性のATK60%UP,2024-07-30 02:06:36,2024-07-30 02:06:36
