id,achievement_category_id,name,description,rarity,width,height,text_color,frame_image_name,link_to,priority,open_at,end_at,created_at,updated_at
12,8,恐怖の再来,"冒険 Area12の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:AdventureAreaMapScene:12,1,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
13,8,衝突する戦士たち,"冒険 Area13の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:AdventureAreaMapScene:13,1,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
14,8,最強の人造人間!?,"冒険 Area14の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:AdventureAreaMapScene:14,1,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
15,8,歪む運命,"冒険 Area15の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:AdventureAreaMapScene:15,1,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
16,8,それぞれの再会,"冒険 Area16の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:AdventureAreaMapScene:16,1,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
17,8,戦慄のフリーザ!,"冒険 Area17の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:AdventureAreaMapScene:17,1,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
18,8,地上最大の攻防,"冒険 Area18の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:AdventureAreaMapScene:18,1,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
19,8,阻止せよ!魔人復活,"冒険 Area19の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:AdventureAreaMapScene:19,1,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
20,8,邪悪な野望,"冒険 Area20の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:AdventureAreaMapScene:20,1,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
21,8,激闘の予兆,"冒険 Area21の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:AdventureAreaMapScene:21,1,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
22,8,新たな災い,"冒険 Area22の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:AdventureAreaMapScene:22,1,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
23,8,阻止せよ!セルの完全体,"冒険 Area23の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:AdventureAreaMapScene:23,1,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
24,8,野望の人造人間,"冒険 Area24の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:AdventureAreaMapScene:24,1,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
25,8,侵略の気配,"冒険 Area25の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:AdventureAreaMapScene:25,1,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
26,8,悪魔のテクノロジー,"冒険 Area26の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:AdventureAreaMapScene:26,1,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
27,8,重い試練,"冒険 Area27の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:AdventureAreaMapScene:27,1,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
28,2,襲い来る脅威!戦闘民族サイヤ人,"DBストーリー「襲い来る脅威！
戦闘民族サイヤ人」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:DBStoryAreaSelect:901,28901000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
29,2,"ドラゴンボールGT
~究極のDB編~","DBストーリー「ドラゴンボールGT 
~究極のDB編~」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:DBStoryAreaSelect:902,28902000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
30,2,復活の｢F｣,"DBストーリー
「復活の｢F｣」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:DBStoryAreaSelect:918,28918000,2024-05-30 08:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
31,2,神と神,"DBストーリー
「神と神」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:DBStoryAreaSelect:903,28903000,2022-03-25 08:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
32,2,地球まるごと超決戦,"DBストーリー
「地球まるごと超決戦」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:DBStoryAreaSelect:911,28911000,2023-05-31 08:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
33,2,"ドラゴンボールGT
~復讐鬼ベビー編~","DBストーリー「ドラゴンボールGT 
~復讐鬼ベビー編~」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:DBStoryAreaSelect:912,28912000,2023-07-31 08:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
34,2,"ドラゴンボール超
~破壊神シャンパ編~","物語イベント「ドラゴンボール超 
~破壊神シャンパ編~」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:325,28325000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
35,2,"ドラゴンボール超
~“未来”トランクス編~","物語イベント「ドラゴンボール超 
~“未来”トランクス編~」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:328,28328000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
36,2,"ドラゴンボールGT
~復讐鬼ベビー 完結編~","物語イベント「ドラゴンボールGT 
~復讐鬼ベビー 完結編~」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:330,28330000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
37,2,悟空外伝!勇気の証しは四星球,"物語イベント「悟空外伝！
勇気の証しは四星球」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:332,28332000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
38,2,超戦士撃破!!勝つのはオレだ,"物語イベント「超戦士撃破!!
勝つのはオレだ」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:333,28333000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
39,2,"オッス!
帰ってきた孫悟空と仲間たち!!","物語イベント「オッス!
帰ってきた孫悟空と仲間たち!!」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:334,28334000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
40,2,ドラゴンボール超 宇宙サバイバル編,"物語イベント「ドラゴンボール超 
宇宙サバイバル編」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:335,28335000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
41,2,下級戦士ラディッツの意地,"物語イベント
「下級戦士ラディッツの意地」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:336,28336000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
42,2,不屈の戦士 ベジータ,"物語イベント
「不屈の戦士 ベジータ」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:337,28337000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
43,2,"龍拳爆発!!
悟空がやらねば誰がやる","DBストーリー「龍拳爆発!!
悟空がやらねば誰がやる」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:DBStoryAreaSelect:914,28914000,2024-01-04 08:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
44,2,大激闘!!ナメック星,"DBストーリー
「大激闘!!ナメック星」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:DBStoryAreaSelect:905,28905000,2022-06-30 08:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
45,2,大熱戦!あの世のスゲエ奴,"物語イベント
「大熱戦！あの世のスゲエ奴」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:340,28340000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
46,2,"宇宙サバイバル編
~力の大会開幕~","物語イベント「宇宙サバイバル編
~力の大会開幕~」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:341,28341000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
47,2,超サイヤ人だ孫悟空,"物語イベント
「超サイヤ人だ孫悟空」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:343,28343000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
48,2,"宇宙サバイバル編
~力の大会ラストバトル~","物語イベント「宇宙サバイバル編
~力の大会ラストバトル~」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:344,28344000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
49,2,"ドラゴンボールGT
~究極の人造人間編~","物語イベント「ドラゴンボールGT 
~究極の人造人間編~」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:345,28345000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
50,2,対決!恐怖のギニュー特戦隊,"DBストーリー
「対決！恐怖のギニュー特戦隊」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:DBStoryAreaSelect:908,28908000,2023-04-14 08:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
51,2,たったひとりの最終決戦,"物語イベント
「たったひとりの最終決戦」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:347,28347000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
52,2,神々と魔人の知られざる闘い,"物語イベント
「神々と魔人の知られざる闘い」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:348,28348000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
53,2,激突!!100億パワーの戦士たち,"物語イベント「激突!! 
100億パワーの戦士たち」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:349,28349000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
54,2,ビーデルの舞空術入門,"物語イベント
「ビーデルの舞空術入門」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:351,28351000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
55,2,神龍の伝説,"物語イベント
「神龍の伝説」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:352,28352000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
56,2,魔神城のねむり姫,"物語イベント
「魔神城のねむり姫」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:353,28353000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
57,2,摩訶不思議大冒険,"物語イベント
「摩訶不思議大冒険」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:354,28354000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
58,2,ドラゴンボール超 ブロリー,"物語イベント「ドラゴンボール超
ブロリー」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:355,28355000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
59,2,砂漠でレスキュー!ギルの大活躍!,"物語イベント「砂漠でレスキュー！
ギルの大活躍！」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:356,28356000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
60,2,"ドラゴンボールGT
~七匹の邪悪龍編~","物語イベント「ドラゴンボールGT 
~七匹の邪悪龍編~」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:357,28357000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
61,2,ベジータ消滅!?ポトフ星の秘密,"物語イベント「ベジータ消滅！？
ポトフ星の秘密」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:361,28361000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
62,2,激震!!フリーザ最終決戦,"DBストーリー「激震!!
フリーザ最終決戦」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:DBStoryAreaSelect:916,28916000,2024-04-09 08:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
63,2,集結!第6宇宙の戦士たち,"物語イベント「集結！
第6宇宙の戦士たち」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:363,28363000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
64,2,"銀河ギリギリ!!
ぶっちぎりの凄い奴","DBストーリー「銀河ギリギリ!! 
ぶっちぎりの凄い奴」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:DBStoryAreaSelect:904,28904000,2022-05-13 08:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
65,2,うちやぶれ!!伝説の超サイヤ人,"DBストーリー「うちやぶれ!!
伝説の超サイヤ人」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:DBStoryAreaSelect:907,28907000,2022-12-06 08:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
66,2,新たな敵!!人造人間起動,"物語イベント「新たな敵！！
人造人間起動」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:366,28366000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
67,2,"宇宙最強!?
大いなるポンタへの挑戦!","物語イベント「宇宙最強！？
大いなるポンタへの挑戦！」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:367,28367000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
68,2,出現!!謎の怪物セル,"物語イベント「出現!!
謎の怪物セル」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:368,28368000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
69,2,最強激突!!セルゲーム,"物語イベント「最強激突!!
セルゲーム」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:369,28369000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
70,2,絶望への反抗!!,"物語イベント
「絶望への反抗!!」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:371,28371000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
71,2,極限バトル!!三大超サイヤ人,"物語イベント「極限バトル!!
三大超サイヤ人」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:372,28372000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
72,2,とびっきりの最強対最強,"DBストーリー
「とびっきりの最強対最強」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:DBStoryAreaSelect:906,28906000,2022-09-15 08:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
73,2,波乱の幕開け!新生天下一武道会,"物語イベント「波乱の幕開け！
新生天下一武道会」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:374,28374000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
74,2,運命に導かれた3人のサイヤ人,"物語イベント
「運命に導かれた3人のサイヤ人」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:375,28375000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
75,2,人間0計画,"物語イベント
「人間0計画」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:376,28376000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
76,2,復活!最強最悪の魔人,"物語イベント「復活！
最強最悪の魔人」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:378,28378000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
77,2,"誇り高き正義!
プライド・トルーパーズ","物語イベント「誇り高き正義！
プライド・トルーパーズ」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:379,28379000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
78,2,とびだせ!! 正義のヒーロー,"物語イベント「とびだせ!! 
正義のヒーロー」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:381,28381000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
79,2,決着!!究極のラストバトル,"物語イベント「決着！！
究極のラストバトル」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:382,28382000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
80,2,悟空を超えろ!ベジータ改造計画,"物語イベント「悟空を超えろ！
ベジータ改造計画」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:383,28383000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
81,2,帝王復活!復讐のトレーニング,"物語イベント「帝王復活！
復讐のトレーニング」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:384,28384000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
82,2,武天老師 新たなる挑戦,"物語イベント「武天老師
新たなる挑戦」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:385,28385000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
83,2,信頼の力!!第7宇宙の奇跡,"物語イベント「信頼の力!!
第7宇宙の奇跡」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:386,28386000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
84,2,"復活のフュージョン!!
悟空とベジータ","物語イベント「復活のフュージョン!!
悟空とベジータ」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:387,28387000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
85,2,魔族の脅威!ガーリックJr.来襲,"物語イベント「魔族の脅威！
ガーリックJr.来襲」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:388,28388000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
86,2,"宇宙の支配者と戦闘民族
〜超サイヤ人の伝説〜","物語イベント「宇宙の支配者と戦闘民族
〜超サイヤ人の伝説〜」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:389,28389000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
87,2,因縁の歴史!反逆のサイヤ人,"物語イベント「因縁の歴史！
反逆のサイヤ人」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:391,28391000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
88,2,"宇宙の支配者と戦闘民族
〜帝王の思惑〜","物語イベント「宇宙の支配者と戦闘民族
〜帝王の思惑〜」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:392,28392000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
89,2,HERO絶滅計画,"制限イベント
「HERO絶滅計画」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:319,27319000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
90,2,HERO絶滅計画〜修羅の逆襲〜,"制限イベント
「HERO絶滅計画〜修羅の逆襲〜」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:320,27320000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
91,2,奇奇怪怪 ウサギ団あらわる!,"制限イベント
「奇奇怪怪 ウサギ団あらわる！」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:329,27329000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
92,2,謎の!?覆面強戦士,"超強襲イベント
「謎の！？覆面強戦士」の全難易度で
すべてのステージをクリア",1,0,0,1,normal_silver,internal:EventTopScene:411,26411000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
93,2,破滅を呼ぶ狂闘士,"超激戦イベント
「破滅を呼ぶ狂闘士」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:501,25501000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
94,2,恐怖のセルゲーム,"超激戦イベント
「恐怖のセルゲーム」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:502,25502000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
95,2,破壊と殺戮の純真,"超激戦イベント
「破壊と殺戮の純真」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:503,25503000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
96,2,全てを超えし者,"超激戦イベント
「全てを超えし者」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:504,25504000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
97,2,空前絶後の最強フュージョン,"超激戦イベント
「空前絶後の最強フュージョン」の全難易度で
すべてのステージをクリア",0,0,0,0,normal_bronze,internal:EventTopScene:505,25505000,2022-01-11 03:00:00,2030-01-01 00:00:00,2024-07-30 02:04:59,2024-07-30 02:04:59
