id,name,description,start_at,end_at,collecting_end_at,result_end_at,mission_reward_image_path,banner_image_path,home_banner_image_path,listbutton_image_path,entry_script_id,description_script_id,enable_battle_auto,created_at,updated_at
11,第11回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2016-05-19 08:00:00,2016-05-22 12:59:59,2016-05-23 07:59:59,2016-05-30 14:59:59,html/ja/helps/ten1_rewards/missionReward_page11_reocy.html,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,200,0,2024-03-22 02:20:13,2024-03-22 02:20:13
12,第12回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2016-06-23 08:00:00,2016-06-26 12:59:59,2016-06-27 07:59:59,2016-07-04 14:59:59,html/ja/helps/ten1_rewards/missionReward_page12_zsbjj.html,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,200,0,2024-03-22 02:20:13,2024-03-22 02:20:13
13,第13回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2016-07-14 08:00:00,2016-07-18 12:59:59,2016-07-19 08:59:59,2016-07-26 14:59:59,html/ja/helps/ten1_rewards/missionReward_page13_eqztk.html,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,200,0,2024-03-22 02:20:13,2024-03-22 02:20:13
14,第14回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2016-08-25 08:00:00,2016-08-28 12:59:59,2016-08-29 08:59:59,2016-09-05 14:59:59,html/ja/helps/ten1_rewards/missionReward_page14_dgmmt.html,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,200,0,2024-03-22 02:20:13,2024-03-22 02:20:13
15,第15回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2016-10-27 08:00:00,2016-10-31 12:59:59,2016-11-01 08:59:59,2016-11-08 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner.png,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,200,0,2024-03-22 02:20:13,2024-03-22 02:20:13
16,第16回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2016-12-22 08:00:00,2016-12-26 12:59:59,2016-12-27 08:59:59,2017-01-03 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner.png,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
17,第17回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2017-02-10 08:00:00,2017-02-12 12:59:59,2017-02-13 08:59:59,2017-02-20 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
18,第18回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2017-04-21 08:00:00,2017-04-23 12:59:59,2017-04-24 08:59:59,2017-05-01 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
19,第19回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2017-05-26 08:00:00,2017-05-28 12:59:59,2017-05-30 08:59:59,2017-06-13 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
20,第20回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2017-06-23 08:00:00,2017-06-25 12:59:59,2017-06-27 08:59:59,2017-07-04 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
21,第21回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2017-09-22 08:00:00,2017-09-24 12:59:59,2017-09-26 08:59:59,2017-10-03 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
22,第22回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2017-12-08 08:00:00,2017-12-08 12:59:59,2017-12-09 09:29:59,2017-12-13 00:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
23,第23回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2018-04-06 08:00:00,2018-04-08 12:59:59,2018-04-10 08:59:59,2018-04-25 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
24,第24回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2018-06-22 08:00:00,2018-06-24 12:59:59,2018-06-26 08:59:59,2018-07-25 05:00:00,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
25,第25回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2018-08-10 08:00:00,2018-08-12 12:59:59,2018-08-14 08:59:59,2018-08-21 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
26,第26回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2018-10-19 08:00:00,2018-10-21 12:59:59,2018-10-23 08:59:59,2018-10-30 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
27,第27回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2018-12-07 08:00:00,2018-12-09 12:59:59,2018-12-11 08:59:59,2018-12-18 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
28,第28回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2019-01-25 08:00:00,2019-01-27 12:59:59,2019-01-29 08:59:59,2019-02-05 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
29,第29回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2019-03-15 08:00:00,2019-03-17 12:59:59,2019-03-19 08:59:59,2019-03-26 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
30,第30回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2019-05-24 08:00:00,2019-05-26 12:59:59,2019-05-28 08:59:59,2019-06-04 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
31,第31回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2019-07-26 08:00:00,2019-07-28 12:59:59,2019-07-30 08:59:59,2019-08-06 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
32,第32回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2019-10-25 08:00:00,2019-10-27 12:59:59,2019-10-29 08:59:59,2019-11-05 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
33,第33回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2019-12-20 08:00:00,2019-12-22 12:59:59,2019-12-24 08:59:59,2019-12-31 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
34,第34回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2020-03-13 08:00:00,2020-03-15 12:59:59,2020-03-17 08:59:59,2020-03-24 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
35,第35回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2020-05-22 08:00:00,2020-05-24 12:59:59,2020-05-26 08:59:59,2020-06-02 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,images/budokai/banner/myp_banner_budokai_001.png,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
36,第36回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2020-08-07 08:00:00,2020-08-09 12:59:59,2020-08-11 08:59:59,2020-08-18 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,images/budokai/banner/myp_banner_budokai_001.png,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
37,第37回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2020-10-23 08:00:00,2020-10-25 12:59:59,2020-10-27 08:59:59,2020-11-03 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,images/budokai/banner/myp_banner_budokai_001.png,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
38,第38回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2020-12-18 08:00:00,2020-12-20 12:59:59,2020-12-22 08:59:59,2020-12-29 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,images/budokai/banner/myp_banner_budokai_001.png,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
39,第39回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2021-04-09 08:00:00,2021-04-11 12:59:59,2021-04-13 08:59:59,2021-04-20 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,images/budokai/banner/myp_banner_budokai_001.png,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
40,第40回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2021-07-23 08:00:00,2021-07-25 12:59:59,2021-07-27 08:59:59,2021-08-03 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,images/budokai/banner/myp_banner_budokai_001.png,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
41,第41回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2021-10-08 08:00:00,2021-10-10 12:59:59,2021-10-12 08:59:59,2021-10-19 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,images/budokai/banner/myp_banner_budokai_001.png,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
42,第42回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2021-12-17 08:00:00,2021-12-19 12:59:59,2021-12-21 08:59:59,2021-12-28 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,images/budokai/banner/myp_banner_budokai_001.png,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
43,第43回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2022-04-08 08:00:00,2022-04-10 12:59:59,2022-04-12 08:59:59,2022-04-19 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,images/budokai/banner/myp_banner_budokai_001.png,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
44,第44回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2022-06-17 08:00:00,2022-06-19 12:59:59,2022-06-21 08:59:59,2022-06-28 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,images/budokai/banner/myp_banner_budokai_001.png,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
45,第45回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2022-11-25 08:00:00,2022-11-27 12:59:59,2022-11-29 08:59:59,2022-12-13 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,images/budokai/banner/myp_banner_budokai_001.png,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
46,第46回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2023-02-17 08:00:00,2023-02-19 12:59:59,2023-02-21 08:59:59,2023-03-07 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_3.png,images/budokai/banner/budokai_banner_00001.png,images/budokai/banner/myp_banner_budokai_001.png,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
47,第47回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2023-04-14 08:00:00,2023-04-16 12:59:59,2023-04-18 08:59:59,2023-05-02 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_3.png,images/budokai/banner/budokai_banner_00001.png,images/budokai/banner/myp_banner_budokai_001.png,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
48,第48回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2023-06-23 08:00:00,2023-06-25 12:59:59,2023-06-27 08:59:59,2023-07-11 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_3.png,images/budokai/banner/budokai_banner_00001.png,images/budokai/banner/myp_banner_budokai_001.png,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
49,第49回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2023-08-11 08:00:00,2023-08-13 12:59:59,2023-08-15 08:59:59,2023-08-29 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_3.png,images/budokai/banner/budokai_banner_00001.png,images/budokai/banner/myp_banner_budokai_001.png,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
50,第50回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2023-10-20 08:00:00,2023-10-22 12:59:59,2023-10-24 08:59:59,2023-11-07 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_3.png,images/budokai/banner/budokai_banner_00001.png,images/budokai/banner/myp_banner_budokai_001.png,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
51,第51回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2023-12-15 08:00:00,2023-12-17 12:59:59,2023-12-19 08:59:59,2024-01-02 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_3.png,images/budokai/banner/budokai_banner_00001.png,images/budokai/banner/myp_banner_budokai_001.png,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
52,第52回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2024-03-22 08:00:00,2024-03-24 12:59:59,2024-03-26 08:59:59,2024-04-09 14:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_3.png,images/budokai/banner/budokai_banner_00001.png,images/budokai/banner/myp_banner_budokai_001.png,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
1022,第22回天下一武道会,"トーナメントを勝ち上がって優勝を目指そう!!
ガシャチケットや龍石など豪華報酬が獲得できるぞ!!",2017-12-13 08:00:00,2017-12-15 12:59:59,2017-12-18 05:10:00,2017-12-26 07:59:59,images/mission_ten1/tour_rank_prize_mission_cell_banner_2.png,images/budokai/banner/budokai_banner_00001.png,,images/home/myp_banner_event_001.png,100,0,0,2024-03-22 02:20:13,2024-03-22 02:20:13
