id,type,mission_id,wday,wday_start_at,wday_hours_to_end,dot_character_point
336,MissionPeriod::DailyMissionPeriod,11187,,,,0
337,MissionPeriod::DailyMissionPeriod,11188,,,,0
338,MissionPeriod::DailyMissionPeriod,11189,,,,0
339,MissionPeriod::DailyMissionPeriod,11190,,,,0
340,MissionPeriod::DailyMissionPeriod,11197,,,,0
341,MissionPeriod::DailyMissionPeriod,1065,,,,0
342,MissionPeriod::DailyMissionPeriod,1125,,,,0
343,MissionPeriod::DailyMissionPeriod,1137,,,,0
344,MissionPeriod::DailyMissionPeriod,4558,,,,0
345,MissionPeriod::DailyMissionPeriod,4559,,,,0
346,MissionPeriod::DailyMissionPeriod,4560,,,,0
347,MissionPeriod::DailyMissionPeriod,4561,,,,0
348,MissionPeriod::DailyMissionPeriod,4562,,,,0
349,MissionPeriod::DailyMissionPeriod,4563,,,,0
350,MissionPeriod::DailyMissionPeriod,4564,,,,0
351,MissionPeriod::DailyMissionPeriod,4587,,,,0
352,MissionPeriod::DailyMissionPeriod,4588,,,,0
353,MissionPeriod::DailyMissionPeriod,4589,,,,0
354,MissionPeriod::DailyMissionPeriod,4590,,,,0
355,MissionPeriod::DailyMissionPeriod,4591,,,,0
356,MissionPeriod::DailyMissionPeriod,4592,,,,0
357,MissionPeriod::DailyMissionPeriod,4593,,,,0
358,MissionPeriod::DailyMissionPeriod,4594,,,,0
359,MissionPeriod::DailyMissionPeriod,4595,,,,0
360,MissionPeriod::DailyMissionPeriod,4596,,,,0
361,MissionPeriod::DailyMissionPeriod,4597,,,,0
362,MissionPeriod::DailyMissionPeriod,4598,,,,0
363,MissionPeriod::DailyMissionPeriod,4599,,,,0
364,MissionPeriod::DailyMissionPeriod,4600,,,,0
365,MissionPeriod::DailyMissionPeriod,4601,,,,0
366,MissionPeriod::DailyMissionPeriod,4602,,,,0
367,MissionPeriod::DailyMissionPeriod,4603,,,,0
368,MissionPeriod::DailyMissionPeriod,4604,,,,0
369,MissionPeriod::DailyMissionPeriod,4605,,,,0
370,MissionPeriod::DailyMissionPeriod,4606,,,,0
371,MissionPeriod::DailyMissionPeriod,4607,,,,0
372,MissionPeriod::DailyMissionPeriod,4608,,,,0
373,MissionPeriod::DailyMissionPeriod,4609,,,,0
374,MissionPeriod::DailyMissionPeriod,4610,,,,0
375,MissionPeriod::DailyMissionPeriod,4611,,,,0
376,MissionPeriod::DailyMissionPeriod,4612,,,,0
377,MissionPeriod::DailyMissionPeriod,4613,,,,0
378,MissionPeriod::DailyMissionPeriod,4614,,,,0
379,MissionPeriod::DailyMissionPeriod,4615,,,,0
380,MissionPeriod::DailyMissionPeriod,4616,,,,0
381,MissionPeriod::DailyMissionPeriod,4617,,,,0
382,MissionPeriod::DailyMissionPeriod,4618,,,,0
383,MissionPeriod::DailyMissionPeriod,4619,,,,0
384,MissionPeriod::DailyMissionPeriod,4620,,,,0
385,MissionPeriod::DailyMissionPeriod,4621,,,,0
386,MissionPeriod::DailyMissionPeriod,4622,,,,0
387,MissionPeriod::DailyMissionPeriod,4623,,,,0
388,MissionPeriod::DailyMissionPeriod,4624,,,,0
389,MissionPeriod::DailyMissionPeriod,4625,,,,0
390,MissionPeriod::DailyMissionPeriod,4626,,,,0
391,MissionPeriod::DailyMissionPeriod,4627,,,,0
392,MissionPeriod::DailyMissionPeriod,4628,,,,0
393,MissionPeriod::DailyMissionPeriod,4629,,,,0
394,MissionPeriod::DailyMissionPeriod,4630,,,,0
395,MissionPeriod::DailyMissionPeriod,4631,,,,0
396,MissionPeriod::DailyMissionPeriod,4632,,,,0
397,MissionPeriod::DailyMissionPeriod,4633,,,,0
398,MissionPeriod::DailyMissionPeriod,4634,,,,0
399,MissionPeriod::DailyMissionPeriod,4635,,,,0
400,MissionPeriod::DailyMissionPeriod,4636,,,,0
401,MissionPeriod::DailyMissionPeriod,4637,,,,0
402,MissionPeriod::DailyMissionPeriod,4638,,,,0
403,MissionPeriod::DailyMissionPeriod,4639,,,,0
404,MissionPeriod::DailyMissionPeriod,4640,,,,0
405,MissionPeriod::DailyMissionPeriod,4641,,,,0
406,MissionPeriod::DailyMissionPeriod,4642,,,,0
407,MissionPeriod::DailyMissionPeriod,4643,,,,0
408,MissionPeriod::DailyMissionPeriod,4644,,,,0
409,MissionPeriod::DailyMissionPeriod,4645,,,,0
410,MissionPeriod::DailyMissionPeriod,4646,,,,0
411,MissionPeriod::DailyMissionPeriod,4647,,,,0
412,MissionPeriod::DailyMissionPeriod,4648,,,,0
413,MissionPeriod::DailyMissionPeriod,4649,,,,0
414,MissionPeriod::DailyMissionPeriod,4650,,,,0
415,MissionPeriod::DailyMissionPeriod,4651,,,,0
416,MissionPeriod::DailyMissionPeriod,4652,,,,0
417,MissionPeriod::DailyMissionPeriod,4653,,,,0
418,MissionPeriod::DailyMissionPeriod,4654,,,,0
419,MissionPeriod::DailyMissionPeriod,4655,,,,0
420,MissionPeriod::DailyMissionPeriod,4656,,,,0
421,MissionPeriod::DailyMissionPeriod,4657,,,,0
422,MissionPeriod::DailyMissionPeriod,4658,,,,0
423,MissionPeriod::DailyMissionPeriod,4659,,,,0
424,MissionPeriod::DailyMissionPeriod,4660,,,,0
425,MissionPeriod::DailyMissionPeriod,4661,,,,0
426,MissionPeriod::DailyMissionPeriod,4662,,,,0
427,MissionPeriod::DailyMissionPeriod,4663,,,,0
428,MissionPeriod::DailyMissionPeriod,4664,,,,0
429,MissionPeriod::DailyMissionPeriod,4665,,,,0
430,MissionPeriod::DailyMissionPeriod,4666,,,,0
431,MissionPeriod::DailyMissionPeriod,4667,,,,0
432,MissionPeriod::DailyMissionPeriod,4668,,,,0
433,MissionPeriod::DailyMissionPeriod,4669,,,,0
434,MissionPeriod::DailyMissionPeriod,4670,,,,0
435,MissionPeriod::DailyMissionPeriod,4671,,,,0
436,MissionPeriod::DailyMissionPeriod,4672,,,,0
437,MissionPeriod::DailyMissionPeriod,4673,,,,0
438,MissionPeriod::DailyMissionPeriod,4674,,,,0
439,MissionPeriod::DailyMissionPeriod,4675,,,,0
440,MissionPeriod::DailyMissionPeriod,4676,,,,0
441,MissionPeriod::DailyMissionPeriod,4677,,,,0
442,MissionPeriod::DailyMissionPeriod,4678,,,,0
443,MissionPeriod::DailyMissionPeriod,4679,,,,0
444,MissionPeriod::DailyMissionPeriod,4680,,,,0
445,MissionPeriod::DailyMissionPeriod,4681,,,,0
446,MissionPeriod::DailyMissionPeriod,4682,,,,0
447,MissionPeriod::DailyMissionPeriod,4683,,,,0
448,MissionPeriod::DailyMissionPeriod,4684,,,,0
449,MissionPeriod::DailyMissionPeriod,4685,,,,0
450,MissionPeriod::DailyMissionPeriod,4686,,,,0
451,MissionPeriod::DailyMissionPeriod,4687,,,,0
452,MissionPeriod::DailyMissionPeriod,4688,,,,0
453,MissionPeriod::DailyMissionPeriod,4689,,,,0
454,MissionPeriod::DailyMissionPeriod,4690,,,,0
455,MissionPeriod::DailyMissionPeriod,4691,,,,0
456,MissionPeriod::DailyMissionPeriod,4692,,,,0
457,MissionPeriod::DailyMissionPeriod,4693,,,,0
458,MissionPeriod::DailyMissionPeriod,4694,,,,0
459,MissionPeriod::DailyMissionPeriod,4695,,,,0
460,MissionPeriod::DailyMissionPeriod,4696,,,,0
461,MissionPeriod::DailyMissionPeriod,4697,,,,0
462,MissionPeriod::DailyMissionPeriod,4698,,,,0
463,MissionPeriod::DailyMissionPeriod,4699,,,,0
464,MissionPeriod::DailyMissionPeriod,4700,,,,0
465,MissionPeriod::DailyMissionPeriod,4701,,,,0
466,MissionPeriod::DailyMissionPeriod,4702,,,,0
467,MissionPeriod::DailyMissionPeriod,4703,,,,0
468,MissionPeriod::DailyMissionPeriod,4704,,,,0
469,MissionPeriod::DailyMissionPeriod,4705,,,,0
470,MissionPeriod::DailyMissionPeriod,4706,,,,0
471,MissionPeriod::DailyMissionPeriod,4707,,,,0
472,MissionPeriod::DailyMissionPeriod,4708,,,,0
473,MissionPeriod::DailyMissionPeriod,4709,,,,0
474,MissionPeriod::DailyMissionPeriod,4710,,,,0
475,MissionPeriod::DailyMissionPeriod,4711,,,,0
476,MissionPeriod::DailyMissionPeriod,4712,,,,0
477,MissionPeriod::DailyMissionPeriod,4713,,,,0
478,MissionPeriod::DailyMissionPeriod,4714,,,,0
479,MissionPeriod::DailyMissionPeriod,4715,,,,0
480,MissionPeriod::DailyMissionPeriod,4716,,,,0
481,MissionPeriod::DailyMissionPeriod,4717,,,,0
482,MissionPeriod::DailyMissionPeriod,4718,,,,0
