id,quest_id,item1_id,item1_type,item2_id,item2_type,item3_id,item3_type,item4_id,item4_type,item5_id,item5_type,item6_id,item6_type,is_show_etc,created_at,updated_at
30,5003,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
31,5004,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
32,5005,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
33,5006,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
34,5007,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
35,5008,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
36,5009,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
37,5010,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
38,6001,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
39,6002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
40,6003,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
41,6004,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
42,6005,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
43,6006,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
44,6007,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
45,6008,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
46,6009,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
47,6010,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
48,7001,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
49,7002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
50,7003,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
51,7004,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
52,7005,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
53,7006,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
54,7007,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
55,7008,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
56,7009,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
57,7010,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
58,8001,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
59,8002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
60,8003,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
61,8004,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
62,8005,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
63,8006,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
64,8007,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
65,8008,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
66,8009,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
67,8010,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
68,9001,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
69,9002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
70,9003,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
71,10001,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
72,10002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
73,10003,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
74,10004,103.0,AwakeningItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
75,10005,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
76,10006,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
77,10007,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
78,10008,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
79,11001,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
80,11002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
81,11003,101.0,AwakeningItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
82,11004,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
83,11005,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
84,11006,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
85,11007,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
86,11008,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
87,12001,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
88,12002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
89,12003,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
90,12004,102.0,AwakeningItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
91,12005,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
92,12006,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
93,12007,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
94,12008,101.0,AwakeningItem,102.0,AwakeningItem,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
95,13001,101.0,AwakeningItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
96,13002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
97,13003,105.0,AwakeningItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
98,13004,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
99,13005,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
100,13006,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
101,13007,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
102,13008,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
103,14001,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
104,14002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
105,14003,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
106,14004,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
107,14005,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
108,14006,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
109,14007,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
110,14008,104.0,AwakeningItem,1002520.0,Card,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
111,15001,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
112,15002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
113,15003,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
114,16001,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
115,16002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
116,16003,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
117,16004,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
118,16005,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
119,16006,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
120,16007,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
121,16008,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
122,17001,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
123,17002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
124,17003,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
125,17004,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
126,17005,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
127,17006,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
128,17007,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
129,17008,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
130,18001,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
131,18002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
132,18003,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
133,18004,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
134,18005,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
135,18006,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
136,18007,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
137,18008,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
138,19001,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
139,19002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
140,19003,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
141,19004,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
142,19005,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
143,19006,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
144,19007,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
145,19008,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
146,20001,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
147,20002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
148,20003,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
149,20004,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
150,20005,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
151,20006,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
152,20007,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
153,20008,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
154,21001,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
155,21002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
156,21003,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
157,22001,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
158,22002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
159,22003,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
160,22004,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
161,22005,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
162,22006,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
163,22007,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
164,22008,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
165,23001,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
166,23002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
167,23003,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
168,23004,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
169,23005,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
170,23006,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
171,23007,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
172,23008,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
173,24001,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
174,24002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
175,24003,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
176,24004,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
177,24005,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
178,24006,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
179,24007,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
180,24008,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
181,25001,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
182,25002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
183,25003,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
184,25004,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
185,25005,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
186,25006,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
187,25007,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
188,25008,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
189,26001,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
190,26002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
191,26003,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
192,26004,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
193,26005,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
194,26006,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
195,26007,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
196,26008,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
197,27001,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
198,27002,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
199,27003,,,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
200,28001,1005480.0,Card,1002630.0,Card,1002640.0,Card,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
201,28002,22.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
202,28003,1566.0,EquipmentSkillItem,1567.0,EquipmentSkillItem,1568.0,EquipmentSkillItem,1569.0,EquipmentSkillItem,1570.0,EquipmentSkillItem,1571.0,EquipmentSkillItem,1,2024-04-15 01:20:08,2024-04-15 01:20:08
203,28004,22.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
204,28005,1578.0,EquipmentSkillItem,1579.0,EquipmentSkillItem,1580.0,EquipmentSkillItem,1581.0,EquipmentSkillItem,1582.0,EquipmentSkillItem,1583.0,EquipmentSkillItem,1,2024-04-15 01:20:08,2024-04-15 01:20:08
205,28006,22.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
206,28007,22.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
207,28008,1591.0,EquipmentSkillItem,1592.0,EquipmentSkillItem,1593.0,EquipmentSkillItem,1594.0,EquipmentSkillItem,1595.0,EquipmentSkillItem,1596.0,EquipmentSkillItem,1,2024-04-15 01:20:08,2024-04-15 01:20:08
208,29001,1005480.0,Card,1002630.0,Card,1002640.0,Card,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
209,29002,7.0,TrainingField,6.0,TrainingField,8.0,TrainingField,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
210,29003,1.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
211,29004,22.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
212,29005,1.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
213,29006,22.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
214,29007,1.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
215,29008,22.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
216,30001,1002650.0,Card,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
217,30002,22.0,TreasureItem,1.0,TreasureItem,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
218,30003,22.0,TreasureItem,1.0,TreasureItem,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
219,30004,1.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
220,30005,1779.0,EquipmentSkillItem,1780.0,EquipmentSkillItem,1782.0,EquipmentSkillItem,1783.0,EquipmentSkillItem,1784.0,EquipmentSkillItem,1.0,TreasureItem,1,2024-04-15 01:20:08,2024-04-15 01:20:08
221,30006,1791.0,EquipmentSkillItem,1792.0,EquipmentSkillItem,1794.0,EquipmentSkillItem,1795.0,EquipmentSkillItem,1796.0,EquipmentSkillItem,1.0,TreasureItem,1,2024-04-15 01:20:08,2024-04-15 01:20:08
222,30007,1803.0,EquipmentSkillItem,1804.0,EquipmentSkillItem,1806.0,EquipmentSkillItem,1807.0,EquipmentSkillItem,1808.0,EquipmentSkillItem,1.0,TreasureItem,1,2024-04-15 01:20:08,2024-04-15 01:20:08
223,30008,1.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
224,31001,1005480.0,Card,1002630.0,Card,1002640.0,Card,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
225,31002,1.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
226,31003,22.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
227,31004,22.0,TreasureItem,1.0,TreasureItem,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
228,31005,7.0,TrainingField,6.0,TrainingField,8.0,TrainingField,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
229,31006,7.0,TrainingField,6.0,TrainingField,8.0,TrainingField,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
230,31007,300.0,TrainingItem,301.0,TrainingItem,302.0,TrainingItem,303.0,TrainingItem,304.0,TrainingItem,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
231,31008,22.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
232,32001,1.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
233,32002,1.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
234,32003,1027400.0,Card,22.0,TreasureItem,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
235,32004,22.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
236,32005,2607.0,EquipmentSkillItem,2610.0,EquipmentSkillItem,2616.0,EquipmentSkillItem,2621.0,EquipmentSkillItem,2623.0,EquipmentSkillItem,1.0,TreasureItem,1,2024-04-15 01:20:08,2024-04-15 01:20:08
237,32006,2644.0,EquipmentSkillItem,2639.0,EquipmentSkillItem,2630.0,EquipmentSkillItem,2640.0,EquipmentSkillItem,2641.0,EquipmentSkillItem,1.0,TreasureItem,1,2024-04-15 01:20:08,2024-04-15 01:20:08
238,32007,2664.0,EquipmentSkillItem,2660.0,EquipmentSkillItem,2658.0,EquipmentSkillItem,2656.0,EquipmentSkillItem,2646.0,EquipmentSkillItem,1.0,TreasureItem,1,2024-04-15 01:20:08,2024-04-15 01:20:08
239,32008,1.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
240,33001,1.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
241,33002,1.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
242,33003,22.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
243,34001,1.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
244,34002,22.0,TreasureItem,1.0,TreasureItem,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
245,34003,1.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
246,34004,22.0,TreasureItem,,,,,,,,,,,0,2024-04-15 01:20:08,2024-04-15 01:20:08
