id,enemy_skill_id,card_category_id,created_at,updated_at
95004,95012,42,2024-07-30 02:08:06,2024-07-30 02:08:06
95005,95016,42,2024-07-30 02:08:06,2024-07-30 02:08:06
95006,95019,42,2024-07-30 02:08:06,2024-07-30 02:08:06
95007,95021,42,2024-07-30 02:08:06,2024-07-30 02:08:06
96000,96002,81,2024-07-30 02:08:06,2024-07-30 02:08:06
96001,96009,81,2024-07-30 02:08:06,2024-07-30 02:08:06
96002,96015,81,2024-07-30 02:08:06,2024-07-30 02:08:06
96003,96018,81,2024-07-30 02:08:06,2024-07-30 02:08:06
97000,97001,16,2024-07-30 02:08:06,2024-07-30 02:08:06
97001,97002,16,2024-07-30 02:08:06,2024-07-30 02:08:06
97002,97009,16,2024-07-30 02:08:06,2024-07-30 02:08:06
97003,97013,16,2024-07-30 02:08:06,2024-07-30 02:08:06
97004,97014,16,2024-07-30 02:08:06,2024-07-30 02:08:06
97005,97018,16,2024-07-30 02:08:06,2024-07-30 02:08:06
97006,97021,16,2024-07-30 02:08:06,2024-07-30 02:08:06
97007,97023,16,2024-07-30 02:08:06,2024-07-30 02:08:06
98000,98001,29,2024-07-30 02:08:06,2024-07-30 02:08:06
98001,98002,29,2024-07-30 02:08:06,2024-07-30 02:08:06
98002,98009,29,2024-07-30 02:08:06,2024-07-30 02:08:06
98003,98013,29,2024-07-30 02:08:06,2024-07-30 02:08:06
98004,98014,29,2024-07-30 02:08:06,2024-07-30 02:08:06
98005,98018,29,2024-07-30 02:08:06,2024-07-30 02:08:06
98006,98021,29,2024-07-30 02:08:06,2024-07-30 02:08:06
98007,98023,29,2024-07-30 02:08:06,2024-07-30 02:08:06
99000,99001,8,2024-07-30 02:08:06,2024-07-30 02:08:06
99001,99002,8,2024-07-30 02:08:06,2024-07-30 02:08:06
99002,99008,8,2024-07-30 02:08:06,2024-07-30 02:08:06
99003,99012,8,2024-07-30 02:08:06,2024-07-30 02:08:06
99004,99013,8,2024-07-30 02:08:06,2024-07-30 02:08:06
99005,99017,8,2024-07-30 02:08:06,2024-07-30 02:08:06
99006,99020,8,2024-07-30 02:08:06,2024-07-30 02:08:06
99007,99022,8,2024-07-30 02:08:06,2024-07-30 02:08:06
100000,100002,38,2024-07-30 02:08:06,2024-07-30 02:08:06
100001,100009,38,2024-07-30 02:08:06,2024-07-30 02:08:06
100002,100015,38,2024-07-30 02:08:06,2024-07-30 02:08:06
100003,100018,38,2024-07-30 02:08:06,2024-07-30 02:08:06
101000,101002,39,2024-07-30 02:08:06,2024-07-30 02:08:06
101001,101009,39,2024-07-30 02:08:06,2024-07-30 02:08:06
101002,101016,39,2024-07-30 02:08:06,2024-07-30 02:08:06
101003,101019,39,2024-07-30 02:08:06,2024-07-30 02:08:06
102000,102002,47,2024-07-30 02:08:06,2024-07-30 02:08:06
102001,102009,47,2024-07-30 02:08:06,2024-07-30 02:08:06
102002,102015,47,2024-07-30 02:08:06,2024-07-30 02:08:06
102003,102018,47,2024-07-30 02:08:06,2024-07-30 02:08:06
103000,103001,23,2024-07-30 02:08:06,2024-07-30 02:08:06
103001,103002,23,2024-07-30 02:08:06,2024-07-30 02:08:06
103002,103009,23,2024-07-30 02:08:06,2024-07-30 02:08:06
103003,103013,23,2024-07-30 02:08:06,2024-07-30 02:08:06
103004,103014,23,2024-07-30 02:08:06,2024-07-30 02:08:06
103005,103019,23,2024-07-30 02:08:06,2024-07-30 02:08:06
103006,103022,23,2024-07-30 02:08:06,2024-07-30 02:08:06
103007,103024,23,2024-07-30 02:08:06,2024-07-30 02:08:06
104000,104001,10,2024-07-30 02:08:06,2024-07-30 02:08:06
104001,104002,10,2024-07-30 02:08:06,2024-07-30 02:08:06
104002,104009,10,2024-07-30 02:08:06,2024-07-30 02:08:06
104003,104013,10,2024-07-30 02:08:06,2024-07-30 02:08:06
104004,104014,10,2024-07-30 02:08:06,2024-07-30 02:08:06
104005,104018,10,2024-07-30 02:08:06,2024-07-30 02:08:06
104006,104021,10,2024-07-30 02:08:06,2024-07-30 02:08:06
104007,104023,10,2024-07-30 02:08:06,2024-07-30 02:08:06
105000,105002,43,2024-07-30 02:08:06,2024-07-30 02:08:06
105001,105009,43,2024-07-30 02:08:06,2024-07-30 02:08:06
105002,105015,43,2024-07-30 02:08:06,2024-07-30 02:08:06
105003,105018,43,2024-07-30 02:08:06,2024-07-30 02:08:06
106000,106001,80,2024-07-30 02:08:06,2024-07-30 02:08:06
106001,106002,80,2024-07-30 02:08:06,2024-07-30 02:08:06
106002,106009,80,2024-07-30 02:08:06,2024-07-30 02:08:06
106003,106013,80,2024-07-30 02:08:06,2024-07-30 02:08:06
106004,106014,80,2024-07-30 02:08:06,2024-07-30 02:08:06
106005,106019,80,2024-07-30 02:08:06,2024-07-30 02:08:06
106006,106022,80,2024-07-30 02:08:06,2024-07-30 02:08:06
106007,106024,80,2024-07-30 02:08:06,2024-07-30 02:08:06
107000,107002,17,2024-07-30 02:08:06,2024-07-30 02:08:06
107001,107009,17,2024-07-30 02:08:06,2024-07-30 02:08:06
107002,107015,17,2024-07-30 02:08:06,2024-07-30 02:08:06
107003,107018,17,2024-07-30 02:08:06,2024-07-30 02:08:06
108000,108002,8,2024-07-30 02:08:06,2024-07-30 02:08:06
108001,108009,8,2024-07-30 02:08:06,2024-07-30 02:08:06
108002,108015,8,2024-07-30 02:08:06,2024-07-30 02:08:06
108003,108018,8,2024-07-30 02:08:06,2024-07-30 02:08:06
109000,109002,77,2024-07-30 02:08:06,2024-07-30 02:08:06
109001,109009,77,2024-07-30 02:08:06,2024-07-30 02:08:06
109002,109015,77,2024-07-30 02:08:06,2024-07-30 02:08:06
109003,109018,77,2024-07-30 02:08:06,2024-07-30 02:08:06
110000,110001,6,2024-07-30 02:08:06,2024-07-30 02:08:06
110001,110002,6,2024-07-30 02:08:06,2024-07-30 02:08:06
110002,110009,6,2024-07-30 02:08:06,2024-07-30 02:08:06
110003,110013,6,2024-07-30 02:08:06,2024-07-30 02:08:06
110004,110014,6,2024-07-30 02:08:06,2024-07-30 02:08:06
110005,110018,6,2024-07-30 02:08:06,2024-07-30 02:08:06
110006,110021,6,2024-07-30 02:08:06,2024-07-30 02:08:06
110007,110023,6,2024-07-30 02:08:06,2024-07-30 02:08:06
111000,111002,22,2024-07-30 02:08:06,2024-07-30 02:08:06
111001,111009,22,2024-07-30 02:08:06,2024-07-30 02:08:06
111002,111015,22,2024-07-30 02:08:06,2024-07-30 02:08:06
111003,111018,22,2024-07-30 02:08:06,2024-07-30 02:08:06
112000,112001,59,2024-07-30 02:08:06,2024-07-30 02:08:06
112001,112002,59,2024-07-30 02:08:06,2024-07-30 02:08:06
112002,112009,59,2024-07-30 02:08:06,2024-07-30 02:08:06
112003,112013,59,2024-07-30 02:08:06,2024-07-30 02:08:06
112004,112014,59,2024-07-30 02:08:06,2024-07-30 02:08:06
112005,112018,59,2024-07-30 02:08:06,2024-07-30 02:08:06
112006,112021,59,2024-07-30 02:08:06,2024-07-30 02:08:06
112007,112023,59,2024-07-30 02:08:06,2024-07-30 02:08:06
113000,113002,69,2024-07-30 02:08:06,2024-07-30 02:08:06
113001,113009,69,2024-07-30 02:08:06,2024-07-30 02:08:06
113002,113015,69,2024-07-30 02:08:06,2024-07-30 02:08:06
113003,113018,69,2024-07-30 02:08:06,2024-07-30 02:08:06
114000,114001,90,2024-07-30 02:08:06,2024-07-30 02:08:06
114001,114002,90,2024-07-30 02:08:06,2024-07-30 02:08:06
114002,114009,90,2024-07-30 02:08:06,2024-07-30 02:08:06
114003,114013,90,2024-07-30 02:08:06,2024-07-30 02:08:06
114004,114014,90,2024-07-30 02:08:06,2024-07-30 02:08:06
114005,114018,90,2024-07-30 02:08:06,2024-07-30 02:08:06
114006,114021,90,2024-07-30 02:08:06,2024-07-30 02:08:06
114007,114023,90,2024-07-30 02:08:06,2024-07-30 02:08:06
115000,115001,72,2024-07-30 02:08:06,2024-07-30 02:08:06
115001,115002,72,2024-07-30 02:08:06,2024-07-30 02:08:06
115002,115009,72,2024-07-30 02:08:06,2024-07-30 02:08:06
115003,115013,72,2024-07-30 02:08:06,2024-07-30 02:08:06
115004,115014,72,2024-07-30 02:08:06,2024-07-30 02:08:06
115005,115019,72,2024-07-30 02:08:06,2024-07-30 02:08:06
115006,115022,72,2024-07-30 02:08:06,2024-07-30 02:08:06
115007,115024,72,2024-07-30 02:08:06,2024-07-30 02:08:06
116000,116001,78,2024-07-30 02:08:06,2024-07-30 02:08:06
116001,116002,78,2024-07-30 02:08:06,2024-07-30 02:08:06
116002,116009,78,2024-07-30 02:08:06,2024-07-30 02:08:06
116003,116013,78,2024-07-30 02:08:06,2024-07-30 02:08:06
116004,116014,78,2024-07-30 02:08:06,2024-07-30 02:08:06
116005,116018,78,2024-07-30 02:08:06,2024-07-30 02:08:06
116006,116021,78,2024-07-30 02:08:06,2024-07-30 02:08:06
116007,116023,78,2024-07-30 02:08:06,2024-07-30 02:08:06
117000,117001,4,2024-07-30 02:08:06,2024-07-30 02:08:06
117001,117002,4,2024-07-30 02:08:06,2024-07-30 02:08:06
117002,117009,4,2024-07-30 02:08:06,2024-07-30 02:08:06
117003,117013,4,2024-07-30 02:08:06,2024-07-30 02:08:06
117004,117014,4,2024-07-30 02:08:06,2024-07-30 02:08:06
117005,117019,4,2024-07-30 02:08:06,2024-07-30 02:08:06
117006,117022,4,2024-07-30 02:08:06,2024-07-30 02:08:06
117007,117024,4,2024-07-30 02:08:06,2024-07-30 02:08:06
118000,118002,20,2024-07-30 02:08:06,2024-07-30 02:08:06
118001,118009,20,2024-07-30 02:08:06,2024-07-30 02:08:06
118002,118015,20,2024-07-30 02:08:06,2024-07-30 02:08:06
118003,118018,20,2024-07-30 02:08:06,2024-07-30 02:08:06
119000,119001,26,2024-07-30 02:08:06,2024-07-30 02:08:06
119001,119002,26,2024-07-30 02:08:06,2024-07-30 02:08:06
119002,119009,26,2024-07-30 02:08:06,2024-07-30 02:08:06
119003,119013,26,2024-07-30 02:08:06,2024-07-30 02:08:06
119004,119014,26,2024-07-30 02:08:06,2024-07-30 02:08:06
119005,119019,26,2024-07-30 02:08:06,2024-07-30 02:08:06
119006,119022,26,2024-07-30 02:08:06,2024-07-30 02:08:06
119007,119024,26,2024-07-30 02:08:06,2024-07-30 02:08:06
120000,120001,83,2024-07-30 02:08:06,2024-07-30 02:08:06
120001,120002,83,2024-07-30 02:08:06,2024-07-30 02:08:06
120002,120009,83,2024-07-30 02:08:06,2024-07-30 02:08:06
120003,120013,83,2024-07-30 02:08:06,2024-07-30 02:08:06
120004,120014,83,2024-07-30 02:08:06,2024-07-30 02:08:06
120005,120019,83,2024-07-30 02:08:06,2024-07-30 02:08:06
120006,120022,83,2024-07-30 02:08:06,2024-07-30 02:08:06
120007,120024,83,2024-07-30 02:08:06,2024-07-30 02:08:06
121000,121001,21,2024-07-30 02:08:06,2024-07-30 02:08:06
121001,121002,21,2024-07-30 02:08:06,2024-07-30 02:08:06
121002,121009,21,2024-07-30 02:08:06,2024-07-30 02:08:06
121003,121013,21,2024-07-30 02:08:06,2024-07-30 02:08:06
121004,121014,21,2024-07-30 02:08:06,2024-07-30 02:08:06
121005,121018,21,2024-07-30 02:08:06,2024-07-30 02:08:06
121006,121021,21,2024-07-30 02:08:06,2024-07-30 02:08:06
121007,121023,21,2024-07-30 02:08:06,2024-07-30 02:08:06
122000,122001,19,2024-07-30 02:08:06,2024-07-30 02:08:06
122001,122002,19,2024-07-30 02:08:06,2024-07-30 02:08:06
122002,122009,19,2024-07-30 02:08:06,2024-07-30 02:08:06
122003,122012,19,2024-07-30 02:08:06,2024-07-30 02:08:06
122004,122013,19,2024-07-30 02:08:06,2024-07-30 02:08:06
122005,122018,19,2024-07-30 02:08:06,2024-07-30 02:08:06
122006,122021,19,2024-07-30 02:08:06,2024-07-30 02:08:06
122007,122023,19,2024-07-30 02:08:06,2024-07-30 02:08:06
123000,123001,30,2024-07-30 02:08:06,2024-07-30 02:08:06
123001,123002,30,2024-07-30 02:08:06,2024-07-30 02:08:06
123002,123009,30,2024-07-30 02:08:06,2024-07-30 02:08:06
123003,123013,30,2024-07-30 02:08:06,2024-07-30 02:08:06
123004,123014,30,2024-07-30 02:08:06,2024-07-30 02:08:06
123005,123018,30,2024-07-30 02:08:06,2024-07-30 02:08:06
123006,123021,30,2024-07-30 02:08:06,2024-07-30 02:08:06
123007,123023,30,2024-07-30 02:08:06,2024-07-30 02:08:06
124000,124002,31,2024-07-30 02:08:06,2024-07-30 02:08:06
124001,124009,31,2024-07-30 02:08:06,2024-07-30 02:08:06
124002,124015,31,2024-07-30 02:08:06,2024-07-30 02:08:06
124003,124018,31,2024-07-30 02:08:06,2024-07-30 02:08:06
125000,125001,66,2024-07-30 02:08:06,2024-07-30 02:08:06
125001,125002,66,2024-07-30 02:08:06,2024-07-30 02:08:06
125002,125009,66,2024-07-30 02:08:06,2024-07-30 02:08:06
125003,125013,66,2024-07-30 02:08:06,2024-07-30 02:08:06
125004,125014,66,2024-07-30 02:08:06,2024-07-30 02:08:06
125005,125019,66,2024-07-30 02:08:06,2024-07-30 02:08:06
125006,125022,66,2024-07-30 02:08:06,2024-07-30 02:08:06
125007,125024,66,2024-07-30 02:08:06,2024-07-30 02:08:06
126000,126001,42,2024-07-30 02:08:06,2024-07-30 02:08:06
126001,126002,42,2024-07-30 02:08:06,2024-07-30 02:08:06
126002,126008,42,2024-07-30 02:08:06,2024-07-30 02:08:06
126003,126011,42,2024-07-30 02:08:06,2024-07-30 02:08:06
126004,126012,42,2024-07-30 02:08:06,2024-07-30 02:08:06
126005,126016,42,2024-07-30 02:08:06,2024-07-30 02:08:06
126006,126019,42,2024-07-30 02:08:06,2024-07-30 02:08:06
126007,126021,42,2024-07-30 02:08:06,2024-07-30 02:08:06
127000,127002,89,2024-07-30 02:08:06,2024-07-30 02:08:06
127001,127009,89,2024-07-30 02:08:06,2024-07-30 02:08:06
127002,127015,89,2024-07-30 02:08:06,2024-07-30 02:08:06
127003,127018,89,2024-07-30 02:08:06,2024-07-30 02:08:06
128000,128002,76,2024-07-30 02:08:06,2024-07-30 02:08:06
128001,128009,76,2024-07-30 02:08:06,2024-07-30 02:08:06
128002,128015,76,2024-07-30 02:08:06,2024-07-30 02:08:06
128003,128018,76,2024-07-30 02:08:06,2024-07-30 02:08:06
129000,129001,36,2024-07-30 02:08:06,2024-07-30 02:08:06
129001,129002,36,2024-07-30 02:08:06,2024-07-30 02:08:06
129002,129009,36,2024-07-30 02:08:06,2024-07-30 02:08:06
129003,129013,36,2024-07-30 02:08:06,2024-07-30 02:08:06
129004,129014,36,2024-07-30 02:08:06,2024-07-30 02:08:06
129005,129019,36,2024-07-30 02:08:06,2024-07-30 02:08:06
129006,129022,36,2024-07-30 02:08:06,2024-07-30 02:08:06
129007,129024,36,2024-07-30 02:08:06,2024-07-30 02:08:06
130000,130002,7,2024-07-30 02:08:06,2024-07-30 02:08:06
130001,130009,7,2024-07-30 02:08:06,2024-07-30 02:08:06
130002,130015,7,2024-07-30 02:08:06,2024-07-30 02:08:06
130003,130018,7,2024-07-30 02:08:06,2024-07-30 02:08:06
131000,131002,6,2024-07-30 02:08:06,2024-07-30 02:08:06
131001,131009,6,2024-07-30 02:08:06,2024-07-30 02:08:06
131002,131015,6,2024-07-30 02:08:06,2024-07-30 02:08:06
131003,131018,6,2024-07-30 02:08:06,2024-07-30 02:08:06
132000,132001,91,2024-07-30 02:08:06,2024-07-30 02:08:06
132001,132002,91,2024-07-30 02:08:06,2024-07-30 02:08:06
132002,132009,91,2024-07-30 02:08:06,2024-07-30 02:08:06
132003,132013,91,2024-07-30 02:08:06,2024-07-30 02:08:06
132004,132014,91,2024-07-30 02:08:06,2024-07-30 02:08:06
132005,132019,91,2024-07-30 02:08:06,2024-07-30 02:08:06
132006,132022,91,2024-07-30 02:08:06,2024-07-30 02:08:06
132007,132024,91,2024-07-30 02:08:06,2024-07-30 02:08:06
133000,133002,29,2024-07-30 02:08:06,2024-07-30 02:08:06
133001,133009,29,2024-07-30 02:08:06,2024-07-30 02:08:06
133002,133015,29,2024-07-30 02:08:06,2024-07-30 02:08:06
133003,133018,29,2024-07-30 02:08:06,2024-07-30 02:08:06
134000,134002,62,2024-07-30 02:08:06,2024-07-30 02:08:06
134001,134009,62,2024-07-30 02:08:06,2024-07-30 02:08:06
134002,134015,62,2024-07-30 02:08:06,2024-07-30 02:08:06
134003,134018,62,2024-07-30 02:08:06,2024-07-30 02:08:06
135000,135002,46,2024-07-30 02:08:06,2024-07-30 02:08:06
135001,135009,46,2024-07-30 02:08:06,2024-07-30 02:08:06
135002,135015,46,2024-07-30 02:08:06,2024-07-30 02:08:06
135003,135018,46,2024-07-30 02:08:06,2024-07-30 02:08:06
136000,136001,38,2024-07-30 02:08:06,2024-07-30 02:08:06
136001,136002,38,2024-07-30 02:08:06,2024-07-30 02:08:06
136002,136009,38,2024-07-30 02:08:06,2024-07-30 02:08:06
136003,136013,38,2024-07-30 02:08:06,2024-07-30 02:08:06
136004,136014,38,2024-07-30 02:08:06,2024-07-30 02:08:06
136005,136019,38,2024-07-30 02:08:06,2024-07-30 02:08:06
136006,136022,38,2024-07-30 02:08:06,2024-07-30 02:08:06
136007,136024,38,2024-07-30 02:08:06,2024-07-30 02:08:06
137000,137002,8,2024-07-30 02:08:06,2024-07-30 02:08:06
137001,137009,8,2024-07-30 02:08:06,2024-07-30 02:08:06
137002,137015,8,2024-07-30 02:08:06,2024-07-30 02:08:06
137003,137018,8,2024-07-30 02:08:06,2024-07-30 02:08:06
138000,138001,41,2024-07-30 02:08:06,2024-07-30 02:08:06
138001,138002,41,2024-07-30 02:08:06,2024-07-30 02:08:06
138002,138009,41,2024-07-30 02:08:06,2024-07-30 02:08:06
138003,138013,41,2024-07-30 02:08:06,2024-07-30 02:08:06
138004,138014,41,2024-07-30 02:08:06,2024-07-30 02:08:06
138005,138019,41,2024-07-30 02:08:06,2024-07-30 02:08:06
138006,138022,41,2024-07-30 02:08:06,2024-07-30 02:08:06
138007,138024,41,2024-07-30 02:08:06,2024-07-30 02:08:06
139000,139001,74,2024-07-30 02:08:06,2024-07-30 02:08:06
139001,139002,74,2024-07-30 02:08:06,2024-07-30 02:08:06
139002,139009,74,2024-07-30 02:08:06,2024-07-30 02:08:06
139003,139013,74,2024-07-30 02:08:06,2024-07-30 02:08:06
139004,139014,74,2024-07-30 02:08:06,2024-07-30 02:08:06
139005,139019,74,2024-07-30 02:08:06,2024-07-30 02:08:06
139006,139022,74,2024-07-30 02:08:06,2024-07-30 02:08:06
139007,139024,74,2024-07-30 02:08:06,2024-07-30 02:08:06
140000,140002,32,2024-07-30 02:08:06,2024-07-30 02:08:06
140001,140009,32,2024-07-30 02:08:06,2024-07-30 02:08:06
140002,140015,32,2024-07-30 02:08:06,2024-07-30 02:08:06
140003,140018,32,2024-07-30 02:08:06,2024-07-30 02:08:06
141000,141002,58,2024-07-30 02:08:06,2024-07-30 02:08:06
141001,141009,58,2024-07-30 02:08:06,2024-07-30 02:08:06
141002,141015,58,2024-07-30 02:08:06,2024-07-30 02:08:06
141003,141018,58,2024-07-30 02:08:06,2024-07-30 02:08:06
142000,142001,75,2024-07-30 02:08:06,2024-07-30 02:08:06
142001,142002,75,2024-07-30 02:08:06,2024-07-30 02:08:06
142002,142009,75,2024-07-30 02:08:06,2024-07-30 02:08:06
142003,142013,75,2024-07-30 02:08:06,2024-07-30 02:08:06
142004,142014,75,2024-07-30 02:08:06,2024-07-30 02:08:06
142005,142019,75,2024-07-30 02:08:06,2024-07-30 02:08:06
142006,142022,75,2024-07-30 02:08:06,2024-07-30 02:08:06
142007,142024,75,2024-07-30 02:08:06,2024-07-30 02:08:06
144000,144001,82,2024-07-30 02:08:06,2024-07-30 02:08:06
144001,144002,82,2024-07-30 02:08:06,2024-07-30 02:08:06
144002,144009,82,2024-07-30 02:08:06,2024-07-30 02:08:06
144003,144013,82,2024-07-30 02:08:06,2024-07-30 02:08:06
144004,144014,82,2024-07-30 02:08:06,2024-07-30 02:08:06
144005,144018,82,2024-07-30 02:08:06,2024-07-30 02:08:06
144006,144021,82,2024-07-30 02:08:06,2024-07-30 02:08:06
144007,144023,82,2024-07-30 02:08:06,2024-07-30 02:08:06
145000,145002,28,2024-07-30 02:08:06,2024-07-30 02:08:06
145001,145009,28,2024-07-30 02:08:06,2024-07-30 02:08:06
145002,145015,28,2024-07-30 02:08:06,2024-07-30 02:08:06
145003,145018,28,2024-07-30 02:08:06,2024-07-30 02:08:06
146000,146002,23,2024-07-30 02:08:06,2024-07-30 02:08:06
146001,146009,23,2024-07-30 02:08:06,2024-07-30 02:08:06
146002,146015,23,2024-07-30 02:08:06,2024-07-30 02:08:06
146003,146018,23,2024-07-30 02:08:06,2024-07-30 02:08:06
147000,147001,22,2024-07-30 02:08:06,2024-07-30 02:08:06
147001,147002,22,2024-07-30 02:08:06,2024-07-30 02:08:06
147002,147009,22,2024-07-30 02:08:06,2024-07-30 02:08:06
147003,147013,22,2024-07-30 02:08:06,2024-07-30 02:08:06
147004,147014,22,2024-07-30 02:08:06,2024-07-30 02:08:06
147005,147018,22,2024-07-30 02:08:06,2024-07-30 02:08:06
147006,147021,22,2024-07-30 02:08:06,2024-07-30 02:08:06
147007,147023,22,2024-07-30 02:08:06,2024-07-30 02:08:06
148000,148002,66,2024-07-30 02:08:06,2024-07-30 02:08:06
148001,148009,66,2024-07-30 02:08:06,2024-07-30 02:08:06
148002,148015,66,2024-07-30 02:08:06,2024-07-30 02:08:06
148003,148018,66,2024-07-30 02:08:06,2024-07-30 02:08:06
701000,701001,7,2024-07-30 02:08:06,2024-07-30 02:08:06
701001,701003,7,2024-07-30 02:08:06,2024-07-30 02:08:06
702000,702001,33,2024-07-30 02:08:06,2024-07-30 02:08:06
702001,702003,33,2024-07-30 02:08:06,2024-07-30 02:08:06
