id,chain_battle_id,percentile,created_at,updated_at
126,14,100,2024-01-11 00:34:51,2024-01-11 00:34:51
127,15,1,2024-01-11 00:34:51,2024-01-11 00:34:51
128,15,3,2024-01-11 00:34:51,2024-01-11 00:34:51
129,15,5,2024-01-11 00:34:51,2024-01-11 00:34:51
130,15,10,2024-01-11 00:34:51,2024-01-11 00:34:51
131,15,20,2024-01-11 00:34:51,2024-01-11 00:34:51
132,15,35,2024-01-11 00:34:51,2024-01-11 00:34:51
133,15,50,2024-01-11 00:34:51,2024-01-11 00:34:51
134,15,75,2024-01-11 00:34:51,2024-01-11 00:34:51
135,15,100,2024-01-11 00:34:51,2024-01-11 00:34:51
136,16,1,2024-01-11 00:34:51,2024-01-11 00:34:51
137,16,3,2024-01-11 00:34:51,2024-01-11 00:34:51
138,16,5,2024-01-11 00:34:51,2024-01-11 00:34:51
139,16,10,2024-01-11 00:34:51,2024-01-11 00:34:51
140,16,20,2024-01-11 00:34:51,2024-01-11 00:34:51
141,16,35,2024-01-11 00:34:51,2024-01-11 00:34:51
142,16,50,2024-01-11 00:34:51,2024-01-11 00:34:51
143,16,75,2024-01-11 00:34:51,2024-01-11 00:34:51
144,16,100,2024-01-11 00:34:51,2024-01-11 00:34:51
145,17,1,2024-01-11 00:34:51,2024-01-11 00:34:51
146,17,3,2024-01-11 00:34:51,2024-01-11 00:34:51
147,17,5,2024-01-11 00:34:51,2024-01-11 00:34:51
148,17,10,2024-01-11 00:34:51,2024-01-11 00:34:51
149,17,20,2024-01-11 00:34:51,2024-01-11 00:34:51
150,17,35,2024-01-11 00:34:51,2024-01-11 00:34:51
151,17,50,2024-01-11 00:34:51,2024-01-11 00:34:51
152,17,75,2024-01-11 00:34:51,2024-01-11 00:34:51
153,17,100,2024-01-11 00:34:51,2024-01-11 00:34:51
154,18,1,2024-01-11 00:34:51,2024-01-11 00:34:51
155,18,3,2024-01-11 00:34:51,2024-01-11 00:34:51
156,18,5,2024-01-11 00:34:51,2024-01-11 00:34:51
157,18,10,2024-01-11 00:34:51,2024-01-11 00:34:51
158,18,20,2024-01-11 00:34:51,2024-01-11 00:34:51
159,18,35,2024-01-11 00:34:51,2024-01-11 00:34:51
160,18,50,2024-01-11 00:34:51,2024-01-11 00:34:51
161,18,75,2024-01-11 00:34:51,2024-01-11 00:34:51
162,18,100,2024-01-11 00:34:51,2024-01-11 00:34:51
163,19,1,2024-01-11 00:34:51,2024-01-11 00:34:51
164,19,3,2024-01-11 00:34:51,2024-01-11 00:34:51
165,19,5,2024-01-11 00:34:51,2024-01-11 00:34:51
166,19,10,2024-01-11 00:34:51,2024-01-11 00:34:51
167,19,20,2024-01-11 00:34:51,2024-01-11 00:34:51
168,19,35,2024-01-11 00:34:51,2024-01-11 00:34:51
169,19,50,2024-01-11 00:34:51,2024-01-11 00:34:51
170,19,75,2024-01-11 00:34:51,2024-01-11 00:34:51
171,19,100,2024-01-11 00:34:51,2024-01-11 00:34:51
172,20,1,2024-01-11 00:34:51,2024-01-11 00:34:51
173,20,3,2024-01-11 00:34:51,2024-01-11 00:34:51
174,20,5,2024-01-11 00:34:51,2024-01-11 00:34:51
175,20,10,2024-01-11 00:34:51,2024-01-11 00:34:51
176,20,20,2024-01-11 00:34:51,2024-01-11 00:34:51
177,20,35,2024-01-11 00:34:51,2024-01-11 00:34:51
178,20,50,2024-01-11 00:34:51,2024-01-11 00:34:51
179,20,75,2024-01-11 00:34:51,2024-01-11 00:34:51
180,20,100,2024-01-11 00:34:51,2024-01-11 00:34:51
181,21,1,2024-01-11 00:34:51,2024-01-11 00:34:51
182,21,3,2024-01-11 00:34:51,2024-01-11 00:34:51
183,21,5,2024-01-11 00:34:51,2024-01-11 00:34:51
184,21,10,2024-01-11 00:34:51,2024-01-11 00:34:51
185,21,20,2024-01-11 00:34:51,2024-01-11 00:34:51
186,21,35,2024-01-11 00:34:51,2024-01-11 00:34:51
187,21,50,2024-01-11 00:34:51,2024-01-11 00:34:51
188,21,75,2024-01-11 00:34:51,2024-01-11 00:34:51
189,21,100,2024-01-11 00:34:51,2024-01-11 00:34:51
190,22,1,2024-01-11 00:34:51,2024-01-11 00:34:51
191,22,3,2024-01-11 00:34:51,2024-01-11 00:34:51
192,22,5,2024-01-11 00:34:51,2024-01-11 00:34:51
193,22,10,2024-01-11 00:34:51,2024-01-11 00:34:51
194,22,20,2024-01-11 00:34:51,2024-01-11 00:34:51
195,22,35,2024-01-11 00:34:51,2024-01-11 00:34:51
196,22,50,2024-01-11 00:34:51,2024-01-11 00:34:51
197,22,75,2024-01-11 00:34:51,2024-01-11 00:34:51
198,22,100,2024-01-11 00:34:51,2024-01-11 00:34:51
199,23,1,2024-01-11 00:34:51,2024-01-11 00:34:51
200,23,3,2024-01-11 00:34:51,2024-01-11 00:34:51
201,23,5,2024-01-11 00:34:51,2024-01-11 00:34:51
202,23,10,2024-01-11 00:34:51,2024-01-11 00:34:51
203,23,20,2024-01-11 00:34:51,2024-01-11 00:34:51
204,23,35,2024-01-11 00:34:51,2024-01-11 00:34:51
205,23,50,2024-01-11 00:34:51,2024-01-11 00:34:51
206,23,75,2024-01-11 00:34:51,2024-01-11 00:34:51
207,23,100,2024-01-11 00:34:51,2024-01-11 00:34:51
208,24,1,2024-01-11 00:34:51,2024-01-11 00:34:51
209,24,3,2024-01-11 00:34:51,2024-01-11 00:34:51
210,24,5,2024-01-11 00:34:51,2024-01-11 00:34:51
211,24,10,2024-01-11 00:34:51,2024-01-11 00:34:51
212,24,20,2024-01-11 00:34:51,2024-01-11 00:34:51
213,24,35,2024-01-11 00:34:51,2024-01-11 00:34:51
214,24,50,2024-01-11 00:34:51,2024-01-11 00:34:51
215,24,75,2024-01-11 00:34:51,2024-01-11 00:34:51
216,24,100,2024-01-11 00:34:51,2024-01-11 00:34:51
217,25,1,2024-01-11 00:34:51,2024-01-11 00:34:51
218,25,3,2024-01-11 00:34:51,2024-01-11 00:34:51
219,25,5,2024-01-11 00:34:51,2024-01-11 00:34:51
220,25,10,2024-01-11 00:34:51,2024-01-11 00:34:51
221,25,20,2024-01-11 00:34:51,2024-01-11 00:34:51
222,25,35,2024-01-11 00:34:51,2024-01-11 00:34:51
223,25,50,2024-01-11 00:34:51,2024-01-11 00:34:51
224,25,75,2024-01-11 00:34:51,2024-01-11 00:34:51
225,25,100,2024-01-11 00:34:51,2024-01-11 00:34:51
226,26,1,2024-01-11 00:34:51,2024-01-11 00:34:51
227,26,3,2024-01-11 00:34:51,2024-01-11 00:34:51
228,26,5,2024-01-11 00:34:51,2024-01-11 00:34:51
229,26,10,2024-01-11 00:34:51,2024-01-11 00:34:51
230,26,20,2024-01-11 00:34:51,2024-01-11 00:34:51
231,26,35,2024-01-11 00:34:51,2024-01-11 00:34:51
232,26,50,2024-01-11 00:34:51,2024-01-11 00:34:51
233,26,75,2024-01-11 00:34:51,2024-01-11 00:34:51
234,26,100,2024-01-11 00:34:51,2024-01-11 00:34:51
235,27,1,2024-01-11 00:34:51,2024-01-11 00:34:51
236,27,3,2024-01-11 00:34:51,2024-01-11 00:34:51
237,27,5,2024-01-11 00:34:51,2024-01-11 00:34:51
238,27,10,2024-01-11 00:34:51,2024-01-11 00:34:51
239,27,20,2024-01-11 00:34:51,2024-01-11 00:34:51
240,27,35,2024-01-11 00:34:51,2024-01-11 00:34:51
241,27,50,2024-01-11 00:34:51,2024-01-11 00:34:51
242,27,75,2024-01-11 00:34:51,2024-01-11 00:34:51
243,27,100,2024-01-11 00:34:51,2024-01-11 00:34:51
244,28,1,2024-01-11 00:34:51,2024-01-11 00:34:51
245,28,3,2024-01-11 00:34:51,2024-01-11 00:34:51
246,28,5,2024-01-11 00:34:51,2024-01-11 00:34:51
247,28,10,2024-01-11 00:34:51,2024-01-11 00:34:51
248,28,20,2024-01-11 00:34:51,2024-01-11 00:34:51
249,28,35,2024-01-11 00:34:51,2024-01-11 00:34:51
250,28,50,2024-01-11 00:34:51,2024-01-11 00:34:51
251,28,75,2024-01-11 00:34:51,2024-01-11 00:34:51
252,28,100,2024-01-11 00:34:51,2024-01-11 00:34:51
253,29,1,2024-01-11 00:34:51,2024-01-11 00:34:51
254,29,3,2024-01-11 00:34:51,2024-01-11 00:34:51
255,29,5,2024-01-11 00:34:51,2024-01-11 00:34:51
256,29,10,2024-01-11 00:34:51,2024-01-11 00:34:51
257,29,20,2024-01-11 00:34:51,2024-01-11 00:34:51
258,29,35,2024-01-11 00:34:51,2024-01-11 00:34:51
259,29,50,2024-01-11 00:34:51,2024-01-11 00:34:51
260,29,75,2024-01-11 00:34:51,2024-01-11 00:34:51
261,29,100,2024-01-11 00:34:51,2024-01-11 00:34:51
262,30,1,2024-01-11 00:34:51,2024-01-11 00:34:51
263,30,3,2024-01-11 00:34:51,2024-01-11 00:34:51
264,30,5,2024-01-11 00:34:51,2024-01-11 00:34:51
265,30,10,2024-01-11 00:34:51,2024-01-11 00:34:51
266,30,20,2024-01-11 00:34:51,2024-01-11 00:34:51
267,30,35,2024-01-11 00:34:51,2024-01-11 00:34:51
268,30,50,2024-01-11 00:34:51,2024-01-11 00:34:51
269,30,75,2024-01-11 00:34:51,2024-01-11 00:34:51
270,30,100,2024-01-11 00:34:51,2024-01-11 00:34:51
271,31,1,2024-01-11 00:34:51,2024-01-11 00:34:51
272,31,3,2024-01-11 00:34:51,2024-01-11 00:34:51
273,31,5,2024-01-11 00:34:51,2024-01-11 00:34:51
274,31,10,2024-01-11 00:34:51,2024-01-11 00:34:51
275,31,20,2024-01-11 00:34:51,2024-01-11 00:34:51
276,31,35,2024-01-11 00:34:51,2024-01-11 00:34:51
277,31,50,2024-01-11 00:34:51,2024-01-11 00:34:51
278,31,75,2024-01-11 00:34:51,2024-01-11 00:34:51
279,31,100,2024-01-11 00:34:51,2024-01-11 00:34:51
280,32,1,2024-01-11 00:34:51,2024-01-11 00:34:51
281,32,3,2024-01-11 00:34:51,2024-01-11 00:34:51
282,32,5,2024-01-11 00:34:51,2024-01-11 00:34:51
283,32,10,2024-01-11 00:34:51,2024-01-11 00:34:51
284,32,20,2024-01-11 00:34:51,2024-01-11 00:34:51
285,32,35,2024-01-11 00:34:51,2024-01-11 00:34:51
286,32,50,2024-01-11 00:34:51,2024-01-11 00:34:51
287,32,75,2024-01-11 00:34:51,2024-01-11 00:34:51
288,32,100,2024-01-11 00:34:51,2024-01-11 00:34:51
289,33,1,2024-01-11 00:34:51,2024-01-11 00:34:51
290,33,3,2024-01-11 00:34:51,2024-01-11 00:34:51
291,33,5,2024-01-11 00:34:51,2024-01-11 00:34:51
292,33,10,2024-01-11 00:34:51,2024-01-11 00:34:51
293,33,20,2024-01-11 00:34:51,2024-01-11 00:34:51
294,33,35,2024-01-11 00:34:51,2024-01-11 00:34:51
295,33,50,2024-01-11 00:34:51,2024-01-11 00:34:51
296,33,75,2024-01-11 00:34:51,2024-01-11 00:34:51
297,33,100,2024-01-11 00:34:51,2024-01-11 00:34:51
298,34,1,2024-01-11 00:34:51,2024-01-11 00:34:51
299,34,3,2024-01-11 00:34:51,2024-01-11 00:34:51
300,34,5,2024-01-11 00:34:51,2024-01-11 00:34:51
301,34,10,2024-01-11 00:34:51,2024-01-11 00:34:51
302,34,20,2024-01-11 00:34:51,2024-01-11 00:34:51
303,34,35,2024-01-11 00:34:51,2024-01-11 00:34:51
304,34,50,2024-01-11 00:34:51,2024-01-11 00:34:51
305,34,75,2024-01-11 00:34:51,2024-01-11 00:34:51
306,34,100,2024-01-11 00:34:51,2024-01-11 00:34:51
307,35,1,2024-01-11 00:34:51,2024-01-11 00:34:51
308,35,3,2024-01-11 00:34:51,2024-01-11 00:34:51
309,35,5,2024-01-11 00:34:51,2024-01-11 00:34:51
310,35,10,2024-01-11 00:34:51,2024-01-11 00:34:51
311,35,20,2024-01-11 00:34:51,2024-01-11 00:34:51
312,35,35,2024-01-11 00:34:51,2024-01-11 00:34:51
313,35,50,2024-01-11 00:34:51,2024-01-11 00:34:51
314,35,75,2024-01-11 00:34:51,2024-01-11 00:34:51
315,35,100,2024-01-11 00:34:51,2024-01-11 00:34:51
316,36,1,2024-01-11 00:34:51,2024-01-11 00:34:51
317,36,3,2024-01-11 00:34:51,2024-01-11 00:34:51
318,36,5,2024-01-11 00:34:51,2024-01-11 00:34:51
319,36,10,2024-01-11 00:34:51,2024-01-11 00:34:51
320,36,20,2024-01-11 00:34:51,2024-01-11 00:34:51
321,36,35,2024-01-11 00:34:51,2024-01-11 00:34:51
322,36,50,2024-01-11 00:34:51,2024-01-11 00:34:51
323,36,75,2024-01-11 00:34:51,2024-01-11 00:34:51
324,36,100,2024-01-11 00:34:51,2024-01-11 00:34:51
325,37,1,2024-01-11 00:34:51,2024-01-11 00:34:51
326,37,3,2024-01-11 00:34:51,2024-01-11 00:34:51
327,37,5,2024-01-11 00:34:51,2024-01-11 00:34:51
328,37,10,2024-01-11 00:34:51,2024-01-11 00:34:51
329,37,20,2024-01-11 00:34:51,2024-01-11 00:34:51
330,37,35,2024-01-11 00:34:51,2024-01-11 00:34:51
331,37,50,2024-01-11 00:34:51,2024-01-11 00:34:51
332,37,75,2024-01-11 00:34:51,2024-01-11 00:34:51
333,37,100,2024-01-11 00:34:51,2024-01-11 00:34:51
334,38,1,2024-01-11 00:34:51,2024-01-11 00:34:51
335,38,3,2024-01-11 00:34:51,2024-01-11 00:34:51
336,38,5,2024-01-11 00:34:51,2024-01-11 00:34:51
337,38,10,2024-01-11 00:34:51,2024-01-11 00:34:51
338,38,20,2024-01-11 00:34:51,2024-01-11 00:34:51
339,38,35,2024-01-11 00:34:51,2024-01-11 00:34:51
340,38,50,2024-01-11 00:34:51,2024-01-11 00:34:51
341,38,75,2024-01-11 00:34:51,2024-01-11 00:34:51
342,38,100,2024-01-11 00:34:51,2024-01-11 00:34:51
343,39,1,2024-01-11 00:34:51,2024-01-11 00:34:51
344,39,3,2024-01-11 00:34:51,2024-01-11 00:34:51
345,39,5,2024-01-11 00:34:51,2024-01-11 00:34:51
346,39,10,2024-01-11 00:34:51,2024-01-11 00:34:51
347,39,20,2024-01-11 00:34:51,2024-01-11 00:34:51
348,39,35,2024-01-11 00:34:51,2024-01-11 00:34:51
349,39,50,2024-01-11 00:34:51,2024-01-11 00:34:51
350,39,75,2024-01-11 00:34:51,2024-01-11 00:34:51
351,39,100,2024-01-11 00:34:51,2024-01-11 00:34:51
