id,chain_battle_id,type,name,priority,target_value,conditions,created_at,updated_at
20,1,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで8千万以上のダメージ,0,80000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
21,1,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで9千万以上のダメージ,0,90000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
22,1,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで1億以上のダメージ,0,100000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
23,2,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに1回出撃しよう",0,1,{},2024-01-11 00:34:51,2024-01-11 00:34:51
24,2,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに2回出撃しよう",0,2,{},2024-01-11 00:34:51,2024-01-11 00:34:51
25,2,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに3回出撃しよう",0,3,{},2024-01-11 00:34:51,2024-01-11 00:34:51
26,2,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに4回出撃しよう",0,4,{},2024-01-11 00:34:51,2024-01-11 00:34:51
27,2,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに5回出撃しよう",0,5,{},2024-01-11 00:34:51,2024-01-11 00:34:51
28,2,ChainBattleMission::LikeMission::CountMission,"[デイリー]
NICE！を1回送信しよう",0,1,{},2024-01-11 00:34:51,2024-01-11 00:34:51
29,2,ChainBattleMission::TeamMission::CountMission,サポーターを編成しよう,0,1,{},2024-01-11 00:34:51,2024-01-11 00:34:51
30,2,ChainBattleMission::EntryMission::CountMission,チェインバトルに15回出撃しよう,0,15,{},2024-01-11 00:34:51,2024-01-11 00:34:51
31,2,ChainBattleMission::EntryMission::CountMission,チェインバトルに20回出撃しよう,0,20,{},2024-01-11 00:34:51,2024-01-11 00:34:51
32,2,ChainBattleMission::EntryMission::CountMission,チェインバトルに30回出撃しよう,0,30,{},2024-01-11 00:34:51,2024-01-11 00:34:51
33,2,ChainBattleMission::EntryMission::DamageCountMission,期間中合計10億以上のダメージ,0,1000000000,{},2024-01-11 00:34:51,2024-01-11 00:34:51
34,2,ChainBattleMission::EntryMission::DamageCountMission,期間中合計15億以上のダメージ,0,1500000000,{},2024-01-11 00:34:51,2024-01-11 00:34:51
35,2,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで1000万以上のダメージ,0,10000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
36,2,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで2000万以上のダメージ,0,20000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
37,2,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで3000万以上のダメージ,0,30000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
38,2,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで4000万以上のダメージ,0,40000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
39,2,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで5000万以上のダメージ,0,50000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
40,2,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで6000万以上のダメージ,0,60000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
41,2,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで7000万以上のダメージ,0,70000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
42,2,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで8000万以上のダメージ,0,80000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
43,2,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで9000万以上のダメージ,0,90000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
44,2,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで1億以上のダメージ,0,100000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
45,3,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに1回出撃しよう",0,1,{},2024-01-11 00:34:51,2024-01-11 00:34:51
46,3,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに2回出撃しよう",0,2,{},2024-01-11 00:34:51,2024-01-11 00:34:51
47,3,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに3回出撃しよう",0,3,{},2024-01-11 00:34:51,2024-01-11 00:34:51
48,3,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに4回出撃しよう",0,4,{},2024-01-11 00:34:51,2024-01-11 00:34:51
49,3,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに5回出撃しよう",0,5,{},2024-01-11 00:34:51,2024-01-11 00:34:51
50,3,ChainBattleMission::LikeMission::CountMission,"[デイリー]
NICE！を1回送信しよう",0,1,{},2024-01-11 00:34:51,2024-01-11 00:34:51
51,3,ChainBattleMission::TeamMission::CountMission,サポーターを編成しよう,0,1,{},2024-01-11 00:34:51,2024-01-11 00:34:51
52,3,ChainBattleMission::EntryMission::CountMission,チェインバトルに15回出撃しよう,0,15,{},2024-01-11 00:34:51,2024-01-11 00:34:51
53,3,ChainBattleMission::EntryMission::CountMission,チェインバトルに20回出撃しよう,0,20,{},2024-01-11 00:34:51,2024-01-11 00:34:51
54,3,ChainBattleMission::EntryMission::CountMission,チェインバトルに30回出撃しよう,0,30,{},2024-01-11 00:34:51,2024-01-11 00:34:51
55,3,ChainBattleMission::EntryMission::DamageCountMission,期間中合計10億以上のダメージ,0,1000000000,{},2024-01-11 00:34:51,2024-01-11 00:34:51
56,3,ChainBattleMission::EntryMission::DamageCountMission,期間中合計15億以上のダメージ,0,1500000000,{},2024-01-11 00:34:51,2024-01-11 00:34:51
57,3,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで1000万以上のダメージ,0,10000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
58,3,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで2000万以上のダメージ,0,20000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
59,3,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで3000万以上のダメージ,0,30000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
60,3,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで4000万以上のダメージ,0,40000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
61,3,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで5000万以上のダメージ,0,50000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
62,3,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで6000万以上のダメージ,0,60000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
63,3,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで7000万以上のダメージ,0,70000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
64,3,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで8000万以上のダメージ,0,80000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
65,3,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで9000万以上のダメージ,0,90000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
66,3,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで1億以上のダメージ,0,100000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
67,4,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに1回出撃しよう",0,1,{},2024-01-11 00:34:51,2024-01-11 00:34:51
68,4,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに2回出撃しよう",0,2,{},2024-01-11 00:34:51,2024-01-11 00:34:51
69,4,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに3回出撃しよう",0,3,{},2024-01-11 00:34:51,2024-01-11 00:34:51
70,4,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに4回出撃しよう",0,4,{},2024-01-11 00:34:51,2024-01-11 00:34:51
71,4,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに5回出撃しよう",0,5,{},2024-01-11 00:34:51,2024-01-11 00:34:51
72,4,ChainBattleMission::LikeMission::CountMission,"[デイリー]
NICE！を1回送信しよう",0,1,{},2024-01-11 00:34:51,2024-01-11 00:34:51
73,4,ChainBattleMission::TeamMission::CountMission,サポーターを編成しよう,0,1,{},2024-01-11 00:34:51,2024-01-11 00:34:51
74,4,ChainBattleMission::EntryMission::CountMission,チェインバトルに15回出撃しよう,0,15,{},2024-01-11 00:34:51,2024-01-11 00:34:51
75,4,ChainBattleMission::EntryMission::CountMission,チェインバトルに20回出撃しよう,0,20,{},2024-01-11 00:34:51,2024-01-11 00:34:51
76,4,ChainBattleMission::EntryMission::CountMission,チェインバトルに30回出撃しよう,0,30,{},2024-01-11 00:34:51,2024-01-11 00:34:51
77,4,ChainBattleMission::EntryMission::DamageCountMission,期間中合計10億以上のダメージ,0,1000000000,{},2024-01-11 00:34:51,2024-01-11 00:34:51
78,4,ChainBattleMission::EntryMission::DamageCountMission,期間中合計15億以上のダメージ,0,1500000000,{},2024-01-11 00:34:51,2024-01-11 00:34:51
79,4,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで1000万以上のダメージ,0,10000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
80,4,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで2000万以上のダメージ,0,20000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
81,4,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで3000万以上のダメージ,0,30000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
82,4,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで4000万以上のダメージ,0,40000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
83,4,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで5000万以上のダメージ,0,50000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
84,4,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで6000万以上のダメージ,0,60000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
85,4,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで7000万以上のダメージ,0,70000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
86,4,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで8000万以上のダメージ,0,80000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
87,4,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで9000万以上のダメージ,0,90000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
88,4,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで1億以上のダメージ,0,100000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
89,5,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに1回出撃しよう",0,1,{},2024-01-11 00:34:51,2024-01-11 00:34:51
90,5,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに2回出撃しよう",0,2,{},2024-01-11 00:34:51,2024-01-11 00:34:51
91,5,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに3回出撃しよう",0,3,{},2024-01-11 00:34:51,2024-01-11 00:34:51
92,5,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに4回出撃しよう",0,4,{},2024-01-11 00:34:51,2024-01-11 00:34:51
93,5,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに5回出撃しよう",0,5,{},2024-01-11 00:34:51,2024-01-11 00:34:51
94,5,ChainBattleMission::LikeMission::CountMission,"[デイリー]
NICE！を1回送信しよう",0,1,{},2024-01-11 00:34:51,2024-01-11 00:34:51
95,5,ChainBattleMission::TeamMission::CountMission,サポーターを編成しよう,0,1,{},2024-01-11 00:34:51,2024-01-11 00:34:51
96,5,ChainBattleMission::EntryMission::CountMission,チェインバトルに15回出撃しよう,0,15,{},2024-01-11 00:34:51,2024-01-11 00:34:51
97,5,ChainBattleMission::EntryMission::CountMission,チェインバトルに20回出撃しよう,0,20,{},2024-01-11 00:34:51,2024-01-11 00:34:51
98,5,ChainBattleMission::EntryMission::CountMission,チェインバトルに30回出撃しよう,0,30,{},2024-01-11 00:34:51,2024-01-11 00:34:51
99,5,ChainBattleMission::EntryMission::DamageCountMission,期間中合計10億以上のダメージ,0,1000000000,{},2024-01-11 00:34:51,2024-01-11 00:34:51
100,5,ChainBattleMission::EntryMission::DamageCountMission,期間中合計15億以上のダメージ,0,1500000000,{},2024-01-11 00:34:51,2024-01-11 00:34:51
101,5,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで1000万以上のダメージ,0,10000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
102,5,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで2000万以上のダメージ,0,20000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
103,5,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで3000万以上のダメージ,0,30000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
104,5,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで4000万以上のダメージ,0,40000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
105,5,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで5000万以上のダメージ,0,50000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
106,5,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで6000万以上のダメージ,0,60000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
107,5,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで7000万以上のダメージ,0,70000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
108,5,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで8000万以上のダメージ,0,80000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
109,5,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで9000万以上のダメージ,0,90000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
110,5,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで1億以上のダメージ,0,100000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
111,6,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに1回出撃しよう",0,1,{},2024-01-11 00:34:51,2024-01-11 00:34:51
112,6,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに2回出撃しよう",0,2,{},2024-01-11 00:34:51,2024-01-11 00:34:51
113,6,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに3回出撃しよう",0,3,{},2024-01-11 00:34:51,2024-01-11 00:34:51
114,6,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに4回出撃しよう",0,4,{},2024-01-11 00:34:51,2024-01-11 00:34:51
115,6,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに5回出撃しよう",0,5,{},2024-01-11 00:34:51,2024-01-11 00:34:51
116,6,ChainBattleMission::LikeMission::CountMission,"[デイリー]
NICE！を1回送信しよう",0,1,{},2024-01-11 00:34:51,2024-01-11 00:34:51
117,6,ChainBattleMission::TeamMission::CountMission,サポーターを編成しよう,0,1,{},2024-01-11 00:34:51,2024-01-11 00:34:51
118,6,ChainBattleMission::EntryMission::CountMission,チェインバトルに15回出撃しよう,0,15,{},2024-01-11 00:34:51,2024-01-11 00:34:51
119,6,ChainBattleMission::EntryMission::CountMission,チェインバトルに20回出撃しよう,0,20,{},2024-01-11 00:34:51,2024-01-11 00:34:51
120,6,ChainBattleMission::EntryMission::CountMission,チェインバトルに30回出撃しよう,0,30,{},2024-01-11 00:34:51,2024-01-11 00:34:51
121,6,ChainBattleMission::EntryMission::DamageCountMission,期間中合計10億以上のダメージ,0,1000000000,{},2024-01-11 00:34:51,2024-01-11 00:34:51
122,6,ChainBattleMission::EntryMission::DamageCountMission,期間中合計15億以上のダメージ,0,1500000000,{},2024-01-11 00:34:51,2024-01-11 00:34:51
123,6,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで1000万以上のダメージ,0,10000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
124,6,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで2000万以上のダメージ,0,20000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
125,6,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで3000万以上のダメージ,0,30000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
126,6,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで4000万以上のダメージ,0,40000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
127,6,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで5000万以上のダメージ,0,50000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
128,6,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで6000万以上のダメージ,0,60000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
129,6,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで7000万以上のダメージ,0,70000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
130,6,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで8000万以上のダメージ,0,80000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
131,6,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで9000万以上のダメージ,0,90000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
132,6,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで1億以上のダメージ,0,100000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
133,7,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに1回出撃しよう",0,1,{},2024-01-11 00:34:51,2024-01-11 00:34:51
134,7,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに2回出撃しよう",0,2,{},2024-01-11 00:34:51,2024-01-11 00:34:51
135,7,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに3回出撃しよう",0,3,{},2024-01-11 00:34:51,2024-01-11 00:34:51
136,7,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに4回出撃しよう",0,4,{},2024-01-11 00:34:51,2024-01-11 00:34:51
137,7,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに5回出撃しよう",0,5,{},2024-01-11 00:34:51,2024-01-11 00:34:51
138,7,ChainBattleMission::LikeMission::CountMission,"[デイリー]
NICE！を1回送信しよう",0,1,{},2024-01-11 00:34:51,2024-01-11 00:34:51
139,7,ChainBattleMission::TeamMission::CountMission,サポーターを編成しよう,0,1,{},2024-01-11 00:34:51,2024-01-11 00:34:51
140,7,ChainBattleMission::EntryMission::CountMission,チェインバトルに15回出撃しよう,0,15,{},2024-01-11 00:34:51,2024-01-11 00:34:51
141,7,ChainBattleMission::EntryMission::CountMission,チェインバトルに20回出撃しよう,0,20,{},2024-01-11 00:34:51,2024-01-11 00:34:51
142,7,ChainBattleMission::EntryMission::CountMission,チェインバトルに30回出撃しよう,0,30,{},2024-01-11 00:34:51,2024-01-11 00:34:51
143,7,ChainBattleMission::EntryMission::DamageCountMission,期間中合計10億以上のダメージ,0,1000000000,{},2024-01-11 00:34:51,2024-01-11 00:34:51
144,7,ChainBattleMission::EntryMission::DamageCountMission,期間中合計15億以上のダメージ,0,1500000000,{},2024-01-11 00:34:51,2024-01-11 00:34:51
145,7,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで1000万以上のダメージ,0,10000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
146,7,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで2000万以上のダメージ,0,20000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
147,7,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで3000万以上のダメージ,0,30000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
148,7,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで4000万以上のダメージ,0,40000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
149,7,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで5000万以上のダメージ,0,50000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
150,7,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで6000万以上のダメージ,0,60000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
151,7,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで7000万以上のダメージ,0,70000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
152,7,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで8000万以上のダメージ,0,80000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
153,7,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで9000万以上のダメージ,0,90000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
154,7,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで1億以上のダメージ,0,100000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
155,8,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに1回出撃しよう",0,1,{},2024-01-11 00:34:51,2024-01-11 00:34:51
156,8,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに2回出撃しよう",0,2,{},2024-01-11 00:34:51,2024-01-11 00:34:51
157,8,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに3回出撃しよう",0,3,{},2024-01-11 00:34:51,2024-01-11 00:34:51
158,8,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに4回出撃しよう",0,4,{},2024-01-11 00:34:51,2024-01-11 00:34:51
159,8,ChainBattleMission::EntryMission::CountMission,"[デイリー]
チェインバトルに5回出撃しよう",0,5,{},2024-01-11 00:34:51,2024-01-11 00:34:51
160,8,ChainBattleMission::LikeMission::CountMission,"[デイリー]
NICE！を1回送信しよう",0,1,{},2024-01-11 00:34:51,2024-01-11 00:34:51
161,8,ChainBattleMission::TeamMission::CountMission,サポーターを編成しよう,0,1,{},2024-01-11 00:34:51,2024-01-11 00:34:51
162,8,ChainBattleMission::EntryMission::CountMission,チェインバトルに15回出撃しよう,0,15,{},2024-01-11 00:34:51,2024-01-11 00:34:51
163,8,ChainBattleMission::EntryMission::CountMission,チェインバトルに20回出撃しよう,0,20,{},2024-01-11 00:34:51,2024-01-11 00:34:51
164,8,ChainBattleMission::EntryMission::CountMission,チェインバトルに30回出撃しよう,0,30,{},2024-01-11 00:34:51,2024-01-11 00:34:51
165,8,ChainBattleMission::EntryMission::DamageCountMission,期間中合計10億以上のダメージ,0,1000000000,{},2024-01-11 00:34:51,2024-01-11 00:34:51
166,8,ChainBattleMission::EntryMission::DamageCountMission,期間中合計15億以上のダメージ,0,1500000000,{},2024-01-11 00:34:51,2024-01-11 00:34:51
167,8,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで1000万以上のダメージ,0,10000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
168,8,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで2000万以上のダメージ,0,20000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
169,8,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで3000万以上のダメージ,0,30000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
170,8,ChainBattleMission::EntryMission::DamageCountMission,1回のバトルで4000万以上のダメージ,0,40000000,"{""once"": ""true""}",2024-01-11 00:34:51,2024-01-11 00:34:51
